Name,City,State,Country,Latitude,Longitude,Nearby Buoy Number,Average Power Flux (kW/m),Bathymetry,Sea Bed,Time Zone,Data Source,Notes
CalWave Central Coast South,Lompoc,California,United States,34.521 N,120.689 W,NDBC 46218,39.9,Gently Sloping,Sandy,-7,PNNL; PNNL-SA-150805,Offshore of Vandenberg Air Force Base
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,
1.50467,10.4219,2010,1,1,0,0,,,,,,
1.56219,10.6361,2010,1,1,3,0,,,,,,
1.6289,10.72,2010,1,1,6,0,,,,,,
1.81666,10.9068,2010,1,1,9,0,,,,,,
2.04959,10.9769,2010,1,1,12,0,,,,,,
2.14662,10.7833,2010,1,1,15,0,,,,,,
2.20567,10.7064,2010,1,1,18,0,,,,,,
2.26351,10.8808,2010,1,1,21,0,,,,,,
2.35722,11.0531,2010,1,2,0,0,,,,,,
2.45906,10.9974,2010,1,2,3,0,,,,,,
2.50428,10.9975,2010,1,2,6,0,,,,,,
2.60608,10.8943,2010,1,2,9,0,,,,,,
2.77569,11.7934,2010,1,2,12,0,,,,,,
3.02954,12.6817,2010,1,2,15,0,,,,,,
3.21671,12.9834,2010,1,2,18,0,,,,,,
3.29724,12.9434,2010,1,2,21,0,,,,,,
3.29409,12.6174,2010,1,3,0,0,,,,,,
3.26778,12.1486,2010,1,3,3,0,,,,,,
3.15121,11.8538,2010,1,3,6,0,,,,,,
2.96387,11.6257,2010,1,3,9,0,,,,,,
2.75925,11.4897,2010,1,3,12,0,,,,,,
2.55538,11.3881,2010,1,3,15,0,,,,,,
2.35574,11.2293,2010,1,3,18,0,,,,,,
2.18625,11.0527,2010,1,3,21,0,,,,,,
2.03367,10.8687,2010,1,4,0,0,,,,,,
1.88273,10.6553,2010,1,4,3,0,,,,,,
1.7523,10.4656,2010,1,4,6,0,,,,,,
1.65514,10.3681,2010,1,4,9,0,,,,,,
1.57371,10.3505,2010,1,4,12,0,,,,,,
1.49563,10.3602,2010,1,4,15,0,,,,,,
1.4277,10.3826,2010,1,4,18,0,,,,,,
1.38064,10.4964,2010,1,4,21,0,,,,,,
1.34659,10.7037,2010,1,5,0,0,,,,,,
1.31506,10.7906,2010,1,5,3,0,,,,,,
1.31631,10.5356,2010,1,5,6,0,,,,,,
1.3429,10.3867,2010,1,5,9,0,,,,,,
1.34198,10.6183,2010,1,5,12,0,,,,,,
1.33337,10.8055,2010,1,5,15,0,,,,,,
1.3437,10.7533,2010,1,5,18,0,,,,,,
1.37108,10.5428,2010,1,5,21,0,,,,,,
1.40391,10.2633,2010,1,6,0,0,,,,,,
1.50085,9.4497,2010,1,6,3,0,,,,,,
1.55794,9.067,2010,1,6,6,0,,,,,,
1.52953,8.909,2010,1,6,9,0,,,,,,
1.45427,8.9327,2010,1,6,12,0,,,,,,
1.40367,8.8705,2010,1,6,15,0,,,,,,
1.40887,8.8996,2010,1,6,18,0,,,,,,
1.38411,9.2398,2010,1,6,21,0,,,,,,
1.39977,9.5632,2010,1,7,0,0,,,,,,
1.52837,9.5003,2010,1,7,3,0,,,,,,
1.73217,9.6075,2010,1,7,6,0,,,,,,
1.86408,10.0214,2010,1,7,9,0,,,,,,
1.94811,10.4177,2010,1,7,12,0,,,,,,
