Name,City,State,Country,Latitude,Longitude,Nearby Buoy Number,Average Power Flux (kW/m),Bathymetry,Sea Bed,Time Zone,Data Source,Notes
PacWave South,Newport,Oregon,United States,44.567 N,124.229 W,NDBC 46094,40.7,Gently Sloping,Sandy,-7,PNNL; PNNL-SA-150805,Pacific Marine Energy Test Center - South Energy Test Site
wave height,wave period,Year,Month,Day,Hour,Minute,,,,,,
3.76947,8.7884,2010,1,1,0,0,,,,,,
3.68702,8.9169,2010,1,1,3,0,,,,,,
3.42947,9.2374,2010,1,1,6,0,,,,,,
3.46934,8.9751,2010,1,1,9,0,,,,,,
3.5379,8.9773,2010,1,1,12,0,,,,,,
3.8334,8.66,2010,1,1,15,0,,,,,,
4.90571,9.5791,2010,1,1,18,0,,,,,,
5.70332,11.2019,2010,1,1,21,0,,,,,,
5.70567,11.7955,2010,1,2,0,0,,,,,,
5.35145,12.0146,2010,1,2,3,0,,,,,,
4.92693,12.1372,2010,1,2,6,0,,,,,,
4.51637,12.1442,2010,1,2,9,0,,,,,,
4.21112,11.9043,2010,1,2,12,0,,,,,,
3.91118,11.7784,2010,1,2,15,0,,,,,,
3.63088,11.6017,2010,1,2,18,0,,,,,,
3.35644,11.406,2010,1,2,21,0,,,,,,
3.10918,11.1749,2010,1,3,0,0,,,,,,
2.88689,10.9259,2010,1,3,3,0,,,,,,
2.65854,10.6432,2010,1,3,6,0,,,,,,
2.43182,10.3381,2010,1,3,9,0,,,,,,
2.234,10.1066,2010,1,3,12,0,,,,,,
2.04862,9.9554,2010,1,3,15,0,,,,,,
1.85671,9.8017,2010,1,3,18,0,,,,,,
1.71113,9.6267,2010,1,3,21,0,,,,,,
1.6365,9.5423,2010,1,4,0,0,,,,,,
1.5754,9.6604,2010,1,4,3,0,,,,,,
1.5346,9.8568,2010,1,4,6,0,,,,,,
1.55831,9.7926,2010,1,4,9,0,,,,,,
1.87358,8.4672,2010,1,4,12,0,,,,,,
2.35491,8.4029,2010,1,4,15,0,,,,,,
3.15525,8.7303,2010,1,4,18,0,,,,,,
3.84322,9.1682,2010,1,4,21,0,,,,,,
3.86655,9.2048,2010,1,5,0,0,,,,,,
3.31676,9.2951,2010,1,5,3,0,,,,,,
3.02018,9.0307,2010,1,5,6,0,,,,,,
2.72491,9.0201,2010,1,5,9,0,,,,,,
2.53291,8.6664,2010,1,5,12,0,,,,,,
2.39989,8.2941,2010,1,5,15,0,,,,,,
2.22335,8.2154,2010,1,5,18,0,,,,,,
2.00896,8.4712,2010,1,5,21,0,,,,,,
1.86917,8.542,2010,1,6,0,0,,,,,,
1.82965,8.3838,2010,1,6,3,0,,,,,,
1.98092,7.8823,2010,1,6,6,0,,,,,,
2.02053,8.0661,2010,1,6,9,0,,,,,,
1.93675,8.3806,2010,1,6,12,0,,,,,,
1.87193,8.9559,2010,1,6,15,0,,,,,,
1.91139,9.5683,2010,1,6,18,0,,,,,,
2.03056,10.0655,2010,1,6,21,0,,,,,,
2.11829,10.3585,2010,1,7,0,0,,,,,,
2.15022,10.5541,2010,1,7,3,0,,,,,,
2.14484,10.7456,2010,1,7,6,0,,,,,,
2.17923,10.7323,2010,1,7,9,0,,,,,,
2.24463,11.0779,2010,1,7,12,0,,,,,,
2.34031,11.9684,2010,1,7,15,0,,,,,,
2.49851,12.7682,2010,1,7,18,0,,,,,,
2.70458,13.1092,2010,1,7,21,0,,,,,,
2.91631,13.1123,2010,1,8,0,0,,,,,,
3.17873,12.7451,2010,1,8,3,0,,,,,,
3.47376,12.5828,2010,1,8,6,0,,,,,,
3.54603,12.6151,2010,1,8,9,0,,,,,,
3.49998,12.4988,2010,1,8,12,0,,,,,,
3.37126,12.3716,2010,1,8,15,0,,,,,,
3.26042,12.1766,2010,1,8,18,0,,,,,,
3.17919,11.8877,2010,1,8,21,0,,,,,,
3.35585,10.9118,2010,1,9,0,0,,,,,,
3.6782,10.5619,2010,1,9,3,0,,,,,,
3.78604,10.4482,2010,1,9,6,0,,,,,,
3.55914,10.7785,2010,1,9,9,0,,,,,,
3.48393,10.6628,2010,1,9,12,0,,,,,,
3.35691,11.3554,2010,1,9,15,0,,,,,,
3.35477,12.2682,2010,1,9,18,0,,,,,,
3.47252,13.1836,2010,1,9,21,0,,,,,,
3.63955,13.677,2010,1,10,0,0,,,,,,
3.72613,13.8305,2010,1,10,3,0,,,,,,
3.7065,13.7448,2010,1,10,6,0,,,,,,
3.60089,13.5245,2010,1,10,9,0,,,,,,
3.43087,13.2256,2010,1,10,12,0,,,,,,
3.22059,12.8374,2010,1,10,15,0,,,,,,
3.04369,12.0652,2010,1,10,18,0,,,,,,
2.88745,11.1868,2010,1,10,21,0,,,,,,
2.80335,10.4558,2010,1,11,0,0,,,,,,
3.02831,10.2577,2010,1,11,3,0,,,,,,
3.44015,10.5886,2010,1,11,6,0,,,,,,
4.16011,11.2626,2010,1,11,9,0,,,,,,
4.79609,11.8921,2010,1,11,12,0,,,,,,
4.81256,12.0618,2010,1,11,15,0,,,,,,
4.63825,11.7918,2010,1,11,18,0,,,,,,
4.34508,11.763,2010,1,11,21,0,,,,,,
4.39143,11.926,2010,1,12,0,0,,,,,,
5.13247,12.0568,2010,1,12,3,0,,,,,,
5.73643,12.0057,2010,1,12,6,0,,,,,,
5.18575,12.1473,2010,1,12,9,0,,,,,,
4.83237,12.3844,2010,1,12,12,0,,,,,,
4.67346,13.0118,2010,1,12,15,0,,,,,,
4.69333,13.2785,2010,1,12,18,0,,,,,,
4.81827,13.0501,2010,1,12,21,0,,,,,,
4.77219,13.1816,2010,1,13,0,0,,,,,,
4.59984,13.5844,2010,1,13,3,0,,,,,,
4.46521,13.7907,2010,1,13,6,0,,,,,,
4.37112,13.7214,2010,1,13,9,0,,,,,,
4.69438,12.4519,2010,1,13,12,0,,,,,,
5.33296,11.3791,2010,1,13,15,0,,,,,,
5.51699,11.0191,2010,1,13,18,0,,,,,,
5.14676,10.9409,2010,1,13,21,0,,,,,,
4.58579,11.1453,2010,1,14,0,0,,,,,,
4.0387,11.6606,2010,1,14,3,0,,,,,,
3.70431,11.8646,2010,1,14,6,0,,,,,,
3.49342,11.9221,2010,1,14,9,0,,,,,,
3.35523,11.8169,2010,1,14,12,0,,,,,,
3.29089,11.1466,2010,1,14,15,0,,,,,,
3.21621,10.2211,2010,1,14,18,0,,,,,,
3.10953,9.5607,2010,1,14,21,0,,,,,,
3.28658,9.4773,2010,1,15,0,0,,,,,,
3.54521,9.9936,2010,1,15,3,0,,,,,,
3.65504,10.436,2010,1,15,6,0,,,,,,
3.73005,10.5878,2010,1,15,9,0,,,,,,
3.75098,10.2263,2010,1,15,12,0,,,,,,
4.33261,9.4821,2010,1,15,15,0,,,,,,
5.20569,9.8875,2010,1,15,18,0,,,,,,
4.83265,10.7827,2010,1,15,21,0,,,,,,
