Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,630655,b'Federal',34.5201,-120.69,0,-8,6476.6157,-,s,deg,s,deg,s,W/m,s,m,-,96,v1.0.0
Year,Month,Day,Hour,Minute,Significant Wave Height,Energy Period
2010,1,1,0,0,1.5046700239181519,10.421899795532227
2010,1,1,3,0,1.562190055847168,10.636099815368652
2010,1,1,6,0,1.6289000511169434,10.720000267028809
2010,1,1,9,0,1.8166600465774536,10.906800270080566
2010,1,1,12,0,2.0495901107788086,10.976900100708008
2010,1,1,15,0,2.146620035171509,10.783300399780273
2010,1,1,18,0,2.205670118331909,10.706399917602539
2010,1,1,21,0,2.26350998878479,10.880800247192383
2010,1,2,0,0,2.357219934463501,11.053099632263184
2010,1,2,3,0,2.459059953689575,10.997400283813477
2010,1,2,6,0,2.5042800903320312,10.9975004196167
2010,1,2,9,0,2.6060800552368164,10.89430046081543
2010,1,2,12,0,2.7756900787353516,11.793399810791016
2010,1,2,15,0,3.0295400619506836,12.681699752807617
2010,1,2,18,0,3.216710090637207,12.983400344848633
2010,1,2,21,0,3.2972400188446045,12.943400382995605
2010,1,3,0,0,3.2940900325775146,12.617400169372559
2010,1,3,3,0,3.267780065536499,12.148599624633789
2010,1,3,6,0,3.151210069656372,11.853799819946289
2010,1,3,9,0,2.963870048522949,11.625699996948242
2010,1,3,12,0,2.7592499256134033,11.489700317382812
2010,1,3,15,0,2.55538010597229,11.388099670410156
2010,1,3,18,0,2.3557400703430176,11.229299545288086
2010,1,3,21,0,2.1862499713897705,11.05270004272461
2010,1,4,0,0,2.033669948577881,10.86870002746582
2010,1,4,3,0,1.8827300071716309,10.65530014038086
2010,1,4,6,0,1.7523000240325928,10.46560001373291
2010,1,4,9,0,1.6551400423049927,10.3681001663208
2010,1,4,12,0,1.5737099647521973,10.350500106811523
2010,1,4,15,0,1.4956300258636475,10.360199928283691
2010,1,4,18,0,1.4277000427246094,10.382599830627441
2010,1,4,21,0,1.3806400299072266,10.496399879455566
2010,1,5,0,0,1.3465900421142578,10.703700065612793
2010,1,5,3,0,1.315060019493103,10.790599822998047
2010,1,5,6,0,1.3163100481033325,10.535599708557129
2010,1,5,9,0,1.342900037765503,10.386699676513672
2010,1,5,12,0,1.34197998046875,10.618300437927246
2010,1,5,15,0,1.3333699703216553,10.805500030517578
2010,1,5,18,0,1.3437000513076782,10.753299713134766
2010,1,5,21,0,1.3710800409317017,10.542799949645996
2010,1,6,0,0,1.4039100408554077,10.263299942016602
2010,1,6,3,0,1.500849962234497,9.449700355529785
2010,1,6,6,0,1.5579400062561035,9.067000389099121
2010,1,6,9,0,1.5295300483703613,8.909000396728516
2010,1,6,12,0,1.4542700052261353,8.932700157165527
2010,1,6,15,0,1.4036699533462524,8.870499610900879
2010,1,6,18,0,1.408869981765747,8.8996000289917
2010,1,6,21,0,1.3841099739074707,9.239800453186035
2010,1,7,0,0,1.3997700214385986,9.563199996948242
2010,1,7,3,0,1.5283700227737427,9.500300407409668
2010,1,7,6,0,1.7321699857711792,9.607500076293945
2010,1,7,9,0,1.8640799522399902,10.021400451660156
2010,1,7,12,0,1.9481099843978882,10.417699813842773
2010,1,7,15,0,1.9805099964141846,10.761899948120117
2010,1,7,18,0,2.010770082473755,11.125
2010,1,7,21,0,2.0876801013946533,11.672800064086914
2010,1,8,0,0,2.223020076751709,12.316300392150879
2010,1,8,3,0,2.454319953918457,12.430399894714355
2010,1,8,6,0,2.6251699924468994,12.632699966430664
2010,1,8,9,0,2.6765999794006348,13.053899765014648
2010,1,8,12,0,2.703619956970215,13.406999588012695
2010,1,8,15,0,2.699779987335205,13.720600128173828
2010,1,8,18,0,2.6927099227905273,13.94320011138916
2010,1,8,21,0,2.713979959487915,14.026200294494629
2010,1,9,0,0,2.7645199298858643,14.00879955291748
2010,1,9,3,0,2.8107399940490723,13.935600280761719
2010,1,9,6,0,2.815390110015869,13.828100204467773
2010,1,9,9,0,2.787760019302368,13.757100105285645
2010,1,9,12,0,2.7711000442504883,13.78909969329834
2010,1,9,15,0,2.787329912185669,13.76669979095459
2010,1,9,18,0,2.7912399768829346,13.790800094604492
2010,1,9,21,0,2.7922799587249756,13.824199676513672
2010,1,10,0,0,2.80607008934021,13.866999626159668
2010,1,10,3,0,2.8515799045562744,14.017200469970703
2010,1,10,6,0,2.9469099044799805,14.298199653625488
2010,1,10,9,0,3.084049940109253,14.592399597167969
2010,1,10,12,0,3.2167398929595947,14.758999824523926
2010,1,10,15,0,3.2966299057006836,14.746899604797363
2010,1,10,18,0,3.300689935684204,14.59689998626709
2010,1,10,21,0,3.2358999252319336,14.3641996383667
2010,1,11,0,0,3.1225600242614746,14.092300415039062
2010,1,11,3,0,2.9803199768066406,13.800399780273438
2010,1,11,6,0,2.8074400424957275,13.457500457763672
2010,1,11,9,0,2.615269899368286,13.099100112915039
2010,1,11,12,0,2.418989896774292,12.761799812316895
2010,1,11,15,0,2.2432401180267334,12.48960018157959
2010,1,11,18,0,2.1205201148986816,12.367600440979004
2010,1,11,21,0,2.128809928894043,12.515000343322754
2010,1,12,0,0,2.32108998298645,12.780500411987305
2010,1,12,3,0,2.568880081176758,12.851099967956543
2010,1,12,6,0,2.698319911956787,12.734999656677246
2010,1,12,9,0,2.7120800018310547,12.588600158691406
2010,1,12,12,0,2.719330072402954,12.445500373840332
2010,1,12,15,0,2.841480016708374,12.351400375366211
2010,1,12,18,0,3.0464999675750732,12.469400405883789
2010,1,12,21,0,3.2451701164245605,12.735899925231934
2010,1,13,0,0,3.376420021057129,13.156700134277344
2010,1,13,3,0,3.493149995803833,13.776800155639648
2010,1,13,6,0,3.641479969024658,14.413900375366211
2010,1,13,9,0,3.7864599227905273,14.817299842834473
2010,1,13,12,0,3.8919200897216797,14.9266996383667
2010,1,13,15,0,3.997649908065796,14.663299560546875
2010,1,13,18,0,4.034279823303223,14.435600280761719
2010,1,13,21,0,4.029290199279785,14.314000129699707
2010,1,14,0,0,4.058239936828613,14.068599700927734
2010,1,14,3,0,4.076930046081543,13.673600196838379
2010,1,14,6,0,4.015190124511719,13.393799781799316
2010,1,14,9,0,3.895699977874756,13.216899871826172
2010,1,14,12,0,3.7495100498199463,13.137999534606934
2010,1,14,15,0,3.6052799224853516,13.080499649047852
2010,1,14,18,0,3.4656999111175537,13.027700424194336
2010,1,14,21,0,3.3255200386047363,12.927200317382812
2010,1,15,0,0,3.1949899196624756,12.60319995880127
2010,1,15,3,0,3.0905001163482666,12.093099594116211
2010,1,15,6,0,2.907819986343384,11.998100280761719
2010,1,15,9,0,2.7125699520111084,11.939800262451172
2010,1,15,12,0,2.526060104370117,11.806900024414062
2010,1,15,15,0,2.34975004196167,11.63700008392334
2010,1,15,18,0,2.212830066680908,11.561100006103516
2010,1,15,21,0,2.143850088119507,11.642200469970703
2010,1,16,0,0,2.124269962310791,11.766400337219238
2010,1,16,3,0,2.1324100494384766,11.870599746704102
2010,1,16,6,0,2.1785900592803955,12.011199951171875
2010,1,16,9,0,2.259660005569458,12.183600425720215
2010,1,16,12,0,2.3376998901367188,12.31779956817627
2010,1,16,15,0,2.38713002204895,12.346400260925293
2010,1,16,18,0,2.4268999099731445,12.279600143432617
2010,1,16,21,0,2.476830005645752,12.118000030517578
2010,1,17,0,0,2.5116500854492188,11.844599723815918
2010,1,17,3,0,2.4769399166107178,11.545000076293945
2010,1,17,6,0,2.3692800998687744,11.303999900817871
2010,1,17,9,0,2.240989923477173,11.18529987335205
2010,1,17,12,0,2.157320022583008,11.173600196838379
2010,1,17,15,0,2.1286399364471436,11.145999908447266
2010,1,17,18,0,2.1271400451660156,11.035699844360352
2010,1,17,21,0,2.161220073699951,10.735799789428711
2010,1,18,0,0,2.1336300373077393,10.805800437927246
2010,1,18,3,0,2.0836899280548096,10.77810001373291
2010,1,18,6,0,2.0054099559783936,11.243000030517578
2010,1,18,9,0,2.050100088119507,11.702699661254883
2010,1,18,12,0,2.838239908218384,10.543299674987793
2010,1,18,15,0,3.9277899265289307,10.284600257873535
2010,1,18,18,0,4.845990180969238,9.818900108337402
2010,1,18,21,0,5.024489879608154,10.823699951171875
2010,1,19,0,0,4.981110095977783,11.777899742126465
2010,1,19,3,0,4.69366979598999,12.47719955444336
2010,1,19,6,0,4.537980079650879,13.118499755859375
2010,1,19,9,0,4.674600124359131,13.694100379943848
2010,1,19,12,0,5.075860023498535,14.398200035095215
2010,1,19,15,0,5.517660140991211,14.623499870300293
2010,1,19,18,0,5.697939872741699,13.681400299072266
2010,1,19,21,0,5.5894598960876465,13.45009994506836
2010,1,20,0,0,5.364439964294434,13.37969970703125
2010,1,20,3,0,5.092050075531006,13.644200325012207
2010,1,20,6,0,5.0206298828125,14.040499687194824
2010,1,20,9,0,5.137320041656494,14.463800430297852
2010,1,20,12,0,5.305769920349121,14.759699821472168
2010,1,20,15,0,5.570109844207764,13.803299903869629
2010,1,20,18,0,6.220860004425049,11.788999557495117
2010,1,20,21,0,6.122230052947998,12.057999610900879
2010,1,21,0,0,5.548699855804443,12.531700134277344
2010,1,21,3,0,5.096789836883545,12.748100280761719
2010,1,21,6,0,4.799540042877197,12.97920036315918
2010,1,21,9,0,4.732349872589111,13.221500396728516
2010,1,21,12,0,4.812339782714844,13.476300239562988
2010,1,21,15,0,5.203750133514404,12.256400108337402
2010,1,21,18,0,5.362679958343506,11.72920036315918
2010,1,21,21,0,5.173960208892822,11.614999771118164
2010,1,22,0,0,4.94996976852417,11.381400108337402
2010,1,22,3,0,4.722919940948486,11.274499893188477
2010,1,22,6,0,4.794769763946533,11.175399780273438
2010,1,22,9,0,4.766630172729492,11.78439998626709
2010,1,22,12,0,4.640500068664551,12.236300468444824
2010,1,22,15,0,4.45881986618042,12.448699951171875
2010,1,22,18,0,4.365469932556152,12.64330005645752
2010,1,22,21,0,4.388309955596924,12.858699798583984
2010,1,23,0,0,4.4672698974609375,13.037699699401855
2010,1,23,3,0,4.606929779052734,13.163399696350098
2010,1,23,6,0,4.676050186157227,13.312999725341797
2010,1,23,9,0,4.6276397705078125,13.404399871826172
2010,1,23,12,0,4.533289909362793,13.422100067138672
2010,1,23,15,0,4.451340198516846,13.399200439453125
2010,1,23,18,0,4.370779991149902,13.271499633789062
2010,1,23,21,0,4.222720146179199,13.039999961853027
2010,1,24,0,0,4.01570987701416,12.784199714660645
2010,1,24,3,0,3.8017799854278564,12.537500381469727
2010,1,24,6,0,3.5996899604797363,12.304400444030762
2010,1,24,9,0,3.3976199626922607,12.07919979095459
2010,1,24,12,0,3.1994800567626953,11.855799674987793
