Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,628916,b'Hawaii',21.47109,-157.74994,0,-10,1612.3037,-,s,deg,s,deg,s,W/m,s,m,-,47.5565,v1.0.0
Year,Month,Day,Hour,Minute,Significant Wave Height,Energy Period
2010,1,1,0,0,1.445099949836731,10.786999702453613
2010,1,1,3,0,1.481369972229004,10.626299858093262
2010,1,1,6,0,1.4786399602890015,10.391900062561035
2010,1,1,9,0,1.467079997062683,10.201299667358398
2010,1,1,12,0,1.4442600011825562,10.06470012664795
2010,1,1,15,0,1.479949951171875,9.504899978637695
2010,1,1,18,0,1.4796700477600098,9.2475004196167
2010,1,1,21,0,1.420930027961731,9.155900001525879
2010,1,2,0,0,1.338670015335083,9.125200271606445
2010,1,2,3,0,1.301740050315857,9.105799674987793
2010,1,2,6,0,1.2940900325775146,9.084400177001953
2010,1,2,9,0,1.2758500576019287,8.998000144958496
2010,1,2,12,0,1.240339994430542,8.907500267028809
2010,1,2,15,0,1.2049100399017334,8.859999656677246
2010,1,2,18,0,1.1823099851608276,8.847299575805664
2010,1,2,21,0,1.169909954071045,8.842300415039062
2010,1,3,0,0,1.159209966659546,8.842700004577637
2010,1,3,3,0,1.1440900564193726,8.864399909973145
2010,1,3,6,0,1.1257699728012085,8.914999961853027
2010,1,3,9,0,1.1050299406051636,8.997200012207031
2010,1,3,12,0,1.0807600021362305,9.065999984741211
2010,1,3,15,0,1.0537300109863281,9.094799995422363
2010,1,3,18,0,1.0227899551391602,9.125200271606445
2010,1,3,21,0,0.9947599768638611,9.125200271606445
2010,1,4,0,0,0.978950023651123,9.093799591064453
2010,1,4,3,0,0.9538499712944031,9.117199897766113
2010,1,4,6,0,0.9067800045013428,9.33590030670166
2010,1,4,9,0,0.8743799924850464,9.704400062561035
2010,1,4,12,0,0.8525199890136719,9.981300354003906
2010,1,4,15,0,0.8222299814224243,10.102800369262695
2010,1,4,18,0,0.7954699993133545,10.157099723815918
2010,1,4,21,0,0.7652900218963623,10.03950023651123
2010,1,5,0,0,0.7344899773597717,9.806900024414062
2010,1,5,3,0,0.7107300162315369,9.565699577331543
2010,1,5,6,0,0.6856899857521057,9.367600440979004
2010,1,5,9,0,0.660260021686554,9.294500350952148
2010,1,5,12,0,0.673829972743988,9.670999526977539
2010,1,5,15,0,0.8220700025558472,11.070300102233887
2010,1,5,18,0,1.0956699848175049,12.245800018310547
2010,1,5,21,0,1.2817699909210205,12.414199829101562
2010,1,6,0,0,1.3035099506378174,11.932499885559082
2010,1,6,3,0,1.2611000537872314,11.23900032043457
2010,1,6,6,0,1.2131500244140625,10.718299865722656
2010,1,6,9,0,1.1770000457763672,10.394700050354004
2010,1,6,12,0,1.1500200033187866,10.202899932861328
2010,1,6,15,0,1.1300599575042725,10.107799530029297
2010,1,6,18,0,1.1200000047683716,10.080599784851074
2010,1,6,21,0,1.1211299896240234,10.159000396728516
2010,1,7,0,0,1.1266900300979614,10.271400451660156
2010,1,7,3,0,1.1388100385665894,10.42549991607666
2010,1,7,6,0,1.268049955368042,10.683600425720215
2010,1,7,9,0,1.4115999937057495,12.157600402832031
2010,1,7,12,0,1.537350058555603,12.081299781799316
2010,1,7,15,0,1.6653800010681152,10.22700023651123
2010,1,7,18,0,1.6869299411773682,9.172200202941895
2010,1,7,21,0,1.5238300561904907,9.505599975585938
2010,1,8,0,0,1.4157099723815918,9.821900367736816
2010,1,8,3,0,1.3799200057983398,10.174200057983398
2010,1,8,6,0,1.399340033531189,10.415499687194824
2010,1,8,9,0,1.4149199724197388,10.372300148010254
2010,1,8,12,0,1.392699956893921,10.428899765014648
2010,1,8,15,0,1.379930019378662,10.57919979095459
2010,1,8,18,0,1.4046499729156494,10.888500213623047
2010,1,8,21,0,1.480370044708252,11.524800300598145
2010,1,9,0,0,1.5913699865341187,12.22189998626709
2010,1,9,3,0,1.680799961090088,12.574700355529785
2010,1,9,6,0,1.726699948310852,12.628299713134766
2010,1,9,9,0,1.7387700080871582,12.525500297546387
2010,1,9,12,0,1.7189799547195435,12.321599960327148
2010,1,9,15,0,1.6637300252914429,12.034099578857422
2010,1,9,18,0,1.5814299583435059,11.680800437927246
2010,1,9,21,0,1.4785799980163574,11.2923002243042
2010,1,10,0,0,1.3623100519180298,10.886899948120117
2010,1,10,3,0,1.2687300443649292,10.536800384521484
2010,1,10,6,0,1.2500200271606445,10.286399841308594
2010,1,10,9,0,1.2229399681091309,10.27340030670166
2010,1,10,12,0,1.1548000574111938,10.43179988861084
2010,1,10,15,0,1.0826900005340576,10.525500297546387
2010,1,10,18,0,1.0129599571228027,10.64900016784668
2010,1,10,21,0,1.0230400562286377,11.321900367736816
2010,1,11,0,0,1.224370002746582,12.31470012664795
2010,1,11,3,0,1.5431699752807617,12.532600402832031
2010,1,11,6,0,1.7658599615097046,12.779999732971191
2010,1,11,9,0,1.9538899660110474,13.11620044708252
2010,1,11,12,0,2.0951499938964844,13.508899688720703
2010,1,11,15,0,2.1264901161193848,13.312999725341797
2010,1,11,18,0,2.0654799938201904,13.007200241088867
2010,1,11,21,0,1.9844599962234497,12.680899620056152
2010,1,12,0,0,1.8989299535751343,12.375800132751465
2010,1,12,3,0,1.8177800178527832,12.067299842834473
2010,1,12,6,0,1.7428699731826782,11.751700401306152
2010,1,12,9,0,1.671720027923584,11.42140007019043
2010,1,12,12,0,1.6294300556182861,10.848899841308594
2010,1,12,15,0,1.5860099792480469,10.622099876403809
2010,1,12,18,0,1.5501199960708618,10.682900428771973
2010,1,12,21,0,1.5301400423049927,10.6451997756958
2010,1,13,0,0,1.5079799890518188,10.496399879455566
2010,1,13,3,0,1.4780499935150146,10.45680046081543
2010,1,13,6,0,1.4542800188064575,10.388099670410156
2010,1,13,9,0,1.4245200157165527,10.235300064086914
2010,1,13,12,0,1.3795000314712524,10.004400253295898
2010,1,13,15,0,1.3559999465942383,9.378000259399414
2010,1,13,18,0,1.2812800407409668,9.446800231933594
2010,1,13,21,0,1.294569969177246,9.827300071716309
2010,1,14,0,0,1.5742199420928955,9.387499809265137
2010,1,14,3,0,1.9353200197219849,9.099499702453613
2010,1,14,6,0,2.1735599040985107,8.699600219726562
2010,1,14,9,0,2.0789999961853027,9.012800216674805
2010,1,14,12,0,2.192389965057373,8.886699676513672
2010,1,14,15,0,2.3112900257110596,9.053400039672852
2010,1,14,18,0,2.2496700286865234,9.049099922180176
2010,1,14,21,0,2.042680025100708,8.979399681091309
2010,1,15,0,0,1.8246300220489502,9.117500305175781
2010,1,15,3,0,1.6993499994277954,8.917499542236328
2010,1,15,6,0,1.6332000494003296,8.568599700927734
2010,1,15,9,0,1.806980013847351,7.504799842834473
2010,1,15,12,0,1.8012900352478027,7.614999771118164
2010,1,15,15,0,1.6945899724960327,8.109000205993652
2010,1,15,18,0,1.7204500436782837,8.139800071716309
2010,1,15,21,0,1.726140022277832,8.119999885559082
2010,1,16,0,0,1.633430004119873,8.374300003051758
2010,1,16,3,0,1.5479899644851685,8.573800086975098
2010,1,16,6,0,1.4747899770736694,8.745400428771973
2010,1,16,9,0,1.4091600179672241,8.874899864196777
2010,1,16,12,0,1.3573399782180786,8.852800369262695
2010,1,16,15,0,1.3070100545883179,8.83080005645752
2010,1,16,18,0,1.2737200260162354,8.817899703979492
2010,1,16,21,0,1.4004499912261963,8.121700286865234
2010,1,17,0,0,1.3906999826431274,8.87090015411377
2010,1,17,3,0,1.374709963798523,9.957799911499023
2010,1,17,6,0,1.3712999820709229,10.94540023803711
2010,1,17,9,0,1.3819799423217773,11.672100067138672
2010,1,17,12,0,1.3927199840545654,11.90530014038086
2010,1,17,15,0,1.3773599863052368,11.91189956665039
2010,1,17,18,0,1.3193000555038452,12.296099662780762
2010,1,17,21,0,1.2744899988174438,12.551899909973145
2010,1,18,0,0,1.3115099668502808,11.963500022888184
2010,1,18,3,0,1.3373700380325317,12.098999977111816
2010,1,18,6,0,1.4642499685287476,11.413299560546875
2010,1,18,9,0,1.5182600021362305,11.589400291442871
2010,1,18,12,0,1.5353599786758423,11.675100326538086
2010,1,18,15,0,1.504349946975708,11.960100173950195
2010,1,18,18,0,1.480430006980896,12.020000457763672
2010,1,18,21,0,1.471060037612915,11.982600212097168
2010,1,19,0,0,1.488319993019104,11.857000350952148
