Name,City,State,Country,Latitude,Longitude,Nearby Buoy Number,Average Power Flux (kW/m),Bathymetry,Sea Bed,Time Zone,Data Source,Notes
Constant Wave Height,Newport,Oregon,United States,44.6899 N,124.1346 W,NDBC 46094,37,Gently Sloping,Soft Sand,-7,Sandia; SAND2015-7963,Pacific Marine Energy Test Center - North Energy Test Site
2008,1,1,0,30,6,2.35354,,,,,,
2008,1,1,3,30,6,2.39468,,,,,,
2008,1,1,6,30,6,2.45756,,,,,,
2008,1,1,9,30,6,2.55913,,,,,,
2008,1,1,12,30,6,2.66992,,,,,,
2008,1,1,15,30,6,2.79343,,,,,,
2008,1,1,18,30,6,2.9988,,,,,,
2008,1,1,21,30,6,3.42362,,,,,,
2008,1,2,0,30,6,3.66602,,,,,,
2008,1,2,3,30,6,3.75656,,,,,,
2008,1,2,6,30,6,3.69372,,,,,,
2008,1,2,9,30,6,3.55869,,,,,,
2008,1,2,12,30,6,3.36671,,,,,,
2008,1,2,15,30,6,3.17675,,,,,,
2008,1,2,18,30,6,3.03673,,,,,,
2008,1,2,21,30,6,2.91887,,,,,,
2008,1,3,0,30,6,2.87855,,,,,,
2008,1,3,3,30,6,2.89741,,,,,,
2008,1,3,6,30,6,3.09846,,,,,,
2008,1,3,9,30,6,3.26238,,,,,,
2008,1,3,12,30,6,3.25497,,,,,,
2008,1,3,15,30,6,3.19482,,,,,,
2008,1,3,18,30,6,3.09897,,,,,,
2008,1,3,21,30,6,2.98373,,,,,,
2008,1,4,0,30,6,2.88309,,,,,,
2008,1,4,3,30,6,2.83845,,,,,,
2008,1,4,6,30,6,2.83788,,,,,,
2008,1,4,9,30,6,2.83134,,,,,,
2008,1,4,12,30,6,2.73738,,,,,,
2008,1,4,15,30,6,2.62302,,,,,,
2008,1,4,18,30,6,2.52751,,,,,,
2008,1,4,21,30,6,2.52131,,,,,,
2008,1,5,0,30,6,2.79786,,,,,,
2008,1,5,3,30,6,3.0196,,,,,,
2008,1,5,6,30,6,3.22719,,,,,,
2008,1,5,9,30,6,3.42808,,,,,,
2008,1,5,12,30,6,3.51464,,,,,,
2008,1,5,15,30,6,3.55614,,,,,,
2008,1,5,18,30,6,3.62393,,,,,,
2008,1,5,21,30,6,3.64521,,,,,,
2008,1,6,0,30,6,3.61708,,,,,,
2008,1,6,3,30,6,3.69987,,,,,,
2008,1,6,6,30,6,3.82411,,,,,,
2008,1,6,9,30,6,3.94248,,,,,,
2008,1,6,12,30,6,3.96409,,,,,,
2008,1,6,15,30,6,3.86072,,,,,,
2008,1,6,18,30,6,3.7258,,,,,,
2008,1,6,21,30,6,3.57155,,,,,,
2008,1,7,0,30,6,3.40348,,,,,,
2008,1,7,3,30,6,3.26201,,,,,,
2008,1,7,6,30,6,3.1425,,,,,,
2008,1,7,9,30,6,3.26383,,,,,,
2008,1,7,12,30,6,3.62934,,,,,,
2008,1,7,15,30,6,3.79384,,,,,,
2008,1,7,18,30,6,3.67432,,,,,,
2008,1,7,21,30,6,3.95006,,,,,,
2008,1,8,0,30,6,4.1405,,,,,,
2008,1,8,3,30,6,4.4207,,,,,,
2008,1,8,6,30,6,4.55867,,,,,,
2008,1,8,9,30,6,4.72121,,,,,,
2008,1,8,12,30,6,4.87245,,,,,,
2008,1,8,15,30,6,5.3395,,,,,,
2008,1,8,18,30,6,5.01079,,,,,,
2008,1,8,21,30,6,4.90489,,,,,,
2008,1,9,0,30,6,4.33643,,,,,,
2008,1,9,3,30,6,3.96221,,,,,,
2008,1,9,6,30,6,3.83684,,,,,,
2008,1,9,9,30,6,4.12878,,,,,,
2008,1,9,12,30,6,5.9051,,,,,,
2008,1,9,15,30,6,6.13829,,,,,,
2008,1,9,18,30,6,5.43567,,,,,,
2008,1,9,21,30,6,5.18039,,,,,,
2008,1,10,0,30,6,5.16493,,,,,,
2008,1,10,3,30,6,5.35426,,,,,,
2008,1,10,6,30,6,4.94353,,,,,,
2008,1,10,9,30,6,4.49224,,,,,,
2008,1,10,12,30,6,4.21032,,,,,,
2008,1,10,15,30,6,4.04533,,,,,,
2008,1,10,18,30,6,4.06424,,,,,,
2008,1,10,21,30,6,4.32858,,,,,,
2008,1,11,0,30,6,4.64002,,,,,,
2008,1,11,3,30,6,4.78606,,,,,,
2008,1,11,6,30,6,4.89286,,,,,,
2008,1,11,9,30,6,5.08703,,,,,,
2008,1,11,12,30,6,5.16697,,,,,,
2008,1,11,15,30,6,4.90063,,,,,,
2008,1,11,18,30,6,4.50732,,,,,,
2008,1,11,21,30,6,4.41993,,,,,,
2008,1,12,0,30,6,4.23826,,,,,,
2008,1,12,3,30,6,3.99863,,,,,,
2008,1,12,6,30,6,3.78936,,,,,,
2008,1,12,9,30,6,3.58724,,,,,,
2008,1,12,12,30,6,3.61562,,,,,,
2008,1,12,15,30,6,3.69989,,,,,,
2008,1,12,18,30,6,3.80718,,,,,,
2008,1,12,21,30,6,3.52904,,,,,,
2008,1,13,0,30,6,3.13911,,,,,,
2008,1,13,3,30,6,3.03771,,,,,,
2008,1,13,6,30,6,2.99828,,,,,,
2008,1,13,9,30,6,3.86578,,,,,,
2008,1,13,12,30,6,4.71838,,,,,,
2008,1,13,15,30,6,4.99366,,,,,,
2008,1,13,18,30,6,4.44476,,,,,,
2008,1,13,21,30,6,3.91445,,,,,,
2008,1,14,0,30,6,3.45099,,,,,,
2008,1,14,3,30,6,3.16771,,,,,,
2008,1,14,6,30,6,3.06556,,,,,,
2008,1,14,9,30,6,3.94566,,,,,,
2008,1,14,12,30,6,5.00118,,,,,,
2008,1,14,15,30,6,5.32753,,,,,,
2008,1,14,18,30,6,4.16203,,,,,,
2008,1,14,21,30,6,3.63959,,,,,,
2008,1,15,0,30,6,3.4162,,,,,,
2008,1,15,3,30,6,3.34608,,,,,,
2008,1,15,6,30,6,3.20622,,,,,,
2008,1,15,9,30,6,3.07216,,,,,,
2008,1,15,12,30,6,3.07742,,,,,,
2008,1,15,15,30,6,3.7294,,,,,,
2008,1,15,18,30,6,4.4392,,,,,,
2008,1,15,21,30,6,4.47647,,,,,,
2008,1,16,0,30,6,3.96704,,,,,,
2008,1,16,3,30,6,3.40772,,,,,,
2008,1,16,6,30,6,3.03504,,,,,,
2008,1,16,9,30,6,2.87351,,,,,,
2008,1,16,12,30,6,2.83349,,,,,,
2008,1,16,15,30,6,2.74854,,,,,,
2008,1,16,18,30,6,2.60063,,,,,,
2008,1,16,21,30,6,2.44795,,,,,,
2008,1,17,0,30,6,2.32163,,,,,,
2008,1,17,3,30,6,2.22582,,,,,,
2008,1,17,6,30,6,2.1537,,,,,,
2008,1,17,9,30,6,2.10985,,,,,,
2008,1,17,12,30,6,2.15763,,,,,,
2008,1,17,15,30,6,2.40142,,,,,,
2008,1,17,18,30,6,2.72623,,,,,,
2008,1,17,21,30,6,3.17294,,,,,,
2008,1,18,0,30,6,3.31725,,,,,,
2008,1,18,3,30,6,3.54136,,,,,,
2008,1,18,6,30,6,3.85766,,,,,,
2008,1,18,9,30,6,4.6007,,,,,,
2008,1,18,12,30,6,5.05083,,,,,,
2008,1,18,15,30,6,5.38993,,,,,,
2008,1,18,18,30,6,5.71289,,,,,,
2008,1,18,21,30,6,5.98142,,,,,,
2008,1,19,0,30,6,5.28023,,,,,,
2008,1,19,3,30,6,4.63909,,,,,,
2008,1,19,6,30,6,4.39636,,,,,,
2008,1,19,9,30,6,4.35686,,,,,,
2008,1,19,12,30,6,4.42705,,,,,,
2008,1,19,15,30,6,4.54153,,,,,,
2008,1,19,18,30,6,4.67271,,,,,,
2008,1,19,21,30,6,4.69139,,,,,,
2008,1,20,0,30,6,4.54092,,,,,,
2008,1,20,3,30,6,4.25106,,,,,,
2008,1,20,6,30,6,3.95253,,,,,,
2008,1,20,9,30,6,3.82421,,,,,,
2008,1,20,12,30,6,3.81934,,,,,,
2008,1,20,15,30,6,3.80849,,,,,,
2008,1,20,18,30,6,3.75623,,,,,,
2008,1,20,21,30,6,3.66808,,,,,,
2008,1,21,0,30,6,3.53626,,,,,,
2008,1,21,3,30,6,3.50978,,,,,,
2008,1,21,6,30,6,3.5361,,,,,,
2008,1,21,9,30,6,3.4953,,,,,,
