Source,Location ID,Jurisdiction,Latitude,Longitude,Time Zone,Local Time Zone,Distance to Shore,Directionality Coefficient,Energy Period,Maximum Energy Direction,Mean Absolute Period,Mean Wave Direction,Mean Zero-Crossing Period,Omni-Directional Wave Power,Peak Period,Significant Wave Height,Spectral Width,Water Depth,Version
DOE-WPTO US Wave dataset,1564821,b'North Carolina',36.1864,-75.748,0,-5,309.72073,-,s,deg,s,deg,s,W/m,s,m,-,2,v1.0.0
Year,Month,Day,Hour,Minute,Significant Wave Height,Energy Period
2010,1,1,0,0,0.6664599776268005,3.0035998821258545
2010,1,1,3,0,0.5762400031089783,3.06030011177063
2010,1,1,6,0,0.5640900135040283,3.138400077819824
2010,1,1,9,0,0.5781199932098389,3.1930999755859375
2010,1,1,12,0,0.6540300250053406,3.1449999809265137
2010,1,1,15,0,0.6858100295066833,3.1191000938415527
2010,1,1,18,0,0.7526299953460693,2.971299886703491
2010,1,1,21,0,0.779670000076294,2.9163999557495117
2010,1,2,0,0,0.7779300212860107,2.977799892425537
2010,1,2,3,0,0.7739199995994568,2.992799997329712
2010,1,2,6,0,0.7879999876022339,3.028700113296509
2010,1,2,9,0,0.7956299781799316,3.066999912261963
2010,1,2,12,0,0.8015599846839905,3.0343000888824463
2010,1,2,15,0,0.8072100281715393,2.9642999172210693
2010,1,2,18,0,0.8060799837112427,2.9124999046325684
2010,1,2,21,0,0.8180599808692932,2.8629000186920166
2010,1,3,0,0,0.8148400187492371,2.9144999980926514
2010,1,3,3,0,0.8156399726867676,2.927500009536743
2010,1,3,6,0,0.8242599964141846,2.9370999336242676
2010,1,3,9,0,0.8279399871826172,2.9753000736236572
2010,1,3,12,0,0.828029990196228,3.0518999099731445
2010,1,3,15,0,0.832859992980957,3.1303999423980713
2010,1,3,18,0,0.8308699727058411,3.1610000133514404
2010,1,3,21,0,0.821150004863739,3.128499984741211
2010,1,4,0,0,0.8071500062942505,3.0915000438690186
2010,1,4,3,0,0.8008400201797485,3.1159000396728516
2010,1,4,6,0,0.7941499948501587,3.122999906539917
2010,1,4,9,0,0.7913399934768677,3.10509991645813
2010,1,4,12,0,0.7782599925994873,3.0720999240875244
2010,1,4,15,0,0.7564399838447571,3.0381999015808105
2010,1,4,18,0,0.7453699707984924,3.0181000232696533
2010,1,4,21,0,0.7394899725914001,3.0234999656677246
2010,1,5,0,0,0.7265300154685974,3.0023000240325928
2010,1,5,3,0,0.7184200286865234,3.0027999877929688
2010,1,5,6,0,0.7183700203895569,2.9934000968933105
2010,1,5,9,0,0.7174199819564819,3.0285000801086426
2010,1,5,12,0,0.7166299819946289,3.100800037384033
2010,1,5,15,0,0.7107300162315369,3.218600034713745
2010,1,5,18,0,0.7114800214767456,3.3015999794006348
2010,1,5,21,0,0.7269099950790405,3.338599920272827
2010,1,6,0,0,0.734969973564148,3.3896000385284424
2010,1,6,3,0,0.7342900037765503,3.3647000789642334
2010,1,6,6,0,0.733709990978241,3.375200033187866
2010,1,6,9,0,0.7190499901771545,3.3868000507354736
2010,1,6,12,0,0.7021600008010864,3.4084999561309814
2010,1,6,15,0,0.6912299990653992,3.4156999588012695
2010,1,6,18,0,0.6869400143623352,3.3942999839782715
2010,1,6,21,0,0.6721100211143494,3.3963000774383545
2010,1,7,0,0,0.6579999923706055,3.3766000270843506
2010,1,7,3,0,0.6534799933433533,3.3113999366760254
2010,1,7,6,0,0.6432600021362305,3.2483999729156494
2010,1,7,9,0,0.619920015335083,3.3101000785827637
2010,1,7,12,0,0.6097699999809265,3.3071000576019287
2010,1,7,15,0,0.6016600131988525,3.315700054168701
2010,1,7,18,0,0.550790011882782,3.343899965286255
2010,1,7,21,0,0.522409975528717,3.3636999130249023
2010,1,8,0,0,0.5268399715423584,3.4079999923706055
2010,1,8,3,0,0.4773400127887726,3.386699914932251
2010,1,8,6,0,0.4293299913406372,3.41510009765625
2010,1,8,9,0,0.3892500102519989,3.4881999492645264
2010,1,8,12,0,0.35078001022338867,3.64739990234375
2010,1,8,15,0,0.32760000228881836,3.579400062561035
2010,1,8,18,0,0.3714599907398224,3.091099977493286
2010,1,8,21,0,0.42451000213623047,2.793100118637085
2010,1,9,0,0,0.4790000021457672,2.7304999828338623
2010,1,9,3,0,0.5509600043296814,2.726900100708008
2010,1,9,6,0,0.6761599779129028,2.7623000144958496
2010,1,9,9,0,0.711870014667511,2.894200086593628
2010,1,9,12,0,0.7048100233078003,2.9505999088287354
2010,1,9,15,0,0.7009900212287903,2.992799997329712
2010,1,9,18,0,0.6857900023460388,2.970099925994873
2010,1,9,21,0,0.6792899966239929,3.023900032043457
2010,1,10,0,0,0.692110002040863,2.9969000816345215
2010,1,10,3,0,0.741599977016449,2.914400100708008
2010,1,10,6,0,0.7592200040817261,2.9168999195098877
2010,1,10,9,0,0.7569000124931335,2.9609999656677246
2010,1,10,12,0,0.7645800113677979,2.966099977493286
2010,1,10,15,0,0.7715399861335754,2.990600109100342
2010,1,10,18,0,0.7784000039100647,3.0097999572753906
2010,1,10,21,0,0.7808399796485901,3.0106000900268555
2010,1,11,0,0,0.7844499945640564,2.9981000423431396
2010,1,11,3,0,0.7860299944877625,2.9904000759124756
2010,1,11,6,0,0.7845900058746338,2.9842000007629395
2010,1,11,9,0,0.783050000667572,2.9774999618530273
2010,1,11,12,0,0.7801200151443481,2.9681999683380127
2010,1,11,15,0,0.7764999866485596,2.9584999084472656
2010,1,11,18,0,0.7642199993133545,2.9193999767303467
2010,1,11,21,0,0.7597500085830688,2.914099931716919
2010,1,12,0,0,0.7589600086212158,2.9079999923706055
2010,1,12,3,0,0.7490699887275696,2.8784000873565674
2010,1,12,6,0,0.738569974899292,2.8578999042510986
2010,1,12,9,0,0.7080199718475342,2.8348000049591064
2010,1,12,12,0,0.6670399904251099,2.8803999423980713
2010,1,12,15,0,0.6745499968528748,2.808500051498413
2010,1,12,18,0,0.6704999804496765,2.801800012588501
2010,1,12,21,0,0.6254500150680542,2.885699987411499
2010,1,13,0,0,0.6196900010108948,2.9172000885009766
2010,1,13,3,0,0.6265599727630615,2.848299980163574
2010,1,13,6,0,0.6815800070762634,2.8292999267578125
2010,1,13,9,0,0.7024099826812744,2.8810999393463135
2010,1,13,12,0,0.6848599910736084,2.9245998859405518
2010,1,13,15,0,0.6598100066184998,2.9674999713897705
2010,1,13,18,0,0.6299399733543396,3.05679988861084
2010,1,13,21,0,0.6133000254631042,3.0957000255584717
2010,1,14,0,0,0.6218400001525879,3.135200023651123
2010,1,14,3,0,0.635450005531311,3.1084001064300537
2010,1,14,6,0,0.6419500112533569,3.08489990234375
2010,1,14,9,0,0.6398699879646301,3.06820011138916
2010,1,14,12,0,0.6286200284957886,3.0499000549316406
2010,1,14,15,0,0.607990026473999,3.02839994430542
