Name,City,State,Country,Latitude,Longitude,Nearby Buoy Number,Average Power Flux (kW/m),Bathymetry,Sea Bed,Time Zone,Data Source,Notes
Python Sample,Newport,Oregon,United States,44.6899 N,124.1346 W,NDBC 46094,37,Gently Sloping,Soft Sand,-7,Sandia; SAND2015-7963,Pacific Marine Energy Test Center - North Energy Test Site
Year,Month,Day,Hour,Minute,Wave Period,Wave Height,,,,,,
2010,1,1,0,0,9.0372,3.96809,,,,,,
2010,1,1,3,0,9.1737,4.14,,,,,,
2010,1,1,6,0,9.3227,5.1725,,,,,,
2010,1,1,9,0,10.4141,6.73865,,,,,,
2010,1,1,12,0,11.7646,8.21086,,,,,,
2010,1,1,15,0,12.3078,8.03346,,,,,,
2010,1,1,18,0,12.3555,7.62151,,,,,,
2010,1,1,21,0,12.148,7.10287,,,,,,
2010,1,2,0,0,11.7721,6.56551,,,,,,
2010,1,2,3,0,11.3663,6.04688,,,,,,
2010,1,2,6,0,11.1247,5.45285,,,,,,
2010,1,2,9,0,10.8467,4.90836,,,,,,
2010,1,2,12,0,10.5627,4.40157,,,,,,
2010,1,2,15,0,10.2922,3.97703,,,,,,
2010,1,2,18,0,10.0544,3.59878,,,,,,
2010,1,2,21,0,9.8121,3.21709,,,,,,
2010,1,3,0,0,9.6112,2.85603,,,,,,
2010,1,3,3,0,9.4299,2.5527,,,,,,
2010,1,3,6,0,8.8006,2.40599,,,,,,
2010,1,3,9,0,7.7117,2.64843,,,,,,
2010,1,3,12,0,7.414,2.81063,,,,,,
2010,1,3,15,0,7.3101,2.82908,,,,,,
2010,1,3,18,0,7.3868,2.8169,,,,,,
2010,1,3,21,0,7.5591,2.99057,,,,,,
2010,1,4,0,0,7.8231,3.23678,,,,,,
2010,1,4,3,0,8.0815,3.71061,,,,,,
2010,1,4,6,0,8.5843,4.09422,,,,,,
2010,1,4,9,0,9.0689,4.41697,,,,,,
2010,1,4,12,0,9.7062,4.23558,,,,,,
2010,1,4,15,0,9.8678,3.84835,,,,,,
2010,1,4,18,0,9.8235,3.49856,,,,,,
2010,1,4,21,0,9.6664,3.20734,,,,,,
2010,1,5,0,0,9.5007,2.93999,,,,,,
2010,1,5,3,0,9.2548,2.71346,,,,,,
2010,1,5,6,0,9.0672,2.52651,,,,,,
2010,1,5,9,0,8.9323,2.34697,,,,,,
2010,1,5,12,0,8.8114,2.17658,,,,,,
2010,1,5,15,0,8.7225,2.03078,,,,,,
2010,1,5,18,0,8.2994,2.0037,,,,,,
2010,1,5,21,0,7.3837,2.26665,,,,,,
2010,1,6,0,0,7.4427,2.50925,,,,,,
2010,1,6,3,0,8.0774,2.50461,,,,,,
2010,1,6,6,0,8.7964,2.55656,,,,,,
2010,1,6,9,0,9.3877,2.68496,,,,,,
2010,1,6,12,0,9.6939,2.74162,,,,,,
2010,1,6,15,0,9.8521,2.72769,,,,,,
2010,1,6,18,0,9.8531,2.68778,,,,,,
2010,1,6,21,0,9.8367,2.64154,,,,,,
2010,1,7,0,0,9.7608,2.66215,,,,,,
2010,1,7,3,0,9.4204,2.90152,,,,,,
2010,1,7,6,0,9.7345,3.16856,,,,,,
2010,1,7,9,0,10.227,3.59284,,,,,,
2010,1,7,12,0,10.3322,4.18388,,,,,,
2010,1,7,15,0,10.2844,4.78304,,,,,,
2010,1,7,18,0,10.5045,5.31309,,,,,,
2010,1,7,21,0,11.0165,5.22147,,,,,,
2010,1,8,0,0,11.4592,4.85204,,,,,,
2010,1,8,3,0,11.6056,4.56586,,,,,,
2010,1,8,6,0,11.6296,4.31988,,,,,,
2010,1,8,9,0,11.6018,4.0881,,,,,,
2010,1,8,12,0,11.6057,3.87855,,,,,,
2010,1,8,15,0,11.3043,3.77063,,,,,,
2010,1,8,18,0,10.1676,4.16356,,,,,,
2010,1,8,21,0,10.1713,4.1957,,,,,,
2010,1,9,0,0,10.3577,4.01746,,,,,,
2010,1,9,3,0,10.3284,3.96577,,,,,,
2010,1,9,6,0,10.6403,4.0166,,,,,,
2010,1,9,9,0,11.3354,4.2016,,,,,,
2010,1,9,12,0,12.2605,4.48859,,,,,,
2010,1,9,15,0,12.9492,4.73502,,,,,,
2010,1,9,18,0,13.2322,4.82358,,,,,,
2010,1,9,21,0,13.1038,4.77978,,,,,,
2010,1,10,0,0,12.5595,4.71499,,,,,,
2010,1,10,3,0,11.7869,4.66903,,,,,,
2010,1,10,6,0,11.1308,4.5371,,,,,,
2010,1,10,9,0,10.2124,4.57175,,,,,,
2010,1,10,12,0,9.6071,4.63993,,,,,,
2010,1,10,15,0,9.268,4.94018,,,,,,
2010,1,10,18,0,9.5068,5.76051,,,,,,
2010,1,10,21,0,9.9869,7.13634,,,,,,
2010,1,11,0,0,10.9186,8.74675,,,,,,
2010,1,11,3,0,11.4842,8.0239,,,,,,
2010,1,11,6,0,11.5144,6.92442,,,,,,
2010,1,11,9,0,11.3603,6.27063,,,,,,
2010,1,11,12,0,11.2455,5.77157,,,,,,
2010,1,11,15,0,11.1275,5.43393,,,,,,
2010,1,11,18,0,11.034,5.25383,,,,,,
2010,1,11,21,0,10.6625,5.50373,,,,,,
2010,1,12,0,0,11.1924,5.49646,,,,,,
2010,1,12,3,0,11.8602,5.61515,,,,,,
2010,1,12,6,0,12.3754,5.80475,,,,,,
2010,1,12,9,0,12.8643,5.8919,,,,,,
2010,1,12,12,0,13.101,5.93227,,,,,,
2010,1,12,15,0,13.2779,5.89431,,,,,,
2010,1,12,18,0,13.2424,5.83265,,,,,,
