Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
937800,Christchurch,NZL,New Zealand,-43.480000,172.550000,12.0,34,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1991,1,1,0,0,0,10.6,8.3,1013,0,0,0.11,99.9,0.12
1991,1,1,1,0,0,9.5,7.2,1013,0,0,0.11,99.9,0.12
1991,1,1,2,0,0,8.5,6.3,1013,0,0,0.11,99.9,0.12
1991,1,1,3,0,0,7.9,5.8,1013,0,0,0.11,99.9,0.12
1991,1,1,4,0,0,7.4,5.4,1013,0,0,0.11,99.9,0.12
1991,1,1,5,20,31,6.9,5.1,1013,0,0,0.11,99.9,0.12
1991,1,1,6,5,96,12,7,1012,30,5.1,0.11,99.9,0.12
1991,1,1,7,17,191,15,8,1011,50,8.2,0.11,99.9,0.12
1991,1,1,8,17,292,16,6,1010,50,8.8,0.11,99.9,0.12
1991,1,1,9,66,344,17,6,1009,60,9.8,0.11,99.9,0.12
1991,1,1,10,20,445,18,7,1008,70,10.3,0.11,99.9,0.12
1991,1,1,11,23,487,18,7,1007,70,11.3,0.11,99.9,0.12
1991,1,1,12,23,502,18,8,1005,70,10.8,0.11,99.9,0.12
1991,1,1,13,22,488,18,9,1004,70,9.8,0.11,99.9,0.12
1991,1,1,14,75,430,18,8.6,1003,70,9.8,0.11,99.9,0.12
1991,1,1,15,72,367,16,11,1002,80,8.2,0.11,99.9,0.12
1991,1,1,16,67,285,16,12,1000,100,6.7,0.11,99.9,0.12
1991,1,1,17,32,205,16,12.4,999,100,6.7,0.11,99.9,0.12
1991,1,1,18,9,110,20,6,999,340,7.7,0.11,99.9,0.12
1991,1,1,19,0,25,19,7,999,350,8.2,0.11,99.9,0.12
1991,1,1,20,0,0,18,7,998,360,4.1,0.11,99.9,0.12
1991,1,1,21,0,0,17.5,7.5,998,999,5.1,0.11,99.9,0.12
1991,1,1,22,0,0,17,4,998,260,6.2,0.11,99.9,0.12
1991,1,1,23,0,0,17.4,4.4,998,260,6.2,0.11,99.9,0.12
1991,1,2,0,0,0,12,10,999,190,9.3,0.11,99.9,0.12
1991,1,2,1,0,0,10,8,1000,210,10.3,0.11,99.9,0.12
1991,1,2,2,0,0,9,7,1002,210,10.3,0.11,99.9,0.12
1991,1,2,3,0,0,8,6,1003,220,8.2,0.11,99.9,0.12
1991,1,2,4,0,0,9,7,1004,220,8.2,0.11,99.9,0.12
1991,1,2,5,0,8,8.7,7.4,1005,220,8.2,0.11,99.9,0.12
1991,1,2,6,12,93,9,6,1006,230,5.1,0.11,99.9,0.12
1991,1,2,7,486,183,11,6,1006,220,8.8,0.11,99.9,0.12
1991,1,2,8,749,125,10.8,5.9,1007,220,8.7,0.11,99.9,0.12
1991,1,2,9,431,323,14,2,1007,210,11.3,0.11,99.9,0.12
1991,1,2,10,614,317,15,2,1007,210,10.3,0.11,99.9,0.12
1991,1,2,11,280,443,14.8,1.9,1008,210,10.3,0.11,99.9,0.12
1991,1,2,12,839,259,16,4,1008,190,9.8,0.11,99.9,0.12
1991,1,2,13,985,112,16,6,1008,180,10.8,0.11,99.9,0.12
1991,1,2,14,756,246,16,5.7,1008,180,10.8,0.11,99.9,0.12
1991,1,2,15,857,137,15,6,1008,190,10.3,0.11,99.9,0.12
1991,1,2,16,647,181,14,8,1009,190,10.8,0.11,99.9,0.12
1991,1,2,17,396,177,14.3,7.7,1010,190,10.8,0.11,99.9,0.12
1991,1,2,18,189,121,12,6,1010,200,8.8,0.11,99.9,0.12
1991,1,2,19,6,36,12,6,1011,210,6.7,0.11,99.9,0.12
1991,1,2,20,0,0,11,7,1011,230,4.6,0.11,99.9,0.12
1991,1,2,21,0,0,11,8,1012,220,4.6,0.11,99.9,0.12
1991,1,2,22,0,0,11,10,1012,250,3.1,0.11,99.9,0.12
1991,1,2,23,0,0,10.9,9.5,1013,250,3.1,0.11,99.9,0.12
1991,1,3,0,0,0,11,9,1013,250,4.1,0.11,99.9,0.12
1991,1,3,1,0,0,10,9,1013,270,3.1,0.11,99.9,0.12
1991,1,3,2,0,0,10.3,8.5,1013,270,3.1,0.11,99.9,0.12
1991,1,3,3,0,0,9,7,1013,250,4.6,0.11,99.9,0.12
1991,1,3,4,0,0,8,7,1013,250,3.6,0.11,99.9,0.12
1991,1,3,5,0,24,8.3,7.2,1013,250,3.6,0.11,99.9,0.12
1991,1,3,6,118,107,11,7,1014,230,4.1,0.11,99.9,0.12
1991,1,3,7,194,201,13,8,1014,210,4.1,0.11,99.9,0.12
1991,1,3,8,288,262,13.1,7.6,1014,210,4.1,0.11,99.9,0.12
1991,1,3,9,430,323,15,6,1014,190,5.7,0.11,99.9,0.12
1991,1,3,10,579,329,16,6,1014,170,3.6,0.11,99.9,0.12
1991,1,3,11,727,281,15.9,6.3,1013,170,3.6,0.11,99.9,0.12
1991,1,3,12,454,466,18,8,1012,190,3.6,0.11,99.9,0.12
1991,1,3,13,361,411,18,5,1011,180,3.1,0.11,99.9,0.12
1991,1,3,14,104,408,17.9,5.4,1011,180,3.1,0.11,99.9,0.12
1991,1,3,15,89,358,18,6,1010,190,5.7,0.11,99.9,0.12
1991,1,3,16,83,278,17,8,1010,50,4.6,0.11,99.9,0.12
1991,1,3,17,24,210,16.9,8.1,1010,50,4.6,0.11,99.9,0.12
1991,1,3,18,9,110,14,7,1010,220,1.5,0.11,99.9,0.12
1991,1,3,19,0,25,14,8,1010,10,3.6,0.11,99.9,0.12
1991,1,3,20,0,0,14,8,1010,360,3.6,0.11,99.9,0.12
1991,1,3,21,0,0,13,8,1011,350,3.1,0.11,99.9,0.12
1991,1,3,22,0,0,12,8,1011,320,1.5,0.11,99.9,0.12
1991,1,3,23,0,0,12.2,8.4,1011,320,1.5,0.11,99.9,0.12
1991,1,4,0,0,0,10,7,1011,270,1.5,0.11,99.9,0.12
1991,1,4,1,0,0,9,7,1010,0,0,0.11,99.9,0.12
