Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,11641,San Juan,PR,USA,18.433333,-66.000000,-4,19
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1970,1,1,0,0,0,0,22.4,16.7,70,1015,2.6,200,0
1970,1,1,1,0,0,0,21.7,16.7,73,1014,2.6,180,0
1970,1,1,2,0,0,0,21.9,16.7,72,1014,2.6,160,0
1970,1,1,3,0,0,0,22,16.7,72,1014,2.6,140,0
1970,1,1,4,0,0,0,22.2,16.7,71,1014,2.6,120,0
1970,1,1,5,0,0,0,22.4,16.9,71,1014,2.6,140,0
1970,1,1,6,0,0,0,22.6,17.1,71,1015,2.6,170,0
1970,1,1,7,55,64,48,22.8,17.2,71,1015,2.6,190,0
1970,1,1,8,157,129,115,24.1,17.6,67,1015,2.9,150,0
1970,1,1,9,362,403,160,25.4,18.1,64,1016,3.3,120,0
1970,1,1,10,467,288,283,26.7,18.3,60,1016,3.6,80,0
1970,1,1,11,742,777,181,27.1,18.1,58,1015,4.8,80,0
1970,1,1,12,771,841,141,27.4,18.2,57,1014,6,80,0
1970,1,1,13,629,649,163,27.8,17.8,55,1014,7.2,80,0
1970,1,1,14,632,885,78,27.1,19,61,1014,6.5,80,0
1970,1,1,15,429,671,103,26.3,19.9,68,1014,5.9,80,0
1970,1,1,16,244,525,85,25.6,20.6,74,1014,5.2,80,0
1970,1,1,17,52,128,37,25.2,20.3,74,1014,4.3,100,0
1970,1,1,18,0,0,0,24.8,19.9,74,1014,3.5,110,0
1970,1,1,19,0,0,0,24.4,19.4,74,1014,2.6,130,0
1970,1,1,20,0,0,0,24,19.5,76,1014,2.9,130,0
1970,1,1,21,0,0,0,23.7,19.4,77,1014,3.3,140,0
1970,1,1,22,0,0,0,23.3,19.4,79,1014,3.6,140,0
1970,1,1,23,0,0,0,22.9,19.3,80,1014,3.3,150,0
1970,1,2,0,0,0,0,22.6,19.2,81,1014,2.9,150,0
1970,1,2,1,0,0,0,22.2,18.9,82,1014,2.6,160,0
1970,1,2,2,0,0,0,22,18.8,82,1013,2.6,170,0
1970,1,2,3,0,0,0,21.9,18.5,81,1013,2.6,170,0
1970,1,2,4,0,0,0,21.7,18.3,81,1013,2.6,180,0
1970,1,2,5,0,0,0,22.1,18.3,79,1014,2.6,160,0
1970,1,2,6,0,0,0,22.4,18.4,78,1015,2.6,150,0
1970,1,2,7,61,207,37,22.8,18.3,76,1015,2.6,130,0
1970,1,2,8,222,334,114,24.1,19,73,1015,4,120,0
1970,1,2,9,356,318,197,25.4,19.5,70,1016,5.3,100,0
1970,1,2,10,574,536,233,26.7,20,67,1016,6.7,90,0
1970,1,2,11,526,292,315,26.5,20.4,69,1015,6.5,100,0
1970,1,2,12,606,338,353,26.3,20.9,72,1014,6.4,120,0
1970,1,2,13,489,257,305,26.1,21.1,74,1014,6.2,130,0
1970,1,2,14,377,158,278,26.1,20.7,72,1013,6.5,120,0
1970,1,2,15,238,114,182,26.1,20,69,1013,6.9,120,0
1970,1,2,16,136,85,110,26.1,19.4,67,1013,7.2,110,0
1970,1,2,17,47,28,43,25.5,19.4,69,1013,6,120,0
1970,1,2,18,0,0,0,25,19.6,72,1014,4.8,130,0
1970,1,2,19,0,0,0,24.4,19.4,74,1014,3.6,140,0
1970,1,2,20,0,0,0,24,19.7,77,1014,3.8,150,0
1970,1,2,21,0,0,0,23.7,19.9,79,1014,3.9,160,0
1970,1,2,22,0,0,0,23.3,20,82,1015,4.1,170,0
1970,1,2,23,0,0,0,23.3,19.7,80,1014,3.4,150,0
1970,1,3,0,0,0,0,23.3,19.3,78,1014,2.8,140,0
1970,1,3,1,0,0,0,23.3,18.9,76,1014,2.1,120,0
1970,1,3,2,0,0,0,23.1,18.7,76,1014,2.3,130,0
1970,1,3,3,0,0,0,23,18.6,76,1013,2.4,150,0
1970,1,3,4,0,0,0,22.8,18.3,76,1013,2.6,160,0
1970,1,3,5,0,0,0,22.8,18.4,76,1014,2.6,160,0
1970,1,3,6,0,0,0,22.8,18.4,76,1014,2.6,170,0
1970,1,3,7,56,164,37,22.8,18.3,76,1015,2.6,170,0
1970,1,3,8,276,602,82,24.3,18.3,69,1015,3.8,170,0
1970,1,3,9,349,319,189,25.7,18.2,63,1015,5,160,0
1970,1,3,10,609,716,153,27.2,17.8,56,1015,6.2,160,0
1970,1,3,11,709,737,176,27.8,17.4,53,1014,6.5,150,0
1970,1,3,12,763,794,167,28.3,17.2,51,1013,6.9,140,0
