Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725430,Rockford Greater Rockford Ap,IL,USA,42.200000,-89.100000,-6,223
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1988,1,1,0,0,0,0,-16.7,-20.6,72,1000,5.2,270,0
1988,1,1,1,0,0,0,-17.8,-21.1,75,1000,6.7,280,0
1988,1,1,2,0,0,0,-17.8,-21.7,72,1001,5.7,290,0
1988,1,1,3,0,0,0,-18.3,-22.8,68,1002,6.2,290,0
1988,1,1,4,0,0,0,-18.9,-23.3,68,1002,5.7,290,0
1988,1,1,5,0,0,0,-20,-23.9,71,1003,4.6,280,0
1988,1,1,6,0,0,0,-20.6,-24.4,71,1004,4.6,290,0
1988,1,1,7,25,164,11,-20.6,-25,68,1004,3.6,290,0
1988,1,1,8,126,620,30,-19.4,-24.4,65,1005,6.7,290,0
1988,1,1,9,270,809,44,-18.3,-23.9,62,1006,6.2,290,0
1988,1,1,10,379,883,54,-17.2,-22.8,62,1007,6.2,290,0
1988,1,1,11,431,901,59,-16.1,-21.7,63,1006,6.2,290,0
1988,1,1,12,431,903,59,-15.6,-21.1,63,1006,7.2,280,0
1988,1,1,13,375,877,53,-15,-21.1,60,1006,6.2,270,0
1988,1,1,14,264,796,43,-14.4,-20.6,60,1006,5.7,280,0
1988,1,1,15,122,611,29,-15,-20.6,63,1006,5.7,230,0
1988,1,1,16,25,152,11,-15.6,-20.6,66,1006,5.2,250,0
1988,1,1,17,0,0,0,-15.6,-20.6,66,1006,5.2,240,0
1988,1,1,18,0,0,0,-15,-20,66,1007,4.6,230,0
1988,1,1,19,0,0,0,-16.7,-21.1,69,1007,4.1,190,0
1988,1,1,20,0,0,0,-16.7,-20.6,72,1007,2.1,130,0
1988,1,1,21,0,0,0,-17.8,-21.1,75,1007,3.1,180,0
1988,1,1,22,0,0,0,-18.9,-21.7,79,1007,2.6,180,0
1988,1,1,23,0,0,0,-19.4,-21.7,83,1006,2.6,190,0
1988,1,2,0,0,0,0,-18.3,-20.6,83,1006,3.1,190,0
1988,1,2,1,0,0,0,-18.9,-21.1,83,1006,2.1,180,0
1988,1,2,2,0,0,0,-18.9,-21.7,79,1006,2.6,180,0
1988,1,2,3,0,0,0,-20.6,-22.2,87,1005,2.6,160,0
1988,1,2,4,0,0,0,-19.4,-21.7,83,1004,2.6,170,0
1988,1,2,5,0,0,0,-19.4,-21.7,83,1004,2.6,180,0
1988,1,2,6,0,0,0,-18.9,-21.1,83,1004,2.6,180,0
1988,1,2,7,24,139,11,-18.9,-21.1,83,1003,4.6,180,0
1988,1,2,8,123,584,32,-14.4,-16.7,83,1004,4.1,190,0
1988,1,2,9,263,770,47,-12.2,-15,80,1003,4.1,220,0
1988,1,2,10,373,853,58,-10,-13.9,74,1002,6.2,200,0
1988,1,2,11,431,885,64,-7.8,-12.8,68,1001,6.7,190,0
1988,1,2,12,430,884,63,-6.7,-12.8,62,1000,7.7,200,0
1988,1,2,13,370,847,58,-5,-11.7,60,999,6.7,210,0
1988,1,2,14,261,766,47,-3.9,-10.6,60,999,6.2,210,0
1988,1,2,15,120,573,32,-3.9,-10,63,998,4.1,210,0
1988,1,2,16,25,134,12,-6.1,-10.6,71,998,4.1,190,0
1988,1,2,17,0,0,0,-7.2,-10.6,77,998,5.2,190,0
1988,1,2,18,0,0,0,-7.2,-10.6,77,998,4.6,190,0
1988,1,2,19,0,0,0,-9.4,-12.2,81,998,3.1,180,0
1988,1,2,20,0,0,0,-10,-12.8,80,997,4.6,180,0
1988,1,2,21,0,0,0,-8.9,-11.7,81,997,3.6,180,0
