Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
25105,Fort_McMurray,AL,Canada,56.650000,-111.220000,-7.0,369,CWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1973,1,1,0,0,0,-21.5,-23.8,969,110,1.7,9.999,99.9,0.57
1973,1,1,1,0,0,-19.2,-21.4,970,100,1.4,9.999,99.9,0.57
1973,1,1,2,0,0,-17.4,-19.5,969,110,1.7,9.999,99.9,0.57
1973,1,1,3,0,0,-16.2,-18.4,968,70,1.4,9.999,99.9,0.57
1973,1,1,4,0,0,-15.4,-17.7,968,90,2.8,9.999,99.9,0.57
1973,1,1,5,0,0,-14.7,-17.2,967,80,2.8,9.999,99.9,0.57
1973,1,1,6,0,0,-14.4,-16.1,965,90,2.8,9.999,99.9,0.57
1973,1,1,7,0,0,-13.9,-15.6,964,80,3.1,9.999,99.9,0.57
1973,1,1,8,0,0,-13.3,-15.6,963,90,3.6,9.999,99.9,0.57
1973,1,1,9,17,15,-12.8,-15,963,70,3.6,9.999,99.9,0.57
1973,1,1,10,0,45,-11.7,-13.9,962,80,4.4,9.999,99.9,0.57
1973,1,1,11,0,18,-10,-12.2,959,100,3.6,9.999,99.9,0.57
1973,1,1,12,0,21,-7.8,-9.4,957,120,7.2,9.999,99.9,0.57
1973,1,1,13,0,83,-7.2,-9.4,956,120,6.7,9.999,99.9,0.57
1973,1,1,14,0,52,-6.7,-8.9,954,130,5.3,9.999,99.9,0.57
1973,1,1,15,0,8,-6.1,-8.3,954,110,6.4,9.999,99.9,0.57
1973,1,1,16,0,0,-7.2,-8.9,953,110,6.4,9.999,99.9,0.57
1973,1,1,17,0,0,-7.2,-8.9,952,110,5.8,9.999,99.9,0.57
1973,1,1,18,0,0,-7.2,-8.9,952,110,6.7,9.999,99.9,0.57
1973,1,1,19,0,0,-8.3,-9.4,951,110,5.8,9.999,99.9,0.57
1973,1,1,20,0,0,-8.3,-10.6,951,110,6.4,9.999,99.9,0.57
1973,1,1,21,0,0,-7.8,-9.4,951,110,6.4,9.999,99.9,0.57
1973,1,1,22,0,0,-7.8,-9.4,952,110,5,9.999,99.9,0.57
1973,1,1,23,0,0,-7.8,-8.9,953,340,0.8,9.999,99.9,0.57
1973,1,2,0,0,0,-8.3,-9.4,954,340,1.7,9.999,99.9,0.57
1973,1,2,1,0,0,-8.3,-10,956,340,2.2,9.999,99.9,0.57
1973,1,2,2,0,0,-8.3,-9.4,958,320,2.2,9.999,99.9,0.57
1973,1,2,3,0,0,-11.1,-13.3,959,320,4.4,9.999,99.9,0.57
1973,1,2,4,0,0,-13.9,-16.1,961,330,6.4,9.999,99.9,0.57
1973,1,2,5,0,0,-15,-17.8,963,350,5.3,9.999,99.9,0.57
1973,1,2,6,0,0,-16.1,-18.3,965,350,6.7,9.999,99.9,0.57
1973,1,2,7,0,0,-16.7,-18.9,966,0,6.7,9.999,99.9,0.57
1973,1,2,8,0,0,-17.2,-20,968,320,7.2,9.999,99.9,0.57
1973,1,2,9,0,7,-17.8,-20.6,970,320,6.4,9.999,99.9,0.57
1973,1,2,10,0,26,-17.8,-21.7,971,340,5.3,9.999,99.9,0.57
1973,1,2,11,0,47,-17.8,-21.1,972,320,5.3,9.999,99.9,0.57
1973,1,2,12,0,28,-18.9,-21.7,973,330,5.3,9.999,99.9,0.57
1973,1,2,13,0,45,-19.4,-22.2,974,320,5,9.999,99.9,0.57
1973,1,2,14,0,16,-19.4,-22.8,976,340,5.3,9.999,99.9,0.57
1973,1,2,15,0,4,-20.6,-23.9,977,340,6.7,9.999,99.9,0.57
1973,1,2,16,0,0,-21.1,-23.3,979,0,6.4,9.999,99.9,0.57
1973,1,2,17,0,0,-21.7,-23.9,981,330,5.3,9.999,99.9,0.57
1973,1,2,18,0,0,-21.7,-25,982,340,5.8,9.999,99.9,0.57
1973,1,2,19,0,0,-22.8,-26.1,984,340,4.4,9.999,99.9,0.57
1973,1,2,20,0,0,-23.3,-27.8,985,0,3.9,9.999,99.9,0.57
1973,1,2,21,0,0,-23.9,-28.3,986,340,5.8,9.999,99.9,0.57
1973,1,2,22,0,0,-24.4,-28.9,987,350,6.4,9.999,99.9,0.57
1973,1,2,23,0,0,-25.6,-28.9,988,330,5.3,9.999,99.9,0.57
1973,1,3,0,0,0,-26.1,-29.4,989,330,5,9.999,99.9,0.57
1973,1,3,1,0,0,-26.7,-30,990,330,4.4,9.999,99.9,0.57
1973,1,3,2,0,0,-27.2,-30.6,991,340,5,9.999,99.9,0.57
1973,1,3,3,0,0,-28.3,-32.8,991,340,2.2,9.999,99.9,0.57
1973,1,3,4,0,0,-28.9,-32.8,991,320,1.7,9.999,99.9,0.57
1973,1,3,5,0,0,-29.4,-32.8,991,310,2.8,9.999,99.9,0.57
1973,1,3,6,0,0,-30.6,-32.8,992,300,1.7,9.999,99.9,0.57
1973,1,3,7,0,0,-30.6,-33.9,992,290,2.8,9.999,99.9,0.57
1973,1,3,8,0,0,-33.3,-35.6,993,240,2.2,9.999,99.9,0.57
