Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
033600,Finningley,GBR,United Kingdom,53.480000,-1.000000,0.0,17,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1995,1,1,0,0,0,1.7,-4.3,1011,310,5.7,0.045,99.9,0.21
1995,1,1,1,0,0,0.9,-5.2,1008,320,6.7,0.045,99.9,0.21
1995,1,1,2,0,0,0.3,-5.8,1005,310,8.2,0.045,99.9,0.21
1995,1,1,3,0,0,0,-6.3,1004,310,7.2,0.045,99.9,0.21
1995,1,1,4,0,0,-0.2,-6.6,1004,300,5.7,0.045,99.9,0.21
1995,1,1,5,0,0,-0.4,-6.9,1004,290,6.2,0.045,99.9,0.21
1995,1,1,6,0,0,-0.5,-6.5,1005,280,5.7,0.045,99.9,0.21
1995,1,1,7,0,0,0.3,-5.7,1004,290,7.7,0.045,99.9,0.21
1995,1,1,8,0,8,1.1,-4.9,1004,290,7.7,0.045,99.9,0.21
1995,1,1,9,234,27,2.2,-4.2,1005,300,9.8,0.045,99.9,0.21
1995,1,1,10,331,69,2.9,-3.3,1005,300,9.8,0.045,99.9,0.21
1995,1,1,11,474,64,3.8,-3.2,1005,310,8.2,0.045,99.9,0.21
1995,1,1,12,0,55,-0.2,-0.2,1007,350,10.3,0.045,99.9,0.21
1995,1,1,13,63,80,0.6,-4.9,1007,320,9.3,0.045,99.9,0.21
1995,1,1,14,150,49,0.7,-6.3,1007,330,8.2,0.045,99.9,0.21
1995,1,1,15,0,17,0.1,-4.9,1009,340,7.7,0.045,99.9,0.21
1995,1,1,16,0,0,-0.6,-5.2,1010,330,7.2,0.045,99.9,0.21
1995,1,1,17,0,0,-0.6,-5.9,1010,320,8.7,0.045,99.9,0.21
1995,1,1,18,0,0,-0.6,-5.2,1011,320,9.3,0.045,99.9,0.21
1995,1,1,19,0,0,-0.7,-4.2,1012,320,7.2,0.045,99.9,0.21
1995,1,1,20,0,0,-0.7,-4.9,1012,320,7.7,0.045,99.9,0.21
1995,1,1,21,0,0,-0.7,-7.6,1013,320,9.8,0.045,99.9,0.21
