Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
783110,La_Bajada,CUB,Cuba,21.920000,-84.470000,-5.0,4,SWERA
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1982,1,1,0,0,0,21,20.4,1015,20,1,0.127,3.8,0.13
1982,1,1,1,0,0,21,20.1,1015,20,1,0.127,3.7,0.13
1982,1,1,2,0,0,20.9,19.8,1015,20,1,0.127,3.7,0.13
1982,1,1,3,0,0,20.9,19.5,1015,20,1,0.127,3.6,0.13
1982,1,1,4,0,0,20.9,19.3,1015,20,1,0.127,3.5,0.13
1982,1,1,5,0,0,20.8,19,1015,20,1,0.127,3.5,0.13
1982,1,1,6,0,0,20.8,18.7,1015,50,1,0.127,3.4,0.13
1982,1,1,7,37,19,21.8,20.1,1015,50,1,0.127,3.7,0.13
1982,1,1,8,194,108,22.8,21.5,1016,50,1,0.127,4.1,0.13
1982,1,1,9,71,173,23.8,22.9,1016,50,1,0.127,4.5,0.13
1982,1,1,10,338,177,25.7,22.5,1016,50,1,0.127,4.4,0.13
1982,1,1,11,651,154,27.7,22.2,1015,50,1,0.127,4.3,0.13
1982,1,1,12,573,228,29.6,21.8,1015,110,1,0.127,4.2,0.13
1982,1,1,13,740,144,29.5,21.7,1014,110,2.3,0.127,4.2,0.13
1982,1,1,14,793,102,29.5,21.6,1013,110,3.7,0.127,4.1,0.13
1982,1,1,15,651,90,29.4,21.5,1012,130,5,0.127,4.1,0.13
1982,1,1,16,376,69,29.3,21.4,1011,130,6.3,0.127,4.1,0.13
1982,1,1,17,219,36,29.3,21.3,1011,130,7.7,0.127,4.1,0.13
1982,1,1,18,1,0,29.2,21.2,1010,130,9,0.127,4,0.13
1982,1,1,19,0,0,28.7,21.3,1011,130,8.4,0.127,4.1,0.13
1982,1,1,20,0,0,28.2,21.4,1011,130,7.8,0.127,4.1,0.13
1982,1,1,21,0,0,27.7,21.5,1012,130,7.2,0.127,4.1,0.13
1982,1,1,22,0,0,27.2,21.6,1012,130,6.6,0.127,4.1,0.13
1982,1,1,23,0,0,26.7,21.7,1013,130,6,0.127,4.2,0.13
1982,1,2,0,0,0,26.2,21.8,1013,130,5.4,0.073,4.2,0.13
1982,1,2,1,0,0,25.6,22,1014,130,4.9,0.073,4.3,0.13
1982,1,2,2,0,0,25.1,22.1,1014,130,4.3,0.073,4.3,0.13
1982,1,2,3,0,0,24.6,22.2,1015,130,3.7,0.073,4.3,0.13
1982,1,2,4,0,0,24.1,22.3,1015,130,3.1,0.073,4.3,0.13
1982,1,2,5,0,0,23.6,22.4,1016,130,2.5,0.073,4.4,0.13
1982,1,2,6,0,0,23.1,22.5,1016,130,1.9,0.073,4.4,0.13
1982,1,2,7,69,18,22.6,22.6,1017,130,1.3,0.073,4.4,0.13
1982,1,2,8,294,67,23.5,23.5,1017,130,1.7,0.073,4.7,0.13
1982,1,2,9,368,120,24.4,23.3,1016,50,2,0.073,4.7,0.13
1982,1,2,10,566,99,25.3,23,1016,50,2.3,0.073,4.6,0.13
1982,1,2,11,502,190,26.2,22.7,1016,50,2.7,0.073,4.5,0.13
1982,1,2,12,740,117,27,22.4,1015,50,3,0.073,4.4,0.13
1982,1,2,13,680,155,27.9,22.1,1015,50,3.3,0.073,4.3,0.13
