Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,13897,Nashville,TN,USA,36.116667,-86.683333,-6,180
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1970,1,1,0,0,0,0,1.1,-1.7,82,996,2.6,240,0
1970,1,1,1,0,0,0,1.1,-1.1,85,996,2.6,240,0
1970,1,1,2,0,0,0,1.1,-0.6,89,996,3.6,250,0
1970,1,1,3,0,0,0,1.1,-0.6,89,996,3.6,240,0
1970,1,1,4,0,0,0,1.1,-1.1,85,996,3.1,250,0
1970,1,1,5,0,0,0,1.1,-1.7,82,996,4.1,260,0
1970,1,1,6,0,0,0,1.1,-1.7,82,997,3.6,270,0
1970,1,1,7,31,0,31,1.1,-1.7,82,997,4.1,280,0
1970,1,1,8,90,1,89,0.6,-2.2,82,998,4.6,260,0
1970,1,1,9,161,1,161,1.1,-3.3,73,998,5.7,240,0
1970,1,1,10,159,0,174,1.7,-2.8,73,998,4.6,270,0
1970,1,1,11,262,1,261,1.1,-2.8,76,997,4.1,270,0
1970,1,1,12,175,0,201,1.7,-3.3,70,997,4.1,270,0
1970,1,1,13,193,0,193,1.7,-4.4,64,997,4.6,260,0
1970,1,1,14,130,37,118,2.2,-3.3,67,998,5.2,250,0
1970,1,1,15,120,245,72,2.2,-3.9,64,998,0.5,240,0
1970,1,1,16,26,51,22,0,-4.4,72,998,3.1,220,0
1970,1,1,17,0,0,0,-1.1,-4.4,78,998,2.6,200,0
1970,1,1,18,0,0,0,-1.1,-4.4,78,998,2.6,170,0
1970,1,1,19,0,0,0,-1.7,-4.4,82,998,2.6,170,0
1970,1,1,20,0,0,0,-2.8,-4.4,88,998,3.6,180,0
1970,1,1,21,0,0,0,-3.3,-5,88,998,3.1,170,0
1970,1,1,22,0,0,0,-3.3,-5,88,998,4.1,170,0
1970,1,1,23,0,0,0,-3.3,-5.6,85,997,3.6,170,0
1970,1,2,0,0,0,0,-2.8,-5.6,81,998,3.6,170,0
1970,1,2,1,0,0,0,-2.8,-4.4,88,998,4.1,170,0
1970,1,2,2,0,0,0,-1.1,-3.9,82,998,2.6,140,0
1970,1,2,3,0,0,0,-1.7,-4.4,82,997,2.6,130,0
1970,1,2,4,0,0,0,-1.7,-3.9,85,997,2.1,120,0
1970,1,2,5,0,0,0,-1.1,-3.9,82,997,2.6,110,0
1970,1,2,6,0,0,0,-1.1,-3.3,85,997,2.6,110,0
1970,1,2,7,52,216,32,-1.1,-3.3,85,998,3.1,110,0
1970,1,2,8,195,479,75,1.7,-1.7,79,998,4.1,210,0
1970,1,2,9,352,641,100,3.9,-1.1,70,998,6.7,200,0
1970,1,2,10,342,326,187,5.6,-1.1,63,997,5.2,230,0
1970,1,2,11,488,794,79,6.7,-1.1,58,996,6.2,210,0
1970,1,2,12,307,171,222,7.2,-0.6,58,995,4.1,240,0
1970,1,2,13,278,176,199,7.2,-1.1,56,994,4.1,290,0
1970,1,2,14,173,124,131,6.1,-1.1,60,994,6.2,300,0
1970,1,2,15,63,10,62,5,-1.7,62,995,6.2,270,0
1970,1,2,16,14,2,14,4.4,-2.2,62,995,5.7,270,0
1970,1,2,17,0,0,0,3.3,-1.7,70,996,6.2,290,0
1970,1,2,18,0,0,0,2.2,-2.2,73,996,6.2,280,0
1970,1,2,19,0,0,0,1.7,-4.4,64,996,6.7,270,0
1970,1,2,20,0,0,0,1.1,-3.9,70,997,5.2,270,0
1970,1,2,21,0,0,0,0.6,-3.9,72,997,5.2,270,0
1970,1,2,22,0,0,0,0.6,-4.4,70,997,4.6,260,0
1970,1,2,23,0,0,0,0.6,-4.4,70,997,6.2,290,0
1970,1,3,0,0,0,0,-0.6,-5,72,997,4.6,270,0
1970,1,3,1,0,0,0,-1.7,-5.6,75,997,6.2,340,0
1970,1,3,2,0,0,0,-2.8,-6.7,75,998,5.2,340,0
1970,1,3,3,0,0,0,-3.9,-8.3,72,997,5.2,360,0
1970,1,3,4,0,0,0,-3.9,-8.9,69,998,6.7,350,0
1970,1,3,5,0,0,0,-6.1,-9.4,78,998,4.6,350,0
1970,1,3,6,0,0,0,-6.7,-10.6,74,999,4.1,320,0
1970,1,3,7,52,299,25,-6.1,-10,74,1000,3.6,320,0
1970,1,3,8,218,660,46,-5,-10,68,1000,3.1,310,0
1970,1,3,9,370,805,61,-3.9,-10.6,60,1000,3.1,330,0
1970,1,3,10,481,871,71,-2.8,-11.1,53,999,5.7,300,0
1970,1,3,11,534,903,76,-1.7,-11.1,49,998,3.6,340,0
1970,1,3,12,520,899,75,-0.6,-10.6,47,998,3.1,310,0
1970,1,3,13,451,863,69,0,-11.1,43,998,5.7,280,0
1970,1,3,14,325,779,57,0.6,-10.6,44,998,5.7,310,0
1970,1,3,15,158,587,41,-0.6,-10.6,47,998,4.6,290,0
1970,1,3,16,37,149,18,-2.2,-10.6,53,998,3.1,310,0
1970,1,3,17,0,0,0,-2.8,-10,58,998,3.6,270,0
1970,1,3,18,0,0,0,-2.8,-10,58,998,3.6,270,0
1970,1,3,19,0,0,0,-4.4,-10,66,998,3.1,250,0
1970,1,3,20,0,0,0,-5,-8.3,78,999,2.6,190,0
1970,1,3,21,0,0,0,-5.6,-8.3,81,998,2.6,220,0
1970,1,3,22,0,0,0,-6.7,-8.3,88,999,2.1,210,0
1970,1,3,23,0,0,0,-5.6,-7.8,85,999,2.6,190,0
1970,1,4,0,0,0,0,-5,-7.8,81,999,3.1,160,0
1970,1,4,1,0,0,0,-3.3,-7.2,75,999,3.1,160,0
1970,1,4,2,0,0,0,-2.8,-7.2,72,998,4.6,160,0
1970,1,4,3,0,0,0,-4.4,-8.3,75,998,3.1,180,0
1970,1,4,4,0,0,0,-5,-8.9,74,999,3.6,220,0
1970,1,4,5,0,0,0,-3.9,-8.3,72,1000,3.1,220,0
1970,1,4,6,0,0,0,-4.4,-8.3,75,1001,3.1,210,0
1970,1,4,7,43,141,30,-3.3,-6.7,78,1002,2.6,190,0
1970,1,4,8,189,495,66,0.6,-5,67,1002,5.2,230,0
1970,1,4,9,350,667,89,2.2,-4.4,62,1002,4.1,200,0
1970,1,4,10,449,748,105,3.3,-4.4,57,1002,2.6,210,0
1970,1,4,11,485,780,112,5,-3.9,53,1002,2.1,180,0
1970,1,4,12,486,774,111,6.7,-3.9,47,1001,3.1,210,0
1970,1,4,13,432,731,101,7.8,-5,40,1001,4.6,260,0
1970,1,4,14,313,628,83,7.8,-6.7,36,1001,1.5,320,0
1970,1,4,15,141,412,57,7.2,-5.6,40,1002,4.1,210,0
1970,1,4,16,24,23,22,5.6,-6.1,43,1002,3.1,180,0
1970,1,4,17,0,0,0,3.9,-5,53,1003,3.1,170,0
1970,1,4,18,0,0,0,0.6,-5,67,1002,3.1,170,0
1970,1,4,19,0,0,0,-0.6,-5,72,1003,4.1,180,0
1970,1,4,20,0,0,0,-1.1,-5.6,72,1003,4.6,180,0
1970,1,4,21,0,0,0,-1.1,-5.6,72,1003,3.6,180,0
1970,1,4,22,0,0,0,-1.7,-5.6,75,1003,3.6,170,0
1970,1,4,23,0,0,0,-1.1,-5.6,72,1003,2.6,160,0
1970,1,5,0,0,0,0,-2.2,-5.6,78,1004,4.1,160,0
1970,1,5,1,0,0,0,-0.6,-4.4,75,1004,2.1,130,0
1970,1,5,2,0,0,0,-0.6,-4.4,75,1004,2.1,120,0
1970,1,5,3,0,0,0,-0.6,-4.4,75,1004,1,120,0
1970,1,5,4,0,0,0,-1.1,-4.4,78,1004,1.5,140,0
1970,1,5,5,0,0,0,-1.7,-4.4,82,1005,0,0,0
1970,1,5,6,0,0,0,-1.7,-5,78,1005,3.1,170,0
1970,1,5,7,41,92,33,0,-3.9,75,1005,4.1,170,0
1970,1,5,8,151,220,92,4.4,-1.7,65,1006,3.6,170,0
1970,1,5,9,170,75,142,6.1,-2.2,56,1006,4.6,190,0
1970,1,5,10,211,0,213,7.2,-3.3,47,1005,5.7,200,0
1970,1,5,11,282,145,205,8.9,-3.3,42,1004,8.2,180,0
1970,1,5,12,297,213,192,8.9,-3.3,42,1003,6.7,180,0
1970,1,5,13,359,335,197,10,-3.9,38,1002,6.7,190,0
1970,1,5,14,231,164,170,8.3,-5.6,37,1002,6.2,180,0
1970,1,5,15,62,5,71,7.2,-3.9,46,1002,4.1,180,0
1970,1,5,16,16,0,19,5.6,-3.9,51,1002,3.1,170,0
1970,1,5,17,0,0,0,6.1,-3.9,49,1002,3.6,160,0
1970,1,5,18,0,0,0,4.4,-4.4,53,1001,3.1,160,0
1970,1,5,19,0,0,0,4.4,-4.4,53,1000,3.1,180,0
1970,1,5,20,0,0,0,3.9,-3.3,60,1000,4.1,180,0
1970,1,5,21,0,0,0,3.9,-4.4,55,1000,2.1,130,0
1970,1,5,22,0,0,0,4.4,-5,51,1000,0,0,0
1970,1,5,23,0,0,0,3.9,-3.9,57,999,0,0,0
1970,1,6,0,0,0,0,2.8,-3.3,65,999,0,0,0
1970,1,6,1,0,0,0,2.2,-2.2,73,998,4.1,340,0
1970,1,6,2,0,0,0,2.2,-2.8,70,998,4.6,350,0
1970,1,6,3,0,0,0,1.7,-2.2,76,997,5.2,350,0
1970,1,6,4,0,0,0,1.1,-1.7,82,996,5.2,360,0
1970,1,6,5,0,0,0,0.6,-1.7,85,997,7.2,350,0
1970,1,6,6,0,0,0,-1.1,-2.8,89,997,4.6,350,0
1970,1,6,7,29,22,27,-1.7,-3.3,89,997,6.7,340,0
1970,1,6,8,99,0,99,-2.2,-4.4,85,997,6.2,340,0
1970,1,6,9,150,6,148,-2.8,-5.6,81,997,5.7,350,0
1970,1,6,10,189,10,185,-3.3,-5.6,85,997,8.2,330,0
1970,1,6,11,233,6,230,-3.9,-6.7,81,997,7.7,320,0
1970,1,6,12,132,0,137,-5,-7.8,81,996,9.3,330,0
1970,1,6,13,204,6,201,-6.7,-8.9,84,996,5.2,320,0
1970,1,6,14,121,0,134,-7.2,-9.4,84,996,6.2,330,0
1970,1,6,15,97,78,86,-7.2,-10,81,997,8.2,320,0
1970,1,6,16,26,37,23,-8.3,-10,88,997,6.7,320,0
1970,1,6,17,0,0,0,-8.3,-11.1,81,998,7.7,320,0
1970,1,6,18,0,0,0,-8.9,-11.7,81,999,7.2,340,0
1970,1,6,19,0,0,0,-10,-13.3,77,999,8.8,320,0
1970,1,6,20,0,0,0,-10.6,-13.9,77,1000,9.3,310,0
1970,1,6,21,0,0,0,-11.1,-14.4,77,1000,4.6,320,0
1970,1,6,22,0,0,0,-11.7,-15,77,1001,6.7,310,0
1970,1,6,23,0,0,0,-13.3,-16.1,80,1001,7.7,320,0
1970,1,7,0,0,0,0,-14.4,-17.2,80,1001,5.2,310,5
1970,1,7,1,0,0,0,-15.6,-17.2,87,1001,4.6,320,5
1970,1,7,2,0,0,0,-16.1,-17.2,91,1001,4.1,320,5
1970,1,7,3,0,0,0,-15.6,-17.2,87,1001,5.2,310,5
1970,1,7,4,0,0,0,-15.6,-17.2,87,1001,5.7,310,5
1970,1,7,5,0,0,0,-16.1,-18.3,83,1001,5.2,310,5
1970,1,7,6,0,0,0,-16.1,-18.3,83,1002,3.6,310,5
1970,1,7,7,51,188,31,-15.6,-19.4,72,1003,3.1,290,5
1970,1,7,8,230,587,76,-13.9,-18.9,66,1003,2.1,270,5
1970,1,7,9,349,474,161,-12.8,-17.8,67,1004,5.2,310,5
1970,1,7,10,364,121,305,-12.8,-16.7,73,1003,7.2,310,5
1970,1,7,11,473,291,324,-11.1,-16.7,64,1003,7.2,280,5
1970,1,7,12,386,82,353,-10.6,-17.8,56,1002,5.2,280,5
1970,1,7,13,318,178,232,-10.6,-17.8,56,1002,5.2,320,5
1970,1,7,14,272,218,193,-9.4,-17.8,51,1002,6.2,310,5
1970,1,7,15,132,249,76,-9.4,-17.8,51,1002,5.2,270,5
1970,1,7,16,36,87,27,-10,-17.2,56,1003,6.7,270,5
1970,1,7,17,0,0,0,-10.6,-17.2,58,1003,3.6,270,5
1970,1,7,18,0,0,0,-10.6,-16.1,64,1003,5.2,270,5
1970,1,7,19,0,0,0,-10.6,-15,70,1003,4.6,270,5
1970,1,7,20,0,0,0,-12.2,-15,80,1003,3.6,270,5
1970,1,7,21,0,0,0,-12.2,-15,80,1003,2.6,250,5
1970,1,7,22,0,0,0,-13.9,-15.6,87,1003,2.6,160,5
1970,1,7,23,0,0,0,-13.3,-15.6,84,1003,1.5,170,5
1970,1,8,0,0,0,0,-12.2,-13.9,88,1003,1,20,3
1970,1,8,1,0,0,0,-12.8,-13.3,96,1003,3.6,360,3
1970,1,8,2,0,0,0,-14.4,-15.6,91,1003,1,350,3
1970,1,8,3,0,0,0,-13.9,-15.6,87,1003,3.6,280,3
1970,1,8,4,0,0,0,-13.3,-15,87,1003,4.6,280,3
1970,1,8,5,0,0,0,-14.4,-15,96,1003,3.6,280,3
1970,1,8,6,0,0,0,-13.3,-15,87,1004,4.1,290,3
1970,1,8,7,26,0,29,-15,-17.2,83,1005,6.2,320,3
1970,1,8,8,153,182,111,-15,-18.9,72,1007,6.2,330,3
1970,1,8,9,273,116,231,-14.4,-20,63,1008,9.3,200,3
1970,1,8,10,335,158,263,-14.4,-21.1,57,1008,7.7,300,3
1970,1,8,11,533,534,250,-13.9,-20.6,57,1008,8.8,270,3
1970,1,8,12,499,544,223,-13.3,-20.6,55,1008,6.7,300,3
1970,1,8,13,449,650,157,-12.8,-21.1,50,1008,6.7,270,3
1970,1,8,14,341,749,81,-12.2,-21.1,48,1009,5.7,280,3
1970,1,8,15,180,550,57,-12.2,-21.1,48,1009,4.6,280,3
1970,1,8,16,36,129,23,-13.3,-21.1,52,1010,5.7,280,3
1970,1,8,17,0,0,0,-13.9,-21.7,52,1010,6.2,270,3
1970,1,8,18,0,0,0,-14.4,-21.1,57,1010,5.7,270,3
1970,1,8,19,0,0,0,-15.6,-21.1,63,1010,7.2,260,3
1970,1,8,20,0,0,0,-16.1,-21.1,66,1010,3.1,250,3
1970,1,8,21,0,0,0,-16.7,-21.1,69,1009,4.1,240,3
1970,1,8,22,0,0,0,-16.7,-21.1,69,1009,4.1,240,3
1970,1,8,23,0,0,0,-17.8,-21.7,72,1009,4.1,220,3
1970,1,9,0,0,0,0,-16.7,-20.6,72,1009,4.6,240,3
1970,1,9,1,0,0,0,-16.1,-20.6,69,1009,5.2,240,3
1970,1,9,2,0,0,0,-16.1,-21.1,66,1008,5.2,240,3
1970,1,9,3,0,0,0,-16.1,-21.1,66,1007,4.1,250,3
1970,1,9,4,0,0,0,-16.1,-20.6,69,1007,4.1,250,3
1970,1,9,5,0,0,0,-15.6,-20.6,66,1007,5.2,250,3
1970,1,9,6,0,0,0,-15,-20,66,1007,5.2,240,3
1970,1,9,7,29,0,30,-14.4,-18.9,69,1007,7.2,240,3
1970,1,9,8,119,42,114,-13.3,-18.3,66,1007,7.2,260,3
1970,1,9,9,259,1,259,-12.8,-17.8,67,1007,7.7,270,3
1970,1,9,10,283,31,274,-11.7,-17.2,64,1007,6.2,260,3
1970,1,9,11,390,209,287,-10,-16.1,61,1006,7.7,280,3
1970,1,9,12,368,193,272,-9.4,-15.6,61,1006,7.2,280,3
1970,1,9,13,314,132,260,-8.9,-15,62,1006,7.2,260,3
1970,1,9,14,251,89,226,-8.3,-14.4,62,1007,5.7,290,3
1970,1,9,15,104,1,115,-8.9,-14.4,64,1007,5.2,320,3
1970,1,9,16,33,124,22,-10,-14.4,70,1009,4.1,340,3
1970,1,9,17,0,0,0,-11.1,-15,73,1009,3.6,340,3
