Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,14740,Hartford,CT,USA,41.933333,-72.683333,-5,55
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1965,1,1,0,0,0,0,-3.3,-11.7,52,1018,8.8,330,0
1965,1,1,1,0,0,0,-4.1,-11.6,52,1018,8.8,330,0
1965,1,1,2,0,0,0,-4.8,-12.2,52,1019,8.8,340,0
1965,1,1,3,0,0,0,-5.6,-13.9,52,1020,8.8,340,0
1965,1,1,4,0,0,0,-5.8,-13.2,52,1020,8.1,340,0
1965,1,1,5,0,0,0,-5.9,-13.3,52,1021,7.4,350,0
1965,1,1,6,0,0,0,-6.1,-14.4,52,1021,6.7,350,0
1965,1,1,7,22,73,16,-5.5,-13.6,49,1021,6.7,350,0
1965,1,1,8,119,440,43,-5,-13.8,46,1021,6.7,340,0
1965,1,1,9,248,640,60,-4.4,-15,43,1021,6.7,340,0
1965,1,1,10,346,719,74,-2.6,-13.6,38,1021,6.5,340,0
1965,1,1,11,388,752,73,-0.7,-13.1,34,1020,6.4,330,0
1965,1,1,12,369,676,88,1.1,-15,29,1020,6.2,330,0
1965,1,1,13,306,582,95,0.5,-13.5,30,1020,5.9,330,0
1965,1,1,14,198,456,74,0,-13.9,30,1020,5.5,320,0
1965,1,1,15,59,73,48,-0.6,-15.6,31,1020,5.2,320,0
1965,1,1,16,10,7,9,-1.7,-13.7,35,1020,5,320,0
1965,1,1,17,0,0,0,-2.8,-13.8,38,1020,4.8,310,0
1965,1,1,18,0,0,0,-3.9,-15,42,1020,4.6,310,0
1965,1,1,19,0,0,0,-4.6,-13.7,45,1020,3.8,320,0
1965,1,1,20,0,0,0,-5.4,-13.5,49,1020,2.9,320,0
1965,1,1,21,0,0,0,-6.1,-14.4,52,1020,2.1,330,0
1965,1,1,22,0,0,0,-6.7,-13.4,55,1019,2.4,330,0
1965,1,1,23,0,0,0,-7.2,-13.3,58,1019,2.8,330,0
1965,1,2,0,0,0,0,-7.8,-13.9,61,1018,3.1,330,0
1965,1,2,1,0,0,0,-8.2,-13.4,63,1018,2.6,340,0
1965,1,2,2,0,0,0,-8.5,-13.3,65,1017,2,360,0
1965,1,2,3,0,0,0,-8.9,-13.9,67,1017,1.5,10,0
1965,1,2,4,0,0,0,-8.7,-13.2,67,1016,1.7,0,0
1965,1,2,5,0,0,0,-8.5,-13,67,1015,1.9,350,0
1965,1,2,6,0,0,0,-8.3,-13.3,67,1014,2.1,340,0
1965,1,2,7,9,3,9,-8.1,-13.1,64,1014,2.4,350,0
1965,1,2,8,65,28,61,-8,-13.4,62,1013,2.8,10,0
1965,1,2,9,129,11,126,-7.8,-14.4,59,1012,3.1,20,0
1965,1,2,10,163,10,159,-7.4,-13.7,57,1010,2.6,360,0
1965,1,2,11,150,7,147,-7.1,-13.6,56,1008,2,330,0
1965,1,2,12,178,7,176,-6.7,-14.4,54,1006,1.5,310,0
1965,1,2,13,134,9,130,-6.9,-11.8,65,1005,1.3,350,0
1965,1,2,14,100,7,98,-7,-10,77,1004,1.2,20,0
1965,1,2,15,50,4,49,-7.2,-8.9,88,1003,1,60,0
1965,1,2,16,7,0,7,-7.2,-8.7,88,1001,1.9,40,0
1965,1,2,17,0,0,0,-7.2,-8.7,88,1000,2.7,10,0
1965,1,2,18,0,0,0,-7.2,-8.9,88,999,3.6,350,0
1965,1,2,19,0,0,0,-7.2,-8.8,87,998,3.8,350,0
1965,1,2,20,0,0,0,-7.2,-9.1,85,998,3.9,350,0
1965,1,2,21,0,0,0,-7.2,-9.4,84,997,4.1,350,0
1965,1,2,22,0,0,0,-7,-9,84,996,5,350,0
1965,1,2,23,0,0,0,-6.9,-8.9,84,996,5.8,350,0
1965,1,3,0,0,0,0,-6.7,-8.9,84,995,6.7,350,10
1965,1,3,1,0,0,0,-6.7,-8.6,85,995,6,360,10
1965,1,3,2,0,0,0,-6.7,-8.3,87,996,5.3,0,10
1965,1,3,3,0,0,0,-6.7,-8.3,88,996,4.6,10,10
1965,1,3,4,0,0,0,-6.9,-8.5,87,996,3.4,10,10
1965,1,3,5,0,0,0,-7,-8.9,85,997,2.2,0,10
1965,1,3,6,0,0,0,-7.2,-9.4,84,997,1,0,10
1965,1,3,7,20,10,19,-6.1,-9.4,75,998,3.1,350,10
1965,1,3,8,98,142,74,-5,-9.8,66,999,5.1,340,10
1965,1,3,9,222,342,121,-3.9,-11.1,57,1000,7.2,330,10
1965,1,3,10,333,509,139,-3.7,-10.4,56,1000,7.4,320,10
1965,1,3,11,406,715,105,-3.5,-10.2,56,1000,7.5,320,10
1965,1,3,12,410,769,89,-3.3,-11.1,55,1000,7.7,310,10
1965,1,3,13,346,722,81,-2.9,-10,54,1001,8.2,310,10
1965,1,3,14,234,625,62,-2.6,-9.7,54,1001,8.8,310,10
1965,1,3,15,99,395,41,-2.2,-10.6,53,1001,9.3,310,10
1965,1,3,16,15,42,11,-2.6,-10.4,51,1002,9.1,310,10
1965,1,3,17,0,0,0,-2.9,-11.3,48,1003,9,320,10
1965,1,3,18,0,0,0,-3.3,-13.3,46,1004,8.8,320,10
1965,1,3,19,0,0,0,-3.5,-12.9,44,1004,9.1,320,10
1965,1,3,20,0,0,0,-3.7,-13.6,42,1004,9.5,310,10
1965,1,3,21,0,0,0,-3.9,-15.6,40,1004,9.8,310,10
1965,1,3,22,0,0,0,-3.9,-15.1,37,1004,8.6,310,10
1965,1,3,23,0,0,0,-3.9,-15.7,35,1004,7.4,310,10
1965,1,4,0,0,0,0,-3.9,-18.3,32,1004,6.2,310,10
1965,1,4,1,0,0,0,-4.3,-17.7,30,1004,6,310,10
1965,1,4,2,0,0,0,-4.6,-18.7,28,1005,5.9,300,10
1965,1,4,3,0,0,0,-5,-21.7,26,1005,5.7,300,10
1965,1,4,4,0,0,0,-5,-19.9,26,1006,6.2,310,10
1965,1,4,5,0,0,0,-5,-20.3,25,1006,6.7,320,10
1965,1,4,6,0,0,0,-5,-22.2,25,1007,7.2,330,10
1965,1,4,7,19,7,18,-4.1,-19.9,24,1008,7.4,330,10
1965,1,4,8,110,204,75,-3.1,-19,24,1009,7.5,320,10
1965,1,4,9,245,395,128,-2.2,-20.6,23,1010,7.7,320,10
1965,1,4,10,313,440,145,-0.9,-18,22,1010,7.7,330,10
1965,1,4,11,364,494,155,0.4,-17.4,21,1010,7.7,330,10
1965,1,4,12,405,749,90,1.7,-18.9,20,1010,7.7,340,10
1965,1,4,13,350,725,82,1.3,-16.7,21,1011,7.2,340,10
1965,1,4,14,237,617,66,1,-16.9,21,1012,6.7,340,10
1965,1,4,15,100,378,44,0.6,-18.9,22,1013,6.2,340,10
1965,1,4,16,14,36,11,-0.5,-15.1,28,1013,5.9,340,10
1965,1,4,17,0,0,0,-1.7,-14,34,1014,5.5,330,10
1965,1,4,18,0,0,0,-2.8,-14.4,40,1015,5.2,330,10
1965,1,4,19,0,0,0,-2.6,-10.8,49,1015,6.2,320,10
1965,1,4,20,0,0,0,-2.4,-8.9,57,1015,7.2,320,10
1965,1,4,21,0,0,0,-2.2,-7.8,66,1015,8.2,310,10
1965,1,4,22,0,0,0,-2,-6.7,67,1015,6.2,320,10
1965,1,4,23,0,0,0,-1.9,-6.4,68,1015,4.1,340,10
1965,1,5,0,0,0,0,-1.7,-6.7,69,1015,2.1,350,8
1965,1,5,1,0,0,0,-1.7,-6.2,68,1014,2.3,340,8
1965,1,5,2,0,0,0,-1.7,-6.4,67,1014,2.4,340,8
1965,1,5,3,0,0,0,-1.7,-7.2,66,1014,2.6,330,8
