Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
107290,Mannheim,DEU,Germany,49.520000,8.550000,1.0,100,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1990,1,1,0,0,0,0.8,-0.1,1006,200,2.1,0.08,99.9,0.2
1990,1,1,1,0,0,-0.3,-1.3,1008,150,2.6,0.08,99.9,0.2
1990,1,1,2,0,0,-1.1,-2.2,1009,180,2.1,0.08,99.9,0.2
1990,1,1,3,0,0,-1.5,-2.6,1009,190,2.1,0.08,99.9,0.2
1990,1,1,4,0,0,-1.8,-2.8,1009,220,2.1,0.08,99.9,0.2
1990,1,1,5,0,0,-2,-3,1009,190,2.6,0.08,99.9,0.2
1990,1,1,6,0,0,-1.9,-2.7,1009,180,3.1,0.08,99.9,0.2
1990,1,1,7,0,0,-1.9,-2.4,1009,220,2.1,0.08,99.9,0.2
1990,1,1,8,0,2,-2.2,-2.8,1009,200,3.1,0.08,99.9,0.2
1990,1,1,9,0,21,-1.9,-2.4,1010,240,2.1,0.08,99.9,0.2
1990,1,1,10,0,49,-2,-2.5,1010,210,2.6,0.08,99.9,0.2
1990,1,1,11,0,68,-2,-2.6,1010,230,3.1,0.08,99.9,0.2
1990,1,1,12,0,75,-1.9,-2.4,1009,210,2.6,0.08,99.9,0.2
1990,1,1,13,0,67,-1.9,-2.5,1009,210,1.5,0.08,99.9,0.2
1990,1,1,14,0,48,-1.8,-2.6,1009,190,2.1,0.08,99.9,0.2
1990,1,1,15,0,20,-1.9,-2.7,1009,150,1.5,0.08,99.9,0.2
1990,1,1,16,0,2,-2.2,-3,1009,180,1,0.08,99.9,0.2
1990,1,1,17,0,0,-2.2,-2.9,1009,190,2.6,0.08,99.9,0.2
1990,1,1,18,0,0,-2.2,-2.8,1009,180,2.1,0.08,99.9,0.2
1990,1,1,19,0,0,-2.3,-2.9,1009,200,2.1,0.08,99.9,0.2
1990,1,1,20,0,0,-2.2,-3,1009,190,1.5,0.08,99.9,0.2
1990,1,1,21,0,0,-1.8,-3.1,1010,200,3.1,0.08,99.9,0.2
1990,1,1,22,0,0,-2,-3.1,1010,190,2.6,0.08,99.9,0.2
1990,1,1,23,0,0,-2.3,-3,1010,200,3.1,0.08,99.9,0.2
1990,1,2,0,0,0,-2.3,-3.4,1010,190,3.1,0.08,99.9,0.2
1990,1,2,1,0,0,-2.6,-3.6,1010,200,3.1,0.08,99.9,0.2
1990,1,2,2,0,0,-2.6,-3.5,1010,170,3.6,0.08,99.9,0.2
