Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,702320,Aniak Airport,AK,USA,61.583000,-159.533000,-9,26
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1997,1,1,0,0,0,0,1,-8.3,46,1010,1.5,20,0.62
1997,1,1,1,0,0,0,0.9,-8.1,47,1010,2,10,0.62
1997,1,1,2,0,0,0,0.4,-8.1,49,1010,0,0,0.62
1997,1,1,3,0,0,0,0.7,-8.6,46,1010,1.5,360,0.62
1997,1,1,4,0,0,0,0.8,-8.7,45,1010,1.5,10,0.62
1997,1,1,5,0,0,0,0.8,-8.6,45,1010,2,360,0.62
1997,1,1,6,0,0,0,0,-8.4,49,1010,1.5,10,0.62
1997,1,1,7,0,0,0,1.1,-8.2,46,1010,0,0,0.62
1997,1,1,8,0,0,0,1.9,-9,41,1010,2,330,0.62
1997,1,1,9,0,0,0,2,-10,37,1010,2.5,350,0.62
1997,1,1,10,0,0,0,4,-10.1,32,1010,1.5,10,0.62
1997,1,1,11,18,307,9,4,-10.6,30,1010,3,10,0.62
1997,1,1,12,52,386,22,4,-10.6,30,1010,2,20,0.62
1997,1,1,13,66,445,23,5,-11.6,26,1010,2.5,330,0.62
1997,1,1,14,49,306,22,5,-11,27,1010,2.5,20,0.62
1997,1,1,15,32,296,17,4,-11.9,27,1010,3,340,0.62
1997,1,1,16,2,177,0,4,-11.8,27,1010,1.5,360,0.62
1997,1,1,17,0,0,0,4,-11.6,28,1010,3,10,0.62
1997,1,1,18,0,0,0,4,-12.6,25,1010,1.5,360,0.62
1997,1,1,19,0,0,0,3,-12.1,28,1010,1.5,10,0.62
1997,1,1,20,0,0,0,3,-11,31,1010,0,0,0.62
1997,1,1,21,0,0,0,3,-11.6,30,1010,0,0,0.62
1997,1,1,22,0,0,0,2,-12.1,31,1010,0,0,0.62
1997,1,1,23,0,0,0,2,-12.5,29,1010,0.4,10,0.62
1997,1,2,0,0,0,0,2,-13,28,1010,0.8,30,0.62
1997,1,2,1,0,0,0,2,-13,28,1010,1.1,40,0.62
1997,1,2,2,0,0,0,1,-13,30,1010,1.5,50,0.62
1997,1,2,3,0,0,0,2,-14.2,25,1010,0,0,0.62
1997,1,2,4,0,0,0,2.1,-13.8,26,1010,0,0,0.62
1997,1,2,5,0,0,0,2,-14.4,25,1010,0,0,0.62
1997,1,2,6,0,0,0,0,-14.2,29,1010,2,60,0.62
1997,1,2,7,0,0,0,2,-14.7,24,1010,2,80,0.62
1997,1,2,8,0,0,0,3.7,-14,23,1010,0,0,0.62
1997,1,2,9,0,0,0,4,-14.5,21,1010,0,0,0.62
1997,1,2,10,0,0,0,3,-14.1,24,1010,1.5,10,0.62
1997,1,2,11,6,0,6,3,-14.1,24,1010,2,40,0.62
1997,1,2,12,20,32,17,3,-13.6,25,1010,1.5,30,0.62
1997,1,2,13,65,121,53,2.7,-14.1,24,1010,0,0,0.62
1997,1,2,14,34,27,31,3,-13,26,1010,0,0,0.62
