Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725700,Craig-moffat,CO,USA,40.500000,-107.533000,-7,1915
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
2001,1,1,0,0,0,0,-14,-16,83,806,0,0,0.39
2001,1,1,1,0,0,0,-12,-13,91,807,0,0,0.39
2001,1,1,2,0,0,0,-11,-12,91,808,1.5,220,0.39
2001,1,1,3,0,0,0,-13,-14,91,806,0,0,0.39
2001,1,1,4,0,0,0,-14.4,-16.1,85,812,0,0,0.39
2001,1,1,5,0,0,0,-17,-19,83,806,0,0,0.39
2001,1,1,6,0,0,0,-18,-20,83,805,0,0,0.39
2001,1,1,7,0,0,0,-17,-19,83,806,0,0,0.39
2001,1,1,8,31,0,31,-16,-17,91,807,0,0,0.39
2001,1,1,9,171,244,104,-13,-14,91,809,0,0,0.39
2001,1,1,10,261,215,180,-10,-11.1,91,812,1.5,340,0.39
2001,1,1,11,307,232,206,-8,-9,92,811,2.6,220,0.39
2001,1,1,12,268,139,206,-6.7,-8.8,83,812,2.4,210,0.39
2001,1,1,13,204,50,183,-6,-9,77,812,2.1,190,0.39
2001,1,1,14,110,0,110,-3,-8,65,813,3.1,230,0.39
2001,1,1,15,59,0,59,-3,-8,65,815,2.1,320,0.39
2001,1,1,16,7,0,7,-5.6,-8.9,75,814,0,0,0.39
2001,1,1,17,0,0,0,-8,-11,77,814,0,0,0.39
2001,1,1,18,0,0,0,-9,-12,77,814,0,0,0.39
2001,1,1,19,0,0,0,-12,-14,83,813,2.6,50,0.39
2001,1,1,20,0,0,0,-14,-15,91,812,1.5,120,0.39
2001,1,1,21,0,0,0,-13,-15,83,812,1.5,110,0.39
2001,1,1,22,0,0,0,-15,-16.1,90,817,2.1,250,0.39
2001,1,1,23,0,0,0,-15,-17,83,811,0,0,0.39
2001,1,2,0,0,0,0,-16,-17,91,811,0,0,0.39
2001,1,2,1,0,0,0,-17,-18,91,810,0,0,0.39
2001,1,2,2,0,0,0,-17,-19,83,811,0,0,0.39
2001,1,2,3,0,0,0,-21,-23,82,809,0,0,0.39
2001,1,2,4,0,0,0,-20,-22.2,81,821,2.1,180,0.39
2001,1,2,5,0,0,0,-20,-22,82,812,0,0,0.39
2001,1,2,6,0,0,0,-21,-24,75,813,1.5,360,0.39
