Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,94846,Chicago,IL,USA,41.783333,-87.750000,-6,190
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1986,1,1,0,0,0,0,-12.2,-16.1,73,995,2.6,270,0
1986,1,1,1,0,0,0,-11.7,-15.6,73,996,2.6,250,0
1986,1,1,2,0,0,0,-11.1,-15,73,995,2.1,240,0
1986,1,1,3,0,0,0,-11.1,-15,73,995,2.6,230,0
1986,1,1,4,0,0,0,-10.6,-14.4,73,995,2.6,240,0
1986,1,1,5,0,0,0,-10.6,-14.4,73,995,2.6,210,0
1986,1,1,6,0,0,0,-10.6,-13.9,77,995,3.1,180,0
1986,1,1,7,12,22,10,-10,-13.3,77,995,2.6,180,0
1986,1,1,8,115,397,47,-8.9,-13.3,71,995,3.1,190,0
1986,1,1,9,244,587,71,-6.7,-13.3,60,995,5.7,220,0
1986,1,1,10,341,688,80,-5,-11.1,63,994,5.7,210,0
1986,1,1,11,364,521,144,-3.3,-9.4,63,993,5.7,220,0
1986,1,1,12,231,151,168,-2.2,-8.3,63,992,5.2,230,0
1986,1,1,13,180,54,161,-1.1,-7.8,61,992,4.1,260,0
1986,1,1,14,118,93,93,-1.1,-7.2,64,992,3.1,260,0
1986,1,1,15,48,36,43,-1.1,-6.1,69,992,1.5,210,0
1986,1,1,16,5,0,5,-1.1,-6.1,69,992,0,0,0
1986,1,1,17,0,0,0,-1.7,-6.1,72,992,0,0,0
1986,1,1,18,0,0,0,-2.2,-6.1,75,992,2.1,160,0
1986,1,1,19,0,0,0,-1.1,-5.6,72,992,2.6,160,0
1986,1,1,20,0,0,0,-1.7,-5,78,991,0,0,0
1986,1,1,21,0,0,0,-1.1,-5,75,991,2.6,160,0
1986,1,1,22,0,0,0,-1.7,-5,78,990,2.6,180,0
1986,1,1,23,0,0,0,-1.7,-6.1,72,990,2.6,190,0
1986,1,2,0,0,0,0,-3.9,-6.1,85,990,2.1,170,0
1986,1,2,1,0,0,0,-2.8,-6.1,78,990,3.1,200,0
1986,1,2,2,0,0,0,-3.3,-6.7,78,989,2.6,180,0
1986,1,2,3,0,0,0,-2.8,-6.1,78,989,2.1,120,0
1986,1,2,4,0,0,0,-1.1,-5.6,72,989,3.6,190,0
1986,1,2,5,0,0,0,-1.1,-5.6,72,989,3.1,210,0
1986,1,2,6,0,0,0,-0.6,-5.6,69,990,2.6,200,0
1986,1,2,7,8,0,8,-0.6,-5.6,69,989,2.6,190,0
1986,1,2,8,46,5,45,0,-5,69,990,3.6,180,0
1986,1,2,9,123,1,122,0.6,-5,67,990,3.6,160,0
1986,1,2,10,133,1,133,1.7,-5,62,989,3.6,180,0
1986,1,2,11,176,2,176,1.7,-4.4,64,988,2.1,160,0
1986,1,2,12,186,3,185,1.7,-3.9,67,986,0,0,0
1986,1,2,13,166,0,166,0,-1.1,92,985,2.6,160,0
1986,1,2,14,122,0,122,-0.6,-1.1,96,984,2.1,120,0
1986,1,2,15,54,0,54,0.6,-1.1,89,983,3.6,90,0
1986,1,2,16,10,0,10,0.6,-0.6,92,983,7.7,170,0
1986,1,2,17,0,0,0,-0.6,-0.6,100,983,3.1,120,0
1986,1,2,18,0,0,0,0.6,-0.6,92,981,3.6,130,0
1986,1,2,19,0,0,0,1.1,-0.6,89,981,3.6,140,0
1986,1,2,20,0,0,0,1.7,0,89,979,4.1,120,0
1986,1,2,21,0,0,0,2.2,0.6,89,979,3.1,90,0
1986,1,2,22,0,0,0,0,-0.6,96,978,0,0,0
1986,1,2,23,0,0,0,0,-0.6,96,978,2.6,320,0
1986,1,3,0,0,0,0,0,-0.6,96,979,2.6,300,5
1986,1,3,1,0,0,0,0,-0.6,96,981,4.6,320,5
1986,1,3,2,0,0,0,0.6,-0.6,92,983,7.2,340,5
1986,1,3,3,0,0,0,0,-1.7,89,984,6.2,340,5
1986,1,3,4,0,0,0,-1.1,-3.3,85,986,5.7,320,5
1986,1,3,5,0,0,0,-2.2,-4.4,85,988,6.2,300,5
1986,1,3,6,0,0,0,-3.3,-5.6,85,990,5.2,310,5
1986,1,3,7,20,0,20,-3.3,-5.6,85,991,4.6,300,5
1986,1,3,8,82,1,81,-4.4,-6.1,88,992,5.2,320,5
1986,1,3,9,166,0,166,-4.4,-6.1,88,994,5.2,300,5
1986,1,3,10,216,0,215,-3.9,-6.1,85,994,4.6,300,5
1986,1,3,11,218,1,218,-3.3,-5.6,85,994,4.1,300,5
1986,1,3,12,216,1,215,-2.8,-5.6,81,994,3.6,300,5
1986,1,3,13,208,1,207,-2.8,-5.6,81,995,4.6,290,5
1986,1,3,14,148,1,148,-2.8,-5.6,81,995,2.1,290,5
1986,1,3,15,77,1,77,-2.8,-5.6,81,995,1.5,280,5
1986,1,3,16,14,0,14,-2.8,-5,85,996,2.6,260,5
1986,1,3,17,0,0,0,-2.8,-5.6,81,996,2.1,250,5
1986,1,3,18,0,0,0,-2.8,-5.6,81,996,2.6,240,5
1986,1,3,19,0,0,0,-2.8,-5,85,997,2.1,210,5
1986,1,3,20,0,0,0,-2.8,-4.4,89,996,2.1,170,5
1986,1,3,21,0,0,0,-2.8,-4.4,89,996,3.6,170,5
1986,1,3,22,0,0,0,-2.8,-4.4,89,995,4.6,180,5
1986,1,3,23,0,0,0,-2.8,-5,85,995,4.1,160,5
1986,1,4,0,0,0,0,-2.8,-5,85,994,4.1,170,5
1986,1,4,1,0,0,0,-2.8,-5,85,993,5.2,160,5
1986,1,4,2,0,0,0,-2.8,-5,85,993,5.7,170,5
1986,1,4,3,0,0,0,-3.3,-5,88,992,5.2,190,5
1986,1,4,4,0,0,0,-3.3,-5,88,992,4.6,170,5
1986,1,4,5,0,0,0,-3.3,-5,88,990,4.1,150,5
1986,1,4,6,0,0,0,-2.8,-3.9,92,989,4.1,160,5
1986,1,4,7,19,0,19,-2.8,-3.9,92,989,4.6,140,5
1986,1,4,8,77,0,77,-2.2,-3.9,89,988,4.6,150,5
1986,1,4,9,129,1,128,-1.7,-3.9,85,987,5.2,150,5
1986,1,4,10,183,1,183,-1.7,-3.3,89,985,3.6,140,5
1986,1,4,11,192,1,192,-1.1,-2.8,89,984,3.6,130,5
1986,1,4,12,194,0,194,-0.6,-2.8,85,982,2.1,210,5
1986,1,4,13,156,1,156,-0.6,-2.8,85,982,2.1,320,5
1986,1,4,14,130,0,130,-1.1,-2.2,92,982,3.1,330,5
1986,1,4,15,61,0,61,-1.1,-2.8,89,983,4.1,330,5
1986,1,4,16,14,0,14,-2.8,-5,85,983,7.7,330,5
1986,1,4,17,0,0,0,-3.9,-6.1,85,985,7.2,330,5
1986,1,4,18,0,0,0,-5,-7.2,85,986,7.7,320,5
1986,1,4,19,0,0,0,-5,-7.2,85,987,6.7,310,5
1986,1,4,20,0,0,0,-4.4,-6.7,85,988,8.2,310,5
1986,1,4,21,0,0,0,-5,-6.7,88,989,8.8,330,5
1986,1,4,22,0,0,0,-6.1,-9.4,78,991,6.7,330,5
1986,1,4,23,0,0,0,-7.2,-10.6,77,991,5.2,290,5
1986,1,5,0,0,0,0,-7.2,-11.1,74,992,6.2,310,8
1986,1,5,1,0,0,0,-6.7,-10,78,992,5.2,310,8
1986,1,5,2,0,0,0,-7.2,-10.6,77,993,3.6,290,8
1986,1,5,3,0,0,0,-8.9,-11.7,81,993,4.1,290,8
1986,1,5,4,0,0,0,-12.2,-15,80,994,5.7,270,8
1986,1,5,5,0,0,0,-14.4,-17.2,80,994,5.2,270,8
1986,1,5,6,0,0,0,-15,-18.9,73,994,5.2,270,8
1986,1,5,7,26,54,21,-13.9,-15.6,87,994,6.2,250,8
1986,1,5,8,122,419,49,-13.9,-15.6,87,994,6.2,250,8
1986,1,5,9,269,715,56,-11.7,-15.6,73,994,5.7,240,8
1986,1,5,10,383,831,64,-9.4,-14.4,67,992,6.2,230,8
1986,1,5,11,436,859,69,-7.8,-13.3,65,990,7.7,240,8
1986,1,5,12,433,858,69,-6.7,-12.2,65,988,7.7,220,8
1986,1,5,13,347,729,74,-5.6,-11.7,63,988,6.2,230,8
1986,1,5,14,245,558,88,-3.9,-10.6,60,987,8.2,220,8
1986,1,5,15,83,187,54,-3.3,-10.6,58,987,9.3,240,8
1986,1,5,16,17,62,12,-4.4,-10,66,987,7.7,240,8
1986,1,5,17,0,0,0,-5,-10,68,987,7.2,260,8
1986,1,5,18,0,0,0,-5.6,-10.6,68,987,7.2,260,8
1986,1,5,19,0,0,0,-6.7,-11.1,71,987,6.7,270,8
1986,1,5,20,0,0,0,-7.8,-11.1,77,988,6.7,270,8
1986,1,5,21,0,0,0,-8.9,-12.8,74,988,5.2,280,8
1986,1,5,22,0,0,0,-8.9,-13.3,71,988,5.2,270,8
1986,1,5,23,0,0,0,-10,-13.9,74,988,5.2,280,8
1986,1,6,0,0,0,0,-11.1,-14.4,77,989,5.7,280,5
1986,1,6,1,0,0,0,-11.1,-15,73,990,4.6,270,5
1986,1,6,2,0,0,0,-12.2,-15.6,77,991,4.1,280,5
1986,1,6,3,0,0,0,-13.9,-17.2,76,992,3.6,290,5
1986,1,6,4,0,0,0,-13.9,-16.7,80,993,3.6,310,5
1986,1,6,5,0,0,0,-14.4,-17.8,76,994,3.6,310,5
1986,1,6,6,0,0,0,-14.4,-18.9,69,995,4.6,330,5
1986,1,6,7,22,45,18,-15,-23.9,47,996,3.1,320,5
1986,1,6,8,126,434,50,-13.9,-23.3,45,997,5.2,340,5
1986,1,6,9,255,632,66,-13.3,-22.2,48,998,4.1,350,5
1986,1,6,10,331,532,126,-12.2,-21.7,46,999,4.1,330,5
1986,1,6,11,204,90,166,-11.1,-20.6,46,998,4.1,300,5
1986,1,6,12,235,97,193,-11.7,-20.6,48,998,2.6,310,5
1986,1,6,13,132,9,128,-11.1,-20.6,46,999,3.6,330,5
1986,1,6,14,151,99,123,-11.7,-21.1,46,999,2.6,280,5
1986,1,6,15,92,87,78,-12.2,-20.6,50,1000,2.6,310,5
1986,1,6,16,19,50,14,-14.4,-21.1,57,1001,3.6,320,5
1986,1,6,17,0,0,0,-15.6,-22.2,57,1002,3.1,320,5
1986,1,6,18,0,0,0,-17.2,-23.3,59,1002,4.6,350,5
1986,1,6,19,0,0,0,-17.2,-23.9,56,1003,4.1,330,5
1986,1,6,20,0,0,0,-18.9,-25,59,1003,2.1,280,5
1986,1,6,21,0,0,0,-18.3,-25,56,1004,4.1,320,5
1986,1,6,22,0,0,0,-17.8,-25.6,51,1005,4.1,350,5
1986,1,6,23,0,0,0,-18.9,-26.1,53,1006,4.6,350,5
1986,1,7,0,0,0,0,-18.9,-26.7,51,1006,4.1,330,5
1986,1,7,1,0,0,0,-19.4,-26.7,53,1007,3.6,330,5
1986,1,7,2,0,0,0,-20,-26.7,56,1008,3.1,310,5
1986,1,7,3,0,0,0,-20.6,-26.7,58,1009,4.1,310,5
1986,1,7,4,0,0,0,-21.1,-26.7,61,1009,3.1,300,5
