Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,91486,-,-,-,34.85,-116.78,-8,561,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2008,1,5,4,0,0,0,0,7,7,940.0,11.5,2.6,0.216
2008,1,5,5,0,0,0,0,6,6,940.0,8.6,2.6,0.216
2008,1,5,6,0,0,0,0,6,6,940.0,6.6000000000000005,3.0,0.216
2008,1,5,7,0,0,9,9,6,7,940.0,6.5,3.7,0.216
2008,1,5,8,0,0,14,14,6,8,940.0,4.9,4.4,0.216
2008,1,5,9,0,9,142,146,6,8,940.0,11.0,5.300000000000001,0.216
2008,1,5,10,0,0,48,48,6,9,940.0,21.0,6.2,0.216
2008,1,5,11,0,0,147,147,6,10,940.0,27.0,6.7,0.216
2008,1,5,12,0,0,111,111,5,10,940.0,31.700000000000003,6.5,0.216
2008,1,5,13,0,2,155,156,5,10,940.0,34.5,5.4,0.216
2008,1,5,14,0,0,28,28,5,9,940.0,35.5,4.0,0.216
2008,1,5,15,0,174,85,124,5,8,940.0,35.7,3.0,0.216
2008,1,5,16,0,0,20,20,5,7,940.0,38.5,2.6,0.216
2008,1,5,17,0,0,0,0,5,6,940.0,42.0,2.4000000000000004,0.216
2008,1,5,18,0,0,0,0,5,6,940.0,44.6,2.3000000000000003,0.216
2008,1,5,19,0,0,0,0,5,6,940.0,48.5,2.4000000000000004,0.216
2008,1,5,20,0,0,0,0,4,5,940.0,54.0,2.3000000000000003,0.216
2008,1,5,21,0,0,0,0,4,5,940.0,56.300000000000004,2.1,0.216
2008,1,5,22,0,0,0,0,4,5,940.0,55.1,2.0,0.216
2008,1,5,23,0,0,0,0,4,5,940.0,53.6,1.9000000000000001,0.216
2008,1,6,0,0,0,0,0,4,5,940.0,51.0,1.8,0.216
2008,1,6,1,0,0,0,0,4,5,940.0,49.400000000000006,1.8,0.216
2008,1,6,2,0,0,0,0,4,5,940.0,52.5,1.7000000000000002,0.216
2008,1,6,3,0,0,0,0,4,5,940.0,55.1,1.6,0.216
2008,1,6,4,0,0,0,0,4,5,940.0,54.300000000000004,1.5,0.216
2008,1,6,5,0,0,0,0,4,5,940.0,52.2,1.5,0.216
2008,1,6,6,0,0,0,0,4,5,940.0,48.0,1.6,0.216
2008,1,6,7,0,0,30,30,4,5,940.0,43.2,2.4000000000000004,0.216
2008,1,6,8,0,719,53,242,4,6,940.0,37.6,3.6,0.216
2008,1,6,9,0,115,173,219,3,8,940.0,47.2,4.5,0.216
2008,1,6,10,0,807,84,480,2,9,940.0,55.1,5.2,0.216
2008,1,6,11,0,655,145,497,2,9,940.0,58.1,5.7,0.216
2008,1,6,12,0,565,170,470,1,9,940.0,58.5,5.9,0.216
2008,1,6,13,0,791,88,462,1,9,940.0,62.0,5.800000000000001,0.216
2008,1,6,14,0,469,123,296,1,8,940.0,65.9,4.800000000000001,0.216
2008,1,6,15,0,0,7,7,0,7,940.0,67.8,3.1,0.216
2008,1,6,16,0,0,33,33,0,5,940.0,68.5,2.2,0.216
2008,1,6,17,0,0,0,0,1,4,940.0,72.7,1.9000000000000001,0.216
2008,1,6,18,0,0,0,0,1,4,940.0,75.4,1.7000000000000002,0.216
2008,1,6,19,0,0,0,0,2,3,940.0,69.4,1.6,0.216
2008,1,6,20,0,0,0,0,2,3,940.0,59.400000000000006,1.6,0.216
2008,1,6,21,0,0,0,0,2,3,940.0,50.2,1.6,0.216
2008,1,6,22,0,0,0,0,2,2,940.0,41.6,1.5,0.216
2008,1,6,23,0,0,0,0,1,1,940.0,26.6,1.4000000000000001,0.216
2008,1,7,0,0,0,0,0,1,1,930.0,8.200000000000001,1.3,0.216
2008,1,7,1,0,0,0,0,1,1,930.0,1.0,1.1,0.216
2008,1,7,2,0,0,0,0,1,1,930.0,12.4,0.9,0.216
2008,1,7,3,0,0,0,0,1,1,940.0,59.900000000000006,1.0,0.216
2008,1,7,4,0,0,0,0,1,1,940.0,130.5,1.5,0.216
2008,1,7,5,0,0,0,0,0,0,940.0,156.8,2.4000000000000004,0.216
2008,1,7,6,0,0,0,0,0,0,940.0,159.70000000000002,3.2,0.216
2008,1,7,7,0,0,21,21,0,1,940.0,158.3,3.6,0.216
2008,1,7,8,0,0,44,44,1,4,940.0,157.9,3.7,0.216
2008,1,7,9,0,862,65,408,1,6,940.0,154.3,3.7,0.216
2008,1,7,10,0,507,174,424,1,7,940.0,147.70000000000002,3.8000000000000003,0.216
2008,1,7,11,0,909,87,576,0,9,940.0,144.20000000000002,3.6,0.216
2008,1,7,12,0,917,83,571,0,10,940.0,142.4,3.2,0.216
2008,1,7,13,0,891,77,500,-1,10,940.0,141.20000000000002,2.7,0.216
2008,1,7,14,0,487,118,299,-1,9,940.0,134.8,2.0,0.216
2008,1,7,15,0,311,78,149,0,7,940.0,128.6,1.1,0.216
2008,1,7,16,0,0,13,13,0,5,940.0,120.30000000000001,0.6000000000000001,0.216
2008,1,7,17,0,0,0,0,0,3,940.0,120.2,0.5,0.216
2008,1,7,18,0,0,0,0,0,2,940.0,126.9,0.6000000000000001,0.216
2008,1,7,19,0,0,0,0,0,1,950.0,133.1,0.8,0.216
2008,1,7,20,0,0,0,0,0,1,950.0,136.20000000000002,1.1,0.216
2008,1,7,21,0,0,0,0,0,1,950.0,137.1,1.2000000000000002,0.216
2008,1,7,22,0,0,0,0,0,1,950.0,142.20000000000002,1.3,0.216
2008,1,7,23,0,0,0,0,0,0,950.0,151.3,1.3,0.216
2008,1,8,0,0,0,0,0,0,0,950.0,158.60000000000002,1.2000000000000002,0.216
2008,1,8,1,0,0,0,0,0,0,950.0,166.8,1.1,0.216
2008,1,8,2,0,0,0,0,0,0,950.0,161.0,1.2000000000000002,0.216
2008,1,8,3,0,0,0,0,0,0,950.0,160.5,1.3,0.216
2008,1,8,4,0,0,0,0,0,1,950.0,192.60000000000002,1.3,0.216
2008,1,8,5,0,0,0,0,0,1,950.0,212.5,1.2000000000000002,0.216
2008,1,8,6,0,0,0,0,0,1,950.0,224.8,1.1,0.216
2008,1,8,7,0,366,31,65,0,2,950.0,237.5,1.3,0.216
2008,1,8,8,0,674,60,237,0,4,950.0,243.5,1.6,0.216
2008,1,8,9,0,526,122,332,0,6,950.0,275.5,1.6,0.216
2008,1,8,10,0,902,75,520,0,9,950.0,323.6,1.6,0.216
2008,1,8,11,0,17,201,210,-2,10,950.0,357.90000000000003,1.4000000000000001,0.216
2008,1,8,12,0,175,249,343,-2,11,950.0,11.200000000000001,1.1,0.216
2008,1,8,13,0,529,156,409,-3,10,950.0,2.4000000000000004,0.8,0.216
2008,1,8,14,0,239,158,248,-1,9,950.0,1.2000000000000002,0.5,0.216
2008,1,8,15,0,54,90,103,1,8,950.0,322.20000000000005,0.4,0.216
2008,1,8,16,0,0,13,13,0,6,950.0,275.5,0.5,0.215
2008,1,8,17,0,0,0,0,0,4,950.0,268.3,0.7000000000000001,0.215
2008,1,8,18,0,0,0,0,0,4,950.0,274.8,0.7000000000000001,0.215
2008,1,8,19,0,0,0,0,1,3,950.0,281.8,0.30000000000000004,0.215
2008,1,8,20,0,0,0,0,1,3,950.0,256.90000000000003,0.30000000000000004,0.215
2008,1,8,21,0,0,0,0,2,2,950.0,128.4,0.7000000000000001,0.215
2008,1,8,22,0,0,0,0,2,2,950.0,129.0,0.9,0.215
2008,1,8,23,0,0,0,0,2,2,950.0,131.8,1.0,0.215
2008,1,9,0,0,0,0,0,2,2,940.0,137.8,1.1,0.215
2008,1,9,1,0,0,0,0,2,2,940.0,142.20000000000002,1.1,0.215
2008,1,9,2,0,0,0,0,1,1,940.0,143.5,1.1,0.215
2008,1,9,3,0,0,0,0,1,1,940.0,151.0,1.2000000000000002,0.215
2008,1,9,4,0,0,0,0,1,1,940.0,159.20000000000002,1.2000000000000002,0.215
2008,1,9,5,0,0,0,0,0,0,950.0,162.10000000000002,1.2000000000000002,0.215
2008,1,9,6,0,0,0,0,0,0,950.0,163.9,1.2000000000000002,0.215
2008,1,9,7,0,433,29,70,2,2,950.0,164.10000000000002,1.9000000000000001,0.215
2008,1,9,8,0,732,56,249,3,4,950.0,163.10000000000002,2.9000000000000004,0.215
2008,1,9,9,0,859,69,412,3,6,950.0,165.60000000000002,3.2,0.215
2008,1,9,10,0,909,78,528,2,8,950.0,170.8,3.1,0.215
2008,1,9,11,0,936,80,586,2,9,950.0,167.0,3.0,0.215
2008,1,9,12,0,933,78,579,2,10,950.0,164.4,3.0,0.215
2008,1,9,13,0,897,76,507,1,10,950.0,166.9,2.9000000000000004,0.215
2008,1,9,14,0,823,69,379,1,9,950.0,173.0,2.2,0.215
2008,1,9,15,0,332,79,156,2,8,950.0,182.4,1.2000000000000002,0.215
2008,1,9,16,0,111,21,28,2,7,950.0,195.4,0.9,0.215
2008,1,9,17,0,0,0,0,1,6,950.0,197.3,1.0,0.215
2008,1,9,18,0,0,0,0,1,5,950.0,199.20000000000002,1.0,0.215
2008,1,9,19,0,0,0,0,1,4,950.0,190.5,1.2000000000000002,0.215
2008,1,9,20,0,0,0,0,1,3,950.0,175.70000000000002,1.3,0.215
2008,1,9,21,0,0,0,0,1,3,950.0,164.60000000000002,1.4000000000000001,0.215
2008,1,9,22,0,0,0,0,1,3,950.0,163.8,1.5,0.215
2008,1,9,23,0,0,0,0,1,2,950.0,163.9,1.6,0.215
2008,1,10,0,0,0,0,0,1,1,950.0,166.20000000000002,1.8,0.215
2008,1,10,1,0,0,0,0,1,1,950.0,167.5,2.1,0.215
2008,1,10,2,0,0,0,0,1,1,950.0,167.20000000000002,2.3000000000000003,0.215
2008,1,10,3,0,0,0,0,1,1,950.0,167.9,2.2,0.215
2008,1,10,4,0,0,0,0,1,1,950.0,169.20000000000002,2.1,0.215
2008,1,10,5,0,0,0,0,1,1,950.0,169.70000000000002,2.1,0.215
2008,1,10,6,0,0,0,0,1,1,950.0,170.3,2.3000000000000003,0.215
2008,1,10,7,0,446,26,68,1,3,950.0,176.5,3.0,0.215
2008,1,10,8,0,739,48,243,1,6,950.0,183.8,3.3000000000000003,0.215
2008,1,10,9,0,858,59,403,1,9,950.0,195.3,3.3000000000000003,0.215
2008,1,10,10,0,914,64,518,-1,12,950.0,201.60000000000002,3.0,0.215
2008,1,10,11,0,935,67,576,-2,13,950.0,202.70000000000002,2.7,0.215
2008,1,10,12,0,931,68,569,-2,14,950.0,200.60000000000002,2.4000000000000004,0.215
2008,1,10,13,0,888,70,499,-2,14,950.0,194.20000000000002,2.4000000000000004,0.215
2008,1,10,14,0,823,62,375,-1,13,950.0,187.10000000000002,1.9000000000000001,0.215
2008,1,10,15,0,685,49,210,0,11,950.0,182.9,1.3,0.215
2008,1,10,16,0,332,20,41,0,9,950.0,177.8,1.1,0.215
2008,1,10,17,0,0,0,0,0,8,950.0,173.8,1.2000000000000002,0.215
2008,1,10,18,0,0,0,0,0,7,950.0,170.0,1.3,0.215
2008,1,10,19,0,0,0,0,-1,7,950.0,165.20000000000002,1.4000000000000001,0.215
2008,1,10,20,0,0,0,0,-1,7,950.0,161.8,1.5,0.215
2008,1,10,21,0,0,0,0,-1,6,950.0,160.0,1.5,0.215
2008,1,10,22,0,0,0,0,-1,6,950.0,160.3,1.5,0.215
2008,1,10,23,0,0,0,0,-1,6,950.0,163.4,1.5,0.215
2008,1,11,0,0,0,0,0,0,5,950.0,169.0,1.5,0.215
2008,1,11,1,0,0,0,0,0,4,950.0,176.4,1.5,0.215
2008,1,11,2,0,0,0,0,0,3,950.0,182.5,1.5,0.215
2008,1,11,3,0,0,0,0,1,3,950.0,185.60000000000002,1.5,0.215
2008,1,11,4,0,0,0,0,1,3,950.0,184.70000000000002,1.5,0.215
2008,1,11,5,0,0,0,0,2,2,950.0,182.20000000000002,1.6,0.215
2008,1,11,6,0,0,0,0,2,2,950.0,183.20000000000002,1.7000000000000002,0.215
2008,1,11,7,0,390,30,67,2,4,950.0,181.10000000000002,2.6,0.215
2008,1,11,8,0,704,58,244,2,6,950.0,176.4,3.3000000000000003,0.215
2008,1,11,9,0,841,70,408,3,9,950.0,170.9,3.1,0.215
2008,1,11,10,0,895,79,525,2,12,950.0,173.0,3.0,0.215
2008,1,11,11,0,919,82,584,2,14,950.0,174.0,2.8000000000000003,0.215
2008,1,11,12,0,919,81,578,2,15,940.0,172.3,2.6,0.215
2008,1,11,13,0,351,199,369,2,15,940.0,172.3,2.4000000000000004,0.215
2008,1,11,14,0,835,66,385,2,14,940.0,173.8,1.6,0.215
2008,1,11,15,0,699,51,218,3,12,940.0,172.10000000000002,0.9,0.215
2008,1,11,16,0,340,22,44,3,9,940.0,171.5,0.8,0.215
2008,1,11,17,0,0,0,0,2,8,950.0,170.70000000000002,0.9,0.215
2008,1,11,18,0,0,0,0,1,7,950.0,160.10000000000002,1.1,0.215
2008,1,11,19,0,0,0,0,1,7,950.0,145.8,1.4000000000000001,0.215
2008,1,11,20,0,0,0,0,1,6,950.0,139.8,1.5,0.215
2008,1,11,21,0,0,0,0,1,6,950.0,143.0,1.5,0.215
2008,1,11,22,0,0,0,0,0,5,950.0,147.1,1.5,0.215
2008,1,11,23,0,0,0,0,0,5,950.0,154.20000000000002,1.6,0.215
2008,1,12,0,0,0,0,0,0,5,950.0,164.0,1.6,0.215
2008,1,12,1,0,0,0,0,0,4,950.0,171.4,1.6,0.215
2008,1,12,2,0,0,0,0,-1,4,950.0,177.3,1.6,0.215
2008,1,12,3,0,0,0,0,-2,4,950.0,181.4,1.6,0.215
2008,1,12,4,0,0,0,0,-2,4,950.0,186.5,1.7000000000000002,0.215
2008,1,12,5,0,0,0,0,-3,4,950.0,192.20000000000002,1.8,0.215
2008,1,12,6,0,0,0,0,-4,4,950.0,195.9,2.2,0.215
2008,1,12,7,0,0,25,25,-3,6,950.0,200.70000000000002,3.2,0.215
2008,1,12,8,0,152,106,147,-1,9,950.0,204.3,3.5,0.215
2008,1,12,9,0,249,169,270,-3,11,950.0,213.5,3.0,0.215
2008,1,12,10,0,566,154,437,-3,14,950.0,221.0,2.7,0.215
2008,1,12,11,0,349,233,424,-3,15,950.0,221.10000000000002,2.4000000000000004,0.215
2008,1,12,12,0,680,137,507,-2,15,950.0,213.70000000000002,2.1,0.215
2008,1,12,13,0,790,87,473,-2,15,950.0,200.5,1.8,0.215
2008,1,12,14,0,313,152,273,-2,14,950.0,189.3,1.2000000000000002,0.215
2008,1,12,15,0,3,86,87,1,11,950.0,178.4,1.1,0.215
2008,1,12,16,0,339,22,45,0,9,950.0,172.0,1.4000000000000001,0.215
2008,1,12,17,0,0,0,0,-1,7,950.0,173.0,1.7000000000000002,0.215
2008,1,12,18,0,0,0,0,-1,7,950.0,173.70000000000002,2.0,0.215
2008,1,12,19,0,0,0,0,-2,7,950.0,171.8,2.2,0.215
2008,1,12,20,0,0,0,0,-2,7,950.0,167.70000000000002,2.3000000000000003,0.215
2008,1,12,21,0,0,0,0,-3,6,950.0,163.10000000000002,2.5,0.215
2008,1,12,22,0,0,0,0,-3,5,950.0,160.60000000000002,2.7,0.215
2008,1,12,23,0,0,0,0,-3,4,950.0,160.70000000000002,2.9000000000000004,0.215
2008,1,13,0,0,0,0,0,-4,3,950.0,161.60000000000002,3.1,0.215
2008,1,13,1,0,0,0,0,-4,2,950.0,163.60000000000002,3.3000000000000003,0.215
2008,1,13,2,0,0,0,0,-4,2,950.0,165.0,3.4000000000000004,0.215
2008,1,13,3,0,0,0,0,-3,2,950.0,165.20000000000002,3.3000000000000003,0.215
2008,1,13,4,0,0,0,0,-2,1,950.0,164.5,3.2,0.215
2008,1,13,5,0,0,0,0,-1,1,950.0,163.9,3.1,0.215
2008,1,13,6,0,0,0,0,-1,1,950.0,163.60000000000002,3.5,0.215
2008,1,13,7,0,472,29,74,-1,4,950.0,161.10000000000002,4.5,0.215
2008,1,13,8,0,771,53,259,-1,8,950.0,158.4,5.5,0.215
2008,1,13,9,0,888,66,426,-1,11,950.0,169.9,6.2,0.215
2008,1,13,10,0,937,75,545,-3,12,950.0,177.4,6.4,0.215
2008,1,13,11,0,958,79,606,-5,14,950.0,176.20000000000002,6.5,0.215
2008,1,13,12,0,957,78,601,-6,15,950.0,175.4,7.0,0.215
2008,1,13,13,0,933,74,532,-7,15,950.0,178.9,7.2,0.215
2008,1,13,14,0,871,66,404,-7,14,950.0,180.4,6.4,0.215
2008,1,13,15,0,741,51,233,-5,10,950.0,180.3,4.6000000000000005,0.215
2008,1,13,16,0,394,23,51,-2,7,950.0,180.0,3.2,0.215
2008,1,13,17,0,0,0,0,-4,6,950.0,179.9,3.0,0.215
2008,1,13,18,0,0,0,0,-5,6,950.0,177.8,3.1,0.215
2008,1,13,19,0,0,0,0,-5,5,950.0,177.5,3.3000000000000003,0.215
2008,1,13,20,0,0,0,0,-5,4,950.0,178.4,3.6,0.215
2008,1,13,21,0,0,0,0,-5,3,950.0,176.8,4.0,0.215
2008,1,13,22,0,0,0,0,-6,3,950.0,175.5,4.0,0.215
2008,1,13,23,0,0,0,0,-6,2,950.0,176.9,3.7,0.215
2008,1,14,0,0,0,0,0,-6,2,950.0,179.70000000000002,3.4000000000000004,0.215
2008,1,14,1,0,0,0,0,-6,2,950.0,178.60000000000002,3.3000000000000003,0.215
2008,1,14,2,0,0,0,0,-6,1,950.0,175.9,3.3000000000000003,0.215
2008,1,14,3,0,0,0,0,-6,0,950.0,176.5,3.3000000000000003,0.215
2008,1,14,4,0,0,0,0,-6,0,950.0,176.0,3.6,0.215
2008,1,14,5,0,0,0,0,-6,0,950.0,176.3,4.0,0.215
2008,1,14,6,0,0,0,0,-6,0,950.0,174.5,4.7,0.215
2008,1,14,7,0,519,27,78,-5,3,950.0,173.70000000000002,5.4,0.215
2008,1,14,8,0,808,50,266,-5,7,950.0,172.20000000000002,5.800000000000001,0.215
2008,1,14,9,0,920,62,436,-6,10,950.0,183.8,6.1000000000000005,0.215
2008,1,14,10,0,961,73,557,-7,12,950.0,193.8,6.300000000000001,0.215
2008,1,14,11,0,978,78,618,-7,13,950.0,192.70000000000002,6.300000000000001,0.215
2008,1,14,12,0,974,78,613,-8,14,950.0,191.10000000000002,6.300000000000001,0.215
2008,1,14,13,0,934,78,540,-8,14,950.0,190.70000000000002,6.1000000000000005,0.215
2008,1,14,14,0,864,71,409,-8,13,950.0,189.0,5.300000000000001,0.215
2008,1,14,15,0,722,56,235,-2,10,950.0,185.5,3.7,0.215
2008,1,14,16,0,385,25,53,-3,8,950.0,178.60000000000002,2.7,0.215
2008,1,14,17,0,0,0,0,-5,7,950.0,173.4,2.7,0.215
2008,1,14,18,0,0,0,0,-6,7,950.0,168.5,2.9000000000000004,0.215
2008,1,14,19,0,0,0,0,-7,7,950.0,164.5,3.0,0.215
2008,1,14,20,0,0,0,0,-7,6,950.0,165.3,2.9000000000000004,0.215
