Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
384570,Tashkent,UZB,Uzebekistan,41.270000,69.270000,5.0,458,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1994,1,1,0,0,0,1.4,-1.9,971,999,1.7,0.18,99.9,0.39
1994,1,1,1,0,0,0.8,-1.4,971,270,2,0.18,99.9,0.39
1994,1,1,2,0,0,0.3,-1.1,972,999,1.7,0.18,99.9,0.39
1994,1,1,3,0,0,0,-0.9,972,999,1.3,0.18,99.9,0.39
1994,1,1,4,0,0,-0.2,-0.8,972,250,1,0.18,99.9,0.39
1994,1,1,5,0,0,-0.3,-0.8,972,999,1,0.18,99.9,0.39
1994,1,1,6,0,0,-0.1,-0.6,973,999,1,0.18,99.9,0.39
1994,1,1,7,0,0,0,-0.5,973,999,1,0.18,99.9,0.39
1994,1,1,8,0,17,0.1,-0.4,973,999,1,0.18,99.9,0.39
1994,1,1,9,0,77,0.1,-0.3,974,999,1,0.18,99.9,0.39
1994,1,1,10,3,136,0.2,-0.1,974,160,1,0.18,99.9,0.39
1994,1,1,11,33,164,0.5,0,974,999,1,0.18,99.9,0.39
1994,1,1,12,12,185,0.7,0.1,974,999,1,0.18,99.9,0.39
1994,1,1,13,10,169,1,0.2,974,160,1,0.18,99.9,0.39
1994,1,1,14,5,128,-0.4,-1,976,160,1,0.18,99.9,0.39
1994,1,1,15,0,68,-0.2,-0.7,976,999,1,0.18,99.9,0.39
1994,1,1,16,0,12,0.1,-0.5,975,140,1,0.18,99.9,0.39
1994,1,1,17,0,0,0,-0.7,975,999,1,0.18,99.9,0.39
1994,1,1,18,0,0,-0.1,-0.7,976,999,1,0.18,99.9,0.39
1994,1,1,19,0,0,-0.2,-0.8,976,180,1,0.18,99.9,0.39
1994,1,1,20,0,0,-0.3,-0.9,976,999,1,0.18,99.9,0.39
1994,1,1,21,0,0,-0.3,-0.9,976,999,1,0.18,99.9,0.39
1994,1,1,22,0,0,-0.4,-1,976,160,1,0.18,99.9,0.39
1994,1,1,23,0,0,-0.4,-1,976,999,1.3,0.18,99.9,0.39
1994,1,2,0,0,0,-0.4,-1,976,999,1.7,0.18,99.9,0.39
1994,1,2,1,0,0,-0.4,-1,976,110,2,0.18,99.9,0.39
1994,1,2,2,0,0,-0.7,-1.3,976,999,2,0.18,99.9,0.39
1994,1,2,3,0,0,-0.9,-1.7,976,999,2,0.18,99.9,0.39
1994,1,2,4,0,0,-1.2,-2.1,976,60,2,0.18,99.9,0.39
1994,1,2,5,0,0,-1.4,-2.4,975,999,1.7,0.18,99.9,0.39
1994,1,2,6,0,0,-1.6,-2.7,975,999,1.3,0.18,99.9,0.39
1994,1,2,7,0,0,-1.8,-3,974,70,1,0.18,99.9,0.39
1994,1,2,8,0,27,-0.6,-3,974,999,1,0.18,99.9,0.39
1994,1,2,9,80,105,0.7,-3.5,974,999,1,0.18,99.9,0.39
1994,1,2,10,114,181,1.9,-3.1,973,360,1,0.18,99.9,0.39
1994,1,2,11,257,180,2.3,-3.8,973,999,1.3,0.18,99.9,0.39
1994,1,2,12,227,209,2.8,-4,972,999,1.7,0.18,99.9,0.39
1994,1,2,13,221,190,3.2,-3.6,971,180,2,0.18,99.9,0.39
1994,1,2,14,127,167,2.9,-4.2,972,999,1.7,0.18,99.9,0.39
1994,1,2,15,70,95,2.6,-4.2,972,999,1.3,0.18,99.9,0.39
1994,1,2,16,0,19,2.3,-3.7,972,70,1,0.18,99.9,0.39
1994,1,2,17,0,0,2,-3.6,972,999,1,0.18,99.9,0.39
1994,1,2,18,0,0,1.6,-2.9,971,999,1,0.18,99.9,0.39
1994,1,2,19,0,0,1.3,-1.9,971,20,1,0.18,99.9,0.39
1994,1,2,20,0,0,1.4,-1.5,971,999,1,0.18,99.9,0.39
1994,1,2,21,0,0,1.4,-0.9,971,999,1,0.18,99.9,0.39
1994,1,2,22,0,0,1.5,-0.2,971,20,1,0.18,99.9,0.39
1994,1,2,23,0,0,1.3,-0.3,971,999,1,0.18,99.9,0.39
1994,1,3,0,0,0,1.2,-0.4,971,999,1,0.179,99.9,0.39
1994,1,3,1,0,0,1,-0.4,971,50,1,0.179,99.9,0.39
1994,1,3,2,0,0,1,-1.1,970,50,1,0.179,99.9,0.39
1994,1,3,3,0,0,1,-1.8,970,999,1,0.179,99.9,0.39
1994,1,3,4,0,0,1,-2.2,970,50,1,0.179,99.9,0.39
1994,1,3,5,0,0,0.8,-2.3,970,999,1,0.179,99.9,0.39
1994,1,3,6,0,0,0.6,-2.1,970,999,1,0.179,99.9,0.39
1994,1,3,7,0,0,0.4,-1.6,970,160,1,0.179,99.9,0.39
1994,1,3,8,0,27,1.5,-2,969,999,1,0.179,99.9,0.39
1994,1,3,9,80,105,2.6,-2.1,969,999,1,0.179,99.9,0.39
1994,1,3,10,114,181,3.7,-1.9,969,140,1,0.179,99.9,0.39
1994,1,3,11,343,180,4.9,-2.3,968,999,1,0.179,99.9,0.39
1994,1,3,12,435,178,6.1,-2.4,967,999,1,0.179,99.9,0.39
1994,1,3,13,419,174,7.3,-2.2,966,90,1,0.179,99.9,0.39
1994,1,3,14,355,132,6.9,-1.3,966,999,1,0.179,99.9,0.39
1994,1,3,15,114,101,6.4,-0.2,967,999,1,0.179,99.9,0.39
1994,1,3,16,0,20,6,0.9,968,320,1,0.179,99.9,0.39
1994,1,3,17,0,0,4.5,0.7,968,999,1,0.179,99.9,0.39
1994,1,3,18,0,0,3.1,0.6,969,999,1,0.179,99.9,0.39
1994,1,3,19,0,0,1.6,0.5,970,140,1,0.179,99.9,0.39
1994,1,3,20,0,0,1,-0.1,970,999,1,0.179,99.9,0.39
1994,1,3,21,0,0,0.5,-0.6,970,999,1,0.179,99.9,0.39
1994,1,3,22,0,0,-0.1,-1,971,140,1,0.179,99.9,0.39
1994,1,3,23,0,0,-0.3,-1.1,971,999,1,0.179,99.9,0.39
1994,1,4,0,0,0,-0.4,-1.3,971,999,1,0.179,99.9,0.39
1994,1,4,1,0,0,-0.5,-1.4,971,999,1,0.179,99.9,0.39
1994,1,4,2,0,0,-0.7,-1.6,972,999,1,0.179,99.9,0.39
1994,1,4,3,0,0,-0.9,-1.7,972,999,1,0.179,99.9,0.39
1994,1,4,4,0,0,-1,-1.9,972,70,1,0.179,99.9,0.39
1994,1,4,5,0,0,-1.5,-2.3,973,999,1,0.179,99.9,0.39
1994,1,4,6,0,0,-2,-2.7,974,999,1,0.179,99.9,0.39
1994,1,4,7,0,0,-2.5,-3.1,974,160,1,0.179,99.9,0.39
1994,1,4,8,0,17,-2.4,-2.8,975,999,1,0.179,99.9,0.39
1994,1,4,9,0,78,-2.3,-2.5,975,999,1,0.179,99.9,0.39
1994,1,4,10,4,138,-2.2,-2.3,975,160,1,0.179,99.9,0.39
1994,1,4,11,371,194,-0.7,-1.7,975,999,0.7,0.179,99.9,0.39
1994,1,4,12,627,113,0.7,-1.3,974,999,0.3,0.179,99.9,0.39
1994,1,4,13,447,170,2.2,-0.6,973,0,0,0.179,99.9,0.39
1994,1,4,14,473,106,1.7,-0.5,973,999,0,0.179,99.9,0.39
1994,1,4,15,218,93,1.2,-0.3,974,999,0,0.179,99.9,0.39
1994,1,4,16,0,26,0.7,-0.1,974,0,0,0.179,99.9,0.39
1994,1,4,17,0,0,0,-0.5,974,999,0,0.179,99.9,0.39
1994,1,4,18,0,0,-0.8,-1,974,999,0,0.179,99.9,0.39
1994,1,4,19,0,0,-1.5,-1.5,974,0,0,0.179,99.9,0.39
1994,1,4,20,0,0,-1.4,-2.5,973,999,0.7,0.179,99.9,0.39
1994,1,4,21,0,0,-1.3,-3.6,973,999,1.3,0.179,99.9,0.39
1994,1,4,22,0,0,-1.2,-4.8,972,90,2,0.179,99.9,0.39
1994,1,4,23,0,0,-0.9,-5.9,972,999,1.7,0.179,99.9,0.39
1994,1,5,0,0,0,-0.7,-7,971,999,1.3,0.179,99.9,0.39
1994,1,5,1,0,0,-0.4,-8.3,971,160,1,0.179,99.9,0.39
1994,1,5,2,0,0,-0.9,-7.7,970,999,1,0.179,99.9,0.39
1994,1,5,3,0,0,-1.3,-7.2,970,999,1,0.179,99.9,0.39
1994,1,5,4,0,0,-1.8,-6.7,970,110,1,0.179,99.9,0.39
1994,1,5,5,0,0,-1.4,-6.6,969,999,1.3,0.179,99.9,0.39
1994,1,5,6,0,0,-1.1,-6.4,969,999,1.7,0.179,99.9,0.39
1994,1,5,7,0,0,-0.7,-6.3,968,110,2,0.179,99.9,0.39
1994,1,5,8,7,34,1.9,-7.4,967,999,1.7,0.179,99.9,0.39
1994,1,5,9,272,92,4.6,-7.4,966,999,1.3,0.179,99.9,0.39
1994,1,5,10,413,137,7.2,-8.6,965,70,1,0.179,99.9,0.39
1994,1,5,11,612,109,8.2,-7.6,964,999,1.3,0.179,99.9,0.39
1994,1,5,12,661,103,9.2,-7.7,964,999,1.7,0.179,99.9,0.39
1994,1,5,13,614,106,10.2,-6.7,963,270,2,0.179,99.9,0.39
1994,1,5,14,399,135,8.5,-5.8,963,999,2,0.179,99.9,0.39
1994,1,5,15,216,95,6.9,-4.2,962,999,2,0.179,99.9,0.39
1994,1,5,16,0,22,5.2,-2.3,962,250,2,0.179,99.9,0.39
1994,1,5,17,0,0,4.5,-3.1,962,999,1.8,0.179,99.9,0.39
1994,1,5,18,0,0,3.8,-3.5,962,999,1.7,0.179,99.9,0.39
1994,1,5,19,0,0,3.1,-3.9,962,999,1.5,0.179,99.9,0.39
1994,1,5,20,0,0,2.4,-4.4,962,999,1.3,0.179,99.9,0.39
1994,1,5,21,0,0,1.7,-4.8,962,999,1.2,0.179,99.9,0.39
1994,1,5,22,0,0,1,-4.6,962,140,1,0.179,99.9,0.39
1994,1,5,23,0,0,1.4,-6.6,962,999,1.3,0.179,99.9,0.39
1994,1,6,0,0,0,1.8,-8,962,999,1.7,0.179,99.9,0.39
1994,1,6,1,0,0,2.2,-8.3,961,140,2,0.179,99.9,0.39
1994,1,6,2,0,0,2.5,-9.5,961,999,2,0.179,99.9,0.39
1994,1,6,3,0,0,2.7,-9.4,960,999,2,0.179,99.9,0.39
1994,1,6,4,0,0,3,-8,960,90,2,0.179,99.9,0.39
1994,1,6,5,0,0,3.2,-9.2,960,999,2,0.179,99.9,0.39
1994,1,6,6,0,0,3.4,-9.2,960,999,2,0.179,99.9,0.39
1994,1,6,7,0,0,3.6,-7.9,960,90,2,0.179,99.9,0.39
1994,1,6,8,7,34,6.2,-9.4,959,999,2,0.179,99.9,0.39
1994,1,6,9,247,94,8.8,-9.7,959,999,2,0.179,99.9,0.39
1994,1,6,10,119,184,11.4,-8.6,958,90,2,0.179,99.9,0.39
1994,1,6,11,223,199,12.1,-7.7,957,999,1.7,0.179,99.9,0.39
1994,1,6,12,233,212,12.9,-5.8,957,999,1.3,0.179,99.9,0.39
1994,1,6,13,227,194,13.6,-3.6,956,90,1,0.179,99.9,0.39
1994,1,6,14,209,147,12.9,-4.2,956,999,1,0.179,99.9,0.39
1994,1,6,15,77,101,12.3,-4.3,956,999,1,0.179,99.9,0.39
1994,1,6,16,0,23,11.6,-3.8,956,140,1,0.179,99.9,0.39
1994,1,6,17,0,0,9.6,-3.5,958,999,2,0.179,99.9,0.39
1994,1,6,18,0,0,7.5,-2.7,959,999,3,0.179,99.9,0.39
1994,1,6,19,0,0,5.5,-2,961,290,4,0.179,99.9,0.39
1994,1,6,20,0,0,5.3,-1.3,961,999,3.3,0.179,99.9,0.39
1994,1,6,21,0,0,5,-0.6,961,999,2.7,0.179,99.9,0.39
1994,1,6,22,0,0,4.8,0.1,962,110,2,0.179,99.9,0.39
1994,1,6,23,0,0,4.8,0.5,963,999,2,0.179,99.9,0.39
1994,1,7,0,0,0,4.8,0.8,964,999,2,0.179,99.9,0.39
1994,1,7,1,0,0,4.8,1.2,964,230,2,0.179,99.9,0.39
1994,1,7,2,0,0,4.4,1.8,965,999,2,0.179,99.9,0.39
1994,1,7,3,0,0,4,2.4,966,999,2,0.179,99.9,0.39
1994,1,7,4,0,0,3.6,2.9,966,160,2,0.179,99.9,0.39
1994,1,7,5,0,0,3.9,2.7,967,999,2,0.179,99.9,0.39
