Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
94857,Mount_Forest,ON,Canada,43.980000,-80.750000,-5.0,415,CWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1966,1,1,0,0,0,0,-4.1,970,270,8.1,9.999,99.9,0.17
1966,1,1,1,0,0,0.9,-3.4,967,270,5.8,9.999,99.9,0.17
1966,1,1,2,0,0,1.2,-2.9,964,270,7.2,9.999,99.9,0.17
1966,1,1,3,0,0,1,-2.6,964,270,3.9,9.999,99.9,0.17
1966,1,1,4,0,0,0.4,-2.6,964,270,5.8,9.999,99.9,0.17
1966,1,1,5,0,0,0,-2.6,964,270,5.3,9.999,99.9,0.17
1966,1,1,6,0,0,-0.6,-2.8,965,270,4.4,9.999,99.9,0.17
1966,1,1,7,0,0,-1.1,-3.9,967,292,3.1,9.999,99.9,0.17
1966,1,1,8,381,17,-1.1,-3.9,967,270,5.3,9.999,99.9,0.17
1966,1,1,9,152,39,-0.6,-3.3,968,292,8.1,9.999,99.9,0.17
1966,1,1,10,174,104,-0.6,-3.9,969,270,8.9,9.999,99.9,0.17
1966,1,1,11,365,114,0,-3.3,970,292,7.2,9.999,99.9,0.17
1966,1,1,12,738,79,0.6,-3.9,970,292,8.9,9.999,99.9,0.17
1966,1,1,13,545,95,0,-3.9,970,315,6.4,9.999,99.9,0.17
1966,1,1,14,258,94,-2.2,-5,971,315,7.5,9.999,99.9,0.17
1966,1,1,15,222,55,-3.9,-7.2,972,315,8.9,9.999,99.9,0.17
1966,1,1,16,221,14,-3.9,-6.7,973,315,7.5,9.999,99.9,0.17
1966,1,1,17,0,0,-3.9,-6.7,973,338,7.5,9.999,99.9,0.17
1966,1,1,18,0,0,-3.9,-6.1,973,338,8.6,9.999,99.9,0.17
1966,1,1,19,0,0,-4.4,-7.2,974,0,8.6,9.999,99.9,0.17
1966,1,1,20,0,0,-5,-7.8,974,0,5.3,9.999,99.9,0.17
1966,1,1,21,0,0,-5.6,-8.3,974,22,2.8,9.999,99.9,0.17
1966,1,1,22,0,0,-5,-8.3,975,45,4.4,9.999,99.9,0.17
1966,1,1,23,0,0,-5,-8.3,975,68,5,9.999,99.9,0.17
1966,1,2,0,0,0,-5.6,-9.4,974,90,3.6,9.999,99.9,0.17
1966,1,2,1,0,0,-6.1,-9.4,974,90,5.3,9.999,99.9,0.17
1966,1,2,2,0,0,-6.1,-9.4,973,90,7.2,9.999,99.9,0.17
1966,1,2,3,0,0,-6.1,-9.4,973,112,5.8,9.999,99.9,0.17
1966,1,2,4,0,0,-6.1,-10.6,972,90,7.2,9.999,99.9,0.17
1966,1,2,5,0,0,-5.6,-10.6,972,112,8.9,9.999,99.9,0.17
1966,1,2,6,0,0,-6.1,-10,971,112,7.2,9.999,99.9,0.17
1966,1,2,7,0,0,-5.6,-8.9,970,112,8.9,9.999,99.9,0.17
1966,1,2,8,0,25,-5,-7.8,968,135,11.1,9.999,99.9,0.17
1966,1,2,9,0,67,-5,-7.2,969,135,8.9,9.999,99.9,0.17
1966,1,2,10,0,39,-5,-7.2,966,112,8.9,9.999,99.9,0.17
1966,1,2,11,0,86,-5,-6.7,966,135,9.7,9.999,99.9,0.17
1966,1,2,12,0,155,-4.4,-5.6,963,112,13.3,9.999,99.9,0.17
1966,1,2,13,0,142,-3.9,-6.1,961,112,11.1,9.999,99.9,0.17
1966,1,2,14,0,63,-3.9,-5.6,959,112,11.1,9.999,99.9,0.17
1966,1,2,15,0,31,-3.9,-5.6,958,112,9.4,9.999,99.9,0.17
1966,1,2,16,0,7,-2.2,-3.3,957,112,10.3,9.999,99.9,0.17
1966,1,2,17,0,0,0,-1.1,957,135,6.7,9.999,99.9,0.17
1966,1,2,18,0,0,0.6,-0.6,957,158,3.6,9.999,99.9,0.17
1966,1,2,19,0,0,1.1,0.6,957,180,8.1,9.999,99.9,0.17
1966,1,2,20,0,0,2.2,1.7,957,180,6.4,9.999,99.9,0.17
1966,1,2,21,0,0,3.3,3.3,957,202,6.7,9.999,99.9,0.17
1966,1,2,22,0,0,3.9,2.8,957,202,7.5,9.999,99.9,0.17
1966,1,2,23,0,0,3.9,1.7,958,225,5.3,9.999,99.9,0.17
1966,1,3,0,0,0,2.8,0.6,958,248,3.6,9.999,99.9,0.17
1966,1,3,1,0,0,1.7,0,958,248,4.4,9.999,99.9,0.17
1966,1,3,2,0,0,1.1,-0.6,958,248,6.7,9.999,99.9,0.17
1966,1,3,3,0,0,0.6,-0.6,958,248,8.9,9.999,99.9,0.17
1966,1,3,4,0,0,0,-2.2,958,248,7.5,9.999,99.9,0.17
1966,1,3,5,0,0,-0.6,-4.4,959,270,8.9,9.999,99.9,0.17
1966,1,3,6,0,0,-1.1,-4.4,960,270,8.9,9.999,99.9,0.17
1966,1,3,7,0,0,-2.2,-5.6,961,248,9.7,9.999,99.9,0.17
1966,1,3,8,0,8,-2.2,-5,962,248,8.1,9.999,99.9,0.17
1966,1,3,9,0,16,-2.2,-5.6,963,248,9.4,9.999,99.9,0.17
1966,1,3,10,0,31,-2.2,-4.4,964,270,8.6,9.999,99.9,0.17
1966,1,3,11,0,65,-3.3,-5,964,270,9.4,9.999,99.9,0.17
1966,1,3,12,0,78,-3.3,-6.1,965,270,10.3,9.999,99.9,0.17
1966,1,3,13,0,39,-2.8,-6.1,966,270,8.9,9.999,99.9,0.17
1966,1,3,14,0,29,-2.8,-6.1,967,270,8.1,9.999,99.9,0.17
1966,1,3,15,75,31,-3.3,-7.2,969,270,8.6,9.999,99.9,0.17
1966,1,3,16,34,13,-2.8,-7.8,971,292,9.7,9.999,99.9,0.17
1966,1,3,17,0,0,-3.3,-7.8,973,270,8.9,9.999,99.9,0.17
1966,1,3,18,0,0,-3.3,-7.8,974,292,8.6,9.999,99.9,0.17
1966,1,3,19,0,0,-3.3,-6.7,975,292,4.4,9.999,99.9,0.17
1966,1,3,20,0,0,-3.3,-6.7,976,270,5,9.999,99.9,0.17
1966,1,3,21,0,0,-3.3,-6.7,976,292,3.1,9.999,99.9,0.17
1966,1,3,22,0,0,-2.8,-7.2,977,292,4.4,9.999,99.9,0.17
1966,1,3,23,0,0,-2.8,-7.8,977,270,4.4,9.999,99.9,0.17
1966,1,4,0,0,0,-2.8,-9.4,978,292,5,9.999,99.9,0.17
1966,1,4,1,0,0,-3.3,-7.2,978,292,3.1,9.999,99.9,0.17
1966,1,4,2,0,0,-3.9,-7.8,979,248,2.2,9.999,99.9,0.17
1966,1,4,3,0,0,-3.3,-6.7,979,270,2.2,9.999,99.9,0.17
1966,1,4,4,0,0,-4.4,-7.2,978,225,3.9,9.999,99.9,0.17
