Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725489,Orange City,IA,USA,42.983000,-96.067000,-6,431
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Twet,RH,Pres,Wspd,Wdir,Albedo
1999,1,2,2,0,0,0,-12,-16,69,963,4.1,60,0.2
1999,1,2,3,0,0,0,-12,-16,69,963,4.1,50,0.2
1999,1,2,4,0,0,0,-12,-16,69,963,3.6,30,0.2
1999,1,2,5,0,0,0,-12,-16,69,963,3.1,20,0.2
1999,1,2,6,0,0,0,-12,-16,69,963,4.6,20,0.2
1999,1,2,7,0,0,0,-12,-16,69,963,4.6,20,0.2
1999,1,2,8,0,0,0,-12,-16,69,963,5.1,20,0.2
1999,1,2,9,199,679,52,-11,-16,63,963,5.7,20,0.2
1999,1,2,10,327,798,70,-10.5,-15,66,963,5.7,10,0.2
1999,1,2,11,395,838,71,-10,-14,70,963,5.7,360,0.2
1999,1,2,12,422,859,70,-10,-14,70,963,6.2,360,0.2
1999,1,2,13,388,761,95,-10,-14,70,963,6.7,350,0.2
1999,1,2,14,252,468,104,-10,-14.2,68,963,7,350,0.2
1999,1,2,15,122,196,81,-10,-14,70,963,7.2,350,0.2
1999,1,2,16,15,0,15,-10,-14,70,963,6.2,350,0.2
1999,1,2,17,0,0,0,-10,-14,70,963,6.7,340,0.2
1999,1,2,18,0,0,0,-11,-14,76,963,7.2,340,0.2
1999,1,2,19,0,0,0,-10,-14,70,963,7.2,340,0.2
1999,1,2,20,0,0,0,-11,-15,70,963,7.7,340,0.2
1999,1,2,21,0,0,0,-11,-15,70,963,8.2,330,0.2
1999,1,2,22,0,0,0,-11,-15,70,963,7.7,320,0.2
1999,1,2,23,0,0,0,-12,-16,69,963,10.3,330,0.2
1999,1,3,0,0,0,0,-12.9,-17,69,963,10.3,330,0.2
1999,1,3,1,0,0,0,-14,-18,69,963,10.3,320,0.2
1999,1,3,2,0,0,0,-15,-19,69,963,9.5,320,0.2
1999,1,3,3,0,0,0,-16,-20,69,963,8.7,320,0.2
1999,1,3,4,0,0,0,-17,-21,68,963,9.3,300,0.2
1999,1,3,5,0,0,0,-18,-23,62,963,11.3,300,0.2
1999,1,3,6,0,0,0,-20,-25,61,963,11.8,300,0.2
1999,1,3,7,0,0,0,-20,-25,61,963,9.8,300,0.2
1999,1,3,8,0,0,0,-20.3,-25.5,60,963,10.5,300,0.2
1999,1,3,9,199,679,52,-20.2,-25.8,58,963,11.1,300,0.2
1999,1,3,10,327,798,69,-20,-26,55,963,11.8,300,0.2
1999,1,3,11,395,832,72,-20,-25,61,963,10.3,290,0.2
1999,1,3,12,422,853,72,-19,-25,56,963,11.3,290,0.2
1999,1,3,13,388,826,68,-18,-23,62,963,10.8,300,0.2
1999,1,3,14,302,778,54,-17,-22,62,963,10.8,300,0.2
1999,1,3,15,182,662,42,-16.4,-22.1,58,963,10.3,300,0.2
1999,1,3,16,43,348,17,-17,-23,56,963,9.8,300,0.2
1999,1,3,17,0,0,0,-18,-22,68,963,9.8,300,0.2
1999,1,3,18,0,0,0,-18,-23,62,963,8.2,300,0.2
1999,1,3,19,0,0,0,-18,-23,62,963,8.2,310,0.2
1999,1,3,20,0,0,0,-18,-23,62,963,7.2,310,0.2
1999,1,3,21,0,0,0,-19,-25,56,963,8.2,300,0.2
1999,1,3,22,0,0,0,-20,-26,55,963,7.2,300,0.2
1999,1,3,23,0,0,0,-21,-26,61,963,7.2,310,0.2
1999,1,4,0,0,0,0,-22,-28,55,963,8.2,320,0.2
1999,1,4,1,0,0,0,-23,-28,61,963,6.7,310,0.2
1999,1,4,2,0,0,0,-23,-30,49,963,5.7,310,0.2
1999,1,4,3,0,0,0,-25,-30,60,963,5.1,310,0.2
1999,1,4,4,0,0,0,-25,-31,54,963,7.2,300,0.2
1999,1,4,5,0,0,0,-25,-31,54,963,5.1,300,0.2
1999,1,4,6,0,0,0,-26,-31,60,963,5.7,300,0.2
1999,1,4,7,0,0,0,-27,-32,60,963,5.7,300,0.2
1999,1,4,8,0,0,0,-26,-32,54,963,7.2,300,0.2
1999,1,4,9,199,673,53,-26,-32,54,963,7.2,310,0.2
1999,1,4,10,327,798,69,-25,-31,54,963,5.1,300,0.2
1999,1,4,11,402,850,70,-25,-30,60,963,5.7,290,0.2
1999,1,4,12,422,853,70,-24,-29.5,57,963,5.1,290,0.2
1999,1,4,13,394,838,68,-23,-29,55,963,4.6,280,0.2
1999,1,4,14,308,790,54,-22,-28,55,963,3.6,280,0.2
1999,1,4,15,182,652,43,-22,-28,55,963,2.6,260,0.2
1999,1,4,16,43,327,19,-25,-30,60,963,2.1,210,0.2
1999,1,4,17,0,0,0,-24,-30,54,963,2.1,220,0.2
1999,1,4,18,0,0,0,-23,-28.8,56,963,1.8,280,0.2
1999,1,4,19,0,0,0,-22,-27.5,58,963,1.5,350,0.2
1999,1,4,20,0,0,0,-21,-26.3,59,963,0,0,0.2
1999,1,4,21,0,0,0,-20,-26,55,963,1.5,320,0.2
1999,1,4,22,0,0,0,-20,-24.8,63,963,0,0,0.2
1999,1,4,23,0,0,0,-19,-24.5,59,963,0,0,0.2
1999,1,5,0,0,0,0,-18,-23.3,60,963,1.5,260,0.2
1999,1,5,1,0,0,0,-18,-22,68,963,2.1,270,0.2
1999,1,5,2,0,0,0,-18,-21.8,69,963,1.5,270,0.2
1999,1,5,3,0,0,0,-17,-20.5,72,963,0,0,0.2
1999,1,5,4,0,0,0,-16,-19.3,73,963,0,0,0.2
1999,1,5,5,0,0,0,-15,-18,76,963,0,0,0.2
1999,1,5,6,0,0,0,-16,-19,75,963,0,0,0.2
1999,1,5,7,0,0,0,-16,-20,69,963,0,0,0.2
1999,1,5,8,0,0,0,-16,-20,69,963,0,0,0.2
1999,1,5,9,199,392,114,-16,-20,69,963,0,0,0.2
1999,1,5,10,53,0,53,-16,-19,75,963,1.5,260,0.2
1999,1,5,11,402,565,181,-15.4,-18.4,76,963,0.8,310,0.2
1999,1,5,12,428,859,72,-15,-18,76,963,0,0,0.2
1999,1,5,13,394,565,173,-15,-18,76,963,0,0,0.2
1999,1,5,14,49,0,49,-15,-17,83,963,0,0,0.2
1999,1,5,15,188,411,99,-14,-17,76,963,0,0,0.2
1999,1,5,16,44,320,19,-15,-18,76,963,0,0,0.2
1999,1,5,17,0,0,0,-15.2,-17.6,80,963,1.5,260,0.2
1999,1,5,18,0,0,0,-15,-17,83,963,1.5,290,0.2
1999,1,5,19,0,0,0,-14,-17,76,963,1.5,310,0.2
1999,1,5,20,0,0,0,-14.4,-17,79,963,2.3,300,0.2
1999,1,5,21,0,0,0,-14.6,-16.9,81,963,3.1,280,0.2
1999,1,5,22,0,0,0,-15,-17,83,963,2.1,280,0.2
1999,1,5,23,0,0,0,-15,-17,83,963,2.1,280,0.2
1999,1,6,0,0,0,0,-15,-17,83,963,3.6,290,0.2
1999,1,6,1,0,0,0,-14,-17,76,963,3.6,300,0.2
1999,1,6,2,0,0,0,-15,-18,76,963,3.6,300,0.2
1999,1,6,3,0,0,0,-18,-21,75,963,3.1,310,0.2
1999,1,6,4,0,0,0,-17,-20,75,963,2.1,310,0.2
1999,1,6,5,0,0,0,-17,-20,75,963,1.5,320,0.2
1999,1,6,6,0,0,0,-18,-21,75,963,3.1,320,0.2
1999,1,6,7,0,0,0,-18,-22,68,963,2.6,330,0.2
1999,1,6,8,0,0,0,-21,-24,75,963,3.1,330,0.2
1999,1,6,9,199,666,54,-19.6,-22.6,75,963,3.6,340,0.2
1999,1,6,10,327,514,160,-18,-21,75,963,4.1,340,0.2
1999,1,6,11,63,0,63,-16,-20,69,963,3.1,320,0.2
1999,1,6,12,428,583,186,-15,-18,76,963,3.6,320,0.2
1999,1,6,13,400,844,68,-14,-17,76,963,4.1,320,0.2
1999,1,6,14,314,796,54,-13,-16,76,963,4.1,340,0.2
1999,1,6,15,188,664,43,-13,-16,76,963,4.1,340,0.2
1999,1,6,16,48,360,19,-15,-17,83,963,4.1,330,0.2
1999,1,6,17,0,0,0,-15,-18,76,963,3.1,340,0.2
1999,1,6,18,0,0,0,-15,-17,83,963,2.6,340,0.2
1999,1,6,19,0,0,0,-13,-17,69,963,3.1,340,0.2
1999,1,6,20,0,0,0,-13,-16,76,963,2.9,350,0.2
1999,1,6,21,0,0,0,-13,-16,76,963,2.6,360,0.2
1999,1,6,22,0,0,0,-13,-16,76,963,3.1,360,0.2
1999,1,6,23,0,0,0,-13,-16,76,963,2.1,20,0.2
1999,1,7,0,0,0,0,-13,-16,76,963,2.6,40,0.2
1999,1,7,1,0,0,0,-12.1,-14.7,79,963,2.1,20,0.2
1999,1,7,2,0,0,0,-11,-13,84,963,0,0,0.2
1999,1,7,3,0,0,0,-10,-12,84,963,2.1,20,0.2
1999,1,7,4,0,0,0,-9,-12,77,963,2.1,60,0.2
1999,1,7,5,0,0,0,-8,-11,77,963,2.6,40,0.2
1999,1,7,6,0,0,0,-8,-11,77,963,1.5,30,0.2
1999,1,7,7,0,0,0,-8,-11,77,963,2.1,50,0.2
1999,1,7,8,0,0,0,-7.7,-10.6,77,963,2.6,30,0.2
1999,1,7,9,199,385,115,-7,-10,77,963,2.1,50,0.2
1999,1,7,10,60,0,60,-6,-8,84,963,1.5,90,0.2
1999,1,7,11,170,24,160,-5,-8,77,963,0,0,0.2
1999,1,7,12,66,0,66,-5,-7,84,963,2.6,90,0.2
1999,1,7,13,64,0,64,-6,-8,84,963,1.5,70,0.2
1999,1,7,14,55,0,55,-8,-12,70,963,2.1,70,0.2
1999,1,7,15,199,428,104,-8.9,-12.6,72,963,3.1,50,0.2
1999,1,7,16,49,340,21,-11,-14,76,963,3.4,50,0.2
1999,1,7,17,0,0,0,-11,-14,76,963,3.6,50,0.2
1999,1,7,18,0,0,0,-11.3,-14,78,963,3.6,70,0.2
1999,1,7,19,0,0,0,-11.5,-14.2,78,963,4.6,90,0.2
1999,1,7,20,0,0,0,-11.5,-14.4,77,963,3.6,120,0.2
1999,1,7,21,0,0,0,-11.4,-14.4,76,963,4.1,120,0.2
1999,1,7,22,0,0,0,-11.4,-14.6,75,963,2.6,130,0.2
1999,1,7,23,0,0,0,-11,-14.4,73,963,3.1,140,0.2
1999,1,8,0,0,0,0,-11,-14.7,71,963,2.6,170,0.2
1999,1,8,1,0,0,0,-11.1,-15,70,963,2.6,180,0.2
1999,1,8,2,0,0,0,-10.9,-15,69,963,3.1,200,0.2
1999,1,8,3,0,0,0,-10.8,-15,68,963,3.6,240,0.2
1999,1,8,4,0,0,0,-10.6,-15,67,963,3.1,240,0.2
1999,1,8,5,0,0,0,-12.5,-17,66,963,3.1,270,0.2
1999,1,8,6,0,0,0,-11.3,-16,65,963,3.1,300,0.2
1999,1,8,7,0,0,0,-11.2,-16,65,963,3.1,330,0.2
1999,1,8,8,0,0,0,-11,-16,63,963,3.6,330,0.2
1999,1,8,9,214,405,125,-12,-16,69,963,4.6,330,0.2
1999,1,8,10,140,62,120,-11,-16,63,963,4.6,340,0.2
1999,1,8,11,63,0,63,-11,-16,63,963,5.1,340,0.2
1999,1,8,12,72,0,72,-11,-16,63,963,7.2,340,0.2
1999,1,8,13,145,6,143,-11,-16,63,963,7.2,340,0.2
1999,1,8,14,83,0,83,-11,-17,58,963,5.1,330,0.2
1999,1,8,15,55,0,55,-12,-18,57,963,5.7,320,0.2
1999,1,8,16,53,204,36,-13,-20,52,963,5.1,330,0.2
1999,1,8,17,0,0,0,-15,-21,57,963,6.2,300,0.2
1999,1,8,18,0,0,0,-17,-22,62,963,7.2,310,0.2
1999,1,8,19,0,0,0,-18,-24,56,963,6.2,310,0.2
1999,1,8,20,0,0,0,-19,-25,56,963,5.7,310,0.2
1999,1,8,21,0,0,0,-20,-26,55,963,4.6,320,0.2
1999,1,8,22,0,0,0,-20,-26,55,963,4.1,300,0.2
1999,1,8,23,0,0,0,-22,-27,61,963,3.6,300,0.2
1999,1,9,0,0,0,0,-23,-28,61,963,4.1,280,0.2
1999,1,9,1,0,0,0,-24,-29,60,963,5.1,290,0.2
1999,1,9,2,0,0,0,-25,-29,67,963,5.7,290,0.2
1999,1,9,3,0,0,0,-25,-30,60,963,6.2,280,0.2
1999,1,9,4,0,0,0,-24,-29,60,963,6.2,300,0.2
1999,1,9,5,0,0,0,-25,-30,60,963,3.1,310,0.2
1999,1,9,6,0,0,0,-24,-29,60,963,0.5,360,0.2
1999,1,9,7,0,0,0,-24,-29,60,963,1,360,0.2
1999,1,9,8,0,0,0,-26,-31,60,963,1,360,0.2
1999,1,9,9,31,0,31,-23,-28,61,963,1.5,170,0.2
1999,1,9,10,53,0,53,-22,-27,61,963,1,360,0.2
1999,1,9,11,188,43,171,-20,-25,61,963,3.6,190,0.2
1999,1,9,12,151,6,148,-18,-23,62,963,5.1,190,0.2
1999,1,9,13,64,0,64,-17,-22,62,963,5.1,180,0.2
1999,1,9,14,110,0,110,-16,-21,62,963,6.7,180,0.2
1999,1,9,15,50,0,50,-15,-20,62,963,7.7,180,0.2
1999,1,9,16,10,0,10,-15,-19,69,963,6.7,190,0.2
1999,1,9,17,0,0,0,-15,-20,62,963,5.7,180,0.2
1999,1,9,18,0,0,0,-16.2,-19.8,71,963,5.7,190,0.2
1999,1,9,19,0,0,0,-15.3,-18.7,73,963,4.7,210,0.2
1999,1,9,20,0,0,0,-13.5,-16.5,76,963,4.2,220,0.2
1999,1,9,21,0,0,0,-11.7,-14.3,79,963,3.6,210,0.2
1999,1,9,22,0,0,0,-10.8,-13.2,81,963,2.8,190,0.2
1999,1,9,23,0,0,0,-9,-12,77,963,4.4,210,0.2
1999,1,10,0,0,0,0,-8.2,-10.8,79,963,3.9,210,0.2
1999,1,10,1,0,0,0,-6.3,-8.7,81,963,6.5,220,0.2
1999,1,10,2,0,0,0,-4.7,-7,82,963,8.6,240,0.2
1999,1,10,3,0,0,0,-4.6,-6.7,83,963,8.1,280,0.2
1999,1,10,4,0,0,0,-6.3,-7.1,93,963,8.7,280,0.2
1999,1,10,5,0,0,0,-5.2,-5.8,95,963,8.2,290,0.2
1999,1,10,6,0,0,0,-5.4,-5.8,97,963,7.7,280,0.2
1999,1,10,7,0,0,0,-6.5,-6.7,98,963,7.2,280,0.2
1999,1,10,8,0,0,0,-6.6,-6.6,100,963,9.8,290,0.2
1999,1,10,9,38,0,38,-5,-5.6,95,963,6.7,290,0.2
1999,1,10,10,53,0,53,-3.1,-3.1,100,963,6.7,280,0.2
1999,1,10,11,63,0,63,-1.8,-2,98,963,6.7,270,0.2
1999,1,10,12,72,0,72,-1,-2,92,963,6.7,270,0.2
1999,1,10,13,64,0,64,-1,-1,100,963,6.7,270,0.2
1999,1,10,14,105,0,105,-1,-2,92,963,7.2,280,0.2
1999,1,10,15,70,0,70,-1,-2,92,963,5.9,280,0.2
1999,1,10,16,34,67,28,-1.5,-2.4,93,963,4.6,280,0.2
1999,1,10,17,0,0,0,-2,-2.7,94,963,3.1,290,0.2
1999,1,10,18,0,0,0,-2,-2.8,94,963,1.5,310,0.2
1999,1,10,19,0,0,0,-2,-3,92,963,2.1,300,0.2
1999,1,10,20,0,0,0,-3,-3,100,963,0,0,0.2
1999,1,10,21,0,0,0,-3,-4,92,963,0,0,0.2
1999,1,10,22,0,0,0,-4,-5,92,963,0,0,0.2
1999,1,10,23,0,0,0,-3,-4,92,963,1.5,20,0.2
1999,1,11,0,0,0,0,-3,-4,92,963,2.6,20,0.2
1999,1,11,1,0,0,0,-3,-3,100,963,2.1,30,0.2
1999,1,11,2,0,0,0,-2,-2,100,963,0,0,0.2
1999,1,11,3,0,0,0,-1,-2,92,963,0,0,0.2
1999,1,11,4,0,0,0,-3,-3,100,963,0,0,0.2
1999,1,11,5,0,0,0,-2,-2,100,963,0,0,0.2
1999,1,11,6,0,0,0,-1,-1,100,963,1.5,110,0.2
1999,1,11,7,0,0,0,-0.8,-1,98,963,1.8,110,0.2
1999,1,11,8,0,0,0,0.4,-0.1,96,963,2.1,100,0.2
1999,1,11,9,76,0,76,2,1,93,963,2.1,120,0.2
1999,1,11,10,53,0,53,5,4,93,963,1.5,110,0.2
1999,1,11,11,63,0,63,8,6,87,963,2.6,140,0.2
1999,1,11,12,72,0,72,11,6,71,963,1.5,180,0.2
1999,1,11,13,70,0,70,10,5,71,963,2.6,130,0.2
1999,1,11,14,55,0,55,10,6,76,963,2.1,160,0.2
1999,1,11,15,35,0,35,8,5,81,963,2.1,130,0.2
1999,1,11,16,60,209,40,7,5,87,963,3.1,140,0.2
1999,1,11,17,0,0,0,6.4,3.2,80,963,3.2,140,0.2
1999,1,11,18,0,0,0,3.8,1.3,84,963,1.7,90,0.2
1999,1,11,19,0,0,0,2.2,0.5,89,963,0.2,300,0.2
1999,1,11,20,0,0,0,0.5,-1.4,86,963,1.8,40,0.2
1999,1,11,21,0,0,0,-1.1,-3.2,84,963,1.9,10,0.2
1999,1,11,22,0,0,0,-3.7,-6.1,81,963,2,360,0.2
1999,1,11,23,0,0,0,-4.3,-6.9,80,963,0.5,210,0.2
1999,1,12,0,0,0,0,-6.9,-8.8,85,963,0.6,190,0.2
1999,1,12,1,0,0,0,-8.5,-10.6,83,963,0.7,170,0.2
1999,1,12,2,0,0,0,-9.2,-11.5,81,963,0.8,140,0.2
1999,1,12,3,0,0,0,-9.8,-12.3,80,963,0.8,120,0.2
1999,1,12,4,0,0,0,-10.4,-14.2,71,963,3.8,90,0.2
1999,1,12,5,0,0,0,-11,-15,70,963,6.7,60,0.2
1999,1,12,6,0,0,0,-11,-15,70,963,7.2,70,0.2
1999,1,12,7,0,0,0,-11,-15,70,963,4.6,80,0.2
1999,1,12,8,0,0,0,-11.2,-15.1,70,963,4.6,80,0.2
1999,1,12,9,213,397,124,-11,-15,70,963,4.6,80,0.2
1999,1,12,10,53,0,53,-11,-15,70,963,4.1,70,0.2
1999,1,12,11,69,0,69,-11,-15,70,963,4.6,30,0.2
1999,1,12,12,72,0,72,-11.5,-16,66,963,5.4,30,0.2
1999,1,12,13,93,0,93,-12,-17,63,963,6.2,30,0.2
1999,1,12,14,55,0,55,-12,-17,63,963,6.7,20,0.2
1999,1,12,15,91,28,84,-13,-18,63,963,6.2,30,0.2
1999,1,12,16,43,103,33,-13,-18,63,963,5.1,20,0.2
1999,1,12,17,0,0,0,-13,-18,63,963,5.1,20,0.2
1999,1,12,18,0,0,0,-14,-18,69,963,6.2,360,0.2
1999,1,12,19,0,0,0,-15,-19,69,963,5.1,20,0.2
1999,1,12,20,0,0,0,-16,-21,62,963,5.1,10,0.2
1999,1,12,21,0,0,0,-18,-22,68,963,5.1,10,0.2
1999,1,12,22,0,0,0,-18,-23,62,963,4.1,30,0.2
1999,1,12,23,0,0,0,-19,-24,62,963,3.1,30,0.2
1999,1,13,0,0,0,0,-20,-25,61,963,3.1,20,0.2
1999,1,13,1,0,0,0,-20,-26,55,963,4.1,20,0.2
1999,1,13,2,0,0,0,-21,-26,61,963,4.6,40,0.2
1999,1,13,3,0,0,0,-21,-26,61,963,3.6,30,0.2
1999,1,13,4,0,0,0,-21,-26,61,963,3.6,60,0.2
1999,1,13,5,0,0,0,-21,-26,61,963,2.1,40,0.2
1999,1,13,6,0,0,0,-20.7,-25.7,61,963,2.4,40,0.2
1999,1,13,7,0,0,0,-21,-26,61,963,2.6,30,0.2
1999,1,13,8,0,0,0,-21,-26,61,963,2.6,80,0.2
1999,1,13,9,213,664,62,-18,-23,62,963,3.6,90,0.2
1999,1,13,10,340,798,71,-17,-22,62,963,2.6,100,0.2
1999,1,13,11,421,644,159,-17,-22,62,963,3.1,120,0.2
1999,1,13,12,266,150,201,-16,-21,62,963,3.1,130,0.2
1999,1,13,13,209,60,185,-14.3,-19.2,63,963,3.4,140,0.2
1999,1,13,14,127,6,125,-13,-18,63,963,3.6,140,0.2
1999,1,13,15,56,0,56,-13,-17,69,963,3.6,150,0.2
1999,1,13,16,65,226,42,-13,-17,69,963,3.1,150,0.2
1999,1,13,17,0,0,0,-13,-17,69,963,3.1,150,0.2
1999,1,13,18,0,0,0,-12,-17,63,963,5.1,150,0.2
1999,1,13,19,0,0,0,-12,-16,69,963,5.1,150,0.2
1999,1,13,20,0,0,0,-11,-16,63,963,4.6,170,0.2
1999,1,13,21,0,0,0,-11,-15,70,963,6.7,180,0.2
1999,1,13,22,0,0,0,-11,-15,70,963,5.7,170,0.2
1999,1,13,23,0,0,0,-11,-15,70,963,6.2,180,0.2
1999,1,14,0,0,0,0,-11,-15,70,963,4.6,180,0.2
1999,1,14,1,0,0,0,-11.1,-15.2,69,963,4.9,190,0.2
1999,1,14,2,0,0,0,-11,-15,70,963,5.1,200,0.2
1999,1,14,3,0,0,0,-11,-14,76,963,5.1,200,0.2
1999,1,14,4,0,0,0,-10,-13,76,963,3.6,240,0.2
1999,1,14,5,0,0,0,-8,-12,70,963,4.1,290,0.2
1999,1,14,6,0,0,0,-9,-13,70,963,6.7,300,0.2
1999,1,14,7,0,0,0,-11,-17,58,963,5.1,300,0.2
1999,1,14,8,0,0,0,-13,-19,57,963,5.1,280,0.2
1999,1,14,9,220,410,127,-14,-20,57,963,4.1,290,0.2
1999,1,14,10,186,93,155,-13,-20,52,963,3.6,300,0.2
1999,1,14,11,421,577,185,-13,-20,52,963,1,360,0.2
1999,1,14,12,181,18,173,-13,-19,57,963,1.5,330,0.2
1999,1,14,13,128,0,128,-12,-18,57,963,0,0,0.2
1999,1,14,14,333,523,151,-11,-18,53,963,0.5,360,0.2
1999,1,14,15,106,57,92,-11,-18,53,963,0,0,0.2
1999,1,14,16,59,168,41,-12,-18,57,963,2.1,80,0.2
1999,1,14,17,0,0,0,-13,-18,63,963,1,360,0.2
1999,1,14,18,0,0,0,-13,-18,63,963,2.6,70,0.2
1999,1,14,19,0,0,0,-13.8,-18.1,67,963,2.6,80,0.2
1999,1,14,20,0,0,0,-14.5,-18.1,71,963,2.6,100,0.2
1999,1,14,21,0,0,0,-15,-18,76,963,2.6,110,0.2
1999,1,14,22,0,0,0,-15,-18,76,963,2.6,110,0.2
1999,1,14,23,0,0,0,-13,-17,69,963,3.6,110,0.2
1999,1,15,0,0,0,0,-12,-15.8,71,963,3.4,110,0.2
1999,1,15,1,0,0,0,-11.2,-14.6,73,963,3.3,120,0.2
1999,1,15,2,0,0,0,-10,-13,76,963,3.1,120,0.2
1999,1,15,3,0,0,0,-9,-12,77,963,3.1,120,0.2
1999,1,15,4,0,0,0,-8.4,-11.4,77,963,3.1,140,0.2
1999,1,15,5,0,0,0,-8,-11,77,963,3.1,150,0.2
1999,1,15,6,0,0,0,-7,-11,70,963,3.6,140,0.2
1999,1,15,7,0,0,0,-7,-10,77,963,3.6,140,0.2
1999,1,15,8,0,0,0,-6,-9,77,963,3.6,150,0.2
1999,1,15,9,30,0,30,-5,-8,77,963,4.1,150,0.2
1999,1,15,10,53,0,53,-3,-7,71,963,5.1,160,0.2
1999,1,15,11,69,0,69,-2,-6,71,963,4.1,170,0.2
1999,1,15,12,72,0,72,-1,-4,78,963,3.6,170,0.2
1999,1,15,13,70,0,70,0,-2,85,963,3.6,180,0.2
1999,1,15,14,56,0,56,2,-2,73,963,3.6,180,0.2
1999,1,15,15,61,0,61,2,-2,73,963,1.5,190,0.2
1999,1,15,16,59,144,44,2,-2,73,963,4.1,170,0.2
1999,1,15,17,0,0,0,2,-2,73,963,3.6,300,0.2
1999,1,15,18,0,0,0,0,-2,85,963,2.1,300,0.2
1999,1,15,19,0,0,0,1,-2,79,963,3.6,280,0.2
1999,1,15,20,0,0,0,2,-2,73,963,4.6,300,0.2
1999,1,15,21,0,0,0,2,-1,80,963,4.6,300,0.2
1999,1,15,22,0,0,0,3,-1,74,963,5.1,270,0.2
1999,1,15,23,0,0,0,3,0,81,963,6.7,280,0.2
1999,1,16,0,0,0,0,3,0,81,963,8.7,290,0.2
1999,1,16,1,0,0,0,3,-1,74,963,6.7,290,0.2
1999,1,16,2,0,0,0,1,-2,79,963,5.7,270,0.2
1999,1,16,3,0,0,0,1,-2,79,963,6.7,270,0.2
1999,1,16,4,0,0,0,0,-4,72,963,5.7,270,0.2
1999,1,16,5,0,0,0,-1,-5,71,963,4.6,290,0.2
1999,1,16,6,0,0,0,-3,-7,71,963,3.6,270,0.2
1999,1,16,7,0,0,0,-3,-7,71,963,2.1,260,0.2
1999,1,16,8,30,0,30,-2,-6,71,963,2.6,240,0.2
1999,1,16,9,220,682,61,-2,-6,71,963,2.6,190,0.2
1999,1,16,10,346,803,70,0,-5,66,963,3.6,210,0.2
1999,1,16,11,427,856,73,2,-3,67,963,4.6,220,0.2
1999,1,16,12,459,878,73,3,-2,68,963,3.1,210,0.2
1999,1,16,13,431,828,83,3,-1,74,963,2.6,190,0.2
1999,1,16,14,328,676,88,4,-1,69,963,2.1,170,0.2
1999,1,16,15,224,661,59,3,-1,74,963,2.6,190,0.2
1999,1,16,16,75,471,23,2,-2,73,963,2.6,160,0.2
1999,1,16,17,0,0,0,3,-2,68,963,1.5,130,0.2
1999,1,16,18,0,0,0,2,-2,73,963,4.1,150,0.2
1999,1,16,19,0,0,0,2,-2,73,963,2.6,150,0.2
1999,1,16,20,0,0,0,2,-3,67,963,3.6,150,0.2
1999,1,16,21,0,0,0,2,-3,67,963,4.6,140,0.2
1999,1,16,22,0,0,0,2,-3,67,963,5.1,160,0.2
1999,1,16,23,0,0,0,0,-3,78,963,4.6,170,0.2
1999,1,17,0,0,0,0,2,-3,67,963,4.6,140,0.2
1999,1,17,1,0,0,0,3,-2,68,963,4.6,160,0.2
1999,1,17,2,0,0,0,3,-2,68,963,4.6,160,0.2
1999,1,17,3,0,0,0,3,-2,68,963,3.1,170,0.2
