Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,20012,-,-,India,26.25,73.05,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2007,1,1,0,30,-4.0,0,0,0,986,10.153491752119862,48,3
2007,1,1,1,30,-4.0,0,0,0,986,9.609319722287125,51,3
2007,1,1,2,30,-4.0,0,0,0,986,9.137668638354683,55,3
2007,1,1,3,30,-4.0,0,0,0,986,8.715505099068025,59,3
2007,1,1,4,30,-4.0,0,0,0,986,8.31625370192728,63,2
2000,1,1,5,30,0.0,0,0,0,985,11.072381488242456,113,3
2000,1,1,6,30,0.0,0,0,0,986,10.636346979418988,114,3
2000,1,1,7,30,0.0,0,0,0,986,11.713556773229925,114,3
2000,1,1,8,30,0.0,79,400,161,987,14.960132542202075,114,2
2000,1,1,9,30,0.0,120,626,360,987,19.208089077118984,113,2
2000,1,1,10,30,0.0,144,738,529,987,24.563855556258204,115,2
2000,1,1,11,30,-1.0,158,794,645,986,28.324996024000313,119,2
2000,1,1,12,30,-2.0,163,815,694,985,29.934240395854488,116,1
2000,1,1,13,30,-3.0,160,806,671,984,30.358604931160187,109,1
2000,1,1,14,30,-4.0,150,764,579,984,29.807330893624282,101,1
2000,1,1,15,30,-4.0,131,677,427,984,28.28448514586728,90,1
2000,1,1,16,30,-4.0,97,504,235,984,25.157641899296323,74,1
2000,1,1,17,30,-4.0,27,0,27,984,22.00874913538837,63,2
2000,1,1,18,30,-4.0,0,0,0,985,20.931650317054277,61,2
2000,1,1,19,30,-4.0,0,0,0,986,19.974798248156333,64,3
2000,1,1,20,30,-4.0,0,0,0,986,19.01030929310349,66,3
2000,1,1,21,30,-4.0,0,0,0,986,18.032928087812763,68,3
2000,1,1,22,30,-4.0,0,0,0,986,17.093051980218036,71,3
2000,1,1,23,30,-4.0,0,0,0,986,16.229466801760168,74,3
2000,1,2,0,30,-3.0,0,0,0,986,15.414511465612463,78,3
2000,1,2,1,30,-3.0,0,0,0,986,14.70930543192253,83,3
2000,1,2,2,30,-3.0,0,0,0,986,14.099299064761567,89,3
2000,1,2,3,30,-2.0,0,0,0,986,13.551486013731505,94,3
2000,1,2,4,30,-2.0,0,0,0,986,13.086652771530737,99,3
2000,1,2,5,30,-2.0,0,0,0,986,12.693222878916458,104,3
2000,1,2,6,30,-1.0,0,0,0,987,12.31958556450428,108,3
2000,1,2,7,30,0.0,0,0,0,988,13.27860530250058,112,3
2000,1,2,8,30,0.0,80,376,157,988,16.30817459542112,115,3
2000,1,2,9,30,0.0,120,622,357,988,20.436007426196,116,2
2000,1,2,10,30,-1.0,143,693,505,988,25.624599539815506,124,2
2000,1,2,11,30,-1.0,164,748,623,987,28.964642650232634,148,1
2000,1,2,12,30,-1.0,162,808,690,986,30.480773706096272,175,0
2000,1,2,13,30,-1.0,160,798,667,986,30.677395996863822,215,0
2000,1,2,14,30,-1.0,150,756,576,985,29.909712989128423,273,0
2000,1,2,15,30,-1.0,130,669,425,985,28.30154617409812,315,0
2000,1,2,16,30,-1.0,97,498,234,985,25.371868811927072,346,1
2000,1,2,17,30,-1.0,25,0,25,985,22.288412658083928,6,2
2000,1,2,18,30,-2.0,0,0,0,985,21.194976427653785,21,2
2000,1,2,19,30,-3.0,0,0,0,986,20.196117188008714,35,3
2000,1,2,20,30,-3.0,0,0,0,986,19.2721909268418,50,3
2000,1,2,21,30,-4.0,0,0,0,987,18.383624630819384,63,3
2000,1,2,22,30,-4.0,0,0,0,987,17.478091469550407,73,3
2000,1,2,23,30,-4.0,0,0,0,986,16.615720671549525,80,3
2000,1,3,0,30,-4.0,0,0,0,986,15.821916530949863,87,3
2000,1,3,1,30,-4.0,0,0,0,986,15.071836896473997,91,3
