Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
574940,Wuhan/Nanhu,CHN,China,30.620000,114.130000,8.0,23,SWERA
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1973,1,1,0,0,0,3.3,0,1020,70,0.3,0.213,0.9,0.16
1973,1,1,1,0,0,3,0,1020,0,0,0.213,0.9,0.16
1973,1,1,2,0,0,2.7,0,1021,0,1,0.213,0.9,0.16
1973,1,1,3,0,0,2.3,0,1022,0,2,0.213,0.9,0.16
1973,1,1,4,0,0,2,0,1022,20,3,0.213,0.9,0.16
1973,1,1,5,0,0,2.3,-2.3,1023,20,3,0.213,0.8,0.16
1973,1,1,6,0,0,2.7,-4.7,1024,20,3,0.213,0.7,0.16
1973,1,1,7,19,12,3,-7,1025,20,3,0.213,0.6,0.16
1973,1,1,8,299,68,4.3,-7.3,1026,20,3.3,0.213,0.6,0.16
1973,1,1,9,533,108,5.7,-7.7,1027,20,3.7,0.213,0.5,0.16
1973,1,1,10,651,136,7,-8,1027,20,4,0.213,0.5,0.16
1973,1,1,11,691,153,7.3,-8.7,1027,20,5.3,0.213,0.5,0.16
1973,1,1,12,704,155,7.7,-9.3,1026,20,6.7,0.213,0.5,0.16
1973,1,1,13,659,149,8,-10,1025,20,8,0.213,0.5,0.16
1973,1,1,14,517,183,7.7,-10.7,1026,20,7,0.213,0.4,0.16
1973,1,1,15,238,164,7.3,-11.3,1026,20,6,0.213,0.4,0.16
1973,1,1,16,142,70,7,-12,1026,40,5,0.213,0.4,0.16
1973,1,1,17,5,8,5.7,-10.7,1027,40,4.3,0.213,0.4,0.16
1973,1,1,18,0,0,4.3,-9.3,1027,40,3.7,0.213,0.5,0.16
1973,1,1,19,0,0,3,-8,1028,40,3,0.213,0.5,0.16
1973,1,1,20,0,0,2.7,-9,1029,40,2.7,0.213,0.5,0.16
1973,1,1,21,0,0,2.2,-7.4,1029,40,2.2,0.213,0.6,0.16
1973,1,1,22,0,0,1.7,-5.8,1030,20,1.7,0.213,0.6,0.16
1973,1,1,23,0,0,1.2,-4.3,1030,20,1.2,0.213,0.7,0.16
1973,1,2,0,0,0,0.7,-2.7,1030,20,0.7,0.472,0.8,0.16
1973,1,2,1,0,0,0,-3,1030,0,0,0.472,0.8,0.16
1973,1,2,2,0,0,-0.3,-3,1031,0,1,0.472,0.8,0.16
1973,1,2,3,0,0,-0.7,-3,1031,0,2,0.472,0.8,0.16
1973,1,2,4,0,0,-1,-3,1031,290,3,0.472,0.8,0.16
1973,1,2,5,0,0,-0.7,-4,1032,290,3,0.472,0.7,0.16
1973,1,2,6,0,0,-0.3,-5,1032,290,3,0.472,0.7,0.16
1973,1,2,7,0,12,0,-6,1033,40,3,0.472,0.6,0.16
1973,1,2,8,66,85,1,-7,1033,40,3,0.472,0.6,0.16
1973,1,2,9,259,156,2,-8,1034,40,3,0.472,0.5,0.16
1973,1,2,10,386,210,3,-9,1034,40,3,0.472,0.5,0.16
1973,1,2,11,451,241,3.3,-10,1033,40,3.3,0.472,0.5,0.16
1973,1,2,12,470,251,3.7,-11,1031,40,3.7,0.472,0.4,0.16
1973,1,2,13,422,239,4,-12,1030,340,4,0.472,0.4,0.16
1973,1,2,14,383,206,4,-12,1030,340,3,0.472,0.4,0.16
1973,1,2,15,243,150,4,-12,1029,340,2,0.472,0.4,0.16
1973,1,2,16,71,80,4,-12,1029,40,1,0.472,0.4,0.16
1973,1,2,17,0,8,2.3,-10,1029,40,0.7,0.472,0.5,0.16
1973,1,2,18,0,0,0.7,-8,1029,40,0.3,0.472,0.5,0.16
1973,1,2,19,0,0,-1,-6,1029,0,0,0.472,0.6,0.16
1973,1,2,20,0,0,-1.3,-5.7,1029,0,0.7,0.472,0.6,0.16
1973,1,2,21,0,0,-1.7,-5.3,1029,0,1.3,0.472,0.6,0.16
1973,1,2,22,0,0,-2,-5,1029,180,2,0.472,0.7,0.16
1973,1,2,23,0,0,-2,-4.7,1029,180,2,0.472,0.7,0.16
1973,1,3,0,0,0,-2,-4.3,1029,180,2,0.689,0.7,0.16
1973,1,3,1,0,0,-2,-4,1028,180,2,0.689,0.7,0.16
1973,1,3,2,0,0,-2.3,-4.3,1028,180,2,0.689,0.7,0.16
1973,1,3,3,0,0,-2.7,-4.7,1027,180,2,0.689,0.7,0.16
1973,1,3,4,0,0,-3,-5,1027,40,2,0.689,0.7,0.16
1973,1,3,5,0,0,-3,-4.7,1027,40,2,0.689,0.7,0.16
1973,1,3,6,0,0,-3,-4.3,1027,40,2,0.689,0.7,0.16
1973,1,3,7,0,11,-3,-4,1028,90,2,0.689,0.7,0.16
1973,1,3,8,2,85,-1,-4,1028,90,2,0.689,0.7,0.16
1973,1,3,9,27,163,1,-4,1028,90,2,0.689,0.7,0.16
1973,1,3,10,107,227,3,-4,1028,70,2,0.689,0.7,0.16
1973,1,3,11,49,267,3.3,-5.3,1027,70,2.3,0.689,0.6,0.16
1973,1,3,12,42,314,3.7,-6.7,1026,70,2.7,0.689,0.6,0.16
1973,1,3,13,60,265,4,-8,1025,70,3,0.689,0.5,0.16
1973,1,3,14,44,320,3.8,-7.2,1025,70,2.8,0.689,0.6,0.16
1973,1,3,15,11,169,3.7,-6.3,1026,70,2.7,0.689,0.6,0.16
1973,1,3,16,1,79,3.5,-5.5,1026,70,2.5,0.689,0.6,0.16
1973,1,3,17,0,8,3.3,-4.7,1026,70,2.3,0.689,0.7,0.16
1973,1,3,18,0,0,3.2,-3.8,1026,70,2.2,0.689,0.7,0.16
1973,1,3,19,0,0,3,-3,1026,70,2,0.689,0.8,0.16
1973,1,3,20,0,0,2.7,-3,1027,70,2,0.689,0.8,0.16
1973,1,3,21,0,0,2.3,-3,1027,70,2,0.689,0.8,0.16
1973,1,3,22,0,0,2,-3,1027,90,2,0.689,0.8,0.16
1973,1,3,23,0,0,1.3,-3,1027,90,2,0.689,0.8,0.16
1973,1,4,0,0,0,0.7,-3,1027,90,2,0.213,0.8,0.16
1973,1,4,1,0,0,0,-3,1027,40,2,0.213,0.8,0.16
1973,1,4,2,0,0,0.3,-2.7,1026,40,2,0.213,0.8,0.16
1973,1,4,3,0,0,0.7,-2.3,1026,40,2,0.213,0.8,0.16
1973,1,4,4,0,0,1,-2,1025,80,2,0.213,0.8,0.16
1973,1,4,5,0,0,1,-2.3,1026,80,2,0.213,0.8,0.16
1973,1,4,6,0,0,1,-2.7,1026,80,2,0.213,0.8,0.16
1973,1,4,7,1,14,1,-3,1027,40,2,0.213,0.8,0.16
1973,1,4,8,8,59,1.3,-3,1027,40,2.3,0.213,0.8,0.16
1973,1,4,9,22,128,1.7,-3,1028,40,2.7,0.213,0.8,0.16
1973,1,4,10,24,136,2,-3,1028,20,3,0.213,0.8,0.16
1973,1,4,11,34,144,2.7,-2.7,1028,20,3,0.213,0.8,0.16
1973,1,4,12,29,280,3.3,-2.3,1027,20,3,0.213,0.8,0.16
1973,1,4,13,77,200,4,-2,1026,70,3,0.213,0.8,0.16
1973,1,4,14,32,98,4,-1.7,1026,70,2.7,0.213,0.8,0.16
1973,1,4,15,28,93,4,-1.3,1027,70,2.3,0.213,0.8,0.16
1973,1,4,16,7,48,4,-1,1027,20,2,0.213,0.9,0.16
1973,1,4,17,1,7,4,-1,1028,20,2.3,0.213,0.9,0.16
1973,1,4,18,0,0,4,-1,1028,20,2.7,0.213,0.9,0.16
1973,1,4,19,0,0,4,-1,1029,20,3,0.213,0.9,0.16
1973,1,4,20,0,0,3.7,-1,1030,20,2.7,0.213,0.9,0.16
1973,1,4,21,0,0,3.3,-1,1030,20,2.3,0.213,0.9,0.16
1973,1,4,22,0,0,3,-1,1030,360,2,0.213,0.9,0.16
1973,1,4,23,0,0,3,-1,1030,360,2,0.213,0.9,0.16
1973,1,5,0,0,0,3,-1,1030,360,2,0.351,0.9,0.16
1973,1,5,1,0,0,3,-1,1030,40,2,0.351,0.9,0.16
1973,1,5,2,0,0,2.7,-1.3,1030,40,2.3,0.351,0.8,0.16
1973,1,5,3,0,0,2.3,-1.7,1030,40,2.7,0.351,0.8,0.16
1973,1,5,4,0,0,2,-2,1029,20,3,0.351,0.8,0.16
1973,1,5,5,0,0,2,-2.7,1030,20,3.3,0.351,0.8,0.16
1973,1,5,6,0,0,2,-3.3,1030,20,3.7,0.351,0.7,0.16
1973,1,5,7,0,9,2,-4,1030,20,4,0.351,0.7,0.16
1973,1,5,8,15,59,2.3,-4,1031,20,3,0.351,0.7,0.16
1973,1,5,9,33,101,2.7,-4,1032,20,2,0.351,0.7,0.16
1973,1,5,10,14,178,3,-4,1032,360,1,0.351,0.7,0.16
1973,1,5,11,22,178,3.3,-4.7,1031,360,1.3,0.351,0.7,0.16
1973,1,5,12,17,251,3.7,-5.3,1030,360,1.7,0.351,0.6,0.16
1973,1,5,13,97,245,4,-6,1029,360,2,0.351,0.6,0.16
1973,1,5,14,35,172,4,-4.7,1029,360,2,0.351,0.7,0.16
1973,1,5,15,10,100,4,-3.3,1030,360,2,0.351,0.7,0.16
1973,1,5,16,4,58,4,-2,1030,340,2,0.351,0.8,0.16
1973,1,5,17,0,7,3.7,-2.3,1030,340,2.7,0.351,0.8,0.16
1973,1,5,18,0,0,3.3,-2.7,1031,340,3.3,0.351,0.8,0.16
1973,1,5,19,0,0,3,-3,1031,40,4,0.351,0.8,0.16
1973,1,5,20,0,0,3,-2.7,1031,40,3,0.351,0.8,0.16
1973,1,5,21,0,0,3,-2.3,1031,40,2,0.351,0.8,0.16
1973,1,5,22,0,0,3,-2,1031,40,1,0.351,0.8,0.16
