Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725970,Medford Rogue Valley Intl Ap [ashland - Uo],OR,USA,42.190000,-122.700000,-8,595
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Twet,RH,Pres,Wspd,Wdir,Albedo
1976,1,1,0,0,0,0,-4.4,-5.6,92,976,2.1,270,-9900
1976,1,1,1,0,0,0,-4.4,-5.6,92,977,1.5,340,-9900
1976,1,1,2,0,0,0,-4.4,-6.1,88,977,3.1,340,-9900
1976,1,1,3,0,0,0,-4.4,-6.1,88,977,2.1,220,-9900
1976,1,1,4,0,0,0,-5,-7.2,85,977,1.5,80,-9900
1976,1,1,5,0,0,0,-6.1,-7.8,88,977,0,0,-9900
1976,1,1,6,0,0,0,-6.1,-8.3,84,977,0,0,-9900
1976,1,1,7,5,3,4,-6.1,-8.3,84,977,2.6,30,-9900
1976,1,1,8,64,191,41,-3.9,-6.1,85,979,0,0,-9900
1976,1,1,9,189,361,99,-2.2,-5.6,78,980,2.1,350,-9900
1976,1,1,10,306,498,133,0,-5,69,979,1.5,10,-9900
1976,1,1,11,376,555,152,1.1,-6.7,57,979,2.6,10,-9900
1976,1,1,12,391,587,148,2.8,-6.7,50,978,1.5,290,-9900
1976,1,1,13,335,532,133,3.9,-7.8,43,977,2.6,250,-9900
1976,1,1,14,235,396,116,4.4,-7.2,43,977,1.5,310,-9900
1976,1,1,15,116,217,76,4.4,-7.2,43,977,0,0,-9900
1976,1,1,16,25,23,23,2.8,-7.2,48,977,1.5,250,-9900
1976,1,1,17,0,0,0,-1.1,-6.7,66,977,2.1,170,-9900
1976,1,1,18,0,0,0,-0.6,-6.1,66,978,0,0,-9900
1976,1,1,19,0,0,0,-2.8,-6.1,78,978,0,0,-9900
1976,1,1,20,0,0,0,-2.2,-6.1,75,978,1.5,20,-9900
1976,1,1,21,0,0,0,-4.4,-6.7,85,979,2.1,230,-9900
1976,1,1,22,0,0,0,-3.9,-6.7,81,979,0,0,-9900
1976,1,1,23,0,0,0,-5,-7.8,81,979,0,0,-9900
1976,1,2,0,0,0,0,-5.6,-7.8,85,979,2.1,140,-9900
1976,1,2,1,0,0,0,-5.6,-7.8,85,978,2.6,140,-9900
1976,1,2,2,0,0,0,-6.1,-7.8,88,978,2.6,160,-9900
1976,1,2,3,0,0,0,-6.1,-8.3,84,979,2.6,160,-9900
1976,1,2,4,0,0,0,-5,-7.8,81,979,1.5,140,-9900
1976,1,2,5,0,0,0,-5.6,-7.8,85,979,0,0,-9900
1976,1,2,6,0,0,0,-5.6,-7.2,88,979,0,0,-9900
1976,1,2,7,4,1,4,-5.6,-7.2,88,980,2.6,180,-9900
1976,1,2,8,55,62,48,-3.3,-5.6,85,981,2.6,170,-9900
1976,1,2,9,96,25,90,-1.1,-3.9,82,981,0,0,-9900
1976,1,2,10,183,68,159,0,-3.9,75,980,2.6,360,-9900
1976,1,2,11,318,310,192,1.1,-3.9,70,979,1.5,60,-9900
1976,1,2,12,248,180,173,2.8,-3.9,62,978,0,0,-9900
1976,1,2,13,186,106,145,4.4,-3.9,55,978,1.5,200,-9900
1976,1,2,14,110,13,107,4.4,-4.4,53,978,0,0,-9900
1976,1,2,15,45,16,42,3.9,-4.4,55,978,0,0,-9900
1976,1,2,16,11,0,10,2.8,-4.4,59,978,1.5,140,-9900
1976,1,2,17,0,0,0,1.1,-3.9,70,978,1.5,140,-9900
1976,1,2,18,0,0,0,-0.6,-3.9,78,978,0,0,-9900
1976,1,2,19,0,0,0,-1.1,-3.9,82,978,2.1,270,-9900
1976,1,2,20,0,0,0,-0.6,-3.3,82,978,2.1,170,-9900
1976,1,2,21,0,0,0,-1.1,-3.9,82,978,0,0,-9900
1976,1,2,22,0,0,0,-1.1,-3.3,85,978,0,0,-9900
1976,1,2,23,0,0,0,-0.6,-2.8,85,977,3.6,120,-9900
1976,1,3,0,0,0,0,-1.1,-2.8,89,978,1.5,180,-9900
1976,1,3,1,0,0,0,-0.6,-2.8,85,978,1.5,240,-9900
1976,1,3,2,0,0,0,-0.6,-2.2,89,978,1.5,90,-9900
1976,1,3,3,0,0,0,-0.6,-2.2,89,977,0,0,-9900
1976,1,3,4,0,0,0,-0.6,-2.2,89,977,4.1,50,-9900
1976,1,3,5,0,0,0,0,-2.2,85,978,1.5,340,-9900
1976,1,3,6,0,0,0,0,-2.2,85,978,1.5,260,-9900
1976,1,3,7,5,0,5,-0.6,-1.7,92,978,0,0,-9900
1976,1,3,8,52,3,52,0,-1.1,92,979,0,0,-9900
1976,1,3,9,132,3,131,0,-1.1,92,979,0,0,-9900
1976,1,3,10,160,2,159,0,-1.1,92,979,2.1,340,-9900
1976,1,3,11,177,1,177,0.6,-0.6,92,979,0,0,-9900
1976,1,3,12,204,3,203,0.6,-0.6,92,978,0,0,-9900
1976,1,3,13,178,1,178,1.7,-0.6,85,977,1.5,240,-9900
1976,1,3,14,151,1,151,1.7,0,89,977,0,0,-9900
1976,1,3,15,92,1,92,1.7,0,89,977,0,0,-9900
1976,1,3,16,26,0,26,1.7,0,89,977,0,0,-9900
1976,1,3,17,0,0,0,1.7,0,89,978,0,0,-9900
1976,1,3,18,0,0,0,1.7,0,89,977,1.5,130,-9900
1976,1,3,19,0,0,0,1.1,0,92,978,1,110,-9900
1976,1,3,20,0,0,0,1.1,0,92,977,2.6,330,-9900
1976,1,3,21,0,0,0,1.1,0,92,977,2.1,10,-9900
1976,1,3,22,0,0,0,1.1,0,92,978,0,0,-9900
1976,1,3,23,0,0,0,1.1,0,92,977,0,0,-9900
1976,1,4,0,0,0,0,1.1,0,92,976,0,0,-9900
1976,1,4,1,0,0,0,1.1,0,92,976,1.5,30,-9900
1976,1,4,2,0,0,0,1.1,0,92,976,0,0,-9900
1976,1,4,3,0,0,0,1.1,0,92,976,1.5,290,-9900
1976,1,4,4,0,0,0,1.1,0,92,975,1.5,30,-9900
1976,1,4,5,0,0,0,1.1,0,92,975,0,0,-9900
1976,1,4,6,0,0,0,1.1,0,92,975,2.1,200,-9900
1976,1,4,7,3,0,3,1.7,0.6,92,976,0,0,-9900
1976,1,4,8,27,0,27,1.7,0.6,92,976,0,0,-9900
1976,1,4,9,58,0,58,1.7,0.6,92,977,0,0,-9900
1976,1,4,10,84,1,84,2.2,1.1,92,977,0,0,-9900
1976,1,4,11,102,0,102,2.8,1.7,92,975,1.5,170,-9900
1976,1,4,12,185,0,185,3.3,1.7,89,975,1.5,300,-9900
1976,1,4,13,107,0,107,3.9,2.2,89,974,2.1,110,-9900
1976,1,4,14,127,0,127,3.9,2.8,93,973,2.6,320,-9900
1976,1,4,15,73,0,73,3.9,2.8,93,973,1.5,310,-9900
1976,1,4,16,21,0,21,3.9,2.2,89,973,0,0,-9900
1976,1,4,17,0,0,0,3.9,2.2,89,973,1.5,150,-9900
1976,1,4,18,0,0,0,3.9,2.8,93,973,1.5,60,-9900
1976,1,4,19,0,0,0,3.3,2.2,93,972,0,0,-9900
1976,1,4,20,0,0,0,3.3,2.8,96,972,1.5,10,-9900
1976,1,4,21,0,0,0,3.3,2.2,93,971,1.5,210,-9900
1976,1,4,22,0,0,0,3.3,2.2,93,970,1.5,190,-9900
1976,1,4,23,0,0,0,3.3,2.2,93,969,0,0,-9900
1976,1,5,0,0,0,0,3.3,2.2,93,966,2.1,360,-9900
1976,1,5,1,0,0,0,3.3,2.2,93,965,2.1,360,-9900
1976,1,5,2,0,0,0,4.4,2.2,86,966,4.1,250,-9900
1976,1,5,3,0,0,0,5.6,4.4,93,968,2.1,280,-9900
1976,1,5,4,0,0,0,6.1,2.8,79,968,6.2,220,-9900
1976,1,5,5,0,0,0,5,1.7,79,968,5.2,170,-9900
1976,1,5,6,0,0,0,5.6,1.7,76,969,5.2,210,-9900
1976,1,5,7,10,17,8,5.6,1.7,76,970,1.5,100,-9900
1976,1,5,8,52,51,46,6.7,2.8,76,971,2.1,190,-9900
1976,1,5,9,159,219,104,7.8,2.2,68,972,3.6,300,-9900
1976,1,5,10,255,338,137,7.8,1.1,63,972,3.6,290,-9900
1976,1,5,11,229,156,165,7.2,0,60,972,3.1,280,-9900
1976,1,5,12,268,250,163,8.3,0,56,972,4.1,290,-9900
1976,1,5,13,177,12,172,7.8,0,58,972,6.2,300,-9900
1976,1,5,14,142,2,142,7.2,0.6,63,972,4.1,310,-9900
1976,1,5,15,95,30,89,6.7,1.7,71,973,4.1,310,-9900
1976,1,5,16,36,103,27,5,1.1,76,973,3.6,310,-9900
1976,1,5,17,0,0,0,2.2,0,85,974,0,0,-9900
1976,1,5,18,0,0,0,3.3,1.1,86,975,0,0,-9900
1976,1,5,19,0,0,0,4.4,1.1,79,975,2.1,360,-9900
1976,1,5,20,0,0,0,4.4,1.1,79,975,2.1,240,-9900
1976,1,5,21,0,0,0,4.4,0.6,76,975,2.6,190,-9900
1976,1,5,22,0,0,0,3.9,1.1,82,975,3.1,170,-9900
1976,1,5,23,0,0,0,3.3,1.1,86,975,1.5,30,-9900
1976,1,6,0,0,0,0,3.3,1.1,86,975,1.5,120,-9900
1976,1,6,1,0,0,0,2.2,1.1,92,975,1.5,270,-9900
1976,1,6,2,0,0,0,2.2,1.1,92,975,1.5,240,-9900
1976,1,6,3,0,0,0,2.2,1.1,92,976,0,0,-9900
1976,1,6,4,0,0,0,2.2,1.1,92,976,0,0,-9900
1976,1,6,5,0,0,0,2.8,1.7,92,977,0,0,-9900
1976,1,6,6,0,0,0,2.2,1.1,92,977,1.5,240,-9900
1976,1,6,7,5,0,5,2.2,1.1,92,978,0,0,-9900
1976,1,6,8,31,2,31,3.3,2.2,93,979,0,0,-9900
1976,1,6,9,40,1,40,3.9,2.2,89,979,0,0,-9900
1976,1,6,10,146,5,144,5,2.8,86,980,2.6,10,-9900
1976,1,6,11,171,1,171,6.1,2.8,79,980,2.1,360,-9900
1976,1,6,12,213,7,210,6.7,2.2,74,979,2.1,360,-9900
1976,1,6,13,219,156,159,6.7,1.1,68,979,0,0,-9900
1976,1,6,14,91,1,90,6.7,1.1,68,980,0,0,-9900
1976,1,6,15,52,4,51,6.7,1.7,71,980,0,0,-9900
1976,1,6,16,16,2,15,5,1.7,79,980,2.1,270,-9900
1976,1,6,17,0,0,0,4.4,1.7,82,980,1.5,300,-9900
1976,1,6,18,0,0,0,4.4,2.2,86,980,0,0,-9900
1976,1,6,19,0,0,0,3.9,1.7,86,980,0,0,-9900
1976,1,6,20,0,0,0,4.4,1.7,82,979,0,0,-9900
1976,1,6,21,0,0,0,3.9,2.2,89,979,2.1,30,-9900
1976,1,6,22,0,0,0,3.9,2.2,89,979,2.1,120,-9900
1976,1,6,23,0,0,0,3.9,1.7,86,979,2.6,340,-9900
1976,1,7,0,0,0,0,4.4,2.2,86,978,2.1,360,-9900
1976,1,7,1,0,0,0,3.9,1.7,86,978,3.1,10,-9900
