Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
162890,Naples,ITA,Italy,40.850000,14.300000,1.0,72,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1986,1,1,0,0,0,8.7,6.3,999,290,1.5,0.101,99.9,0.16
1986,1,1,1,0,0,9.5,7.6,996,0,0,0.101,99.9,0.16
1986,1,1,2,0,0,10,8.4,995,0,0,0.101,99.9,0.16
1986,1,1,3,0,0,10,8.7,994,0,0,0.101,99.9,0.16
1986,1,1,4,0,0,9.9,8.7,993,999,0,0.101,99.9,0.16
1986,1,1,5,0,0,9.7,8.6,993,999,0,0.101,99.9,0.16
1986,1,1,6,0,0,9.2,8,992,0,0,0.101,99.9,0.16
1986,1,1,7,0,3,9.5,7.6,992,999,0,0.101,99.9,0.16
1986,1,1,8,0,39,9.9,7.2,992,999,0,0.101,99.9,0.16
1986,1,1,9,8,107,10.2,6.7,992,0,0,0.101,99.9,0.16
1986,1,1,10,12,174,10.8,7.3,992,999,1,0.101,99.9,0.16
1986,1,1,11,80,194,11.4,7.8,992,999,2.1,0.101,99.9,0.16
1986,1,1,12,90,209,12,8.3,992,190,3.1,0.101,99.9,0.16
1986,1,1,13,203,175,12.3,7.9,992,999,3.3,0.101,99.9,0.16
1986,1,1,14,283,116,12.7,7.5,992,999,3.4,0.101,99.9,0.16
1986,1,1,15,130,78,13,7,992,280,3.6,0.101,99.9,0.16
1986,1,1,16,0,11,11.5,6.2,993,999,3.3,0.101,99.9,0.16
1986,1,1,17,0,0,9.9,5.3,993,999,2.9,0.101,99.9,0.16
1986,1,1,18,0,0,8.4,4.3,994,300,2.6,0.101,99.9,0.16
1986,1,1,19,0,0,9.2,4.8,995,999,2.8,0.101,99.9,0.16
1986,1,1,20,0,0,10,8,995,310,3.1,0.101,99.9,0.16
1986,1,1,21,0,0,10,5.7,996,310,1,0.101,99.9,0.16
1986,1,1,22,0,0,9,4.9,996,999,0.7,0.101,99.9,0.16
1986,1,1,23,0,0,8,4.1,996,999,0.3,0.101,99.9,0.16
1986,1,2,0,0,0,7,3.2,997,0,0,0.1,99.9,0.16
1986,1,2,1,0,0,6.3,2.7,997,999,0.5,0.1,99.9,0.16
1986,1,2,2,0,0,5.7,2.2,998,999,1,0.1,99.9,0.16
1986,1,2,3,0,0,5,1.7,998,280,1.5,0.1,99.9,0.16
1986,1,2,4,0,0,4.7,2.2,998,999,1,0.1,99.9,0.16
1986,1,2,5,0,0,4.5,2.6,999,999,0.5,0.1,99.9,0.16
1986,1,2,6,0,0,4.2,3.1,999,0,0,0.1,99.9,0.16
1986,1,2,7,0,5,5.3,3.7,999,999,0,0.1,99.9,0.16
1986,1,2,8,9,54,6.3,4.3,1000,999,0,0.1,99.9,0.16
1986,1,2,9,5,109,7.4,4.9,1000,0,0,0.1,99.9,0.16
1986,1,2,10,14,160,9.5,5.4,1000,999,1.7,0.1,99.9,0.16
1986,1,2,11,32,182,11.7,5.9,1000,999,3.4,0.1,99.9,0.16
1986,1,2,12,33,185,13.8,6.3,1000,250,5.1,0.1,99.9,0.16
1986,1,2,13,2,148,14.4,6.9,1000,999,5.1,0.1,99.9,0.16
1986,1,2,14,0,87,15,7.5,999,220,5.1,0.1,99.9,0.16
1986,1,2,15,0,40,11.8,8.1,1000,0,0,0.1,99.9,0.16
1986,1,2,16,0,5,11.9,9,999,999,2.4,0.1,99.9,0.16
1986,1,2,17,0,0,11.9,9.8,999,999,4.8,0.1,99.9,0.16
1986,1,2,18,0,0,12,10.6,999,180,7.2,0.1,99.9,0.16
1986,1,2,19,0,0,13,11.7,999,999,6.5,0.1,99.9,0.16
1986,1,2,20,0,0,14,12.8,999,999,5.8,0.1,99.9,0.16
1986,1,2,21,0,0,15,13.7,999,220,5.1,0.1,99.9,0.16
1986,1,2,22,0,0,14.7,13.3,999,999,4.3,0.1,99.9,0.16
1986,1,2,23,0,0,14.3,12.8,1000,999,3.4,0.1,99.9,0.16
1986,1,3,0,0,0,14,12.4,1000,999,2.6,0.1,99.9,0.16
1986,1,3,1,0,0,13.7,11.9,1000,999,1.7,0.1,99.9,0.16
1986,1,3,2,0,0,13.3,11.4,1000,999,0.8,0.1,99.9,0.16
1986,1,3,3,0,0,13,10.9,1000,0,0,0.1,99.9,0.16
1986,1,3,4,0,0,12.5,10,1000,999,0,0.1,99.9,0.16
1986,1,3,5,0,0,11.9,9.1,1001,999,0,0.1,99.9,0.16
1986,1,3,6,0,0,11.4,8,1001,0,0,0.1,99.9,0.16
1986,1,3,7,0,5,11.6,8.8,1002,999,0,0.1,99.9,0.16
1986,1,3,8,7,53,11.8,9.5,1003,999,0,0.1,99.9,0.16
1986,1,3,9,52,123,12,10.2,1003,0,0,0.1,99.9,0.16
1986,1,3,10,124,173,13.8,9.8,1003,999,1.9,0.1,99.9,0.16
1986,1,3,11,169,203,15.6,9.4,1003,999,3.8,0.1,99.9,0.16
1986,1,3,12,170,220,17.4,9,1003,220,5.7,0.1,99.9,0.16
1986,1,3,13,106,176,16.9,10.2,1002,999,4.8,0.1,99.9,0.16
1986,1,3,14,8,120,16.5,11.3,1002,999,4,0.1,99.9,0.16
1986,1,3,15,0,41,16,12.3,1002,220,3.1,0.1,99.9,0.16
1986,1,3,16,0,5,14.9,11.9,1002,999,2.9,0.1,99.9,0.16
1986,1,3,17,0,0,13.9,11.5,1002,999,2.8,0.1,99.9,0.16
1986,1,3,18,0,0,12.8,11.1,1002,200,2.6,0.1,99.9,0.16
1986,1,3,19,0,0,13.7,12.1,1002,999,5.2,0.1,99.9,0.16
1986,1,3,20,0,0,14.5,13,1002,999,7.7,0.1,99.9,0.16
1986,1,3,21,0,0,15.4,13.8,1002,230,10.3,0.1,99.9,0.16
1986,1,3,22,0,0,14.6,12.6,1002,999,7.9,0.1,99.9,0.16
1986,1,3,23,0,0,13.8,11.3,1002,999,5.5,0.1,99.9,0.16
1986,1,4,0,0,0,13,9.8,1002,240,3.1,0.1,99.9,0.16
1986,1,4,1,0,0,13,10.6,1002,999,3.6,0.1,99.9,0.16
1986,1,4,2,0,0,13,11.4,1001,999,4.1,0.1,99.9,0.16
1986,1,4,3,0,0,13,12.1,1001,220,4.6,0.1,99.9,0.16
1986,1,4,4,0,0,12.9,11.9,1001,999,3.8,0.1,99.9,0.16
1986,1,4,5,0,0,12.9,11.7,1001,999,2.9,0.1,99.9,0.16
1986,1,4,6,0,0,12.8,11.4,1001,250,2.1,0.1,99.9,0.16
1986,1,4,7,0,4,12.7,11.1,1001,999,1.4,0.1,99.9,0.16
1986,1,4,8,0,43,12.7,10.8,1002,999,0.7,0.1,99.9,0.16
1986,1,4,9,7,108,12.6,10.5,1002,0,0,0.1,99.9,0.16
1986,1,4,10,6,147,12.9,10.7,1002,999,0.5,0.1,99.9,0.16
1986,1,4,11,3,157,13.3,10.9,1002,999,1,0.1,99.9,0.16
1986,1,4,12,0,141,13.6,11,1002,250,1.5,0.1,99.9,0.16
1986,1,4,13,1,140,13.9,10.6,1002,999,1.5,0.1,99.9,0.16
1986,1,4,14,1,112,14.1,10.2,1002,999,1.5,0.1,99.9,0.16
1986,1,4,15,0,59,14.4,9.8,1002,260,1.5,0.1,99.9,0.16
1986,1,4,16,0,9,13.6,8.9,1002,999,1,0.1,99.9,0.16
1986,1,4,17,0,0,12.8,7.8,1002,999,0.5,0.1,99.9,0.16
1986,1,4,18,0,0,12,6.7,1002,0,0,0.1,99.9,0.16
1986,1,4,19,0,0,11.7,6.9,1003,999,0,0.1,99.9,0.16
1986,1,4,20,0,0,11.3,7.1,1003,999,0,0.1,99.9,0.16
1986,1,4,21,0,0,11,7.2,1003,0,0,0.1,99.9,0.16
1986,1,4,22,0,0,10.7,6.5,1003,999,0.5,0.1,99.9,0.16
1986,1,4,23,0,0,10.5,5.8,1003,999,1,0.1,99.9,0.16
1986,1,5,0,0,0,10.2,5,1003,310,1.5,0.099,99.9,0.16
1986,1,5,1,0,0,9.8,5.2,1003,999,1,0.099,99.9,0.16
1986,1,5,2,0,0,9.4,5.3,1004,999,0.5,0.099,99.9,0.16
1986,1,5,3,0,0,9,5.4,1004,0,0,0.099,99.9,0.16
1986,1,5,4,0,0,8.2,5.3,1004,999,0,0.099,99.9,0.16
1986,1,5,5,0,0,7.4,5.2,1003,999,0,0.099,99.9,0.16
1986,1,5,6,0,0,6.6,5,1003,0,0,0.099,99.9,0.16
1986,1,5,7,0,6,7.1,3.9,1004,999,0,0.099,99.9,0.16
1986,1,5,8,60,59,7.5,2.8,1004,999,0,0.099,99.9,0.16
1986,1,5,9,116,133,8,1.5,1004,0,0,0.099,99.9,0.16
1986,1,5,10,292,158,9.9,2.9,1004,999,0,0.099,99.9,0.16
1986,1,5,11,411,164,11.9,4.2,1004,999,0,0.099,99.9,0.16
1986,1,5,12,510,142,13.8,5.4,1004,0,0,0.099,99.9,0.16
1986,1,5,13,416,155,13.9,5.5,1004,999,0,0.099,99.9,0.16
1986,1,5,14,388,108,13.9,5.6,1003,999,0,0.099,99.9,0.16
1986,1,5,15,217,69,14,5.6,1003,0,0,0.099,99.9,0.16
1986,1,5,16,0,15,12.6,5.3,1003,999,0,0.099,99.9,0.16
1986,1,5,17,0,0,11.2,5,1003,999,0,0.099,99.9,0.16
1986,1,5,18,0,0,9.8,4.6,1003,0,0,0.099,99.9,0.16
1986,1,5,19,0,0,8.9,4.9,1003,999,0,0.099,99.9,0.16
1986,1,5,20,0,0,7.9,5.2,1003,0,0,0.099,99.9,0.16
1986,1,5,21,0,0,7,5.4,1004,0,0,0.099,99.9,0.16
1986,1,5,22,0,0,7.5,6,1003,999,0,0.099,99.9,0.16
1986,1,5,23,0,0,8.1,6.6,1003,999,0,0.099,99.9,0.16
1986,1,6,0,0,0,8.6,7.1,1002,0,0,0.099,99.9,0.16
1986,1,6,1,0,0,7.9,6.6,1001,999,0,0.099,99.9,0.16
1986,1,6,2,0,0,7.1,6.1,1000,999,0,0.099,99.9,0.16
1986,1,6,3,0,0,6.4,5.6,1000,0,0,0.099,99.9,0.16
1986,1,6,4,0,0,6.3,5.2,999,999,0.7,0.099,99.9,0.16
1986,1,6,5,0,0,6.1,4.8,998,999,1.4,0.099,99.9,0.16
1986,1,6,6,0,0,6,4.3,996,150,2.1,0.099,99.9,0.16
1986,1,6,7,0,3,9,7,996,160,4.6,0.099,99.9,0.16
1986,1,6,8,0,36,10.2,4.7,995,999,5.9,0.099,99.9,0.16
1986,1,6,9,0,79,11.4,4.8,994,180,7.2,0.099,99.9,0.16
1986,1,6,10,0,118,10.6,5.8,993,999,6.5,0.099,99.9,0.16
1986,1,6,11,0,141,9.8,6.7,991,999,5.8,0.099,99.9,0.16
1986,1,6,12,0,143,9,7.5,990,220,5.1,0.099,99.9,0.16
1986,1,6,13,0,126,8.5,6.8,991,999,4.6,0.099,99.9,0.16
1986,1,6,14,0,91,8.1,6,991,999,4.1,0.099,99.9,0.16
