Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,67345,-,-,-,32.13,-110.94,-7,773,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2012,1,3,17,0,0,0,2,14,930.0,173.8,1.2000000000000002,0.20771999657154083
2012,1,3,18,0,0,0,1,13,930.0,175.0,1.3,0.20771999657154083
2012,1,3,19,0,0,0,0,13,930.0,180.0,1.3,0.20771999657154083
2012,1,3,20,0,0,0,0,12,930.0,185.20000000000002,1.3,0.20771999657154083
2012,1,3,21,0,0,0,-1,12,930.0,187.70000000000002,1.3,0.20771999657154083
2012,1,3,22,0,0,0,-2,12,930.0,188.0,1.4000000000000001,0.20771999657154083
2012,1,3,23,0,0,0,-2,12,930.0,191.20000000000002,1.4000000000000001,0.20771999657154083
2012,1,4,0,0,0,0,-3,11,930.0,192.60000000000002,1.4000000000000001,0.20771999657154083
2012,1,4,1,0,0,0,-3,11,930.0,195.4,1.4000000000000001,0.20771999657154083
2012,1,4,2,0,0,0,-3,10,930.0,197.10000000000002,1.4000000000000001,0.20771999657154083
2012,1,4,3,0,0,0,-4,10,930.0,198.70000000000002,1.5,0.20771999657154083
2012,1,4,4,0,0,0,-4,9,930.0,202.20000000000002,1.5,0.20771999657154083
2012,1,4,5,0,0,0,-4,8,930.0,205.9,1.5,0.20771999657154083
2012,1,4,6,0,0,0,-4,7,930.0,209.70000000000002,1.5,0.20771999657154083
2012,1,4,7,0,0,0,-4,7,930.0,216.60000000000002,1.8,0.20771999657154083
2012,1,4,8,0,682,41,-1,11,930.0,224.60000000000002,2.9000000000000004,0.20771999657154083
2012,1,4,9,0,862,56,-3,14,930.0,232.20000000000002,4.3,0.20771999657154083
2012,1,4,10,0,944,64,-4,17,930.0,240.10000000000002,5.1000000000000005,0.20771999657154083
2012,1,4,11,0,947,82,-7,20,930.0,249.9,5.4,0.20771999657154083
2012,1,4,12,0,972,80,-7,21,930.0,256.6,5.5,0.20771999657154083
2012,1,4,13,0,971,74,-7,21,930.0,260.40000000000003,5.5,0.20771999657154083
2012,1,4,14,0,932,69,-7,20,930.0,260.3,5.4,0.20771999657154083
2012,1,4,15,0,853,59,-6,18,930.0,258.3,4.7,0.20771999657154083
2012,1,4,16,0,670,41,-1,14,930.0,256.5,3.1,0.20771999657154083
2012,1,4,17,0,0,0,-1,11,930.0,252.60000000000002,2.4000000000000004,0.20771999657154083
2012,1,4,18,0,0,0,-1,9,930.0,248.70000000000002,2.8000000000000003,0.20771999657154083
2012,1,4,19,0,0,0,-2,8,930.0,247.5,3.4000000000000004,0.20771999657154083
2012,1,4,20,0,0,0,-2,7,930.0,249.3,3.8000000000000003,0.20771999657154083
2012,1,4,21,0,0,0,-2,6,930.0,252.0,4.0,0.20771999657154083
2012,1,4,22,0,0,0,-3,6,930.0,254.0,3.9000000000000004,0.20771999657154083
2012,1,4,23,0,0,0,-3,5,930.0,255.60000000000002,3.8000000000000003,0.20771999657154083
2012,1,5,0,0,0,0,-4,5,930.0,257.40000000000003,3.5,0.20771999657154083
2012,1,5,1,0,0,0,-4,4,930.0,259.3,3.0,0.20771999657154083
2012,1,5,2,0,0,0,-4,4,930.0,258.2,2.8000000000000003,0.20771999657154083
2012,1,5,3,0,0,0,-4,4,930.0,255.20000000000002,2.9000000000000004,0.20771999657154083
2012,1,5,4,0,0,0,-5,4,930.0,252.10000000000002,3.1,0.20771999657154083
2012,1,5,5,0,0,0,-5,3,930.0,250.0,3.3000000000000003,0.20771999657154083
2012,1,5,6,0,0,0,-5,3,930.0,249.10000000000002,3.6,0.20771999657154083
2012,1,5,7,0,0,0,-5,5,930.0,249.3,4.4,0.20771999657154083
2012,1,5,8,0,719,39,-5,8,930.0,251.70000000000002,4.9,0.20771999657154083
2012,1,5,9,0,891,54,-4,12,930.0,255.4,4.9,0.20771999657154083
2012,1,5,10,0,967,62,-4,16,930.0,267.7,4.800000000000001,0.20771999657154083
2012,1,5,11,0,993,70,-6,19,930.0,275.8,4.3,0.20771999657154083
2012,1,5,12,0,1003,71,-7,20,930.0,278.40000000000003,3.7,0.20771999657154083
2012,1,5,13,0,990,70,-8,21,920.0,277.1,3.2,0.20771999657154083
2012,1,5,14,0,944,68,-8,21,920.0,272.90000000000003,2.6,0.20771999657154083
2012,1,5,15,0,863,58,-8,19,920.0,266.1,1.5,0.20771999657154083
2012,1,5,16,0,681,41,-1,17,920.0,257.6,1.0,0.20771999657154083
2012,1,5,17,0,0,0,-4,15,920.0,245.60000000000002,1.0,0.20771999657154083
2012,1,5,18,0,0,0,-5,14,920.0,238.5,1.0,0.20771999657154083
2012,1,5,19,0,0,0,-6,12,920.0,237.3,0.9,0.20771999657154083
2012,1,5,20,0,0,0,-6,11,920.0,238.5,0.7000000000000001,0.20771999657154083
2012,1,5,21,0,0,0,-6,11,920.0,237.20000000000002,0.6000000000000001,0.20771999657154083
2012,1,5,22,0,0,0,-6,10,920.0,231.70000000000002,0.6000000000000001,0.20771999657154083
2012,1,5,23,0,0,0,-6,10,920.0,221.9,0.6000000000000001,0.20771999657154083
2012,1,6,0,0,0,0,-6,9,920.0,207.60000000000002,0.6000000000000001,0.20771999657154083
2012,1,6,1,0,0,0,-7,8,920.0,191.9,0.6000000000000001,0.20771999657154083
2012,1,6,2,0,0,0,-7,8,920.0,184.9,0.6000000000000001,0.20771999657154083
2012,1,6,3,0,0,0,-8,8,920.0,192.3,0.5,0.20771999657154083
2012,1,6,4,0,0,0,-8,8,920.0,205.10000000000002,0.4,0.20771999657154083
2012,1,6,5,0,0,0,-8,7,920.0,214.8,0.30000000000000004,0.20771999657154083
2012,1,6,6,0,0,0,-8,7,920.0,207.10000000000002,0.2,0.20771999657154083
2012,1,6,7,0,0,0,-8,9,920.0,178.3,0.1,0.20771999657154083
2012,1,6,8,0,688,41,-3,12,920.0,85.80000000000001,0.30000000000000004,0.20771999657154083
2012,1,6,9,0,864,57,-4,15,920.0,53.5,1.4000000000000001,0.20771999657154083
2012,1,6,10,0,942,66,-8,18,920.0,73.7,2.7,0.20771999657154083
2012,1,6,11,0,964,76,-9,19,920.0,76.0,3.3000000000000003,0.20771999657154083
2012,1,6,12,0,975,78,-9,20,920.0,76.60000000000001,3.5,0.20771999657154083
2012,1,6,13,0,963,76,-8,20,920.0,78.10000000000001,3.5,0.20771999657154083
2012,1,6,14,0,924,70,-8,20,920.0,81.60000000000001,3.3000000000000003,0.20771999657154083
2012,1,6,15,0,841,61,-7,18,920.0,84.60000000000001,2.3000000000000003,0.20771999657154083
2012,1,6,16,0,655,43,0,14,920.0,85.60000000000001,1.3,0.20771999657154083
2012,1,6,17,0,0,0,-1,13,920.0,86.60000000000001,1.3,0.20771999657154083
2012,1,6,18,0,0,0,-3,13,920.0,90.0,1.2000000000000002,0.20771999657154083
2012,1,6,19,0,0,0,-4,13,920.0,94.7,0.9,0.20771999657154083
2012,1,6,20,0,0,0,-5,12,920.0,98.60000000000001,0.7000000000000001,0.20771999657154083
2012,1,6,21,0,0,0,-5,11,920.0,101.7,0.4,0.20771999657154083
2012,1,6,22,0,0,0,-5,9,920.0,102.2,0.1,0.20771999657154083
2012,1,6,23,0,0,0,-5,8,920.0,20.8,0.0,0.20771999657154083
2012,1,7,0,0,0,0,-5,8,920.0,314.0,0.1,0.20771999657154083
2012,1,7,1,0,0,0,-5,8,920.0,301.3,0.30000000000000004,0.20771999657154083
2012,1,7,2,0,0,0,-5,7,920.0,306.7,0.5,0.20771999657154083
2012,1,7,3,0,0,0,-5,7,920.0,325.90000000000003,0.7000000000000001,0.20771999657154083
2012,1,7,4,0,0,0,-5,6,920.0,340.70000000000005,1.0,0.20771999657154083
2012,1,7,5,0,0,0,-5,5,920.0,347.6,1.2000000000000002,0.20771999657154083
2012,1,7,6,0,0,0,-5,5,920.0,348.20000000000005,1.4000000000000001,0.20771999657154083
2012,1,7,7,0,0,0,-5,6,920.0,347.20000000000005,1.5,0.20771999657154083
2012,1,7,8,0,649,44,-3,10,920.0,344.8,2.5,0.20771999657154083
2012,1,7,9,0,831,62,-5,13,920.0,349.70000000000005,4.2,0.20771999657154083
2012,1,7,10,0,913,72,-5,16,920.0,9.4,5.1000000000000005,0.20771999657154083
2012,1,7,11,0,956,75,-6,18,920.0,21.1,5.4,0.20771999657154083
2012,1,7,12,0,966,77,-7,19,920.0,28.3,5.6000000000000005,0.20771999657154083
2012,1,7,13,0,954,76,-7,19,920.0,34.0,5.5,0.20771999657154083
2012,1,7,14,0,914,71,-6,19,920.0,39.0,5.1000000000000005,0.20771999657154083
2012,1,7,15,0,830,62,-6,17,920.0,40.900000000000006,4.1000000000000005,0.20771999657154083
2012,1,7,16,0,641,45,-2,13,920.0,38.5,2.4000000000000004,0.20771999657154083
2012,1,7,17,0,0,0,-1,9,920.0,32.800000000000004,1.5,0.20771999657154083
2012,1,7,18,0,0,0,-1,8,920.0,26.700000000000003,1.3,0.20771999657154083
2012,1,7,19,0,0,0,-1,7,920.0,20.1,1.3,0.20771999657154083
2012,1,7,20,0,0,0,-1,6,920.0,16.7,1.3,0.20771999657154083
2012,1,7,21,0,0,0,-1,6,920.0,16.3,1.3,0.20771999657154083
2012,1,7,22,0,0,0,-1,5,920.0,16.1,1.3,0.20771999657154083
2012,1,7,23,0,0,0,-1,4,920.0,14.9,1.3,0.20771999657154083
2012,1,8,0,0,0,0,-1,3,920.0,15.600000000000001,1.2000000000000002,0.20771999657154083
2012,1,8,1,0,0,0,-1,3,920.0,22.1,1.2000000000000002,0.20771999657154083
2012,1,8,2,0,0,0,-1,3,920.0,32.7,1.1,0.20771999657154083
2012,1,8,3,0,0,0,-1,2,920.0,42.5,1.0,0.20771999657154083
2012,1,8,4,0,0,0,-1,2,920.0,47.0,0.9,0.20771999657154083
2012,1,8,5,0,0,0,-1,1,920.0,55.5,0.9,0.20771999657154083
2012,1,8,6,0,0,0,-1,1,920.0,71.10000000000001,1.0,0.20771999657154083
2012,1,8,7,0,0,0,-1,2,920.0,88.5,1.2000000000000002,0.20771999657154083
2012,1,8,8,0,587,50,-1,5,920.0,101.10000000000001,2.1,0.20771999657154083
2012,1,8,9,0,792,71,-4,8,920.0,109.0,3.1,0.20771999657154083
2012,1,8,10,0,880,83,-6,10,920.0,96.80000000000001,3.6,0.20771999657154083
2012,1,8,11,0,905,95,-7,11,920.0,92.4,3.8000000000000003,0.20771999657154083
2012,1,8,12,0,157,281,-7,12,920.0,90.80000000000001,3.8000000000000003,0.20771999657154083
2012,1,8,13,0,419,225,-7,12,920.0,95.9,3.9000000000000004,0.20771999657154083
2012,1,8,14,0,822,98,-6,11,920.0,112.30000000000001,3.8000000000000003,0.20771999657154083
2012,1,8,15,0,712,86,-5,10,920.0,134.1,3.6,0.20771999657154083
2012,1,8,16,0,0,62,-4,8,920.0,154.3,2.7,0.20771999657154083
2012,1,8,17,0,0,0,-2,5,920.0,164.8,2.3000000000000003,0.20815999805927277
2012,1,8,18,0,0,0,-2,4,920.0,170.9,2.9000000000000004,0.20815999805927277
2012,1,8,19,0,0,0,-2,3,920.0,177.70000000000002,3.1,0.20815999805927277
2012,1,8,20,0,0,0,-2,2,920.0,184.4,2.7,0.20815999805927277
2012,1,8,21,0,0,0,-3,2,920.0,187.10000000000002,2.1,0.20815999805927277
2012,1,8,22,0,0,0,-4,2,920.0,185.20000000000002,1.6,0.20815999805927277
2012,1,8,23,0,0,0,-5,2,920.0,182.70000000000002,1.4000000000000001,0.20815999805927277
2012,1,9,0,0,0,0,-5,2,920.0,183.0,1.4000000000000001,0.20815999805927277
2012,1,9,1,0,0,0,-5,1,920.0,186.20000000000002,1.4000000000000001,0.20815999805927277
2012,1,9,2,0,0,0,-5,1,920.0,190.60000000000002,1.6,0.20815999805927277
2012,1,9,3,0,0,0,-5,0,920.0,199.10000000000002,1.8,0.20815999805927277
2012,1,9,4,0,0,0,-4,0,930.0,210.8,2.1,0.20815999805927277
2012,1,9,5,0,0,0,-3,0,930.0,225.10000000000002,2.5,0.20815999805927277
2012,1,9,6,0,0,0,-3,0,930.0,236.9,3.2,0.20815999805927277
2012,1,9,7,0,0,0,-2,1,930.0,243.10000000000002,4.1000000000000005,0.20815999805927277
2012,1,9,8,0,568,52,-1,4,930.0,247.60000000000002,4.800000000000001,0.20815999805927277
2012,1,9,9,0,771,74,0,8,930.0,249.70000000000002,4.800000000000001,0.20815999805927277
2012,1,9,10,0,868,84,-1,11,930.0,242.4,4.7,0.20815999805927277
2012,1,9,11,0,904,93,-1,12,930.0,235.0,4.6000000000000005,0.20815999805927277
2012,1,9,12,0,920,94,-2,13,930.0,227.9,4.3,0.20815999805927277
2012,1,9,13,0,913,90,-3,14,920.0,221.9,4.1000000000000005,0.20815999805927277
2012,1,9,14,0,887,78,-3,14,920.0,220.20000000000002,4.0,0.20815999805927277
2012,1,9,15,0,808,66,-3,13,920.0,225.20000000000002,3.6,0.20815999805927277
2012,1,9,16,0,630,46,-1,10,920.0,232.9,2.3000000000000003,0.20815999805927277
2012,1,9,17,0,0,0,-1,8,930.0,242.8,1.4000000000000001,0.20815999805927277
2012,1,9,18,0,0,0,-2,7,930.0,251.5,1.3,0.20815999805927277
2012,1,9,19,0,0,0,-3,6,930.0,258.7,1.3,0.20815999805927277
2012,1,9,20,0,0,0,-3,6,930.0,261.3,1.3,0.20815999805927277
2012,1,9,21,0,0,0,-3,5,930.0,259.1,1.3,0.20815999805927277
2012,1,9,22,0,0,0,-4,5,930.0,253.8,1.4000000000000001,0.20815999805927277
2012,1,9,23,0,0,0,-4,5,930.0,248.20000000000002,1.4000000000000001,0.20815999805927277
2012,1,10,0,0,0,0,-4,4,930.0,242.70000000000002,1.4000000000000001,0.20815999805927277
2012,1,10,1,0,0,0,-4,4,930.0,238.5,1.4000000000000001,0.20815999805927277
2012,1,10,2,0,0,0,-4,3,930.0,237.0,1.5,0.20815999805927277
2012,1,10,3,0,0,0,-4,2,930.0,236.5,1.6,0.20815999805927277
2012,1,10,4,0,0,0,-4,2,930.0,236.5,1.7000000000000002,0.20815999805927277
2012,1,10,5,0,0,0,-4,1,930.0,237.60000000000002,1.7000000000000002,0.20815999805927277
2012,1,10,6,0,0,0,-5,1,930.0,239.10000000000002,1.9000000000000001,0.20815999805927277
2012,1,10,7,0,0,0,-4,3,930.0,241.20000000000002,2.7,0.20815999805927277
2012,1,10,8,0,661,43,-3,7,930.0,243.4,3.7,0.20815999805927277
2012,1,10,9,0,842,59,-4,11,930.0,247.0,4.0,0.20815999805927277
2012,1,10,10,0,923,68,-5,14,930.0,246.10000000000002,3.8000000000000003,0.20815999805927277
2012,1,10,11,0,930,84,-6,15,920.0,244.20000000000002,3.1,0.20815999805927277
2012,1,10,12,0,945,85,-6,16,920.0,239.10000000000002,2.2,0.20815999805927277
2012,1,10,13,0,934,83,-6,17,920.0,227.8,1.5,0.20815999805927277
2012,1,10,14,0,590,144,-6,17,920.0,215.5,1.1,0.20815999805927277
2012,1,10,15,0,825,64,-6,16,920.0,205.20000000000002,0.7000000000000001,0.20815999805927277
2012,1,10,16,0,652,45,0,13,920.0,187.20000000000002,0.5,0.20815999805927277
2012,1,10,17,0,0,0,-1,10,920.0,140.20000000000002,0.7000000000000001,0.20815999805927277
2012,1,10,18,0,0,0,-2,9,920.0,122.5,0.8,0.20815999805927277
2012,1,10,19,0,0,0,-3,8,920.0,123.0,0.8,0.20815999805927277
2012,1,10,20,0,0,0,-4,8,920.0,136.6,0.7000000000000001,0.20815999805927277
2012,1,10,21,0,0,0,-4,7,920.0,166.9,0.8,0.20815999805927277
2012,1,10,22,0,0,0,-5,7,920.0,188.20000000000002,1.0,0.20815999805927277
2012,1,10,23,0,0,0,-5,6,920.0,196.60000000000002,1.1,0.20815999805927277
2012,1,11,0,0,0,0,-5,6,920.0,203.4,1.2000000000000002,0.20815999805927277
2012,1,11,1,0,0,0,-5,6,920.0,205.70000000000002,1.3,0.20815999805927277
2012,1,11,2,0,0,0,-6,6,920.0,206.20000000000002,1.2000000000000002,0.20815999805927277
2012,1,11,3,0,0,0,-6,6,920.0,206.70000000000002,1.1,0.20815999805927277
2012,1,11,4,0,0,0,-6,6,920.0,209.10000000000002,0.9,0.20815999805927277
2012,1,11,5,0,0,0,-6,6,920.0,220.3,0.8,0.20815999805927277
2012,1,11,6,0,0,0,-6,6,920.0,233.9,0.6000000000000001,0.20815999805927277
2012,1,11,7,0,0,0,-5,7,920.0,226.70000000000002,0.30000000000000004,0.20815999805927277
2012,1,11,8,0,96,73,-4,9,920.0,165.9,0.7000000000000001,0.20815999805927277
2012,1,11,9,0,323,136,-4,11,920.0,114.80000000000001,1.7000000000000002,0.20815999805927277
2012,1,11,10,0,62,208,-6,13,920.0,112.9,2.3000000000000003,0.20815999805927277
2012,1,11,11,0,570,180,-6,15,920.0,114.80000000000001,2.6,0.20815999805927277
2012,1,11,12,0,452,235,-6,16,920.0,114.0,2.7,0.20815999805927277
2012,1,11,13,0,300,254,-5,16,920.0,114.5,2.7,0.20815999805927277
2012,1,11,14,0,54,210,-5,16,920.0,115.5,2.8000000000000003,0.20815999805927277
2012,1,11,15,0,463,119,-5,14,920.0,112.60000000000001,2.2,0.20815999805927277
2012,1,11,16,0,70,77,-1,11,920.0,106.4,1.3,0.20815999805927277
2012,1,11,17,0,0,0,0,8,920.0,108.4,1.1,0.20815999805927277
2012,1,11,18,0,0,0,-1,8,920.0,125.2,1.1,0.20815999805927277
2012,1,11,19,0,0,0,-1,7,920.0,146.4,1.1,0.20815999805927277
2012,1,11,20,0,0,0,-1,7,920.0,153.8,1.1,0.20815999805927277
2012,1,11,21,0,0,0,-2,8,920.0,143.6,1.0,0.20815999805927277
2012,1,11,22,0,0,0,-3,8,920.0,149.0,1.0,0.20815999805927277
2012,1,11,23,0,0,0,-3,7,920.0,169.20000000000002,1.0,0.20815999805927277
2012,1,12,0,0,0,0,-3,6,920.0,190.70000000000002,1.1,0.20815999805927277
2012,1,12,1,0,0,0,-3,6,920.0,199.3,1.1,0.20815999805927277
2012,1,12,2,0,0,0,-4,6,920.0,207.3,1.1,0.20815999805927277
2012,1,12,3,0,0,0,-4,5,920.0,225.3,1.2000000000000002,0.20815999805927277
2012,1,12,4,0,0,0,-3,5,920.0,240.8,1.4000000000000001,0.20815999805927277
2012,1,12,5,0,0,0,-3,4,920.0,250.70000000000002,1.6,0.20815999805927277
2012,1,12,6,0,0,0,-3,4,920.0,256.2,2.0,0.20815999805927277
2012,1,12,7,0,0,0,-3,5,920.0,260.0,3.1,0.20815999805927277
2012,1,12,8,0,0,64,-3,8,920.0,262.8,4.1000000000000005,0.20815999805927277
2012,1,12,9,0,13,131,-4,10,920.0,268.2,3.5,0.20815999805927277
2012,1,12,10,0,180,220,-5,12,920.0,283.8,2.1,0.20815999805927277
2012,1,12,11,0,10,194,-6,14,920.0,322.5,1.1,0.20815999805927277
2012,1,12,12,0,4,177,-7,15,920.0,52.400000000000006,1.4000000000000001,0.20815999805927277
2012,1,12,13,0,29,227,-7,15,920.0,86.9,2.1,0.20815999805927277
2012,1,12,14,0,264,222,-7,15,920.0,94.5,2.5,0.20815999805927277
2012,1,12,15,0,453,122,-7,14,920.0,97.30000000000001,2.3000000000000003,0.20815999805927277
2012,1,12,16,0,9,73,-3,10,920.0,103.30000000000001,1.4000000000000001,0.20815999805927277
2012,1,12,17,0,0,0,-2,7,920.0,118.80000000000001,0.9,0.20815999805927277
2012,1,12,18,0,0,0,-2,5,920.0,138.8,0.9,0.20815999805927277
2012,1,12,19,0,0,0,-3,4,920.0,174.60000000000002,0.9,0.20815999805927277
2012,1,12,20,0,0,0,-3,3,920.0,218.0,1.0,0.20815999805927277
2012,1,12,21,0,0,0,-4,2,920.0,245.8,1.1,0.20815999805927277
2012,1,12,22,0,0,0,-4,1,920.0,254.5,1.2000000000000002,0.20815999805927277
2012,1,12,23,0,0,0,-4,0,920.0,254.20000000000002,1.2000000000000002,0.20815999805927277
2012,1,13,0,0,0,0,-4,0,920.0,249.0,1.2000000000000002,0.20815999805927277
2012,1,13,1,0,0,0,-4,0,920.0,239.60000000000002,1.4000000000000001,0.20815999805927277
2012,1,13,2,0,0,0,-5,0,920.0,234.0,1.6,0.20815999805927277
2012,1,13,3,0,0,0,-5,0,920.0,234.3,1.9000000000000001,0.20815999805927277
2012,1,13,4,0,0,0,-5,0,920.0,237.8,2.4000000000000004,0.20815999805927277
2012,1,13,5,0,0,0,-6,0,920.0,241.3,3.1,0.20815999805927277
2012,1,13,6,0,0,0,-6,0,920.0,244.3,3.8000000000000003,0.20815999805927277
2012,1,13,7,0,0,0,-6,1,930.0,248.0,4.6000000000000005,0.20815999805927277
2012,1,13,8,0,235,69,-7,4,930.0,251.4,5.2,0.20815999805927277
2012,1,13,9,0,885,60,-7,8,930.0,256.2,5.6000000000000005,0.20815999805927277
2012,1,13,10,0,970,69,-10,11,930.0,260.7,5.6000000000000005,0.20815999805927277
2012,1,13,11,0,986,82,-12,14,930.0,260.6,5.1000000000000005,0.20815999805927277
2012,1,13,12,0,1008,80,-13,15,920.0,261.7,4.4,0.20815999805927277
2012,1,13,13,0,1004,75,-13,16,920.0,265.40000000000003,3.8000000000000003,0.20815999805927277
2012,1,13,14,0,968,70,-13,16,920.0,270.7,3.2,0.20815999805927277
