Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,35059,-,-,India,12.95,77.65,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2011,1,1,0,30,16.0,0,0,0,919,16.908823149775912,120,2
2011,1,1,1,30,16.0,0,0,0,919,16.82471757154474,121,2
2011,1,1,2,30,15.0,0,0,0,918,16.77404201595857,124,2
2011,1,1,3,30,15.0,0,0,0,918,16.77120411080938,127,2
2011,1,1,4,30,15.0,0,0,0,919,16.69855310304854,128,2
2008,1,1,5,30,15.0,0,0,0,920,15.64988874034725,64,1
2008,1,1,6,30,15.0,0,0,0,921,15.673163270466716,65,1
2008,1,1,7,30,15.0,77,218,115,921,16.82092968271354,64,1
2008,1,1,8,30,16.0,126,570,346,922,19.014630572356793,61,1
2008,1,1,9,30,16.0,158,710,560,922,22.60742426996154,60,2
2008,1,1,10,30,16.0,177,784,728,921,24.629260287271336,62,2
2008,1,1,11,30,16.0,187,821,832,920,25.868286208208133,65,2
2008,1,1,12,30,16.0,189,830,861,919,26.4304394323089,68,2
2008,1,1,13,30,15.0,185,814,812,918,26.424027944320983,69,2
2008,1,1,14,30,15.0,173,769,691,918,25.86328861216697,69,2
2008,1,1,15,30,15.0,151,681,509,917,24.750170401068146,70,2
2008,1,1,16,30,15.0,114,517,288,918,23.033235950222547,71,2
2008,1,1,17,30,15.0,46,43,52,918,20.63501483625265,72,2
2008,1,1,18,30,15.0,0,0,0,919,19.590065206000872,75,2
2008,1,1,19,30,15.0,0,0,0,920,18.98113535331703,77,2
2008,1,1,20,30,15.0,0,0,0,920,18.461079873452718,81,2
2008,1,1,21,30,16.0,0,0,0,920,17.887052377859277,84,2
2008,1,1,22,30,16.0,0,0,0,920,17.26784019883894,85,2
