Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,81721,-,-,India,26.15,91.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2004,1,1,0,30,10.0,0,0,0,961,14.016598514545763,192,0
2004,1,1,1,30,9.0,0,0,0,961,13.63781423642223,170,0
2004,1,1,2,30,9.0,0,0,0,961,13.28249103546392,163,0
2004,1,1,3,30,9.0,0,0,0,960,12.954370755052992,165,0
2004,1,1,4,30,9.0,0,0,0,962,12.677587252899798,173,0
2004,1,1,5,30,6.0,0,0,0,962,12.063472668262477,160,0
2004,1,1,6,30,8.0,16,0,16,962,13.952001430546659,147,0
2004,1,1,7,30,5.0,105,340,191,964,16.575790123654883,141,0
2004,1,1,8,30,4.0,156,518,374,964,20.91641271280048,73,0
2004,1,1,9,30,3.0,186,616,524,964,23.750628156586288,64,0
2004,1,1,10,30,3.0,201,667,621,963,25.409065007300285,64,0
2004,1,1,11,30,2.0,206,682,652,961,26.342974210047203,272,0
2004,1,1,12,30,2.0,317,249,472,960,26.561776221349703,256,0
2004,1,1,13,30,2.0,259,271,405,960,26.055011251164274,260,0
2004,1,1,14,30,2.0,199,301,320,960,24.654387491066302,263,0
2004,1,1,15,30,6.0,90,25,96,960,20.82406830892654,265,0
2004,1,1,16,30,7.0,2,0,2,960,17.568824312907395,266,0
2004,1,1,17,30,6.0,0,0,0,961,16.76417792133236,264,0
2004,1,1,18,30,6.0,0,0,0,962,16.08604448142819,262,0
2004,1,1,19,30,5.0,0,0,0,962,15.348160657579228,262,0
2004,1,1,20,30,5.0,0,0,0,963,14.656254635842913,265,0
2004,1,1,21,30,6.0,0,0,0,963,13.975617424326913,266,0
2004,1,1,22,30,6.0,0,0,0,963,13.384733391992143,262,0
2004,1,1,23,30,6.0,0,0,0,962,12.918652461008719,256,0
2004,1,2,0,30,6.0,0,0,0,962,12.560346061608811,250,0
2004,1,2,1,30,5.0,0,0,0,961,12.225488554497133,245,0
2004,1,2,2,30,5.0,0,0,0,961,11.957475830517069,235,0
2004,1,2,3,30,5.0,0,0,0,961,11.598819663867289,223,0
2004,1,2,4,30,5.0,0,0,0,962,11.324091359778322,213,0
2004,1,2,5,30,5.0,0,0,0,963,11.237343808636297,205,0
2004,1,2,6,30,7.0,15,0,15,964,13.399648815914645,197,0
2004,1,2,7,30,5.0,110,308,188,965,16.08588839356213,187,0
2004,1,2,8,30,2.0,158,520,377,965,20.794236373398803,249,0
2004,1,2,9,30,1.0,183,626,528,965,23.287352696728476,275,0
2004,1,2,10,30,0.0,200,668,621,963,24.574226054111193,263,0
2004,1,2,11,30,0.0,202,688,653,962,25.229900088368936,257,0
2004,1,2,12,30,0.0,195,677,617,961,25.279916829797685,254,0
2004,1,2,13,30,0.0,181,618,514,960,24.67669376722472,253,0
2004,1,2,14,30,0.0,164,480,358,960,23.34401524658125,250,0
2004,1,2,15,30,1.0,109,222,161,960,19.866956865191696,245,0
2004,1,2,16,30,4.0,2,0,2,960,16.487811610973267,244,0
2004,1,2,17,30,4.0,0,0,0,961,15.674369452066571,246,0
2004,1,2,18,30,4.0,0,0,0,962,14.927882902082501,247,0
2004,1,2,19,30,4.0,0,0,0,963,14.178884541793309,248,0
2004,1,2,20,30,4.0,0,0,0,963,13.549532829038924,251,0
2004,1,2,21,30,4.0,0,0,0,963,12.986025921483304,251,0
2004,1,2,22,30,4.0,0,0,0,963,12.45134464174356,248,0
2004,1,2,23,30,4.0,0,0,0,963,11.956135517755001,245,0
2004,1,3,0,30,4.0,0,0,0,963,11.512473194780398,244,0
2004,1,3,1,30,4.0,0,0,0,963,11.11121479873583,243,0
2004,1,3,2,30,4.0,0,0,0,963,10.889454422838298,239,0
2004,1,3,3,30,4.0,0,0,0,963,10.762997325731021,234,0
2004,1,3,4,30,4.0,0,0,0,963,10.607427574977578,227,0
2004,1,3,5,30,5.0,0,0,0,964,10.606343886094578,215,0
2004,1,3,6,30,5.0,12,0,12,965,12.731643825658011,197,0
2004,1,3,7,30,4.0,105,14,109,965,15.411961719901683,177,0
2004,1,3,8,30,1.0,167,8,171,966,19.81582097440355,144,0
2004,1,3,9,30,0.0,210,7,214,965,22.46881813181193,115,0
2004,1,3,10,30,0.0,222,6,226,964,24.045982234701114,154,0
2004,1,3,11,30,-1.0,229,7,234,962,24.972190582859582,222,0
2004,1,3,12,30,-2.0,222,7,227,962,25.15091186062159,246,0
2004,1,3,13,30,-2.0,191,4,194,961,24.572975685199367,256,0
2004,1,3,14,30,-2.0,186,41,203,961,23.188016491120663,256,0
2004,1,3,15,30,1.0,97,19,102,961,19.46482862180045,255,0
2004,1,3,16,30,4.0,2,0,2,962,16.13108140923424,256,0
2004,1,3,17,30,3.0,0,0,0,962,15.269843696734142,257,0
2004,1,3,18,30,3.0,0,0,0,963,14.454941199021448,257,0
2004,1,3,19,30,3.0,0,0,0,963,13.661711295673058,258,0
2004,1,3,20,30,3.0,0,0,0,963,12.951048313486297,261,0
2004,1,3,21,30,4.0,0,0,0,963,12.458698280046463,262,0
2004,1,3,22,30,4.0,0,0,0,963,12.148342732127446,261,0
2004,1,3,23,30,4.0,0,0,0,964,11.950117004487538,260,0
2004,1,4,0,30,5.0,0,0,0,963,11.799802232099466,261,0
2004,1,4,1,30,5.0,0,0,0,963,11.680703271563345,262,0
2004,1,4,2,30,5.0,0,0,0,963,11.452518799839083,256,0
2004,1,4,3,30,5.0,0,0,0,963,11.257222004581536,250,0
2004,1,4,4,30,5.0,0,0,0,964,11.155131475444136,245,0
2004,1,4,5,30,6.0,0,0,0,964,11.226387005715537,222,0
2004,1,4,6,30,9.0,11,0,11,965,13.368828211396817,143,0
2004,1,4,7,30,2.0,108,42,119,965,15.796246385208406,123,0
2004,1,4,8,30,0.0,166,8,170,966,20.038010389503654,69,0
2004,1,4,9,30,0.0,223,11,230,966,22.737142118831912,62,0
2004,1,4,10,30,0.0,240,10,247,965,24.361809392630846,58,0
2004,1,4,11,30,-1.0,303,39,329,964,25.284087094409813,60,0
2004,1,4,12,30,-2.0,319,200,445,963,25.544964632286053,95,0
2004,1,4,13,30,-2.0,306,141,383,962,25.059027302691902,158,0
2004,1,4,14,30,-2.0,200,209,286,961,23.666996667818637,194,0
2004,1,4,15,30,4.0,101,41,111,962,19.53184982149122,232,0
2004,1,4,16,30,6.0,2,0,2,962,16.144849375369915,261,0
2004,1,4,17,30,6.0,0,0,0,962,15.60611140689025,277,0
2004,1,4,18,30,5.0,0,0,0,963,14.979779182345737,288,0
2004,1,4,19,30,5.0,0,0,0,964,14.168019097103013,295,0
2004,1,4,20,30,4.0,0,0,0,964,13.325853944290941,292,0
2004,1,4,21,30,3.0,0,0,0,964,12.808980043254053,289,0
2004,1,4,22,30,4.0,0,0,0,964,12.733317501360318,291,0
2004,1,4,23,30,5.0,0,0,0,964,12.783356183732508,283,0
2004,1,5,0,30,5.0,0,0,0,964,12.582432708336682,215,0
2004,1,5,1,30,5.0,0,0,0,964,12.065556103879373,151,0
2004,1,5,2,30,4.0,0,0,0,963,11.31171837770421,124,0
2004,1,5,3,30,4.0,0,0,0,964,10.84728717335156,118,0
2004,1,5,4,30,4.0,0,0,0,964,10.409935602102678,106,0
2004,1,5,5,30,3.0,0,0,0,965,9.965373190285106,99,0
2004,1,5,6,30,3.0,14,0,14,966,11.722685733326841,100,0
2004,1,5,7,30,2.0,119,107,146,967,14.461586054276722,100,0
2004,1,5,8,30,2.0,191,51,213,968,18.26336980620266,89,0
2004,1,5,9,30,1.0,270,72,310,967,21.493058189346016,82,0
2004,1,5,10,30,1.0,288,454,575,966,23.426552763567145,80,0
2004,1,5,11,30,1.0,212,682,661,964,24.474665423902252,82,0
2004,1,5,12,30,1.0,195,680,623,963,24.811182927402115,88,0
2004,1,5,13,30,1.0,182,623,521,963,24.40101837910271,92,0
2004,1,5,14,30,1.0,165,486,365,962,23.13758630231638,93,0
2004,1,5,15,30,5.0,106,274,172,963,19.318570784848305,88,0
2004,1,5,16,30,7.0,3,0,3,963,16.10911076169441,85,0
2004,1,5,17,30,7.0,0,0,0,964,15.519456143339141,80,0
2004,1,5,18,30,7.0,0,0,0,964,15.18294614268018,77,0
2004,1,5,19,30,6.0,0,0,0,964,14.784314591817633,75,0
2004,1,5,20,30,6.0,0,0,0,964,14.412926565750695,79,0
2004,1,5,21,30,6.0,0,0,0,964,13.991992760921278,87,0
2004,1,5,22,30,6.0,0,0,0,965,13.510474221573702,92,0
2004,1,5,23,30,5.0,0,0,0,965,13.05312406590889,94,0
2004,1,6,0,30,5.0,0,0,0,964,12.70172651721316,99,0
2004,1,6,1,30,5.0,0,0,0,964,12.33416431988735,107,0
2004,1,6,2,30,4.0,0,0,0,963,11.725211629177636,113,0
2004,1,6,3,30,3.0,0,0,0,963,11.356802917337518,114,0
2004,1,6,4,30,3.0,0,0,0,964,11.069985731550162,115,0
2004,1,6,5,30,3.0,0,0,0,965,10.811139770966008,116,0
2004,1,6,6,30,3.0,13,0,13,966,12.534510241052885,115,0
2004,1,6,7,30,3.0,113,220,169,966,15.324801421009738,107,0
2004,1,6,8,30,3.0,205,250,311,967,19.023842201016862,95,0
2004,1,6,9,30,3.0,186,621,529,966,22.23207612453183,90,0
2004,1,6,10,30,3.0,202,672,628,965,24.153796414253407,91,0
2004,1,6,11,30,3.0,244,561,615,964,25.257448205836965,96,0
2004,1,6,12,30,3.0,240,547,585,962,25.817864062526382,101,0
2004,1,6,13,30,3.0,197,563,505,962,25.618646341409715,96,0
2004,1,6,14,30,3.0,154,514,367,962,24.28677648915334,61,0
2004,1,6,15,30,10.0,107,284,176,962,20.630332813379823,299,0
2004,1,6,16,30,9.0,3,0,3,962,17.688485891818402,286,0
2004,1,6,17,30,9.0,0,0,0,962,16.98993339883748,282,0
2004,1,6,18,30,8.0,0,0,0,962,16.332407899764235,268,0
2004,1,6,19,30,8.0,0,0,0,962,16.06431742782007,233,0
2004,1,6,20,30,9.0,0,0,0,963,15.868707988486392,215,0
2004,1,6,21,30,8.0,0,0,0,963,15.82835130529702,173,0
2004,1,6,22,30,8.0,0,0,0,963,15.44951153780346,153,0
2004,1,6,23,30,7.0,0,0,0,963,15.012047073047825,158,0
2004,1,7,0,30,7.0,0,0,0,963,14.773196665193439,168,0
2004,1,7,1,30,7.0,0,0,0,963,14.188181836804915,183,0
2004,1,7,2,30,6.0,0,0,0,962,13.565623826450235,184,0
2004,1,7,3,30,6.0,0,0,0,963,13.103674164609174,182,0
2004,1,7,4,30,6.0,0,0,0,964,12.706311464301734,178,0
2004,1,7,5,30,6.0,0,0,0,964,12.511272567709511,170,0
2004,1,7,6,30,9.0,13,0,13,965,14.665845783527459,153,0
2004,1,7,7,30,5.0,104,335,187,965,17.495731831492094,129,0
2004,1,7,8,30,4.0,156,516,373,965,21.719691652091115,84,0
2004,1,7,9,30,4.0,186,616,526,965,24.300583090980695,76,0
2004,1,7,10,30,4.0,202,668,625,964,25.748010010274356,80,0
2004,1,7,11,30,3.0,289,462,595,963,26.6070971998069,94,0
2004,1,7,12,30,3.0,231,621,624,962,26.86024813761196,120,0
2004,1,7,13,30,3.0,185,615,523,962,26.463860686641056,142,0
2004,1,7,14,30,3.0,155,513,368,961,25.15475972095919,142,0
2004,1,7,15,30,8.0,108,294,180,962,21.291101178163274,137,0
2004,1,7,16,30,9.0,3,0,3,962,17.8592559265756,137,0
2004,1,7,17,30,9.0,0,0,0,962,17.016810453171388,135,0
2004,1,7,18,30,9.0,0,0,0,962,16.27489832557626,130,0
2004,1,7,19,30,9.0,0,0,0,963,15.849701724816498,116,0
2004,1,7,20,30,9.0,0,0,0,963,15.703778217936247,102,0
2004,1,7,21,30,8.0,0,0,0,963,15.155244221474334,94,0
2004,1,7,22,30,8.0,0,0,0,963,14.602801915920963,95,0
2004,1,7,23,30,7.0,0,0,0,963,14.095749824882603,100,0
2004,1,8,0,30,7.0,0,0,0,963,13.558879785479405,106,0
2004,1,8,1,30,6.0,0,0,0,963,12.954727428532522,113,0
2004,1,8,2,30,5.0,0,0,0,962,12.513434748097211,119,0
2004,1,8,3,30,5.0,0,0,0,962,12.133210208685057,122,0
2004,1,8,4,30,5.0,0,0,0,963,11.846780004380435,123,0
2004,1,8,5,30,5.0,0,0,0,964,11.704237418432058,122,0
2004,1,8,6,30,6.0,13,0,13,965,14.049494668023328,122,0
2004,1,8,7,30,5.0,103,330,185,965,17.34302608732264,119,0
2004,1,8,8,30,4.0,155,509,370,966,21.315677369362334,101,0
2004,1,8,9,30,3.0,185,609,522,965,23.93889928831942,98,0
2004,1,8,10,30,3.0,201,660,621,964,25.49766060896758,99,0
2004,1,8,11,30,3.0,206,676,654,962,26.296878458774017,104,0
2004,1,8,12,30,3.0,249,526,583,962,26.47422803321183,114,0
2004,1,8,13,30,4.0,208,539,505,962,25.930205007087125,130,0
2004,1,8,14,30,4.0,154,507,367,961,24.648154177189838,152,0
2004,1,8,15,30,7.0,115,216,169,962,21.29678065524115,177,0
2004,1,8,16,30,9.0,3,0,3,962,18.059111120228522,193,0
2004,1,8,17,30,9.0,0,0,0,962,17.290083173183064,203,0
2004,1,8,18,30,10.0,0,0,0,963,16.606605387863226,212,0
2004,1,8,19,30,10.0,0,0,0,963,16.010125129347216,221,0
2004,1,8,20,30,9.0,0,0,0,963,15.678907312534534,231,0
2004,1,8,21,30,9.0,0,0,0,963,15.195367535472712,239,0
2004,1,8,22,30,8.0,0,0,0,964,14.730533457462684,242,0
2004,1,8,23,30,8.0,0,0,0,964,14.296222652099402,243,0
2004,1,9,0,30,7.0,0,0,0,964,13.869727774504213,243,0
2004,1,9,1,30,7.0,0,0,0,964,13.489825558941504,241,0
2004,1,9,2,30,7.0,0,0,0,963,13.138664509815328,233,0
2004,1,9,3,30,6.0,0,0,0,963,12.721826782415235,221,0
2004,1,9,4,30,6.0,0,0,0,964,12.342260257204885,217,0
2004,1,9,5,30,6.0,0,0,0,965,12.195578516932358,218,0
2004,1,9,6,30,6.0,13,0,13,965,14.23481811446129,210,0
2004,1,9,7,30,5.0,118,105,145,966,17.443847733216785,195,0
2004,1,9,8,30,2.0,200,73,231,966,21.655692681482662,196,0
2004,1,9,9,30,2.0,217,12,224,965,24.596504214945867,145,0
2004,1,9,10,30,2.0,287,24,303,963,26.25600549953407,114,0
2004,1,9,11,30,1.0,299,77,351,962,27.10363929467428,212,0
2004,1,9,12,30,1.0,299,463,594,961,27.231683298873634,235,0
2004,1,9,13,30,1.0,197,574,515,961,26.646975251562253,238,0
2004,1,9,14,30,1.0,158,520,377,961,25.269267936672748,239,0
2004,1,9,15,30,5.0,104,340,189,962,21.484584631298844,235,0
2004,1,9,16,30,7.0,4,0,4,962,17.90743028199347,236,0
2004,1,9,17,30,6.0,0,0,0,963,17.003585526287054,243,0
2004,1,9,18,30,6.0,0,0,0,964,16.12103993509072,251,0
2004,1,9,19,30,6.0,0,0,0,964,15.275318533547022,256,0
2004,1,9,20,30,6.0,0,0,0,964,14.566531085520978,261,0
2004,1,9,21,30,6.0,0,0,0,964,14.153842968647098,261,0
2004,1,9,22,30,6.0,0,0,0,964,13.86507482538957,254,0
2004,1,9,23,30,6.0,0,0,0,964,13.506338761793643,244,0
2004,1,10,0,30,5.0,0,0,0,964,13.11790879580468,234,0
2004,1,10,1,30,5.0,0,0,0,964,12.72652525548284,227,0
2004,1,10,2,30,5.0,0,0,0,963,12.418418340400194,214,0
2004,1,10,3,30,5.0,0,0,0,964,12.151604578043134,198,0
2004,1,10,4,30,5.0,0,0,0,965,11.834018860498475,178,0
2004,1,10,5,30,6.0,0,0,0,966,11.516269796145195,151,0
2004,1,10,6,30,7.0,12,0,12,966,13.618477257406937,124,0
2004,1,10,7,30,4.0,110,300,185,967,16.780760140159543,103,0
2004,1,10,8,30,3.0,157,522,377,967,21.027407963863823,84,0
2004,1,10,9,30,4.0,187,622,532,966,24.11429862148333,82,0
2004,1,10,10,30,4.0,203,674,633,965,26.092762174891504,85,0
2004,1,10,11,30,3.0,208,690,669,964,27.19584659790968,87,0
2004,1,10,12,30,3.0,203,675,635,963,27.50358073881972,87,0
2004,1,10,13,30,2.0,187,624,535,962,27.057818468793528,92,0
2004,1,10,14,30,2.0,158,522,380,962,25.746813700759674,141,0
2004,1,10,15,30,9.0,105,343,191,962,21.846016965310298,156,0
2004,1,10,16,30,9.0,5,0,5,962,18.247327580606054,192,0
2004,1,10,17,30,8.0,0,0,0,963,17.30398406786719,242,0
2004,1,10,18,30,8.0,0,0,0,964,16.527434274861662,264,0
2004,1,10,19,30,7.0,0,0,0,964,16.03567559850086,274,0
