Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,13740,Richmond,VA,USA,37.500000,-77.333333,-5,50
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1965,1,1,0,0,0,0,-1.1,-5.6,72,1026,2.6,10,0
1965,1,1,1,0,0,0,-1.3,-5.2,72,1026,1.7,20,0
1965,1,1,2,0,0,0,-1.5,-5.4,72,1026,0.9,20,0
1965,1,1,3,0,0,0,-1.7,-6.1,72,1027,0,0,0
1965,1,1,4,0,0,0,-1.3,-5.2,72,1027,1,40,0
1965,1,1,5,0,0,0,-1,-4.9,72,1027,2.1,40,0
1965,1,1,6,0,0,0,-0.6,-5,72,1027,3.1,50,0
1965,1,1,7,17,39,14,0.5,-4.3,67,1028,3.1,30,0
1965,1,1,8,111,239,69,1.7,-4.2,62,1028,3.1,20,0
1965,1,1,9,89,3,88,2.8,-5,57,1029,3.1,0,0
1965,1,1,10,159,7,156,3.2,-4.8,53,1028,2.8,360,0
1965,1,1,11,186,0,186,3.5,-5.3,50,1027,2.4,350,0
1965,1,1,12,171,6,168,3.9,-6.7,46,1026,2.1,350,0
1965,1,1,13,181,5,178,4.1,-5.5,47,1026,2.8,0,0
1965,1,1,14,171,2,170,4.2,-5.4,47,1025,3.4,20,0
1965,1,1,15,87,1,87,4.4,-5.6,48,1025,4.1,30,0
1965,1,1,16,25,1,25,3.9,-4.5,52,1025,3.4,40,0
1965,1,1,17,0,0,0,3.3,-3.9,57,1024,2.8,50,0
1965,1,1,18,0,0,0,2.8,-3.9,61,1024,2.1,60,0
1965,1,1,19,0,0,0,2.6,-2.7,66,1024,2.1,30,0
1965,1,1,20,0,0,0,2.4,-2.2,70,1023,2.1,350,0
1965,1,1,21,0,0,0,2.2,-1.7,75,1023,2.1,320,0
1965,1,1,22,0,0,0,2,-1,80,1022,1.9,270,0
1965,1,1,23,0,0,0,1.9,-0.4,84,1021,1.7,220,0
1965,1,2,0,0,0,0,1.7,0,89,1020,1.5,170,0
1965,1,2,1,0,0,0,1.7,0.1,89,1019,1.9,170,0
1965,1,2,2,0,0,0,1.7,0.1,89,1018,2.2,160,0
1965,1,2,3,0,0,0,1.7,0,89,1017,2.6,160,0
1965,1,2,4,0,0,0,2.1,0.1,87,1017,2.9,170,0
1965,1,2,5,0,0,0,2.4,0,84,1016,3.3,170,0
1965,1,2,6,0,0,0,2.8,0,82,1015,3.6,180,0
1965,1,2,7,14,5,14,4.1,0.2,76,1013,4.1,180,0
1965,1,2,8,91,150,65,5.4,0.5,71,1012,4.7,170,0
1965,1,2,9,182,161,131,6.7,0.6,65,1010,5.2,170,0
1965,1,2,10,292,353,144,9.3,2.4,62,1008,5.4,180,0
1965,1,2,11,289,204,192,11.8,4.3,60,1006,5.5,200,0
1965,1,2,12,155,4,153,14.4,6.1,57,1003,5.7,210,0
1965,1,2,13,192,14,186,14.6,6.7,59,1002,5.5,210,0
1965,1,2,14,162,13,157,14.8,7.6,62,1001,5.4,220,0
1965,1,2,15,83,8,81,15,8.3,64,999,5.2,220,0
1965,1,2,16,31,30,28,15,8.7,66,999,4.8,220,0
1965,1,2,17,0,0,0,15,9,67,998,4.5,220,0
1965,1,2,18,0,0,0,15,9.4,69,998,4.1,220,0
1965,1,2,19,0,0,0,15.4,9.3,67,998,5.1,240,0
1965,1,2,20,0,0,0,15.7,8.9,64,998,6.2,260,0
1965,1,2,21,0,0,0,16.1,8.9,62,998,7.2,280,0
1965,1,2,22,0,0,0,13.1,4,54,999,9.1,300,0
1965,1,2,23,0,0,0,10.2,-1.1,45,1001,11,310,0
1965,1,3,0,0,0,0,7.2,-6.7,37,1002,12.9,330,0
1965,1,3,1,0,0,0,6.5,-5.7,39,1003,11,320,0
1965,1,3,2,0,0,0,5.7,-5.8,41,1004,9.1,320,0
1965,1,3,3,0,0,0,5,-6.7,43,1004,7.2,310,0
1965,1,3,4,0,0,0,4.8,-6,43,1005,7.4,320,0
1965,1,3,5,0,0,0,4.6,-6.4,42,1006,7.5,320,0
1965,1,3,6,0,0,0,4.4,-7.2,42,1007,7.7,330,0
1965,1,3,7,15,27,12,4.4,-7.4,39,1009,8.1,340,0
1965,1,3,8,111,345,50,4.4,-8,37,1011,8.4,340,0
1965,1,3,9,268,616,73,4.4,-10,34,1013,8.8,350,0
1965,1,3,10,378,684,90,5,-8.8,33,1013,8.6,360,0
1965,1,3,11,470,769,99,5.5,-8.4,33,1014,8.4,0,0
1965,1,3,12,482,774,101,6.1,-9.4,32,1014,8.2,10,0
1965,1,3,13,432,742,95,6.5,-8.7,30,1015,7.5,0,0
1965,1,3,14,327,668,81,6.8,-9.3,28,1015,6.9,360,0
1965,1,3,15,182,505,60,7.2,-11.1,26,1016,6.2,350,0
1965,1,3,16,45,162,29,5.9,-10,28,1017,6.5,350,0
1965,1,3,17,0,0,0,4.6,-10.2,30,1017,6.9,340,0
1965,1,3,18,0,0,0,3.3,-11.7,32,1018,7.2,340,0
1965,1,3,19,0,0,0,2.4,-9.9,36,1019,6.2,330,0
1965,1,3,20,0,0,0,1.5,-9.8,39,1019,5.1,310,0
1965,1,3,21,0,0,0,0.6,-10.6,43,1020,4.1,300,0
1965,1,3,22,0,0,0,0,-9.6,44,1020,3.6,310,0
1965,1,3,23,0,0,0,-0.5,-9.6,46,1020,3.1,320,0
1965,1,4,0,0,0,0,-1.1,-11.1,47,1020,2.6,330,0
1965,1,4,1,0,0,0,-1.7,-10,49,1020,2.6,330,0
1965,1,4,2,0,0,0,-2.2,-10,51,1020,2.6,320,0
1965,1,4,3,0,0,0,-2.8,-11.1,53,1020,2.6,320,0
1965,1,4,4,0,0,0,-2.6,-10.2,52,1021,2.6,310,0
1965,1,4,5,0,0,0,-2.4,-10,52,1021,2.6,310,0
1965,1,4,6,0,0,0,-2.2,-11.1,51,1021,2.6,300,0
1965,1,4,7,24,121,12,-0.4,-9.7,45,1022,3.8,300,0
1965,1,4,8,134,572,34,1.5,-9.5,40,1022,5,290,0
1965,1,4,9,292,769,47,3.3,-11.1,34,1022,6.2,290,0
1965,1,4,10,420,856,58,5.2,-9.8,30,1022,5.9,310,0
1965,1,4,11,495,892,64,7,-10.4,25,1022,5.5,320,0
1965,1,4,12,512,904,65,8.9,-12.2,21,1021,5.2,340,0
1965,1,4,13,463,882,61,9.3,-11.2,20,1021,5,330,0
1965,1,4,14,357,822,53,9.6,-11.5,19,1021,4.8,330,0
1965,1,4,15,208,688,40,10,-13.3,18,1021,4.6,320,0
1965,1,4,16,54,345,22,6.5,-8.4,31,1021,3.1,300,0
1965,1,4,17,0,0,0,2.9,-7,45,1021,1.5,290,0
1965,1,4,18,0,0,0,-0.6,-7.8,58,1021,0,0,0
1965,1,4,19,0,0,0,-1.7,-6.6,66,1022,0.7,250,0
1965,1,4,20,0,0,0,-2.8,-6.5,73,1022,1.4,240,0
1965,1,4,21,0,0,0,-3.9,-6.7,81,1022,2.1,220,0
1965,1,4,22,0,0,0,-4.1,-6.7,80,1022,1.7,220,0
1965,1,4,23,0,0,0,-4.2,-6.9,79,1021,1.4,230,0
1965,1,5,0,0,0,0,-4.4,-7.8,78,1021,1,230,0
1965,1,5,1,0,0,0,-4.8,-7.4,80,1021,0.7,230,0
1965,1,5,2,0,0,0,-5.2,-7.5,82,1021,0.3,220,0
1965,1,5,3,0,0,0,-5.6,-7.8,84,1020,0,0,0
1965,1,5,4,0,0,0,-5.4,-7.6,83,1020,0.7,210,0
1965,1,5,5,0,0,0,-5.2,-7.5,82,1019,1.4,210,0
1965,1,5,6,0,0,0,-5,-7.8,81,1019,2.1,200,0
1965,1,5,7,22,25,19,-1.5,-6,68,1019,2.9,200,0
1965,1,5,8,101,214,64,2.1,-5.5,54,1018,3.8,190,0
1965,1,5,9,188,238,112,5.6,-6.7,41,1018,4.6,190,0
1965,1,5,10,315,435,131,8.4,-5.8,34,1017,4.6,210,0
1965,1,5,11,425,645,112,11.1,-6.4,27,1016,4.6,240,0
1965,1,5,12,472,740,105,13.9,-8.9,20,1015,4.6,260,0
1965,1,5,13,442,836,60,14.1,-8.2,19,1014,4.3,260,0
1965,1,5,14,360,838,48,14.2,-9.3,17,1014,3.9,260,0
1965,1,5,15,212,710,37,14.4,-11.1,16,1014,3.6,260,0
1965,1,5,16,58,397,21,11.6,-8.9,21,1014,3.1,250,0
1965,1,5,17,0,0,0,8.9,-8.1,27,1014,2.6,230,0
1965,1,5,18,0,0,0,6.1,-9.4,32,1014,2.1,220,0
1965,1,5,19,0,0,0,5.5,-8.1,34,1014,2.3,220,0
1965,1,5,20,0,0,0,5,-8.2,35,1013,2.4,230,0
1965,1,5,21,0,0,0,4.4,-8.9,37,1013,2.6,230,0
1965,1,5,22,0,0,0,5,-7.5,37,1013,2.6,250,0
1965,1,5,23,0,0,0,5.5,-7.4,36,1013,2.6,280,0
1965,1,6,0,0,0,0,6.1,-7.8,36,1012,2.6,300,0
1965,1,6,1,0,0,0,5.4,-6.6,39,1013,2.8,320,0
1965,1,6,2,0,0,0,4.6,-6.1,43,1013,2.9,340,0
1965,1,6,3,0,0,0,3.9,-6.7,46,1014,3.1,360,0
1965,1,6,4,0,0,0,3.5,-4.8,52,1015,3.1,360,0
1965,1,6,5,0,0,0,3.2,-3.8,58,1015,3.1,360,0
1965,1,6,6,0,0,0,2.8,-3.3,64,1016,3.1,0,0
1965,1,6,7,16,0,16,3.7,-2.8,61,1017,3.3,0,0
1965,1,6,8,54,4,53,4.7,-2.5,58,1017,3.4,10,0
1965,1,6,9,113,3,112,5.6,-2.8,55,1018,3.6,10,0
1965,1,6,10,201,51,179,6.5,-2.6,51,1018,3.8,10,0
1965,1,6,11,160,25,148,7.4,-2.5,48,1017,3.9,20,0
1965,1,6,12,309,137,241,8.3,-3.3,44,1017,4.1,20,0
1965,1,6,13,333,270,209,8.5,-3.2,42,1017,3.8,20,0
1965,1,6,14,273,378,132,8.7,-4,39,1017,3.4,20,0
