Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,14739,Boston,MA,USA,42.366667,-71.033333,-5,5
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1980,1,1,0,0,0,0,-1.7,-12.8,43,1012,3.6,320,0
1980,1,1,1,0,0,0,-1.7,-12.2,45,1012,4.6,330,0
1980,1,1,2,0,0,0,-2.2,-11.7,49,1012,4.6,320,0
1980,1,1,3,0,0,0,-2.2,-11.1,51,1012,4.6,330,0
1980,1,1,4,0,0,0,-2.8,-11.1,53,1012,3.6,320,0
1980,1,1,5,0,0,0,-2.8,-10.6,55,1012,4.6,320,0
1980,1,1,6,0,0,0,-3.3,-10.6,58,1012,4.6,350,0
1980,1,1,7,29,170,15,-2.2,-10,56,1013,4.6,320,0
1980,1,1,8,136,562,34,-0.6,-8.9,54,1013,5.7,340,0
1980,1,1,9,265,734,46,0.6,-8.9,50,1014,2.6,350,0
1980,1,1,10,360,810,54,1.1,-7.8,52,1013,2.6,310,0
1980,1,1,11,404,837,58,2.8,-7.8,46,1012,2.6,250,0
1980,1,1,12,392,830,57,2.2,-7.2,50,1012,4.1,150,0
1980,1,1,13,325,784,51,2.8,-6.7,50,1011,3.1,120,0
1980,1,1,14,212,678,41,2.8,-6.7,50,1011,2.1,80,0
1980,1,1,15,79,424,28,1.7,-5.6,59,1011,3.1,80,0
1980,1,1,16,9,41,5,0.6,-6.1,61,1011,3.6,90,0
1980,1,1,17,0,0,0,1.1,-5.6,62,1011,2.6,100,0
1980,1,1,18,0,0,0,0.6,-5,67,1011,0,0,0
1980,1,1,19,0,0,0,0.6,-5,67,1011,0,0,0
1980,1,1,20,0,0,0,0,-4.4,72,1011,2.1,20,0
1980,1,1,21,0,0,0,0,-5,69,1011,3.1,360,0
1980,1,1,22,0,0,0,0.6,-5,67,1011,3.1,360,0
1980,1,1,23,0,0,0,-0.6,-6.1,66,1011,4.1,330,0
1980,1,2,0,0,0,0,-1.7,-6.7,69,1010,4.1,330,0
1980,1,2,1,0,0,0,-2.2,-7.2,69,1010,4.6,350,0
1980,1,2,2,0,0,0,-2.2,-7.2,69,1010,4.1,350,0
1980,1,2,3,0,0,0,-2.2,-7.2,69,1010,4.1,350,0
1980,1,2,4,0,0,0,-2.8,-7.2,72,1009,5.2,350,0
1980,1,2,5,0,0,0,-3.3,-7.2,75,1010,5.2,340,0
1980,1,2,6,0,0,0,-3.3,-8.9,66,1010,6.7,360,0
1980,1,2,7,28,19,26,-2.8,-6.1,78,1010,5.2,350,0
1980,1,2,8,107,165,77,-1.7,-5.6,75,1010,6.2,350,0
1980,1,2,9,180,269,100,0.6,-5,67,1011,6.2,350,0
1980,1,2,10,293,467,115,2.2,-3.9,64,1010,6.7,350,0
1980,1,2,11,293,297,169,1.7,-3.9,67,1010,5.7,360,0
1980,1,2,12,251,177,179,2.8,-5,57,1009,5.7,360,0
1980,1,2,13,222,174,161,2.2,-5.6,57,1009,6.2,10,0
1980,1,2,14,114,29,107,2.2,-5,59,1009,6.2,360,0
1980,1,2,15,59,29,56,2.2,-5.6,57,1009,6.2,360,0
1980,1,2,16,10,30,7,0.6,-5.6,64,1009,3.1,20,0
1980,1,2,17,0,0,0,1.1,-5.6,62,1010,3.6,350,0
1980,1,2,18,0,0,0,1.1,-5.6,62,1010,4.1,320,0
1980,1,2,19,0,0,0,1.1,-5.6,62,1010,6.2,350,0
1980,1,2,20,0,0,0,1.1,-6.7,57,1010,5.7,350,0
1980,1,2,21,0,0,0,0,-6.7,61,1011,5.2,330,0
1980,1,2,22,0,0,0,0,-7.2,59,1011,5.7,330,0
1980,1,2,23,0,0,0,-1.1,-7.8,61,1011,8.2,350,0
1980,1,3,0,0,0,0,-1.7,-8.3,61,1012,6.7,340,0
1980,1,3,1,0,0,0,-2.8,-10,58,1012,5.7,340,0
1980,1,3,2,0,0,0,-3.3,-10.6,58,1013,7.7,320,0
1980,1,3,3,0,0,0,-3.9,-11.1,58,1014,6.7,320,0
1980,1,3,4,0,0,0,-3.9,-11.7,55,1014,6.2,330,0
1980,1,3,5,0,0,0,-4.4,-12.2,55,1015,5.7,360,0
1980,1,3,6,0,0,0,-5,-12.2,57,1016,4.6,330,0
1980,1,3,7,20,46,16,-3.9,-12.2,53,1016,3.6,310,0
1980,1,3,8,115,382,45,-3.3,-11.7,53,1017,5.7,300,0
1980,1,3,9,245,599,65,-2.8,-12.2,49,1017,6.2,330,0
1980,1,3,10,343,698,77,-2.2,-12.2,47,1017,4.1,340,0
1980,1,3,11,388,733,83,-1.7,-12.2,45,1017,4.6,300,0
1980,1,3,12,378,726,82,-1.1,-12.8,41,1017,5.7,310,0
1980,1,3,13,311,673,73,0,-13.3,36,1016,6.2,300,0
