Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Surface Albedo Units,Version
NSRDB,78208,-,-,-,33.45,-111.98,-7,358,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,v3.0.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2012,1,1,0,0,0,0,0,-2,7,970.0,180.10000000000002,1.5,0.17400000000000002
2012,1,1,1,0,0,0,0,-2,6,970.0,183.4,1.5,0.17400000000000002
2012,1,1,2,0,0,0,0,-3,6,970.0,188.4,1.5,0.17400000000000002
2012,1,1,3,0,0,0,0,-3,6,970.0,195.9,1.5,0.17400000000000002
2012,1,1,4,0,0,0,0,-4,6,970.0,203.10000000000002,1.6,0.17400000000000002
2012,1,1,5,0,0,0,0,-4,6,970.0,207.9,1.6,0.17400000000000002
2012,1,1,6,0,0,0,0,-4,6,970.0,207.4,1.5,0.17400000000000002
2012,1,1,7,0,0,0,0,-5,7,970.0,199.9,1.4000000000000001,0.17400000000000002
2012,1,1,8,0,638,39,144,-5,11,970.0,191.9,1.9000000000000001,0.17400000000000002
2012,1,1,9,0,833,56,327,-4,15,970.0,178.0,2.4000000000000004,0.17400000000000002
2012,1,1,10,0,918,66,477,-3,20,970.0,176.20000000000002,2.5,0.17400000000000002
2012,1,1,11,0,925,81,568,-4,23,970.0,181.4,2.9000000000000004,0.17400000000000002
2012,1,1,12,0,935,84,601,-4,25,970.0,177.20000000000002,3.0,0.17400000000000002
2012,1,1,13,0,923,82,570,-5,26,970.0,173.20000000000002,3.0,0.17400000000000002
2012,1,1,14,0,898,72,478,-4,25,970.0,172.4,2.5,0.17400000000000002
2012,1,1,15,0,813,61,330,0,23,970.0,167.4,1.5,0.17400000000000002
