Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
289000,Samara,RUS,Russia,53.250000,50.450000,4.0,44,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1990,1,1,0,0,0,-9.9,-12.5,1014,270,2,0.039,99.9,0.67
1990,1,1,1,0,0,-8.9,-11.5,1013,999,3,0.039,99.9,0.67
1990,1,1,2,0,0,-8.3,-10.8,1012,999,4,0.039,99.9,0.67
1990,1,1,3,0,0,-8,-10.5,1012,230,5,0.039,99.9,0.67
1990,1,1,4,0,0,-8.1,-10.5,1011,999,5.7,0.039,99.9,0.67
1990,1,1,5,0,0,-8.1,-10.4,1011,999,6.3,0.039,99.9,0.67
1990,1,1,6,0,0,-7.2,-9.7,1009,270,7,0.039,99.9,0.67
1990,1,1,7,0,0,-6.7,-9.2,1008,999,7.3,0.039,99.9,0.67
1990,1,1,8,0,0,-6.1,-8.7,1007,999,7.7,0.039,99.9,0.67
1990,1,1,9,0,14,-5.6,-8.2,1006,260,8,0.039,99.9,0.67
1990,1,1,10,0,47,-4.9,-7.2,1006,999,7,0.039,99.9,0.67
1990,1,1,11,2,75,-4.3,-6.3,1006,999,6,0.039,99.9,0.67
1990,1,1,12,6,86,-3.6,-5.4,1006,270,5,0.039,99.9,0.67
1990,1,1,13,6,90,-3.4,-5.7,1006,999,4.7,0.039,99.9,0.67
1990,1,1,14,25,68,-3.1,-6,1006,999,4.3,0.039,99.9,0.67
1990,1,1,15,3,32,-2.9,-6.3,1006,290,4,0.039,99.9,0.67
1990,1,1,16,0,3,-3.1,-6.3,1006,999,4.3,0.039,99.9,0.67
1990,1,1,17,0,0,-3.3,-6.3,1006,999,4.7,0.039,99.9,0.67
1990,1,1,18,0,0,-3.5,-6.3,1006,210,5,0.039,99.9,0.67
1990,1,1,19,0,0,-3.5,-6.4,1006,999,5.3,0.039,99.9,0.67
1990,1,1,20,0,0,-3.6,-6.4,1006,999,5.7,0.039,99.9,0.67
1990,1,1,21,0,0,-3.6,-6.5,1005,240,6,0.039,99.9,0.67
1990,1,1,22,0,0,-3.6,-6.5,1005,999,6.7,0.039,99.9,0.67
1990,1,1,23,0,0,-3.7,-6.6,1005,999,7.3,0.039,99.9,0.67
1990,1,2,0,0,0,-3.7,-6.6,1004,250,8,0.038,99.9,0.67
1990,1,2,1,0,0,-3.6,-6.6,1004,999,7.3,0.038,99.9,0.67
1990,1,2,2,0,0,-3.6,-6.7,1004,999,6.7,0.038,99.9,0.67
1990,1,2,3,0,0,-3.5,-6.7,1004,240,6,0.038,99.9,0.67
1990,1,2,4,0,0,-3.4,-6.8,1004,999,5.7,0.038,99.9,0.67
1990,1,2,5,0,0,-3.2,-6.9,1004,999,5.3,0.038,99.9,0.67
1990,1,2,6,0,0,-3.1,-7,1004,250,5,0.038,99.9,0.67
1990,1,2,7,0,0,-3.2,-7,1004,999,5.3,0.038,99.9,0.67
1990,1,2,8,0,0,-3.4,-7.1,1004,999,5.7,0.038,99.9,0.67
1990,1,2,9,0,19,-3.5,-7.1,1004,270,6,0.038,99.9,0.67
1990,1,2,10,166,43,-3.5,-6.9,1004,999,5.7,0.038,99.9,0.67
1990,1,2,11,111,92,-3.4,-6.8,1004,999,5.3,0.038,99.9,0.67
1990,1,2,12,132,112,-3.4,-6.6,1004,250,5,0.038,99.9,0.67
1990,1,2,13,177,94,-3.6,-6.6,1004,999,5.3,0.038,99.9,0.67
1990,1,2,14,141,71,-3.7,-6.5,1004,999,5.7,0.038,99.9,0.67
1990,1,2,15,36,37,-3.9,-6.5,1004,260,6,0.038,99.9,0.67
1990,1,2,16,0,3,-4.1,-6.7,1004,999,6,0.038,99.9,0.67
1990,1,2,17,0,0,-4.4,-6.8,1003,999,6,0.038,99.9,0.67
1990,1,2,18,0,0,-4.6,-7,1003,250,6,0.038,99.9,0.67
1990,1,2,19,0,0,-4.7,-7.2,1003,999,6.7,0.038,99.9,0.67
1990,1,2,20,0,0,-4.8,-7.5,1003,999,7.3,0.038,99.9,0.67
