Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,39761,-,-,India,21.15,79.05,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2002,1,1,0,30,9.0,0,0,0,979,14.927360003653519,340,3
2002,1,1,1,30,8.0,0,0,0,979,14.079361018586667,345,3
2002,1,1,2,30,7.0,0,0,0,979,13.272122729369869,348,3
2002,1,1,3,30,7.0,0,0,0,979,12.505715133372007,351,3
2002,1,1,4,30,6.0,0,0,0,980,11.779051288619542,353,3
2009,1,1,5,30,7.0,0,0,0,979,13.324866310781545,33,3
2009,1,1,6,30,7.0,0,0,0,980,13.391254355868,40,3
2009,1,1,7,30,7.0,56,57,64,981,16.00755221842695,47,2
2009,1,1,8,30,8.0,132,420,271,982,19.650877904532365,56,2
2009,1,1,9,30,8.0,178,571,463,982,24.371091343255614,68,2
2009,1,1,10,30,8.0,205,654,614,981,27.76647757495624,74,2
2009,1,1,11,30,8.0,219,695,705,979,29.60881256878349,77,1
2009,1,1,12,30,8.0,222,703,725,978,30.56657904179309,75,1
2009,1,1,13,30,7.0,214,681,674,977,30.708935986598817,56,0
2009,1,1,14,30,7.0,195,624,556,977,29.979095141613925,23,0
2009,1,1,15,30,8.0,162,516,385,977,28.259696796776154,3,0
2009,1,1,16,30,13.0,116,219,171,978,24.406494206954278,342,0
2009,1,1,17,30,12.0,2,0,2,978,22.86551246261172,178,0
2009,1,1,18,30,9.0,0,0,0,979,22.016150195522926,155,0
2009,1,1,19,30,9.0,0,0,0,979,21.330335303365246,137,0
2009,1,1,20,30,9.0,0,0,0,980,20.77372838808583,86,0
2009,1,1,21,30,9.0,0,0,0,980,19.86373186668476,38,0
2009,1,1,22,30,7.0,0,0,0,980,18.98679833952491,33,1
2009,1,1,23,30,8.0,0,0,0,979,18.11524288376023,34,1
2009,1,2,0,30,8.0,0,0,0,979,17.235561104862654,39,2
2009,1,2,1,30,8.0,0,0,0,979,16.363316171747954,43,2
2009,1,2,2,30,8.0,0,0,0,979,15.538839111961181,48,2
2009,1,2,3,30,8.0,0,0,0,979,14.791720276998603,53,2
2009,1,2,4,30,8.0,0,0,0,979,14.174124561915448,60,2
2009,1,2,5,30,9.0,0,0,0,980,13.692663794812574,68,2
2009,1,2,6,30,9.0,0,0,0,981,13.819784327776063,74,2
2009,1,2,7,30,10.0,55,56,63,982,16.480181091207726,79,2
2009,1,2,8,30,11.0,131,413,267,983,19.970001537274584,88,1
2009,1,2,9,30,12.0,177,562,458,983,24.094004535028716,103,1
2009,1,2,10,30,11.0,204,645,608,982,27.275307938325795,116,1
2009,1,2,11,30,11.0,218,685,698,981,29.236113614076544,123,1
2009,1,2,12,30,11.0,220,693,718,980,30.158251917490816,124,1
2009,1,2,13,30,10.0,213,672,668,979,30.24469952664373,119,0
2009,1,2,14,30,10.0,195,615,551,979,29.520860592682368,125,0
2009,1,2,15,30,10.0,161,508,382,979,28.010887215695448,136,0
2009,1,2,16,30,13.0,117,226,174,979,25.31317938426554,151,0
2009,1,2,17,30,14.0,2,0,2,980,23.05780034120653,161,0
2009,1,2,18,30,12.0,0,0,0,981,22.286117158990123,162,0
2009,1,2,19,30,13.0,0,0,0,981,21.5894695019702,156,0
2009,1,2,20,30,12.0,0,0,0,981,21.150993508822637,137,0
2009,1,2,21,30,13.0,0,0,0,981,20.633348085390537,116,0
2009,1,2,22,30,12.0,0,0,0,981,20.004520479561222,97,0
2009,1,2,23,30,12.0,0,0,0,981,19.37276052111838,87,1
2009,1,3,0,30,10.0,0,0,0,980,18.716631489087945,87,1
2009,1,3,1,30,10.0,0,0,0,980,18.007807174478785,93,1
2009,1,3,2,30,11.0,0,0,0,980,17.29075451088835,98,1
2009,1,3,3,30,11.0,0,0,0,980,16.627231024574428,102,1
2009,1,3,4,30,11.0,0,0,0,980,15.966269030805336,105,1
2009,1,3,5,30,11.0,0,0,0,981,15.382309276892272,107,1
2009,1,3,6,30,12.0,0,0,0,981,15.410247259702487,108,1
2009,1,3,7,30,12.0,56,54,63,983,17.90765472365041,109,1
2009,1,3,8,30,13.0,145,356,262,984,21.16955458245144,116,1
2009,1,3,9,30,13.0,177,559,456,984,25.424314830426397,149,1
2009,1,3,10,30,13.0,204,642,606,983,28.21641978039196,169,1
2009,1,3,11,30,13.0,217,683,696,982,29.554748009767764,185,1
