Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,60573,-,-,India,23.35,85.35,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2013,1,1,0,30,14.0,0,0,0,956,15.970112631202198,166,0
2013,1,1,1,30,14.0,0,0,0,955,15.53382280103176,193,0
2013,1,1,2,30,14.0,0,0,0,955,15.10691520210139,219,0
2013,1,1,3,30,14.0,0,0,0,955,14.68549545709618,244,1
2013,1,1,4,30,14.0,0,0,0,956,14.014451496957918,268,1
2013,1,1,5,30,9.0,0,0,0,954,12.545306868752732,306,0
2013,1,1,6,30,10.0,0,0,0,954,13.441236037548094,313,0
2013,1,1,7,30,11.0,93,131,119,955,15.97331478634311,318,0
2013,1,1,8,30,10.0,164,408,321,956,18.630497629167508,331,0
2013,1,1,9,30,10.0,197,565,499,956,22.541839289586164,17,0
2013,1,1,10,30,11.0,206,663,629,955,24.45687837042209,345,0
2013,1,1,11,30,11.0,215,691,690,954,25.59847766428169,311,0
2013,1,1,12,30,11.0,213,686,680,953,26.008049613140315,304,0
2013,1,1,13,30,11.0,201,647,600,952,25.657298001068,308,0
2013,1,1,14,30,11.0,177,566,459,951,24.603784388334304,323,0
2013,1,1,15,30,12.0,168,304,271,952,22.908586710804514,351,0
2013,1,1,16,30,12.0,43,0,43,952,19.914535518255548,18,1
2013,1,1,17,30,12.0,0,0,0,953,18.542517846496594,33,1
