Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,35469,-,-,India,20.95,77.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2013,1,1,0,30,15.0,0,0,0,971,19.474833419917786,135,2
2013,1,1,1,30,15.0,0,0,0,971,18.869823029972224,140,1
2013,1,1,2,30,15.0,0,0,0,971,18.373618426599478,145,1
2013,1,1,3,30,15.0,0,0,0,971,18.146483505959168,150,1
2013,1,1,4,30,15.0,0,0,0,972,17.906011348235893,154,1
2002,1,1,5,30,13.0,0,0,0,976,15.103554793378748,62,2
2002,1,1,6,30,12.0,0,0,0,977,15.09666303393493,65,2
2002,1,1,7,30,12.0,47,60,54,977,17.38436397135166,69,2
2002,1,1,8,30,13.0,131,386,253,978,20.317167074456563,73,1
2002,1,1,9,30,13.0,178,514,429,978,24.55520231544,85,1
2002,1,1,10,30,12.0,173,711,613,977,26.881360621696615,79,1
2002,1,1,11,30,12.0,185,754,711,976,28.055047242416265,73,1
2002,1,1,12,30,11.0,188,766,739,975,28.589445014107753,69,1
2002,1,1,13,30,11.0,183,749,695,974,28.46488827246486,66,1
2002,1,1,14,30,10.0,169,698,582,973,27.76738398461623,64,1
2002,1,1,15,30,10.0,144,598,413,973,26.36185892389568,65,1
2002,1,1,16,30,11.0,105,374,205,974,24.03173619625187,74,1
2002,1,1,17,30,12.0,11,0,11,974,21.606290356232137,83,1
2002,1,1,18,30,12.0,0,0,0,975,20.71990308419538,86,1
2002,1,1,19,30,11.0,0,0,0,975,19.915072582595087,87,1
2002,1,1,20,30,11.0,0,0,0,975,19.085171714658145,83,1
2002,1,1,21,30,10.0,0,0,0,976,18.283817126261795,74,1
2002,1,1,22,30,9.0,0,0,0,976,17.477357446589792,64,1
2002,1,1,23,30,8.0,0,0,0,976,16.70183333784496,57,1
2002,1,2,0,30,7.0,0,0,0,976,15.89461723194313,52,2
2002,1,2,1,30,6.0,0,0,0,976,15.086913020108227,48,2
2002,1,2,2,30,5.0,0,0,0,975,14.254901400205028,44,2
2002,1,2,3,30,4.0,0,0,0,975,13.517353715589138,45,2
2002,1,2,4,30,3.0,0,0,0,976,12.836297577853884,53,2
2002,1,2,5,30,3.0,0,0,0,976,12.231369934824897,63,2
2002,1,2,6,30,3.0,0,0,0,977,12.012174310845012,67,2
