Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,723065,Pitt Greenville Arp,NC,USA,35.633000,-77.400000,-5,8
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
2000,1,1,0,0,0,0,2,2,100,1012,0,0,0.16
2000,1,1,1,0,0,0,2,2,100,1012,0,0,0.16
2000,1,1,2,0,0,0,2,2,100,1012,0,0,0.16
2000,1,1,3,0,0,0,1,1,100,1012,0,0,0.16
2000,1,1,4,0,0,0,0,0,100,1012,0,0,0.16
2000,1,1,5,0,0,0,0,0,100,1012,0,0,0.16
2000,1,1,6,0,0,0,0,0,100,1012,0,0,0.16
2000,1,1,7,6,125,3,0,0,100,1012,0,0,0.16
2000,1,1,8,157,446,70,3,3,100,1012,0,0,0.16
2000,1,1,9,305,632,90,11,7,76,1012,0,0,0.16
2000,1,1,10,424,720,103,15,7,59,1012,1.5,130,0.16
2000,1,1,11,481,737,107,17,7,52,1012,3.1,160,0.16
2000,1,1,12,507,791,97,19,7,46,1012,3.6,190,0.16
2000,1,1,13,456,749,97,20,6,40,1012,3.1,210,0.16
2000,1,1,14,346,651,92,20,5,37,1012,2.6,210,0.16
2000,1,1,15,219,680,41,20,6,40,1012,2.6,230,0.16
2000,1,1,16,57,320,25,17,6,48,1012,0,0,0.16
2000,1,1,17,0,0,0,13,6,62,1012,0,0,0.16
2000,1,1,18,0,0,0,11,7,76,1012,0,0,0.16
2000,1,1,19,0,0,0,10,6,76,1012,0,0,0.16
2000,1,1,20,0,0,0,7,5,87,1012,0,0,0.16
2000,1,1,21,0,0,0,7,5,87,1012,0,0,0.16
2000,1,1,22,0,0,0,6,5,93,1012,0,0,0.16
2000,1,1,23,0,0,0,5,5,100,1012,0,0,0.16
2000,1,2,0,0,0,0,5,5,100,1012,0,0,0.16
2000,1,2,1,0,0,0,4,3,93,1012,0,0,0.16
2000,1,2,2,0,0,0,3,3,100,1012,0,0,0.16
2000,1,2,3,0,0,0,5,5,100,1012,0,0,0.16
2000,1,2,4,0,0,0,6,5,93,1012,0,0,0.16
2000,1,2,5,0,0,0,6,5,93,1012,0,0,0.16
2000,1,2,6,0,0,0,7,6,93,1012,0,0,0.16
2000,1,2,7,4,30,4,8,7,93,1012,0,0,0.16
2000,1,2,8,122,110,101,11,9,87,1012,1.5,170,0.16
2000,1,2,9,257,338,142,15,8,63,1012,3.1,210,0.16
2000,1,2,10,412,574,155,18,7,49,1012,4.1,220,0.16
2000,1,2,11,518,743,141,20,10,53,1012,3.1,260,0.16
2000,1,2,12,430,402,221,22,11,50,1012,4.6,240,0.16
2000,1,2,13,387,428,181,22,11,50,1012,4.6,270,0.16
2000,1,2,14,325,458,145,22,11,50,1012,5.1,230,0.16
2000,1,2,15,135,108,106,22,12,53,1012,4.6,220,0.16
2000,1,2,16,48,149,32,21,12,56,1012,4.1,210,0.16
2000,1,2,17,0,0,0,18,11,64,1012,2.1,190,0.16
2000,1,2,18,0,0,0,16,12,77,1012,2.1,180,0.16
2000,1,2,19,0,0,0,15,11,77,1012,3.1,190,0.16
2000,1,2,20,0,0,0,15,12,82,1012,3.6,190,0.16
2000,1,2,21,0,0,0,15,12,82,1012,4.1,200,0.16
2000,1,2,22,0,0,0,15,13,88,1012,3.6,200,0.16
2000,1,2,23,0,0,0,14,12,88,1012,3.6,210,0.16
2000,1,3,0,0,0,0,15,13,88,1012,3.6,200,0.16
2000,1,3,1,0,0,0,13,12,94,1012,3.1,210,0.16
2000,1,3,2,0,0,0,13,12,94,1012,2.6,210,0.16
2000,1,3,3,0,0,0,13,12,94,1012,2.6,200,0.16
2000,1,3,4,0,0,0,13,12,94,1012,3.1,210,0.16
2000,1,3,5,0,0,0,12,12,100,1012,2.6,200,0.16
2000,1,3,6,0,0,0,13,13,100,1012,2.6,200,0.16
2000,1,3,7,6,150,2,13,13,100,1012,3.1,200,0.16
2000,1,3,8,166,543,60,15,13,88,1012,3.6,210,0.16
2000,1,3,9,305,638,88,18,13,73,1012,3.6,230,0.16
2000,1,3,10,399,562,147,21,15,69,1012,4.6,220,0.16
2000,1,3,11,432,483,186,22,13,57,1012,5.1,220,0.16
2000,1,3,12,484,641,149,23,12,50,1012,7.2,210,0.16
2000,1,3,13,450,708,109,25,13,47,1012,5.7,200,0.16
2000,1,3,14,347,628,99,25,11,41,1012,5.7,200,0.16
2000,1,3,15,205,533,63,23,11,47,1012,5.7,200,0.16
2000,1,3,16,65,300,34,22,12,53,1012,3.6,190,0.16
2000,1,3,17,0,0,0,21,13,60,1012,3.6,170,0.16
2000,1,3,18,0,0,0,19,14,73,1012,4.6,170,0.16
2000,1,3,19,0,0,0,18,14,77,1012,5.1,180,0.16
2000,1,3,20,0,0,0,17,15,88,1012,4.1,190,0.16
2000,1,3,21,0,0,0,17,16,94,1012,4.6,190,0.16
2000,1,3,22,0,0,0,16,16,100,1012,4.1,200,0.16
2000,1,3,23,0,0,0,17,16,94,1012,5.7,200,0.16
2000,1,4,0,0,0,0,17,16,94,1012,6.7,200,0.16
2000,1,4,1,0,0,0,18,17,94,1012,8.2,200,0.16
2000,1,4,2,0,0,0,17,16,94,1012,4.1,180,0.16
2000,1,4,3,0,0,0,17,16,94,1012,5.7,190,0.16
2000,1,4,4,0,0,0,18,16,88,1012,5.7,200,0.16
2000,1,4,5,0,0,0,18,16,88,1012,5.7,200,0.16
2000,1,4,6,0,0,0,18,16,88,1012,4.1,200,0.16
2000,1,4,7,3,19,3,18,15,83,1012,5.1,200,0.16
2000,1,4,8,96,69,83,19,16,83,1012,6.7,190,0.16
2000,1,4,9,250,300,148,22,18,78,1012,8.2,200,0.16
2000,1,4,10,277,134,217,22,17,73,1012,6.2,220,0.16
2000,1,4,11,506,688,154,22,16,69,1012,5.7,210,0.16
