Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,13895,Montgomery,AL,USA,32.300000,-86.400000,-6,62
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1971,1,1,0,0,0,0,5,-1.1,65,1010,3.1,320,0
1971,1,1,1,0,0,0,4.4,-1.7,65,1010,3.6,320,0
1971,1,1,2,0,0,0,3.3,-2.2,67,1011,4.1,330,0
1971,1,1,3,0,0,0,2.8,-2.8,67,1011,1.5,310,0
1971,1,1,4,0,0,0,0.6,-2.2,82,1011,2.6,280,0
1971,1,1,5,0,0,0,0,-2.8,82,1012,2.1,300,0
1971,1,1,6,5,15,3,1.1,-2.2,79,1013,2.6,290,0
1971,1,1,7,65,207,39,1.7,-1.1,82,1014,2.1,300,0
1971,1,1,8,145,256,69,3.9,0,76,1014,2.6,330,0
1971,1,1,9,433,893,48,6.1,-1.1,60,1014,3.1,360,0
1971,1,1,10,545,935,56,7.2,-0.6,58,1014,3.1,270,0
1971,1,1,11,602,958,59,8.3,0,56,1013,2.6,180,0
1971,1,1,12,589,954,58,10,-0.6,48,1012,3.1,300,0
1971,1,1,13,512,929,53,10.6,-0.6,46,1011,2.1,340,0
1971,1,1,14,378,869,44,11.7,0,45,1011,2.6,320,0
1971,1,1,15,202,727,32,11.1,0,47,1011,2.6,240,0
1971,1,1,16,48,312,17,8.9,0,54,1011,2.6,260,0
1971,1,1,17,0,0,0,6.1,-0.6,63,1012,2.6,270,0
1971,1,1,18,0,0,0,4.4,-0.6,70,1012,1.5,270,0
1971,1,1,19,0,0,0,2.8,-0.6,79,1013,1.5,180,0
1971,1,1,20,0,0,0,1.7,-1.1,82,1013,0,0,0
1971,1,1,21,0,0,0,1.1,-1.1,85,1012,1.5,140,0
1971,1,1,22,0,0,0,0,-1.7,89,1012,2.1,60,0
1971,1,1,23,0,0,0,0,-1.7,89,1012,0,0,0
1971,1,2,0,0,0,0,-0.6,-2.2,89,1013,0,0,0
1971,1,2,1,0,0,0,-0.6,-2.2,89,1013,0,0,0
1971,1,2,2,0,0,0,-1.1,-2.8,89,1013,0,0,0
1971,1,2,3,0,0,0,-1.1,-2.8,89,1013,0,0,0
1971,1,2,4,0,0,0,-1.7,-3.3,89,1014,0,0,0
1971,1,2,5,0,0,0,-1.7,-3.9,85,1014,0,0,0
1971,1,2,6,9,50,3,-2.2,-3.9,89,1016,0,0,0
1971,1,2,7,89,516,24,0,-1.7,89,1016,0,0,0
1971,1,2,8,270,775,41,3.9,0.6,79,1016,0,0,0
1971,1,2,9,434,899,46,7.8,2.2,68,1016,2.1,100,0
1971,1,2,10,550,947,53,11.1,2.2,55,1016,3.1,40,0
1971,1,2,11,602,952,62,12.8,1.7,47,1015,1.5,350,0
1971,1,2,12,590,949,61,13.9,1.1,42,1013,2.6,130,0
1971,1,2,13,512,921,56,15,0.6,38,1013,3.1,100,0
1971,1,2,14,345,761,51,15,-0.6,35,1013,1.5,140,0
1971,1,2,15,187,586,49,14.4,-0.6,36,1013,1.5,70,0
1971,1,2,16,44,245,19,12.2,-0.6,42,1013,2.1,80,0
1971,1,2,17,0,0,0,8.9,2.2,63,1013,2.1,70,0
1971,1,2,18,0,0,0,6.7,0,63,1013,1.5,80,0
1971,1,2,19,0,0,0,6.1,0,65,1013,1.5,100,0
1971,1,2,20,0,0,0,6.7,-0.6,60,1013,1.5,110,0
1971,1,2,21,0,0,0,4.4,0.6,76,1013,1.5,60,0
1971,1,2,22,0,0,0,3.3,0,79,1013,1.5,40,0
1971,1,2,23,0,0,0,3.3,-0.6,76,1013,1.5,60,0
1971,1,3,0,0,0,0,3.9,0.6,79,1012,1.5,80,0
1971,1,3,1,0,0,0,3.9,0,76,1012,0,0,0
1971,1,3,2,0,0,0,2.8,0,82,1012,2.1,50,0
1971,1,3,3,0,0,0,3.9,0,76,1012,1.5,40,0
1971,1,3,4,0,0,0,3.9,0.6,79,1012,2.6,50,0
