Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
541150,Linxi,CHN,China,43.600000,118.070000,8.0,800,SWERA
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1986,1,1,0,0,0,-21.8,-29.4,924,0,3.3,0.088,0.1,0.33
1986,1,1,1,0,0,-21.9,-29.5,923,270,3,0.088,0.1,0.33
1986,1,1,2,0,0,-22,-29.6,923,270,3,0.088,0.1,0.33
1986,1,1,3,0,0,-22,-29.6,923,270,3,0.088,0.1,0.33
1986,1,1,4,0,0,-22.1,-29.7,924,220,3,0.088,0.1,0.33
1986,1,1,5,0,0,-22.1,-29.7,924,220,3,0.088,0.1,0.33
1986,1,1,6,0,0,-22,-29.6,924,220,3,0.088,0.1,0.33
1986,1,1,7,17,1,-22,-29.6,925,340,3,0.088,0.1,0.33
1986,1,1,8,240,37,-20.6,-29,925,340,3.3,0.088,0.1,0.33
1986,1,1,9,310,82,-19.3,-28.4,926,340,3.7,0.088,0.1,0.33
1986,1,1,10,644,96,-17.9,-27.8,926,270,4,0.088,0.1,0.33
1986,1,1,11,740,82,-17.5,-27.8,926,270,3,0.088,0.1,0.33
1986,1,1,12,774,81,-17.1,-27.8,926,270,2,0.088,0.1,0.33
1986,1,1,13,779,72,-16.7,-27.8,926,250,1,0.088,0.1,0.33
1986,1,1,14,680,60,-17.6,-28.8,926,250,1.3,0.088,0.1,0.33
1986,1,1,15,478,43,-18.5,-29.8,926,250,1.7,0.088,0.1,0.33
1986,1,1,16,92,9,-19.4,-30.8,926,270,2,0.088,0.1,0.33
1986,1,1,17,0,0,-19.7,-30.3,926,270,2.7,0.088,0.1,0.33
1986,1,1,18,0,0,-20.1,-29.8,926,270,3.3,0.088,0.1,0.33
1986,1,1,19,0,0,-20.4,-29.3,926,270,4,0.088,0.1,0.33
1986,1,1,20,0,0,-20.8,-29.3,926,270,3.3,0.088,0.1,0.33
1986,1,1,21,0,0,-21.2,-29.4,926,270,2.7,0.088,0.1,0.33
1986,1,1,22,0,0,-21.7,-29.4,925,270,2,0.088,0.1,0.33
1986,1,1,23,0,0,-22.1,-29.4,925,270,1.3,0.088,0.1,0.33
1986,1,2,0,0,0,-22.5,-29.5,925,270,0.7,0.158,0.1,0.33
1986,1,2,1,0,0,-22.9,-29.5,925,0,0,0.158,0.1,0.33
1986,1,2,2,0,0,-23.4,-29.9,924,0,0,0.158,0.1,0.33
1986,1,2,3,0,0,-23.8,-30.4,924,0,0,0.158,0.1,0.33
1986,1,2,4,0,0,-24.3,-30.8,923,0,0,0.158,0.1,0.33
1986,1,2,5,0,0,-24,-30.2,923,0,0,0.158,0.1,0.33
1986,1,2,6,0,0,-23.6,-29.5,923,0,0,0.158,0.1,0.33
1986,1,2,7,4,1,-23.3,-28.9,923,0,0,0.158,0.1,0.33
1986,1,2,8,135,43,-21.8,-28,922,0,0,0.158,0.1,0.33
1986,1,2,9,308,99,-20.4,-27,922,0,0,0.158,0.1,0.33
1986,1,2,10,255,131,-18.9,-26.1,922,0,0,0.158,0.2,0.33
1986,1,2,11,198,173,-17.8,-25.4,921,0,0,0.158,0.2,0.33
1986,1,2,12,215,205,-16.8,-24.6,921,0,0,0.158,0.2,0.33
1986,1,2,13,86,153,-15.7,-23.9,920,0,0,0.158,0.2,0.33
1986,1,2,14,65,83,-15.8,-23,920,0,0,0.158,0.2,0.33
1986,1,2,15,5,55,-16,-22.1,920,0,0,0.158,0.2,0.33
1986,1,2,16,2,11,-16.1,-21.2,919,0,0,0.158,0.2,0.33
1986,1,2,17,0,0,-16.1,-20,919,0,0,0.158,0.2,0.33
1986,1,2,18,0,0,-16.2,-18.7,919,0,0,0.158,0.3,0.33
1986,1,2,19,0,0,-16.2,-17.5,919,0,0,0.158,0.3,0.33
1986,1,2,20,0,0,-16.1,-18.3,918,0,0.7,0.158,0.3,0.33
1986,1,2,21,0,0,-16,-19.1,918,0,1.3,0.158,0.2,0.33
1986,1,2,22,0,0,-16,-19.9,918,0,2,0.158,0.2,0.33
1986,1,2,23,0,0,-15.9,-20.6,918,0,2.7,0.158,0.2,0.33
1986,1,3,0,0,0,-15.8,-21.4,917,0,3.3,0.042,0.2,0.33
1986,1,3,1,0,0,-15.7,-22.2,917,250,4,0.042,0.2,0.33
1986,1,3,2,0,0,-16.2,-22.3,917,250,4.7,0.042,0.2,0.33
1986,1,3,3,0,0,-16.8,-22.4,917,250,5.3,0.042,0.2,0.33
1986,1,3,4,0,0,-17.3,-22.5,918,340,6,0.042,0.2,0.33
1986,1,3,5,0,0,-18.3,-23.1,919,340,6.3,0.042,0.2,0.33
1986,1,3,6,0,0,-19.2,-23.7,920,340,6.7,0.042,0.2,0.33
1986,1,3,7,6,2,-20.2,-24.3,921,340,7,0.042,0.2,0.33
1986,1,3,8,21,34,-20.7,-24.5,923,340,7,0.042,0.2,0.33
1986,1,3,9,23,106,-21.3,-24.8,924,340,7,0.042,0.2,0.33
1986,1,3,10,19,155,-21.8,-25,926,340,7,0.042,0.2,0.33
1986,1,3,11,41,229,-21.8,-25.5,927,340,6.7,0.042,0.2,0.33
1986,1,3,12,34,166,-21.7,-26,927,340,6.3,0.042,0.2,0.33
1986,1,3,13,130,179,-21.7,-26.5,928,320,6,0.042,0.1,0.33
1986,1,3,14,130,170,-21.6,-27.3,928,320,6.7,0.042,0.1,0.33
1986,1,3,15,43,87,-21.4,-28.2,929,320,7.3,0.042,0.1,0.33
1986,1,3,16,29,20,-21.3,-29,930,360,8,0.042,0.1,0.33
1986,1,3,17,0,0,-21.6,-29.2,931,360,6.3,0.042,0.1,0.33
1986,1,3,18,0,0,-21.8,-29.5,931,360,4.7,0.042,0.1,0.33
1986,1,3,19,0,0,-22.1,-29.7,932,340,3,0.042,0.1,0.33
1986,1,3,20,0,0,-22.6,-30.1,932,340,2.5,0.042,0.1,0.33
1986,1,3,21,0,0,-23,-30.5,932,340,2,0.042,0.1,0.33
1986,1,3,22,0,0,-23.5,-31,932,340,1.5,0.042,0.1,0.33
1986,1,3,23,0,0,-23.9,-31.4,932,340,1,0.042,0.1,0.33
1986,1,4,0,0,0,-24.4,-31.8,932,340,0.5,0.125,0.1,0.33
1986,1,4,1,0,0,-24.8,-32.2,932,0,0,0.125,0.1,0.33
1986,1,4,2,0,0,-24.5,-31.8,932,0,0.5,0.125,0.1,0.33
1986,1,4,3,0,0,-24.2,-31.3,932,0,1,0.125,0.1,0.33
1986,1,4,4,0,0,-24,-30.9,932,0,1.5,0.125,0.1,0.33
1986,1,4,5,0,0,-23.7,-30.5,932,0,2,0.125,0.1,0.33
1986,1,4,6,0,0,-23.4,-30,932,0,2.5,0.125,0.1,0.33
1986,1,4,7,1,1,-23.1,-29.6,932,290,3,0.125,0.1,0.33
1986,1,4,8,66,55,-22,-28.9,933,290,4.3,0.125,0.1,0.33
1986,1,4,9,169,71,-20.8,-28.1,933,290,5.7,0.125,0.1,0.33
1986,1,4,10,508,143,-19.7,-27.4,933,340,7,0.125,0.1,0.33
1986,1,4,11,454,142,-19,-26.9,933,340,6.7,0.125,0.1,0.33
1986,1,4,12,289,228,-18.2,-26.4,933,340,6.3,0.125,0.1,0.33
1986,1,4,13,138,141,-17.5,-25.9,933,340,6,0.125,0.2,0.33
1986,1,4,14,294,128,-18.8,-26.9,933,340,6,0.125,0.1,0.33
1986,1,4,15,192,54,-20,-28,932,340,6,0.125,0.1,0.33
1986,1,4,16,39,12,-21.3,-29,932,250,6,0.125,0.1,0.33
1986,1,4,17,0,0,-21.6,-29.3,932,250,6.3,0.125,0.1,0.33
1986,1,4,18,0,0,-21.9,-29.5,931,250,6.7,0.125,0.1,0.33
1986,1,4,19,0,0,-22.2,-29.8,931,250,7,0.125,0.1,0.33
1986,1,4,20,0,0,-22.2,-29.8,931,250,6.2,0.125,0.1,0.33
1986,1,4,21,0,0,-22.2,-29.8,930,250,5.3,0.125,0.1,0.33
1986,1,4,22,0,0,-22.2,-29.8,930,250,4.5,0.125,0.1,0.33
1986,1,4,23,0,0,-22.2,-29.8,930,250,3.7,0.125,0.1,0.33
1986,1,5,0,0,0,-22.2,-29.8,929,250,2.8,0.052,0.1,0.33
1986,1,5,1,0,0,-22.2,-29.8,929,270,2,0.052,0.1,0.33
1986,1,5,2,0,0,-22.5,-30.1,929,270,1.3,0.052,0.1,0.33
1986,1,5,3,0,0,-22.7,-30.3,928,270,0.7,0.052,0.1,0.33
1986,1,5,4,0,0,-23,-30.6,928,0,0,0.052,0.1,0.33
1986,1,5,5,0,0,-22.7,-30.3,928,0,0,0.052,0.1,0.33
1986,1,5,6,0,0,-22.3,-29.9,928,0,0,0.052,0.1,0.33
1986,1,5,7,44,1,-22,-29.6,928,0,0,0.052,0.1,0.33
1986,1,5,8,477,27,-20.2,-28.6,928,0,1.7,0.052,0.1,0.33
1986,1,5,9,686,43,-18.5,-27.6,928,0,3.3,0.052,0.1,0.33
1986,1,5,10,834,54,-16.7,-26.6,928,270,5,0.052,0.1,0.33
1986,1,5,11,885,61,-16.4,-26.8,928,270,5.3,0.052,0.1,0.33
1986,1,5,12,886,62,-16.2,-27.1,927,270,5.7,0.052,0.1,0.33
1986,1,5,13,751,57,-15.9,-27.3,927,250,6,0.052,0.1,0.33
1986,1,5,14,767,48,-16.7,-27.8,927,250,6,0.052,0.1,0.33
1986,1,5,15,580,36,-17.6,-28.2,927,250,6,0.052,0.1,0.33
1986,1,5,16,161,11,-18.4,-28.7,927,270,6,0.052,0.1,0.33
1986,1,5,17,0,0,-18.2,-28.7,926,270,5.3,0.052,0.1,0.33
1986,1,5,18,0,0,-17.9,-28.6,926,270,4.7,0.052,0.1,0.33
1986,1,5,19,0,0,-17.7,-28.6,926,270,4,0.052,0.1,0.33
1986,1,5,20,0,0,-17.4,-28.3,925,270,4,0.052,0.1,0.33
1986,1,5,21,0,0,-17,-28,925,270,4,0.052,0.1,0.33
1986,1,5,22,0,0,-16.7,-27.8,924,270,4,0.052,0.1,0.33
1986,1,5,23,0,0,-16.4,-27.5,924,270,4,0.052,0.1,0.33
1986,1,6,0,0,0,-16,-27.2,923,270,4,0.111,0.1,0.33
1986,1,6,1,0,0,-15.7,-26.9,923,250,4,0.111,0.1,0.33
1986,1,6,2,0,0,-15.3,-26.5,922,250,2.7,0.111,0.1,0.33
1986,1,6,3,0,0,-15,-26.1,922,250,1.3,0.111,0.2,0.33
1986,1,6,4,0,0,-14.6,-25.7,922,0,0,0.111,0.2,0.33
1986,1,6,5,0,0,-14.3,-24.5,922,0,0.3,0.111,0.2,0.33
1986,1,6,6,0,0,-14,-23.4,921,0,0.7,0.111,0.2,0.33
1986,1,6,7,11,1,-13.7,-22.2,921,270,1,0.111,0.2,0.33
1986,1,6,8,279,36,-12.7,-21.7,921,270,1,0.111,0.2,0.33
1986,1,6,9,499,74,-11.7,-21.3,921,270,1,0.111,0.2,0.33
1986,1,6,10,623,94,-10.7,-20.8,921,20,1,0.111,0.2,0.33
1986,1,6,11,640,124,-9.8,-20.6,921,20,1.7,0.111,0.2,0.33
1986,1,6,12,465,94,-9,-20.4,921,20,2.3,0.111,0.2,0.33
1986,1,6,13,446,130,-8.1,-20.2,920,360,3,0.111,0.2,0.33
1986,1,6,14,442,119,-9.2,-20,921,360,3.7,0.111,0.2,0.33
1986,1,6,15,216,67,-10.2,-19.8,921,360,4.3,0.111,0.2,0.33
1986,1,6,16,60,13,-11.3,-19.6,921,340,5,0.111,0.2,0.33
1986,1,6,17,0,0,-12.2,-20.2,922,340,3.7,0.111,0.2,0.33
1986,1,6,18,0,0,-13.2,-20.7,922,340,2.3,0.111,0.2,0.33
1986,1,6,19,0,0,-14.1,-21.3,923,340,1,0.111,0.2,0.33
1986,1,6,20,0,0,-14.5,-21.7,923,340,0.8,0.111,0.2,0.33
1986,1,6,21,0,0,-15,-22.1,923,340,0.7,0.111,0.2,0.33
1986,1,6,22,0,0,-15.4,-22.5,923,340,0.5,0.111,0.2,0.33
1986,1,6,23,0,0,-15.8,-22.9,923,340,0.3,0.111,0.2,0.33
1986,1,7,0,0,0,-16.3,-23.3,923,340,0.2,0.119,0.2,0.33
1986,1,7,1,0,0,-16.7,-23.7,923,0,0,0.119,0.2,0.33
1986,1,7,2,0,0,-16.8,-23.8,923,0,0,0.119,0.2,0.33
1986,1,7,3,0,0,-17,-23.8,923,0,0,0.119,0.2,0.33
1986,1,7,4,0,0,-17.1,-23.9,923,0,0,0.119,0.2,0.33
1986,1,7,5,0,0,-17.3,-24.1,924,0,0.3,0.119,0.2,0.33
