Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725635,Alliance Municipal,NE,USA,42.050000,-102.800000,-7,1198
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
2002,1,1,0,0,0,0,-18,-20,83,880,1.5,270,0.36
2002,1,1,1,0,0,0,-19,-22,75,880,3.1,280,0.36
2002,1,1,2,0,0,0,-20,-22,82,880,2.6,290,0.36
2002,1,1,3,0,0,0,-20,-22,82,880,4.1,270,0.36
2002,1,1,4,0,0,0,-20.6,-22.6,82,880,3.6,270,0.36
2002,1,1,5,0,0,0,-22,-24,82,880,3.1,270,0.36
2002,1,1,6,0,0,0,-22,-24,82,881,1.5,270,0.36
2002,1,1,7,4,102,2,-21,-23,82,882,3.1,280,0.36
2002,1,1,8,123,366,61,-15,-17,83,885,1.5,300,0.36
2002,1,1,9,284,684,85,-12,-14,83,887,3.1,10,0.36
2002,1,1,10,352,696,90,-11,-15,70,887,4.6,340,0.36
2002,1,1,11,404,790,73,-8,-14,58,887,4.6,340,0.36
2002,1,1,12,419,872,57,-7,-18,37,888,5.1,10,0.36
2002,1,1,13,356,838,50,-7,-17,41,888,6.7,360,0.36
2002,1,1,14,246,771,36,-7,-18,37,888,7.2,350,0.36
2002,1,1,15,115,566,33,-8,-17,44,889,6.2,20,0.36
2002,1,1,16,0,0,0,-11,-17,58,888,3.6,10,0.36
2002,1,1,17,0,0,0,-11,-17,58,889,3.6,30,0.36
2002,1,1,18,0,0,0,-12,-17,63,889,2.6,10,0.36
2002,1,1,19,0,0,0,-13,-17,69,889,2.1,330,0.36
2002,1,1,20,0,0,0,-12,-17,63,888,2.6,320,0.36
2002,1,1,21,0,0,0,-16,-18,83,886,3.1,280,0.36
2002,1,1,22,0,0,0,-19,-21,83,885,3.6,280,0.36
2002,1,1,23,0,0,0,-20,-23,75,884,2.6,300,0.36
2002,1,2,0,0,0,0,-21,-23,82,883,3.6,270,0.36
2002,1,2,1,0,0,0,-21,-23,82,883,2.6,290,0.36
2002,1,2,2,0,0,0,-22,-25,74,882,3.1,260,0.36
2002,1,2,3,0,0,0,-21,-24,75,882,3.1,280,0.36
2002,1,2,4,0,0,0,-22,-24,82,882,2.1,220,0.36
2002,1,2,5,0,0,0,-23,-26,74,881,2.6,240,0.36
2002,1,2,6,0,0,0,-23,-26,74,881,3.1,270,0.36
2002,1,2,7,5,123,3,-23,-26,74,881,2.1,260,0.36
2002,1,2,8,149,443,74,-17,-19,83,883,2.1,230,0.36
2002,1,2,9,256,640,70,-10,-14,70,885,2.1,200,0.36
2002,1,2,10,359,757,73,-5,-13,49,886,4.6,220,0.36
2002,1,2,11,398,754,81,-3,-13,42,886,5.1,210,0.36
2002,1,2,12,413,854,57,-3,-14,38,885,5.1,220,0.36
2002,1,2,13,361,838,54,-2,-16,29,884,4.6,200,0.36
2002,1,2,14,231,541,82,-2,-16,29,883,5.7,200,0.36
2002,1,2,15,116,482,45,-3,-14,38,882,4.1,190,0.36
2002,1,2,16,0,0,0,-10,-16,58,880,4.6,180,0.36
2002,1,2,17,0,0,0,-12,-16,69,878,5.1,180,0.36
2002,1,2,18,0,0,0,-12,-16,69,878,4.1,180,0.36
2002,1,2,19,0,0,0,-11,-14,76,878,5.1,170,0.36
2002,1,2,20,0,0,0,-13,-16,76,876,4.6,180,0.36
2002,1,2,21,0,0,0,-14,-17,76,875,4.6,180,0.36
2002,1,2,22,0,0,0,-16,-18,83,872,4.1,170,0.36
2002,1,2,23,0,0,0,-14,-18,69,873,2.1,190,0.36
2002,1,3,0,0,0,0,-16,-19,75,871,3.1,200,0.36
2002,1,3,1,0,0,0,-16,-19,75,871,2.3,250,0.36
2002,1,3,2,0,0,0,-16,-19,75,871,1.5,300,0.36
2002,1,3,3,0,0,0,-14,-18,69,872,2.1,270,0.36
2002,1,3,4,0,0,0,-15,-18,76,872,3.1,270,0.36
2002,1,3,5,0,0,0,-12,-15,76,874,3.6,300,0.36
2002,1,3,6,0,0,0,-11,-14,76,874,4.6,280,0.36
2002,1,3,7,5,138,3,-9,-12,77,875,2.1,270,0.36
2002,1,3,8,158,498,74,-2.6,-9.2,57,878,4.6,280,0.36
2002,1,3,9,256,640,69,4,-7,42,880,7.2,280,0.36
2002,1,3,10,352,715,82,9,-6,32,882,7.7,290,0.36
2002,1,3,11,404,778,76,11,-6,28,881,6.2,290,0.36
2002,1,3,12,395,789,66,12,-6,26,881,6.7,300,0.36
2002,1,3,13,345,762,64,12,-4,31,881,6.2,300,0.36
2002,1,3,14,247,720,47,12,-4,31,881,4.6,300,0.36
2002,1,3,15,121,579,34,8,-4,41,880,4.1,290,0.36
2002,1,3,16,0,0,0,4,-4,54,879,2.1,320,0.36
2002,1,3,17,0,0,0,-1,-6,66,877,2.1,300,0.36
2002,1,3,18,0,0,0,-4,-7,77,876,4.6,280,0.36
2002,1,3,19,0,0,0,-3,-7,71,876,5.1,260,0.36
2002,1,3,20,0,0,0,-3,-8,65,875,3.6,280,0.36
2002,1,3,21,0,0,0,-6,-9,77,873,2.6,280,0.36
2002,1,3,22,0,0,0,-7,-10,77,872,3.1,260,0.36
2002,1,3,23,0,0,0,-5,-9,71,872,1.5,270,0.36
2002,1,4,0,0,0,0,-6,-9,77,871,3.1,290,0.36
2002,1,4,1,0,0,0,-4,-8,71,872,4.6,310,0.36
2002,1,4,2,0,0,0,-6,-8,84,872,2.6,280,0.36
2002,1,4,3,0,0,0,-8,-9,92,871,2.1,290,0.36
2002,1,4,4,0,0,0,-5,-8,77,874,3.1,270,0.36
2002,1,4,5,0,0,0,-6,-8,84,875,3.6,290,0.36
2002,1,4,6,0,0,0,-5,-7,84,876,3.1,270,0.36
2002,1,4,7,5,102,3,0,-4,72,878,4.6,320,0.36
2002,1,4,8,158,366,96,1,-2,79,880,5.1,340,0.36
2002,1,4,9,83,0,83,1,0,93,881,3.6,330,0.36
2002,1,4,10,115,0,115,2,1,93,881,5.7,340,0.36
2002,1,4,11,110,0,110,2.7,0.5,85,881,6.5,340,0.36
2002,1,4,12,106,0,106,3,0,81,880,7.2,340,0.36
2002,1,4,13,187,53,167,3,-1,74,880,7.2,320,0.36
2002,1,4,14,132,75,111,3,-3,63,881,7.7,330,0.36
2002,1,4,15,91,282,48,3,-4,58,881,6.7,330,0.36
2002,1,4,16,0,0,0,1,-5,61,881,6.2,320,0.36
2002,1,4,17,0,0,0,1,-5,61,881,6.7,320,0.36
2002,1,4,18,0,0,0,1,-5,61,882,8.2,310,0.36
2002,1,4,19,0,0,0,-2,-6,71,881,5.7,300,0.36
2002,1,4,20,0,0,0,-5,-8,77,880,4.6,280,0.36
2002,1,4,21,0,0,0,-7,-9,84,879,3.1,270,0.36
2002,1,4,22,0,0,0,-6,-8,84,880,5.1,280,0.36
2002,1,4,23,0,0,0,-7,-9,84,879,3.1,270,0.36
