Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,722230,Mobile Regional Ap,AL,USA,30.683000,-88.250000,-6,66
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
2001,1,1,0,0,0,0,0,-4.4,69,1020,1.5,340,0
2001,1,1,1,0,0,0,0,-4.4,69,1021,1.5,320,0
2001,1,1,2,0,0,0,1.1,-5.6,58,1021,3.6,360,0
2001,1,1,3,0,0,0,1.1,-5,61,1021,3.6,350,0
2001,1,1,4,0,0,0,1.1,-4.4,64,1021,2.6,10,0
2001,1,1,5,0,0,0,0.6,-2.8,76,1021,4.1,10,0
2001,1,1,6,0,0,0,0.6,-2.2,80,1022,2.6,360,0
2001,1,1,7,57,0,57,0.6,-2.2,80,1022,3.6,360,0
2001,1,1,8,112,0,112,1.1,-1.7,80,1022,4.6,10,0
2001,1,1,9,120,0,120,2.2,-1.7,74,1023,4.6,10,0
2001,1,1,10,284,67,248,3.3,-1.7,69,1023,5.7,360,0
2001,1,1,11,433,289,263,4.4,-1.1,67,1022,4.1,340,0
2001,1,1,12,557,670,165,6.1,-0.6,62,1021,3.6,10,0
2001,1,1,13,505,760,103,6.1,-1.1,59,1020,4.1,350,0
2001,1,1,14,372,639,101,5,-1.7,61,1020,3.1,350,0
2001,1,1,15,222,571,65,5.6,-2.2,56,1020,3.6,20,0
2001,1,1,16,53,354,19,3.9,-2.2,63,1021,2.6,30,0
2001,1,1,17,0,0,0,0.6,-1.1,87,1021,1.5,360,0
2001,1,1,18,0,0,0,0,-2.8,79,1022,2.1,360,0
2001,1,1,19,0,0,0,0,-3.9,72,1022,3.1,350,0
2001,1,1,20,0,0,0,0,-5.6,62,1023,5.2,360,0
2001,1,1,21,0,0,0,-1.1,-6.7,62,1024,5.2,360,0
2001,1,1,22,0,0,0,-1.7,-7.8,59,1024,5.7,10,0
2001,1,1,23,0,0,0,-2.2,-7.8,62,1024,5.2,20,0
2001,1,2,0,0,0,0,-2.8,-9.4,57,1024,6.7,10,0
2001,1,2,1,0,0,0,-3.3,-9.4,59,1024,7.2,20,0
2001,1,2,2,0,0,0,-3.9,-10,59,1024,5.7,20,0
2001,1,2,3,0,0,0,-4.4,-10,61,1024,4.6,20,0
2001,1,2,4,0,0,0,-5,-8.9,71,1025,4.1,20,0
2001,1,2,5,0,0,0,-5.6,-9.4,72,1026,4.6,10,0
2001,1,2,6,0,0,0,-6.1,-9.4,75,1027,6.2,20,0
2001,1,2,7,57,0,57,-5,-9.4,68,1027,6.2,30,0
2001,1,2,8,255,650,65,-3.3,-8.3,65,1028,4.6,50,0
2001,1,2,9,406,702,99,-1.7,-8.3,57,1028,5.2,40,0
2001,1,2,10,511,746,110,0.6,-8.3,47,1028,5.7,40,0
2001,1,2,11,580,807,105,2.2,-8.9,40,1027,6.2,40,0
2001,1,2,12,569,814,92,3.9,-8.9,35,1026,5.7,30,0
2001,1,2,13,511,743,117,4.4,-8.3,36,1025,5.7,10,0
2001,1,2,14,328,416,151,4.4,-8.3,36,1025,4.1,350,0
2001,1,2,15,183,334,90,3.9,-8.3,37,1025,4.1,360,0
2001,1,2,16,41,145,27,2.8,-7.8,42,1025,3.6,350,0
2001,1,2,17,0,0,0,1.1,-7.2,50,1026,3.6,340,0
2001,1,2,18,0,0,0,0.6,-7.8,49,1026,4.1,350,0
2001,1,2,19,0,0,0,0,-7.8,52,1026,4.1,10,0
2001,1,2,20,0,0,0,-0.6,-7.8,54,1027,3.6,10,0
2001,1,2,21,0,0,0,-1.7,-7.8,59,1027,3.6,10,0
2001,1,2,22,0,0,0,-2.2,-7.8,62,1026,3.1,10,0
2001,1,2,23,0,0,0,-2.8,-7.8,65,1026,3.6,10,0
2001,1,3,0,0,0,0,-2.8,-7.8,65,1025,3.6,10,0
2001,1,3,1,0,0,0,-3.3,-7.8,68,1025,3.1,10,0
2001,1,3,2,0,0,0,-3.9,-7.8,71,1025,3.1,10,0
2001,1,3,3,0,0,0,-4.4,-7.8,75,1025,2.1,360,0
2001,1,3,4,0,0,0,-5,-8.3,75,1025,3.1,10,0
2001,1,3,5,0,0,0,-5,-7.8,79,1026,2.1,360,0
2001,1,3,6,0,0,0,-5,-7.8,79,1025,3.1,20,0
2001,1,3,7,101,324,63,-3.9,-7.2,75,1025,4.1,30,0
2001,1,3,8,180,129,142,-2.8,-7.2,69,1026,3.6,30,0
2001,1,3,9,299,160,229,-0.6,-7.2,57,1025,2.6,30,0
2001,1,3,10,347,152,266,1.1,-7.2,50,1025,1.5,20,0
2001,1,3,11,220,12,213,2.2,-7.8,44,1024,0,0,0
2001,1,3,12,296,48,268,3.3,-8.3,39,1022,3.1,20,0
2001,1,3,13,172,0,172,3.9,-7.8,39,1021,3.1,330,0
