Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,24021,Lander,WY,USA,42.816667,-108.733333,-7,1696
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1964,1,1,0,0,0,0,-0.6,-10,49,835,5.7,250,10
1964,1,1,1,0,0,0,-2.8,-11.1,53,834,0,0,10
1964,1,1,2,0,0,0,-1.7,-10,53,834,0,0,10
1964,1,1,3,0,0,0,-2.8,-11.1,53,834,3.1,100,10
1964,1,1,4,0,0,0,-2.8,-9.4,61,833,2.1,230,10
1964,1,1,5,0,0,0,-5.6,-10,71,832,2.1,220,10
1964,1,1,6,0,0,0,-5.6,-10,71,832,2.6,20,10
1964,1,1,7,5,19,3,-2.8,-10.6,55,832,1.5,360,10
1964,1,1,8,70,419,26,-1.7,-13.9,39,831,3.1,140,10
1964,1,1,9,206,695,41,-2.8,-10.6,55,831,2.6,310,10
1964,1,1,10,324,808,52,1.7,-3.3,70,830,0,0,10
1964,1,1,11,397,859,58,5,-8.3,38,829,1.5,320,10
1964,1,1,12,382,652,116,8.3,-6.1,36,827,2.1,180,10
1964,1,1,13,277,410,123,7.8,-4.4,42,827,0,0,10
1964,1,1,14,212,305,120,2.8,-3.3,65,826,2.6,20,10
1964,1,1,15,94,114,73,4.4,-3.3,57,826,2.1,270,10
1964,1,1,16,29,52,25,2.8,-3.9,62,825,2.6,40,10
1964,1,1,17,0,0,0,4.4,-5,51,824,2.1,160,10
1964,1,1,18,0,0,0,1.7,-5.6,59,824,1.5,210,10
1964,1,1,19,0,0,0,1.1,-6.1,59,823,2.6,220,10
1964,1,1,20,0,0,0,3.9,-3.3,60,823,14.4,290,10
1964,1,1,21,0,0,0,8.9,-10,25,821,8.2,270,10
1964,1,1,22,0,0,0,4.4,-7.8,41,821,3.1,270,10
1964,1,1,23,0,0,0,8.9,-10,25,821,8.8,300,10
1964,1,2,0,0,0,0,7.2,-10.6,27,820,3.1,140,5
1964,1,2,1,0,0,0,8.3,-10,26,820,3.6,270,5
1964,1,2,2,0,0,0,8.3,-11.1,24,819,9.3,270,5
1964,1,2,3,0,0,0,6.7,-12.8,24,819,8.2,270,5
1964,1,2,4,0,0,0,6.1,-3.9,49,818,7.7,270,5
1964,1,2,5,0,0,0,4.4,-1.7,65,819,6.2,230,5
1964,1,2,6,0,0,0,3.9,-2.2,65,819,6.2,230,5
1964,1,2,7,2,1,2,4.4,-1.7,65,818,4.6,360,5
1964,1,2,8,61,68,54,5,-3.9,53,818,1.5,120,5
1964,1,2,9,164,210,114,6.7,-2.8,51,819,2.1,310,5
1964,1,2,10,114,26,105,1.7,-2.8,73,821,8.8,70,5
1964,1,2,11,158,35,144,0.6,-0.6,92,823,2.6,90,5
1964,1,2,12,199,3,198,-0.6,-1.7,92,824,0,0,5
1964,1,2,13,161,1,161,-1.1,-2.8,89,825,0,0,5
1964,1,2,14,137,5,136,-0.6,-2.2,89,826,4.1,240,5
1964,1,2,15,78,4,77,-1.1,-2.2,92,827,2.1,360,5
1964,1,2,16,16,1,16,-2.2,-3.3,92,828,1.5,40,5
1964,1,2,17,0,0,0,-2.8,-3.9,92,829,2.1,220,5
1964,1,2,18,0,0,0,-5,-6.1,92,830,2.6,230,5
1964,1,2,19,0,0,0,-5.6,-8.3,81,831,2.6,170,5
1964,1,2,20,0,0,0,-7.2,-9.4,84,832,2.6,250,5
1964,1,2,21,0,0,0,-7.2,-10.6,77,832,2.1,230,5
1964,1,2,22,0,0,0,-8.3,-13.9,65,833,4.1,250,5
1964,1,2,23,0,0,0,-8.3,-13.9,65,833,3.6,240,5
1964,1,3,0,0,0,0,-8.3,-15,59,834,3.1,270,15
1964,1,3,1,0,0,0,-10.6,-15,70,834,3.1,240,15
1964,1,3,2,0,0,0,-10.6,-15,70,834,2.1,100,15
1964,1,3,3,0,0,0,-11.1,-17.2,61,834,2.1,240,15
1964,1,3,4,0,0,0,-12.8,-20.6,53,834,0,0,15
1964,1,3,5,0,0,0,-13.3,-18.3,66,836,4.6,250,15
1964,1,3,6,0,0,0,-10.6,-18.9,51,836,5.2,240,15
1964,1,3,7,8,40,3,-13.3,-20,58,836,2.6,180,15
1964,1,3,8,78,540,22,-10,-18.3,51,836,1.5,140,15
1964,1,3,9,226,801,36,-11.1,-20,48,837,2.1,330,15
1964,1,3,10,346,890,46,-4.4,-15.6,42,837,2.1,150,15
1964,1,3,11,421,932,52,-3.9,-12.8,51,836,0,0,15
1964,1,3,12,441,928,60,-2.2,-10.6,53,836,0,0,15
1964,1,3,13,400,907,56,-2.8,-10,58,835,0,0,15
1964,1,3,14,305,847,47,-1.1,-10,51,835,3.1,240,15
