Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,14940,Mason City,IA,USA,43.150000,-93.333333,-6,373
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1972,1,1,0,0,0,0,-3.3,-6.8,74,967,1.9,190,15
1972,1,1,1,0,0,0,-3.9,-7.7,72,968,2.7,190,15
1972,1,1,2,0,0,0,-4.4,-8.9,71,968,3.6,200,15
1972,1,1,3,0,0,0,-4.4,-8.4,71,968,4.5,210,15
1972,1,1,4,0,0,0,-4.4,-8.4,71,968,5.3,210,15
1972,1,1,5,0,0,0,-4.4,-8.9,71,969,6.2,220,15
1972,1,1,6,0,0,0,-4.2,-7.7,74,969,6,240,15
1972,1,1,7,2,2,2,-4.1,-7,78,970,5.9,250,15
1972,1,1,8,27,1,27,-3.9,-6.7,81,971,5.7,270,15
1972,1,1,9,92,25,86,-3.3,-6.1,79,970,5.5,270,15
1972,1,1,10,156,2,156,-2.8,-5.9,77,969,5.4,270,15
1972,1,1,11,203,3,202,-2.2,-6.1,75,969,5.2,270,15
1972,1,1,12,245,207,161,-2.2,-5.6,75,968,5.5,270,15
1972,1,1,13,260,185,192,-2.2,-5.6,75,968,5.9,260,15
1972,1,1,14,220,279,138,-2.2,-6.1,75,968,6.2,260,15
1972,1,1,15,129,289,77,-4.8,-7.7,78,967,5.3,260,15
1972,1,1,16,28,91,20,-7.4,-9.8,81,967,4.5,260,15
1972,1,1,17,0,0,0,-10,-12.2,84,967,3.6,260,15
1972,1,1,18,0,0,0,-10.7,-12.6,84,967,3.9,260,15
1972,1,1,19,0,0,0,-11.5,-13.4,84,967,4.3,270,15
1972,1,1,20,0,0,0,-12.2,-14.4,84,966,4.6,270,15
1972,1,1,21,0,0,0,-12.8,-14.7,84,966,4.6,270,15
1972,1,1,22,0,0,0,-13.3,-15.3,83,965,4.6,260,15
1972,1,1,23,0,0,0,-13.9,-16.1,83,965,4.6,260,15
1972,1,2,0,0,0,0,-14.1,-16,84,965,4.1,250,15
1972,1,2,1,0,0,0,-14.2,-15.8,86,965,3.6,230,15
1972,1,2,2,0,0,0,-14.4,-16.1,87,964,3.1,220,15
1972,1,2,3,0,0,0,-13.9,-15.5,86,964,3.4,230,15
1972,1,2,4,0,0,0,-13.3,-15.1,85,963,3.8,240,15
1972,1,2,5,0,0,0,-12.8,-15,84,963,4.1,250,15
1972,1,2,6,0,0,0,-12.8,-14.8,83,963,4.5,250,15
1972,1,2,7,9,48,4,-12.8,-15.1,81,963,4.8,260,15
1972,1,2,8,71,418,28,-12.8,-15.6,80,962,5.2,260,15
1972,1,2,9,134,219,83,-9.6,-12.8,75,963,4.5,250,15
1972,1,2,10,246,233,168,-6.5,-10.4,71,963,3.8,230,15
1972,1,2,11,224,3,222,-3.3,-8.9,66,963,3.1,220,15
1972,1,2,12,379,502,176,-3.7,-8.2,68,963,2.9,240,15
1972,1,2,13,310,480,132,-4,-8.3,69,963,2.8,260,15
1972,1,2,14,270,788,38,-4.4,-8.9,71,963,2.6,280,15
1972,1,2,15,118,410,44,-6.1,-9.4,75,964,3.5,290,15
1972,1,2,16,39,291,14,-7.7,-10.2,80,964,4.3,300,15
1972,1,2,17,0,0,0,-9.4,-11.7,84,965,5.2,310,15
1972,1,2,18,0,0,0,-10.2,-12.1,84,966,4.8,310,15
1972,1,2,19,0,0,0,-10.9,-12.8,84,967,4.5,310,15
1972,1,2,20,0,0,0,-11.7,-13.9,84,968,4.1,310,15
1972,1,2,21,0,0,0,-11.5,-13.4,84,969,4.5,320,15
