Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,53916,-,-,,17.65,83.35,0.0,0,0.0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2007,1,1,0,0,21.0,0,0,0,1013,24.40298298664203,31,0
2007,1,1,1,0,21.0,0,0,0,1015,24.43801378572425,94,0
2007,1,1,2,0,19.0,102,141,133,1016,24.436259497734454,133,0
2007,1,1,3,0,19.0,160,449,347,1016,25.87414399823632,133,0
2007,1,1,4,0,18.0,286,269,442,1016,26.853655375167705,134,1
2007,1,1,5,0,18.0,288,470,614,1016,27.383309708729712,143,1
2007,1,1,6,0,18.0,265,624,734,1014,27.60846071623962,155,1
2007,1,1,7,0,18.0,260,621,727,1013,27.573627712224777,163,1
2007,1,1,8,0,18.0,254,580,656,1012,27.30348652892866,169,2
2007,1,1,9,0,18.0,233,466,502,1011,26.833397176623464,169,2
2007,1,1,10,0,18.0,176,384,336,1012,26.14672445310822,166,2
2007,1,1,11,0,18.0,104,109,128,1012,25.332527151800548,163,2
2007,1,1,12,0,20.0,0,0,0,1013,25.11290802452038,162,2
2007,1,1,13,0,20.0,0,0,0,1014,25.106793386210427,162,2
2007,1,1,14,0,20.0,0,0,0,1014,25.112315525194504,163,2
2007,1,1,15,0,20.0,0,0,0,1014,25.16442680596566,170,2
2007,1,1,16,0,20.0,0,0,0,1015,25.250429444113763,181,1
2007,1,1,17,0,19.0,0,0,0,1015,25.224347315115097,193,1
2007,1,1,18,0,19.0,0,0,0,1014,25.170106173355634,202,1
2007,1,1,19,0,19.0,0,0,0,1014,25.101172833137866,207,1
2007,1,1,20,0,19.0,0,0,0,1013,25.037826402586063,209,1
2007,1,1,21,0,19.0,0,0,0,1013,24.963420811591504,206,1
2007,1,1,22,0,19.0,0,0,0,1013,24.929466839592067,206,1
2007,1,1,23,0,19.0,0,0,0,1013,24.909653556775424,210,1
2007,1,2,0,0,19.0,0,0,0,1014,24.924483298605082,217,1
2007,1,2,1,0,20.0,0,0,0,1015,24.94561654399638,224,1
2007,1,2,2,0,18.0,103,157,137,1016,25.232205696768574,229,1
2007,1,2,3,0,18.0,159,447,345,1017,26.260623617037936,235,1
2007,1,2,4,0,17.0,220,519,520,1017,27.256712763292057,238,1
2007,1,2,5,0,17.0,239,609,661,1015,28.019355548467672,232,1
2007,1,2,6,0,17.0,271,594,718,1014,28.49308325378024,218,1
2007,1,2,7,0,17.0,261,622,729,1013,28.644024518430626,208,1
2007,1,2,8,0,17.0,244,596,658,1012,28.558622627552552,200,1
2007,1,2,9,0,17.0,212,535,522,1012,28.212705478947385,184,1
2007,1,2,10,0,17.0,192,336,333,1012,27.544544182687673,171,1
2007,1,2,11,0,18.0,103,98,125,1012,26.488774145217235,165,2
2007,1,2,12,0,19.0,0,0,0,1013,26.00746004713534,164,2
2007,1,2,13,0,20.0,0,0,0,1014,25.775112759954595,163,2
2007,1,2,14,0,20.0,0,0,0,1014,25.66403612737423,162,2
2007,1,2,15,0,20.0,0,0,0,1014,25.67329918580134,161,2
2007,1,2,16,0,20.0,0,0,0,1014,25.644320729962715,156,1
2007,1,2,17,0,20.0,0,0,0,1014,25.540912130756,130,0
2007,1,2,18,0,19.0,0,0,0,1014,25.45159966376798,67,0
2007,1,2,19,0,19.0,0,0,0,1013,25.270803596006544,45,1
2007,1,2,20,0,19.0,0,0,0,1012,25.03255750925075,39,1
2007,1,2,21,0,19.0,0,0,0,1012,24.817188664561456,39,1
2007,1,2,22,0,19.0,0,0,0,1013,24.664955616252143,40,1
2007,1,2,23,0,20.0,0,0,0,1013,24.52601459689504,40,2
2007,1,3,0,0,20.0,0,0,0,1014,24.360394194563696,39,2
2007,1,3,1,0,20.0,0,0,0,1015,24.242006941534044,36,2
2007,1,3,2,0,19.0,98,104,121,1015,24.39549206618085,35,2
2007,1,3,3,0,18.0,160,454,349,1016,25.478210826131033,40,2
2007,1,3,4,0,18.0,201,576,533,1016,26.408612533413987,45,2
2007,1,3,5,0,17.0,224,644,670,1015,27.083712774694618,48,2
2007,1,3,6,0,16.0,235,676,743,1014,27.520864888726123,54,2
2007,1,3,7,0,16.0,247,655,741,1013,27.69482706606351,63,2
2007,1,3,8,0,16.0,239,614,666,1012,27.55088225519188,75,2
2007,1,3,9,0,16.0,207,557,531,1012,27.14874875135098,87,2
2007,1,3,10,0,16.0,174,413,348,1012,26.46284922179393,100,2
2007,1,3,11,0,17.0,103,131,133,1013,25.650648806444337,111,2
