Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
284400,Ekaterinburg,RUS,Russia,56.800000,60.630000,5.0,237,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1985,1,1,0,0,0,-12.7,-13.6,980,999,5.3,0.058,99.9,0.59
1985,1,1,1,0,0,-14.3,-14.9,978,230,5,0.058,99.9,0.59
1985,1,1,2,0,0,-15.6,-16,977,999,5,0.058,99.9,0.59
1985,1,1,3,0,0,-16.3,-16.7,977,999,5,0.058,99.9,0.59
1985,1,1,4,0,0,-16.5,-17,977,240,5,0.058,99.9,0.59
1985,1,1,5,0,0,-16.6,-17.3,977,999,4.8,0.058,99.9,0.59
1985,1,1,6,0,0,-17,-17.9,977,999,4.7,0.058,99.9,0.59
1985,1,1,7,0,0,-17.2,-18.3,977,999,4.5,0.058,99.9,0.59
1985,1,1,8,0,0,-17.4,-18.7,977,999,4.3,0.058,99.9,0.59
1985,1,1,9,0,2,-17.7,-19.2,978,999,4.2,0.058,99.9,0.59
1985,1,1,10,15,26,-17.9,-19.7,978,250,4,0.058,99.9,0.59
1985,1,1,11,233,35,-17.9,-19.7,978,999,4.3,0.058,99.9,0.59
1985,1,1,12,85,77,-17.9,-19.7,978,999,4.7,0.058,99.9,0.59
1985,1,1,13,85,77,-17.9,-19.8,978,250,5,0.058,99.9,0.59
1985,1,1,14,62,58,-18.3,-20.2,979,999,5,0.058,99.9,0.59
1985,1,1,15,12,27,-18.8,-20.6,979,999,5,0.058,99.9,0.59
1985,1,1,16,0,2,-19.2,-21.1,979,250,5,0.058,99.9,0.59
1985,1,1,17,0,0,-19.3,-20.9,979,999,5,0.058,99.9,0.59
1985,1,1,18,0,0,-19.3,-20.7,979,999,5,0.058,99.9,0.59
1985,1,1,19,0,0,-19.4,-20.6,980,240,5,0.058,99.9,0.59
1985,1,1,20,0,0,-19.9,-21.1,980,999,4.3,0.058,99.9,0.59
1985,1,1,21,0,0,-20.5,-21.7,980,999,3.7,0.058,99.9,0.59
1985,1,1,22,0,0,-21,-22.4,980,200,3,0.058,99.9,0.59
1985,1,1,23,0,0,-20.7,-22,980,999,3.3,0.058,99.9,0.59
1985,1,2,0,0,0,-20.5,-21.7,979,999,3.7,0.058,99.9,0.59
1985,1,2,1,0,0,-20.2,-21.4,979,190,4,0.058,99.9,0.59
1985,1,2,2,0,0,-19.6,-20.7,979,999,4,0.058,99.9,0.59
1985,1,2,3,0,0,-18.9,-20.1,978,999,4,0.058,99.9,0.59
1985,1,2,4,0,0,-18.3,-19.5,978,170,4,0.058,99.9,0.59
1985,1,2,5,0,0,-17.5,-18.6,977,999,4,0.058,99.9,0.59
1985,1,2,6,0,0,-16.6,-17.8,977,999,4,0.058,99.9,0.59
1985,1,2,7,0,0,-15.8,-17,977,200,4,0.058,99.9,0.59
1985,1,2,8,0,0,-15.5,-16.8,977,999,4,0.058,99.9,0.59
1985,1,2,9,0,2,-15.2,-16.6,978,999,4,0.058,99.9,0.59
1985,1,2,10,14,26,-14.9,-16.4,978,230,4,0.058,99.9,0.59
1985,1,2,11,65,78,-14.8,-16.5,979,999,4,0.058,99.9,0.59
1985,1,2,12,439,48,-14.6,-16.7,980,999,4,0.058,99.9,0.59
1985,1,2,13,420,52,-14.5,-16.8,980,240,4,0.058,99.9,0.59
1985,1,2,14,296,50,-14.9,-17,981,999,3.7,0.058,99.9,0.59
1985,1,2,15,112,28,-15.2,-17.1,982,999,3.3,0.058,99.9,0.59
1985,1,2,16,0,2,-15.6,-17.3,983,230,3,0.058,99.9,0.59
1985,1,2,17,0,0,-15.8,-17.3,983,999,3,0.058,99.9,0.59
1985,1,2,18,0,0,-16.1,-17.3,984,999,3,0.058,99.9,0.59
1985,1,2,19,0,0,-16.3,-17.3,984,220,3,0.058,99.9,0.59
1985,1,2,20,0,0,-16.3,-17.4,985,999,2,0.058,99.9,0.59
1985,1,2,21,0,0,-16.3,-17.5,985,999,1,0.058,99.9,0.59
1985,1,2,22,0,0,-16.3,-17.6,986,0,0,0.058,99.9,0.59
1985,1,2,23,0,0,-16.2,-17.5,986,999,0.7,0.058,99.9,0.59
1985,1,3,0,0,0,-16.2,-17.5,987,999,1.3,0.058,99.9,0.59
1985,1,3,1,0,0,-16.1,-17.4,987,190,2,0.058,99.9,0.59
1985,1,3,2,0,0,-16,-17,987,999,1.3,0.058,99.9,0.59
1985,1,3,3,0,0,-16,-16.6,987,999,0.7,0.058,99.9,0.59
1985,1,3,4,0,0,-15.9,-16.3,987,0,0,0.058,99.9,0.59
1985,1,3,5,0,0,-16.3,-16.6,988,999,0,0.058,99.9,0.59
1985,1,3,6,0,0,-16.6,-16.8,988,999,0,0.058,99.9,0.59
1985,1,3,7,0,0,-17,-17.1,988,0,0,0.058,99.9,0.59
1985,1,3,8,0,0,-17.3,-17.4,989,999,0.3,0.058,99.9,0.59
1985,1,3,9,0,2,-17.7,-17.7,989,999,0.7,0.058,99.9,0.59
1985,1,3,10,15,27,-18,-18,989,100,1,0.058,99.9,0.59
1985,1,3,11,148,41,-16.9,-16.9,990,999,0.7,0.058,99.9,0.59
1985,1,3,12,37,68,-15.8,-15.8,990,999,0.3,0.058,99.9,0.59
1985,1,3,13,1,63,-14.7,-14.7,990,0,0,0.058,99.9,0.59
1985,1,3,14,17,53,-15.2,-15.2,991,999,0.7,0.058,99.9,0.59
1985,1,3,15,0,26,-15.6,-15.6,991,999,1.3,0.058,99.9,0.59
1985,1,3,16,0,2,-16.1,-16.1,992,270,2,0.058,99.9,0.59
1985,1,3,17,0,0,-16.3,-16.3,993,999,1.3,0.058,99.9,0.59
1985,1,3,18,0,0,-16.6,-16.6,994,999,0.7,0.058,99.9,0.59
1985,1,3,19,0,0,-16.8,-16.8,994,0,0,0.058,99.9,0.59
1985,1,3,20,0,0,-17.7,-17.7,995,999,0,0.058,99.9,0.59
1985,1,3,21,0,0,-18.7,-18.7,996,999,0,0.058,99.9,0.59
1985,1,3,22,0,0,-19.6,-19.6,997,0,0,0.058,99.9,0.59
1985,1,3,23,0,0,-20.2,-20.2,998,999,0,0.058,99.9,0.59
1985,1,4,0,0,0,-20.7,-20.7,998,999,0,0.058,99.9,0.59
1985,1,4,1,0,0,-21.3,-21.3,999,0,0,0.058,99.9,0.59
1985,1,4,2,0,0,-21.3,-21.3,999,999,0,0.058,99.9,0.59
1985,1,4,3,0,0,-21.4,-21.4,1000,999,0,0.058,99.9,0.59
1985,1,4,4,0,0,-21.4,-21.4,1001,0,0,0.058,99.9,0.59
1985,1,4,5,0,0,-21.9,-21.9,1002,999,0,0.058,99.9,0.59
1985,1,4,6,0,0,-22.3,-22.3,1003,999,0,0.058,99.9,0.59
1985,1,4,7,0,0,-22.8,-22.8,1004,0,0,0.058,99.9,0.59
