Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,23234,San Francisco,CA,USA,37.616667,-122.383333,-8,5
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1966,1,1,0,0,0,0,3.9,1.7,86,1024,2.1,230,0
1966,1,1,1,0,0,0,4.4,0,73,1025,3.6,270,0
1966,1,1,2,0,0,0,2.8,-0.6,79,1025,2.1,310,0
1966,1,1,3,0,0,0,3.9,-0.6,73,1025,0,0,0
1966,1,1,4,0,0,0,1.7,-0.6,85,1026,1.5,230,0
1966,1,1,5,0,0,0,1.7,-0.6,85,1026,1.5,190,0
1966,1,1,6,0,0,0,1.7,-0.6,85,1027,1.5,240,0
1966,1,1,7,17,32,14,2.2,0,85,1027,0,0,0
1966,1,1,8,112,363,49,2.8,1.1,89,1028,0,0,0
1966,1,1,9,259,590,73,5.6,1.1,73,1029,0,0,0
1966,1,1,10,383,701,90,6.1,2.8,79,1029,1.5,70,0
1966,1,1,11,458,749,100,6.7,2.2,73,1028,2.1,60,0
1966,1,1,12,469,750,103,7.2,2.2,71,1028,2.1,90,0
1966,1,1,13,420,711,101,7.2,0,60,1028,1.5,40,0
1966,1,1,14,317,650,81,7.8,-3.3,45,1028,0,0,0
1966,1,1,15,174,483,60,7.2,-3.9,45,1028,1.5,50,0
1966,1,1,16,40,137,28,6.7,-2.2,53,1028,1,20,0
1966,1,1,17,0,0,0,6.1,-0.6,62,1028,1.5,230,0
1966,1,1,18,0,0,0,4.4,-0.6,70,1029,2.1,240,0
1966,1,1,19,0,0,0,3.9,0,76,1029,1.5,230,0
1966,1,1,20,0,0,0,4.4,-0.6,70,1029,1,250,0
1966,1,1,21,0,0,0,3.3,0,79,1029,1,180,0
1966,1,1,22,0,0,0,2.8,0,82,1029,1,180,0
1966,1,1,23,0,0,0,2.2,-0.6,82,1029,1,260,0
1966,1,2,0,0,0,0,2.2,0,86,1029,0,0,0
1966,1,2,1,0,0,0,1.7,-0.6,85,1029,1.5,240,0
1966,1,2,2,0,0,0,0.6,-1.1,89,1029,1.5,190,0
1966,1,2,3,0,0,0,1.1,-1.1,85,1029,0,0,0
1966,1,2,4,0,0,0,0.6,-1.1,89,1028,0,0,0
1966,1,2,5,0,0,0,1.1,-0.6,89,1028,0,0,0
1966,1,2,6,0,0,0,0,-1.7,88,1028,2.1,230,0
1966,1,2,7,17,27,14,0.6,-1.1,89,1028,0,0,0
1966,1,2,8,85,36,78,2.8,-0.6,79,1029,0,0,0
1966,1,2,9,245,467,98,4.4,0.6,76,1029,2.1,140,0
1966,1,2,10,278,382,118,5.6,1.1,73,1029,2.6,130,0
1966,1,2,11,353,294,212,6.7,1.7,70,1028,2.6,80,0
1966,1,2,12,342,349,172,7.8,2.2,68,1027,2.6,90,0
1966,1,2,13,310,297,177,7.2,0.6,63,1026,2.6,70,0
1966,1,2,14,189,101,152,8.3,0,56,1025,2.6,80,0
1966,1,2,15,134,212,83,8.3,0,56,1025,2.6,130,0
1966,1,2,16,33,35,30,8.3,1.1,60,1025,1.5,100,0
1966,1,2,17,0,0,0,7.2,0.6,63,1024,1,90,0
1966,1,2,18,0,0,0,6.7,2.2,73,1024,1,190,0
1966,1,2,19,0,0,0,6.7,3.9,83,1024,2.1,130,0
1966,1,2,20,0,0,0,6.7,4.4,86,1024,2.6,130,0
1966,1,2,21,0,0,0,6.7,4.4,86,1024,2.6,140,0
1966,1,2,22,0,0,0,6.1,3.9,86,1024,2.1,110,0
1966,1,2,23,0,0,0,5.6,3.9,89,1024,3.1,120,0
1966,1,3,0,0,0,0,5,3.3,89,1023,2.1,100,0
1966,1,3,1,0,0,0,5,3.9,93,1023,3.1,140,0
1966,1,3,2,0,0,0,4.4,3.3,93,1023,2.1,160,0
1966,1,3,3,0,0,0,5,3.9,92,1022,2.1,160,0
1966,1,3,4,0,0,0,5,3.3,89,1022,2.6,120,0
1966,1,3,5,0,0,0,5,3.3,89,1021,3.1,130,0
