Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,26451,Anchorage,AK,USA,61.166667,-150.016667,-9,35
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1990,1,1,0,0,0,0,-17.2,-19.4,83,1009,4.6,10,25
1990,1,1,1,0,0,0,-17.8,-20,83,1009,4.1,350,25
1990,1,1,2,0,0,0,-17.8,-20,83,1009,3.6,350,25
1990,1,1,3,0,0,0,-17.2,-19.4,83,1008,3.6,360,25
1990,1,1,4,0,0,0,-17.2,-19.4,83,1008,3.1,10,25
1990,1,1,5,0,0,0,-16.7,-18.9,83,1007,3.6,350,25
1990,1,1,6,0,0,0,-16.7,-18.9,83,1007,3.6,350,25
1990,1,1,7,0,0,0,-16.7,-18.9,83,1007,3.1,350,25
1990,1,1,8,0,0,0,-16.7,-18.3,87,1006,3.6,10,25
1990,1,1,9,0,0,0,-15.6,-17.8,83,1005,4.1,350,25
1990,1,1,10,2,2,2,-15.6,-17.8,83,1005,3.1,360,25
1990,1,1,11,22,9,22,-15,-17.2,83,1004,3.6,360,25
1990,1,1,12,33,3,33,-15,-17.2,83,1003,4.6,10,25
1990,1,1,13,28,4,27,-15.6,-17.8,83,1003,3.6,350,25
1990,1,1,14,26,3,26,-15.6,-17.8,83,1002,5.2,360,25
1990,1,1,15,3,1,3,-15.6,-17.8,83,1001,4.1,360,25
1990,1,1,16,0,0,0,-15,-18.3,76,1000,4.1,20,25
1990,1,1,17,0,0,0,-16.1,-18.9,79,998,3.6,360,25
1990,1,1,18,0,0,0,-15,-18.3,76,998,4.1,20,25
1990,1,1,19,0,0,0,-14.4,-18.3,73,998,6.2,20,25
1990,1,1,20,0,0,0,-14.4,-18.3,73,997,5.2,360,25
1990,1,1,21,0,0,0,-14.4,-18.3,73,997,4.1,360,25
1990,1,1,22,0,0,0,-14.4,-17.8,76,997,4.6,360,25
1990,1,1,23,0,0,0,-14.4,-16.7,83,997,5.2,10,25
1990,1,2,0,0,0,0,-14.4,-16.7,83,996,5.2,360,28
1990,1,2,1,0,0,0,-14.4,-16.7,83,996,6.2,10,28
1990,1,2,2,0,0,0,-14.4,-16.7,83,996,4.6,360,28
1990,1,2,3,0,0,0,-14.4,-16.7,83,996,5.2,360,28
1990,1,2,4,0,0,0,-13.9,-16.1,84,996,5.7,10,28
1990,1,2,5,0,0,0,-13.9,-16.1,84,996,4.6,10,28
1990,1,2,6,0,0,0,-13.3,-15.6,84,996,5.2,30,28
1990,1,2,7,0,0,0,-13.3,-15.6,84,996,4.6,360,28
1990,1,2,8,0,0,0,-12.8,-16.7,73,996,6.2,20,28
1990,1,2,9,0,0,0,-12.8,-15.6,80,996,5.7,20,28
1990,1,2,10,5,1,5,-12.8,-15.6,80,996,5.7,10,28
1990,1,2,11,23,0,23,-12.2,-16.1,73,997,5.7,10,28
1990,1,2,12,40,0,40,-11.7,-15,77,997,6.2,20,28
1990,1,2,13,48,1,48,-11.7,-15,77,997,6.2,30,28
1990,1,2,14,35,0,35,-11.7,-15,77,997,6.2,10,28
1990,1,2,15,10,0,10,-11.7,-14.4,80,997,5.7,10,28
1990,1,2,16,0,0,0,-11.7,-15,77,998,5.7,10,28
1990,1,2,17,0,0,0,-11.7,-15,77,998,6.7,10,28
1990,1,2,18,0,0,0,-11.1,-15.6,70,999,5.7,20,28
1990,1,2,19,0,0,0,-11.1,-15.6,70,999,5.2,10,28
1990,1,2,20,0,0,0,-11.1,-15,73,999,5.7,20,28
1990,1,2,21,0,0,0,-11.1,-14.4,77,999,5.2,20,28
1990,1,2,22,0,0,0,-10.6,-15,70,999,4.6,40,28
1990,1,2,23,0,0,0,-11.1,-16.7,64,999,5.7,30,28
1990,1,3,0,0,0,0,-10.6,-16.7,61,999,5.7,20,30
1990,1,3,1,0,0,0,-11.7,-16.7,67,999,4.1,60,30
1990,1,3,2,0,0,0,-11.7,-15.6,73,999,3.1,70,30
1990,1,3,3,0,0,0,-9.4,-14.4,67,1000,4.1,60,30
1990,1,3,4,0,0,0,-10.6,-15,70,999,3.6,60,30
1990,1,3,5,0,0,0,-9.4,-14.4,67,999,4.6,30,30
1990,1,3,6,0,0,0,-9.4,-13.9,70,998,5.2,20,30
1990,1,3,7,0,0,0,-9.4,-12.2,81,998,5.7,30,30
1990,1,3,8,0,0,0,-9.4,-12.2,81,998,5.2,30,30
1990,1,3,9,0,0,0,-8.9,-12.8,74,998,5.2,20,30
1990,1,3,10,6,0,6,-8.3,-11.7,77,998,5.2,30,30
1990,1,3,11,29,0,29,-8.3,-11.7,77,997,4.6,10,30
1990,1,3,12,44,0,44,-8.3,-11.1,81,997,4.6,30,30
1990,1,3,13,45,0,45,-8.3,-10.6,84,997,4.1,20,30
1990,1,3,14,34,0,34,-7.8,-9.4,88,997,5.2,20,30
1990,1,3,15,9,0,9,-8.3,-10,88,996,4.6,20,30
1990,1,3,16,0,0,0,-8.3,-10,88,997,6.2,10,30
1990,1,3,17,0,0,0,-7.8,-10,84,997,6.2,20,30
1990,1,3,18,0,0,0,-7.8,-10,84,997,5.2,50,30
1990,1,3,19,0,0,0,-7.8,-9.4,88,997,5.7,20,30
1990,1,3,20,0,0,0,-7.8,-10.6,81,997,5.7,20,30
1990,1,3,21,0,0,0,-7.8,-10,84,997,5.2,20,30
1990,1,3,22,0,0,0,-7.8,-10.6,81,997,4.1,20,30
1990,1,3,23,0,0,0,-7.8,-10.6,81,997,4.1,20,30
1990,1,4,0,0,0,0,-7.8,-10.6,81,997,5.7,20,30
1990,1,4,1,0,0,0,-7.8,-10,84,997,5.2,30,30
1990,1,4,2,0,0,0,-7.8,-10,84,997,4.6,30,30
1990,1,4,3,0,0,0,-7.8,-10,84,997,5.2,30,30
1990,1,4,4,0,0,0,-7.2,-10.6,77,997,4.1,40,30
1990,1,4,5,0,0,0,-7.8,-10,84,996,5.7,40,30
1990,1,4,6,0,0,0,-7.8,-10.6,81,996,5.2,10,30
1990,1,4,7,0,0,0,-7.8,-10.6,81,996,5.2,10,30
1990,1,4,8,0,0,0,-7.2,-12.2,68,996,4.6,20,30
1990,1,4,9,0,0,0,-7.2,-11.1,74,996,5.7,50,30
1990,1,4,10,5,12,5,-7.2,-9.4,84,996,6.2,30,30
1990,1,4,11,28,35,25,-6.7,-10,78,995,7.2,30,30
1990,1,4,12,58,113,47,-7.2,-10.6,77,995,4.6,10,30
1990,1,4,13,55,55,49,-5.6,-9.4,74,995,5.7,20,30
1990,1,4,14,35,52,31,-6.1,-9.4,78,994,5.7,20,30
1990,1,4,15,14,20,13,-6.7,-8.3,88,994,5.7,50,30
1990,1,4,16,0,0,0,-6.7,-8.3,88,993,4.6,40,30
1990,1,4,17,0,0,0,-6.1,-7.8,88,993,3.6,50,30
1990,1,4,18,0,0,0,-5.6,-8.3,81,992,4.1,30,30
1990,1,4,19,0,0,0,-7.2,-8.9,88,991,3.1,60,30
1990,1,4,20,0,0,0,-6.7,-8.9,84,991,5.2,20,30
1990,1,4,21,0,0,0,-8.9,-10.6,88,990,2.6,100,30
1990,1,4,22,0,0,0,-6.7,-8.9,84,989,5.7,30,30
1990,1,4,23,0,0,0,-7.2,-8.9,88,988,4.1,50,30
1990,1,5,0,0,0,0,-7.8,-10,84,987,4.1,50,30
1990,1,5,1,0,0,0,-9.4,-11.1,88,986,3.1,80,30
1990,1,5,2,0,0,0,-10,-11.7,88,985,2.6,50,30
1990,1,5,3,0,0,0,-8.3,-10.6,84,984,5.7,20,30
1990,1,5,4,0,0,0,-7.8,-11.1,77,983,4.1,360,30
1990,1,5,5,0,0,0,-7.8,-11.1,77,982,3.6,40,30
1990,1,5,6,0,0,0,-10.6,-11.7,92,981,2.6,120,30
1990,1,5,7,0,0,0,-11.1,-12.2,92,980,1,60,30
1990,1,5,8,0,0,0,-10.6,-11.7,92,979,1.5,70,30
1990,1,5,9,0,0,0,-12.2,-13.9,88,979,1,160,30
1990,1,5,10,10,75,6,-11.1,-12.2,92,979,1.5,140,30
1990,1,5,11,42,255,23,-11.1,-12.2,92,979,2.6,170,30
1990,1,5,12,68,354,31,-9.4,-11.7,84,978,1.5,140,30
1990,1,5,13,71,363,32,-9.4,-11.7,84,978,2.6,130,30
1990,1,5,14,47,277,25,-7.8,-10,84,978,2.1,140,30
1990,1,5,15,13,107,9,-8.9,-10.6,88,977,2.6,220,30
1990,1,5,16,0,0,0,-12.8,-14.4,88,977,2.1,150,30
1990,1,5,17,0,0,0,-12.8,-13.9,92,977,2.6,190,30
1990,1,5,18,0,0,0,-11.1,-12.2,92,977,3.1,170,30
1990,1,5,19,0,0,0,-13.3,-15,87,977,2.6,70,30
1990,1,5,20,0,0,0,-13.3,-15,87,977,1.5,110,30
1990,1,5,21,0,0,0,-13.3,-15,87,977,1.5,150,30
1990,1,5,22,0,0,0,-15,-17.2,83,977,1.5,160,30
1990,1,5,23,0,0,0,-13.9,-15.6,87,977,0,0,30
1990,1,6,0,0,0,0,-12.2,-13.3,92,977,0,0,30
1990,1,6,1,0,0,0,-10,-11.1,92,977,3.1,10,30
1990,1,6,2,0,0,0,-10.6,-11.7,92,977,2.6,360,30
1990,1,6,3,0,0,0,-11.7,-12.8,92,976,2.6,70,30
1990,1,6,4,0,0,0,-12.2,-13.9,88,976,2.1,360,30
1990,1,6,5,0,0,0,-13.9,-15.6,87,977,2.1,10,30
1990,1,6,6,0,0,0,-15.6,-17.2,87,976,3.1,110,30
1990,1,6,7,0,0,0,-16.1,-18.3,83,976,2.1,80,30
1990,1,6,8,0,0,0,-15,-17.2,83,975,2.1,100,30
1990,1,6,9,0,0,0,-15.6,-17.8,83,975,2.1,90,30
1990,1,6,10,9,4,9,-16.1,-17.2,91,975,0,0,30
1990,1,6,11,32,15,31,-15,-16.7,87,975,0,0,30
1990,1,6,12,65,97,55,-13.3,-14.4,92,975,1.5,350,30
1990,1,6,13,60,83,51,-13.9,-15.6,87,975,2.1,50,30
1990,1,6,14,24,0,24,-12.8,-13.9,92,975,2.6,50,30
1990,1,6,15,9,1,9,-12.2,-13.3,92,974,3.1,30,30
1990,1,6,16,0,0,0,-12.2,-13.3,92,973,4.1,40,30
1990,1,6,17,0,0,0,-12.2,-13.3,92,973,3.6,20,30
1990,1,6,18,0,0,0,-12.2,-13.3,92,972,2.1,60,30
1990,1,6,19,0,0,0,-11.7,-13.3,88,972,5.2,10,30
1990,1,6,20,0,0,0,-11.7,-13.3,88,972,3.6,360,30
1990,1,6,21,0,0,0,-11.7,-13.3,88,972,3.1,350,30
1990,1,6,22,0,0,0,-11.1,-12.8,88,972,2.6,30,30
1990,1,6,23,0,0,0,-11.7,-13.3,88,972,3.6,90,30
1990,1,7,0,0,0,0,-11.1,-13.3,84,972,2.1,90,30
1990,1,7,1,0,0,0,-10.6,-12.8,84,972,1.5,100,30
1990,1,7,2,0,0,0,-10,-11.7,88,972,1.5,360,30
1990,1,7,3,0,0,0,-10.6,-11.7,92,971,1.5,170,30
1990,1,7,4,0,0,0,-10.6,-11.7,92,972,2.1,170,30
1990,1,7,5,0,0,0,-10,-11.7,88,971,2.6,170,30
1990,1,7,6,0,0,0,-10,-11.1,92,971,2.1,210,30
1990,1,7,7,0,0,0,-9.4,-10.6,92,971,2.1,120,30
1990,1,7,8,0,0,0,-8.9,-10,92,971,2.6,150,30
1990,1,7,9,0,0,0,-8.3,-10,88,972,2.6,200,30
1990,1,7,10,6,0,6,-7.8,-9.4,88,972,2.6,200,30
1990,1,7,11,27,0,27,-7.8,-9.4,88,973,2.6,180,30
1990,1,7,12,50,2,50,-7.8,-9.4,88,973,2.6,180,30
1990,1,7,13,45,1,45,-7.8,-8.9,92,973,2.6,220,30
1990,1,7,14,35,3,35,-7.8,-9.4,88,973,1.5,200,30
1990,1,7,15,11,0,11,-7.8,-8.9,92,973,1.5,200,30
1990,1,7,16,0,0,0,-7.8,-8.9,92,974,2.1,170,30
1990,1,7,17,0,0,0,-7.8,-9.4,88,974,2.1,150,30
1990,1,7,18,0,0,0,-7.8,-8.9,92,975,2.6,360,30
1990,1,7,19,0,0,0,-9.4,-13.3,74,976,3.6,30,30
1990,1,7,20,0,0,0,-10.6,-14.4,73,976,4.6,360,30
1990,1,7,21,0,0,0,-11.1,-16.7,64,977,7.2,10,30
1990,1,7,22,0,0,0,-11.7,-17.8,61,978,7.7,30,30
1990,1,7,23,0,0,0,-11.7,-18.3,58,979,7.2,30,30
1990,1,8,0,0,0,0,-12.2,-18.9,58,980,8.8,20,36
1990,1,8,1,0,0,0,-12.2,-18.9,58,980,7.7,10,36
1990,1,8,2,0,0,0,-12.8,-20,55,981,6.7,30,36
1990,1,8,3,0,0,0,-12.2,-20.6,50,981,7.2,40,36
1990,1,8,4,0,0,0,-12.2,-20.6,50,981,6.2,30,36
1990,1,8,5,0,0,0,-12.8,-20.6,53,982,5.7,30,36
1990,1,8,6,0,0,0,-13.3,-21.1,52,982,5.2,30,36
1990,1,8,7,0,0,0,-13.3,-21.7,50,983,4.1,50,36
1990,1,8,8,0,0,0,-13.3,-21.7,50,983,5.7,20,36
1990,1,8,9,0,0,0,-13.3,-22.2,48,984,4.1,40,36
1990,1,8,10,6,24,4,-13.3,-22.2,48,984,6.7,20,36
1990,1,8,11,37,25,36,-13.9,-21.1,55,984,5.7,360,36
1990,1,8,12,73,248,46,-12.8,-23.3,41,984,4.6,340,36
1990,1,8,13,86,154,69,-14.4,-22.2,52,985,6.2,30,36
1990,1,8,14,58,114,48,-14.4,-23.3,47,985,4.1,40,36
1990,1,8,15,12,47,10,-15,-23.3,49,985,4.1,10,36
1990,1,8,16,0,0,0,-17.2,-25,51,985,3.1,360,36
1990,1,8,17,0,0,0,-17.2,-23.9,56,985,5.2,20,36
1990,1,8,18,0,0,0,-17.8,-24.4,56,986,5.7,350,36
1990,1,8,19,0,0,0,-17.2,-23.9,56,987,6.7,360,36
1990,1,8,20,0,0,0,-17.2,-24.4,54,987,6.2,20,36
1990,1,8,21,0,0,0,-18.3,-25,56,988,5.2,20,36
1990,1,8,22,0,0,0,-18.3,-25,56,989,6.2,30,36
1990,1,8,23,0,0,0,-18.3,-26.1,51,990,5.2,10,36
1990,1,9,0,0,0,0,-19.4,-26.1,56,991,5.2,10,33
1990,1,9,1,0,0,0,-19.4,-26.7,53,991,5.2,20,33
1990,1,9,2,0,0,0,-18.3,-26.1,51,992,5.2,30,33
1990,1,9,3,0,0,0,-18.9,-26.1,53,993,5.7,20,33
1990,1,9,4,0,0,0,-19.4,-26.1,56,993,4.1,30,33
1990,1,9,5,0,0,0,-20,-27.2,53,994,3.6,360,33
1990,1,9,6,0,0,0,-20.6,-26.7,58,995,3.6,10,33
1990,1,9,7,0,0,0,-21.1,-27.2,58,995,1.5,180,33
1990,1,9,8,0,0,0,-23.9,-27.8,70,996,1.5,280,33
1990,1,9,9,0,0,0,-23.9,-27.8,70,996,2.1,240,33
1990,1,9,10,14,107,9,-21.1,-23.3,82,998,2.1,330,33
1990,1,9,11,52,293,29,-20.6,-22.2,87,998,3.1,350,33
1990,1,9,12,63,200,41,-20.6,-23.3,79,998,1.5,340,33
1990,1,9,13,68,64,60,-20,-22.2,83,999,2.6,230,33
1990,1,9,14,52,133,40,-18.3,-20.6,83,998,2.6,60,33
1990,1,9,15,17,113,13,-20.6,-22.8,83,999,1.5,160,33
1990,1,9,16,0,0,0,-24.4,-26.7,82,999,2.6,280,33
1990,1,9,17,0,0,0,-26.1,-27.8,86,1000,1.5,340,33
1990,1,9,18,0,0,0,-23.9,-26.1,82,999,1.5,120,33
1990,1,9,19,0,0,0,-22.2,-25,78,1000,3.6,120,33
1990,1,9,20,0,0,0,-23.3,-26.1,78,1000,3.1,100,33
1990,1,9,21,0,0,0,-22.8,-25.6,78,1000,1.5,130,33
1990,1,9,22,0,0,0,-20.6,-23.3,79,1000,3.6,70,33
1990,1,9,23,0,0,0,-21.1,-23.9,79,1000,3.1,20,33
1990,1,10,0,0,0,0,-22.2,-25,78,1001,3.1,330,33
1990,1,10,1,0,0,0,-22.8,-26.1,74,1002,3.6,350,33
1990,1,10,2,0,0,0,-21.7,-23.9,82,1001,3.6,70,33
1990,1,10,3,0,0,0,-21.7,-23.9,82,1002,4.6,360,33
1990,1,10,4,0,0,0,-21.7,-23.9,82,1002,4.1,360,33
1990,1,10,5,0,0,0,-20.6,-23.3,79,1001,4.6,360,33
1990,1,10,6,0,0,0,-20,-23.3,75,1001,5.7,10,33
1990,1,10,7,0,0,0,-19.4,-22.8,75,1001,6.2,30,33
1990,1,10,8,0,0,0,-18.3,-23.3,65,1001,5.7,40,33
1990,1,10,9,0,0,0,-18.3,-21.7,75,1001,6.7,10,33
1990,1,10,10,3,1,3,-17.8,-20.6,79,1001,6.7,360,33
1990,1,10,11,33,7,33,-17.2,-20,79,1000,6.7,10,33
1990,1,10,12,35,4,34,-16.7,-19.4,79,1000,6.7,350,33
1990,1,10,13,58,4,57,-15.6,-18.9,76,999,8.8,20,33
1990,1,10,14,36,1,36,-15,-18.3,76,997,8.2,30,33
1990,1,10,15,14,11,13,-15,-17.8,80,996,7.2,360,33
1990,1,10,16,0,0,0,-14.4,-16.7,83,995,6.2,20,33
1990,1,10,17,0,0,0,-13.9,-16.1,84,994,6.7,360,33
1990,1,10,18,0,0,0,-12.8,-15.6,80,992,6.2,360,33
1990,1,10,19,0,0,0,-12.2,-15,80,992,7.2,360,33
1990,1,10,20,0,0,0,-11.7,-13.9,84,991,5.2,360,33
1990,1,10,21,0,0,0,-10.6,-12.8,84,991,5.7,20,33
1990,1,10,22,0,0,0,-9.4,-11.7,84,992,5.2,20,33
1990,1,10,23,0,0,0,-8.9,-11.1,84,993,4.1,30,33
1990,1,11,0,0,0,0,-10,-11.7,88,994,2.6,20,33
1990,1,11,1,0,0,0,-8.9,-11.1,84,995,3.1,70,33
1990,1,11,2,0,0,0,-10,-11.7,88,996,2.1,120,33
1990,1,11,3,0,0,0,-10.6,-12.2,88,997,2.1,300,33
1990,1,11,4,0,0,0,-8.9,-10,92,996,3.6,350,33
1990,1,11,5,0,0,0,-8.3,-10,88,996,3.6,360,33
1990,1,11,6,0,0,0,-7.8,-10,84,995,4.1,10,33
1990,1,11,7,0,0,0,-7.2,-10.6,77,995,5.2,10,33
1990,1,11,8,0,0,0,-7.2,-9.4,84,994,5.7,20,33
1990,1,11,9,0,0,0,-7.2,-8.3,92,993,6.2,50,33
1990,1,11,10,9,1,9,-7.2,-7.8,96,992,5.7,30,33
1990,1,11,11,25,0,25,-6.7,-7.8,92,991,4.1,30,33
1990,1,11,12,40,4,40,-6.1,-7.2,92,990,4.1,20,33
1990,1,11,13,48,1,48,-5.6,-6.7,92,990,1.5,70,33
1990,1,11,14,33,4,33,-5.6,-6.1,96,991,6.7,200,33
1990,1,11,15,14,2,14,-5.6,-6.7,92,992,6.7,210,33
1990,1,11,16,0,0,0,-4.4,-5.6,92,994,6.7,190,33
1990,1,11,17,0,0,0,-3.3,-5,88,995,5.2,210,33
1990,1,11,18,0,0,0,-2.2,-4.4,85,997,4.6,170,33
1990,1,11,19,0,0,0,-1.7,-4.4,82,998,5.2,160,33
1990,1,11,20,0,0,0,-2.2,-5,82,999,5.2,180,33
1990,1,11,21,0,0,0,-2.2,-5.6,78,1000,5.2,180,33
1990,1,11,22,0,0,0,-2.2,-5.6,78,1000,4.1,160,33
1990,1,11,23,0,0,0,-3.9,-5.6,88,1001,3.1,150,33
1990,1,12,0,0,0,0,-5,-6.1,92,1001,3.1,70,46
1990,1,12,1,0,0,0,-5,-6.1,92,1000,2.1,40,46
1990,1,12,2,0,0,0,-3.3,-5,88,1000,4.1,20,46
1990,1,12,3,0,0,0,-3.3,-5,88,999,2.1,60,46
1990,1,12,4,0,0,0,-3.3,-5.6,85,998,1.5,20,46
1990,1,12,5,0,0,0,-3.9,-6.1,85,998,4.6,300,46
1990,1,12,6,0,0,0,-5,-6.7,88,996,3.6,310,46
1990,1,12,7,0,0,0,-6.1,-6.7,96,996,3.1,300,46
1990,1,12,8,0,0,0,-5.6,-7.2,88,996,4.1,310,46
1990,1,12,9,0,0,0,-5.6,-7.2,88,995,2.1,250,46
1990,1,12,10,1,1,1,-5.6,-7.2,88,995,2.1,310,46
1990,1,12,11,29,23,27,2.2,-2.8,70,995,7.7,150,46
1990,1,12,12,43,0,43,0.6,-1.1,89,995,5.7,150,46
1990,1,12,13,59,34,55,2.2,-2.8,70,995,3.1,170,46
1990,1,12,14,42,68,35,0.6,-2.2,82,995,3.1,180,46
1990,1,12,15,18,97,14,-0.6,-2.8,85,994,2.1,120,46
1990,1,12,16,1,1,1,-2.8,-4.4,89,994,2.6,150,46
1990,1,12,17,0,0,0,-3.9,-5,92,994,2.6,60,46
1990,1,12,18,0,0,0,-5.6,-6.1,96,993,2.6,20,46
1990,1,12,19,0,0,0,-4.4,-5,96,992,0,0,46
1990,1,12,20,0,0,0,-4.4,-5.6,92,992,3.1,60,46
1990,1,12,21,0,0,0,-4.4,-5,96,991,4.1,10,46
1990,1,12,22,0,0,0,-3.9,-4.4,96,990,4.1,30,46
1990,1,12,23,0,0,0,-2.8,-5,85,989,2.1,270,46
1990,1,13,0,0,0,0,1.7,-4.4,64,988,6.7,150,43
1990,1,13,1,0,0,0,1.1,-3.9,70,987,3.6,140,43
1990,1,13,2,0,0,0,2.8,-6.1,52,985,11.3,110,43
1990,1,13,3,0,0,0,3.3,-6.7,48,984,6.7,140,43
1990,1,13,4,0,0,0,0.6,-6.1,61,984,2.6,20,43
1990,1,13,5,0,0,0,-2.2,-4.4,85,984,5.2,300,43
1990,1,13,6,0,0,0,-2.2,-4.4,85,983,5.2,310,43
1990,1,13,7,0,0,0,-2.8,-4.4,89,983,6.2,290,43
1990,1,13,8,0,0,0,-3.3,-5,88,983,6.7,300,43
1990,1,13,9,0,0,0,-2.2,-5,82,983,4.6,360,43
1990,1,13,10,9,4,9,-2.8,-5,85,983,5.2,290,43
1990,1,13,11,31,5,31,-2.8,-5,85,982,6.7,300,43
1990,1,13,12,71,3,71,-2.2,-4.4,85,982,4.6,320,43
1990,1,13,13,51,2,51,0.6,-1.7,85,982,7.7,150,43
1990,1,13,14,36,3,36,0,-0.6,96,983,4.1,180,43
