Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725566,O`neill Baker Field,NE,USA,42.467000,-98.683000,-6,619
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Twet,RH,Pres,Wspd,Wdir,Albedo
1996,1,4,0,0,0,0,-6.1,-7.9,86,941,6.1,20,0.31
1996,1,4,1,0,0,0,-6.6,-8.2,87,941,6.7,360,0.31
1996,1,4,2,0,0,0,-7.3,-8.4,91,941,7.2,340,0.31
1996,1,4,3,0,0,0,-7.8,-9.5,86,941,9.7,350,0.31
1996,1,4,4,0,0,0,-8.4,-10,87,941,10.2,350,0.31
1996,1,4,5,0,0,0,-8.9,-10,91,941,8.2,350,0.31
1996,1,4,6,0,0,0,-10.6,-12.3,86,941,9.2,350,0.31
1996,1,4,7,0,0,0,-11.2,-12.8,87,941,9.7,340,0.31
1996,1,4,8,11,0,11,-11.7,-13.9,82,941,8.2,350,0.31
1996,1,4,9,35,0,35,-11.7,-13.9,82,941,6.6,350,0.31
1996,1,4,10,63,0,63,-11.2,-13.9,78,941,8.2,350,0.31
1996,1,4,11,82,0,82,-11.2,-13.9,78,941,8.2,340,0.31
1996,1,4,12,108,0,108,-11.2,-13.4,82,941,6.1,10,0.31
1996,1,4,13,103,0,103,-11.2,-13.4,82,941,5.6,10,0.31
1996,1,4,14,84,0,84,-11.2,-13.9,78,941,6.6,360,0.31
1996,1,4,15,73,48,61,-11.7,-13.9,82,941,5.1,360,0.31
1996,1,4,16,30,31,27,-12.3,-14.5,82,941,6.6,360,0.31
1996,1,4,17,0,1,0,-13.9,-15.6,86,941,5.1,350,0.31
1996,1,4,18,0,0,0,-15,-17.3,81,941,5.1,360,0.31
1996,1,4,19,0,0,0,-15.6,-17.3,85,941,4.1,350,0.31
1996,1,4,20,0,0,0,-15.6,-17.8,81,941,6.1,360,0.31
1996,1,4,21,0,0,0,-16.7,-18.4,85,941,6.1,340,0.31
1996,1,4,22,0,0,0,-16.7,-18.9,81,941,5.6,10,0.31
1996,1,4,23,0,0,0,-17.3,-18.9,86,941,5.1,360,0.31
1996,1,5,0,0,0,0,-17.8,-19.5,85,941,4.6,350,0.31
1996,1,5,1,0,0,0,-17.8,-20,81,941,5.1,350,0.31
1996,1,5,2,0,0,0,-18.4,-20.6,81,941,3.6,360,0.31
1996,1,5,3,0,0,0,-19.5,-21.2,85,941,4.1,350,0.31
1996,1,5,4,0,0,0,-18.9,-20.6,85,941,3.6,340,0.31
1996,1,5,5,0,0,0,-19.5,-20.6,90,941,2.5,350,0.31
1996,1,5,6,0,0,0,-19.5,-20.6,90,941,2.5,340,0.31
1996,1,5,7,0,0,0,-18.9,-21.7,76,941,3.6,350,0.31
1996,1,5,8,17,7,17,-18.9,-21.2,80,941,3,10,0.31
1996,1,5,9,50,0,50,-18.4,-20.6,81,941,3,350,0.31
1996,1,5,10,89,0,89,-17.8,-20,81,941,3,360,0.31
1996,1,5,11,117,0,117,-17.3,-19.5,81,941,2,30,0.31
1996,1,5,12,129,0,129,-16.7,-19.5,77,941,3,10,0.31
1996,1,5,13,123,0,123,-16.7,-18.9,81,941,2.5,20,0.31
1996,1,5,14,100,0,100,-16.2,-18.9,78,941,2,20,0.31
1996,1,5,15,64,0,64,-16.2,-18.9,78,941,2.5,20,0.31
1996,1,5,16,23,0,23,-16.2,-18.4,81,941,2,20,0.31
1996,1,5,17,0,0,0,-16.7,-18.9,81,941,1.5,20,0.31
1996,1,5,18,0,0,0,-16.7,-18.9,81,941,2,20,0.31
1996,1,5,19,0,0,0,-17.3,-19.5,81,941,2.5,20,0.31
1996,1,5,20,0,0,0,-17.3,-18.9,86,941,2,20,0.31
1996,1,5,21,0,0,0,-17.3,-19.5,81,941,0,0,0.31
1996,1,5,22,0,0,0,-17.8,-19.5,85,941,0,0,0.31
1996,1,5,23,0,0,0,-18.4,-20,86,941,0,0,0.31
1996,1,6,0,0,0,0,-19.5,-21.2,85,941,0,0,0.31
1996,1,6,1,0,0,0,-19.5,-21.2,85,941,0,0,0.31
1996,1,6,2,0,0,0,-18.9,-20.6,85,941,0,0,0.31
1996,1,6,3,0,0,0,-18.9,-20.6,85,941,0,0,0.31
1996,1,6,4,0,0,0,-18.4,-20.6,81,941,0,0,0.31
1996,1,6,5,0,0,0,-18.9,-20.6,85,941,0,0,0.31
1996,1,6,6,0,0,0,-18.9,-20.6,85,941,0,0,0.31
1996,1,6,7,0,0,0,-20.6,-22.3,85,941,0,0,0.31
1996,1,6,8,32,218,17,-20,-21.2,89,941,0,0,0.31
1996,1,6,9,114,211,72,-18.9,-20.6,85,941,0,0,0.31
1996,1,6,10,235,429,100,-17.3,-19.5,81,941,0,0,0.31
1996,1,6,11,226,308,106,-16.2,-18.4,81,941,0,0,0.31
1996,1,6,12,438,932,46,-15,-17.8,77,941,0,0,0.31
1996,1,6,13,419,922,45,-13.9,-17.8,70,941,0,0,0.31
1996,1,6,14,344,881,39,-13.4,-17.8,67,941,0,0,0.31
1996,1,6,15,184,276,116,-13.9,-17.8,70,941,0,0,0.31
1996,1,6,16,72,377,31,-15,-18.4,73,941,2.5,120,0.31
1996,1,6,17,2,81,0,-16.7,-18.9,81,941,1.5,110,0.31
1996,1,6,18,0,0,0,-18.4,-20,86,941,0,0,0.31
1996,1,6,19,0,0,0,-20.6,-23.4,76,941,2.5,80,0.31
1996,1,6,20,0,0,0,-20.6,-21.7,90,941,2,100,0.31
1996,1,6,21,0,0,0,-21.2,-22.8,86,941,1.5,90,0.31
1996,1,6,22,0,0,0,-21.2,-22.8,86,941,0,0,0.31
1996,1,6,23,0,0,0,-21.2,-23.4,81,941,0,0,0.31
1996,1,7,0,0,0,0,-21.7,-22.3,94,941,0,0,0.31
1996,1,7,1,0,0,0,-23.4,-25.6,80,941,0,0,0.31
1996,1,7,2,0,0,0,-22.8,-25,80,941,0,0,0.31
1996,1,7,3,0,0,0,-23.9,-25,90,941,2,170,0.31
1996,1,7,4,0,0,0,-23.4,-25,85,941,1.5,160,0.31
1996,1,7,5,0,0,0,-23.9,-25.6,84,941,0,0,0.31
1996,1,7,6,0,0,0,-23.9,-26.7,76,941,2,180,0.31
1996,1,7,7,0,0,0,-21.7,-22.8,90,941,2.5,180,0.31
1996,1,7,8,9,0,9,-18.9,-20,90,941,2,190,0.31
1996,1,7,9,67,25,62,-17.3,-18.4,90,941,3,190,0.31
1996,1,7,10,242,0,242,-15,-16.7,85,941,4.6,190,0.31
1996,1,7,11,329,270,223,-13.4,-15,86,941,7.2,180,0.31
1996,1,7,12,317,385,154,-11.7,-13.4,86,941,8.2,200,0.31
1996,1,7,13,260,313,132,-10.6,-12.3,86,941,7.2,190,0.31
1996,1,7,14,190,190,124,-9.5,-12.3,78,941,7.7,180,0.31
1996,1,7,15,208,537,75,-9.5,-12.3,78,941,7.7,180,0.31
1996,1,7,16,79,365,38,-10,-12.8,78,941,7.7,190,0.31
1996,1,7,17,1,6,0,-9.5,-12.3,78,941,8.2,180,0.31
1996,1,7,18,0,0,0,-9.5,-12.8,74,941,6.1,180,0.31
1996,1,7,19,0,0,0,-9.5,-12.3,78,941,7.7,180,0.31
1996,1,7,20,0,0,0,-8.4,-12.3,71,941,8.2,200,0.31
1996,1,7,21,0,0,0,-8.4,-12.3,71,941,8.7,200,0.31
1996,1,7,22,0,0,0,-7.8,-11.7,71,941,7.7,210,0.31
1996,1,7,23,0,0,0,-7.3,-11.2,71,941,7.2,210,0.31
1996,1,8,0,0,0,0,-7.3,-10.6,75,941,4.6,220,0.31
1996,1,8,1,0,0,0,-6.7,-10.6,71,941,5.1,210,0.31
1996,1,8,2,0,0,0,-6.7,-10.6,71,941,3,200,0.31
1996,1,8,3,0,0,0,-9.5,-11.7,82,941,3.6,190,0.31
1996,1,8,4,0,0,0,-6.7,-8.9,83,941,3,200,0.31
1996,1,8,5,0,0,0,-6.7,-9.5,78,941,2.5,230,0.31
1996,1,8,6,0,0,0,-5.6,-8.4,78,941,3.6,240,0.31
1996,1,8,7,0,0,0,-4.5,-7.8,75,941,3,260,0.31
1996,1,8,8,32,232,17,-3.4,-7.3,72,941,3.6,250,0.31
1996,1,8,9,159,588,40,-1.2,-6.2,65,941,4.6,240,0.31
1996,1,8,10,288,739,54,1.6,-3.9,64,941,2.5,260,0.31
1996,1,8,11,380,807,63,3.3,-3.4,59,941,4.1,260,0.31
1996,1,8,12,420,830,67,4.4,-2.3,60,941,3,270,0.31
1996,1,8,13,402,821,65,5,-2.3,58,941,4.1,290,0.31
1996,1,8,14,329,774,58,5,-1.7,61,941,6.1,260,0.31
1996,1,8,15,212,663,46,5,-1.2,63,941,4.6,270,0.31
1996,1,8,16,76,405,29,3.8,-1.2,69,941,4.6,260,0.31
1996,1,8,17,1,35,1,3.3,-1.7,69,941,4.6,270,0.31
1996,1,8,18,0,0,0,3.8,-1.7,66,941,6.1,280,0.31
1996,1,8,19,0,0,0,3.8,-1.7,66,941,5.6,280,0.31
1996,1,8,20,0,0,0,3.3,-1.7,69,941,5.1,270,0.31
1996,1,8,21,0,0,0,2.7,-1.7,72,941,6.1,260,0.31
1996,1,8,22,0,0,0,3.3,-2.3,65,941,7.2,280,0.31
1996,1,8,23,0,0,0,3.3,-2.3,65,941,7.7,280,0.31
1996,1,9,0,0,0,0,2.7,-2.8,65,941,7.2,300,0.31
1996,1,9,1,0,0,0,2.2,-2.8,68,941,7.2,290,0.31
1996,1,9,2,0,0,0,1.6,-3.4,67,941,4.1,310,0.31
1996,1,9,3,0,0,0,1.1,-3.4,70,941,6.1,280,0.31
1996,1,9,4,0,0,0,0,-3.9,72,941,4.6,280,0.31
1996,1,9,5,0,0,0,0,-3.9,72,941,5.1,290,0.31
1996,1,9,6,0,0,0,-0.6,-4.5,72,941,5.1,280,0.31
1996,1,9,7,0,0,0,-1.2,-4.5,76,941,2,330,0.31
1996,1,9,8,36,314,14,0.5,-3.9,70,941,3.6,320,0.31
1996,1,9,9,151,122,126,2.2,-2.8,68,941,4.1,330,0.31
1996,1,9,10,280,504,120,3.3,-2.8,63,941,4.6,310,0.31
1996,1,9,11,393,863,53,4.4,-2.8,58,941,4.6,300,0.31
1996,1,9,12,413,834,57,5.5,-2.3,56,941,4.6,310,0.31
1996,1,9,13,328,545,103,6.6,-1.7,54,941,4.6,300,0.31
1996,1,9,14,261,485,90,7.2,-1.7,52,941,4.6,280,0.31
1996,1,9,15,156,323,75,6.6,-2.3,52,941,2.5,270,0.31
1996,1,9,16,64,235,36,6.1,-2.3,54,941,0,0,0.31
1996,1,9,17,2,38,1,2.7,-2.8,65,941,0,0,0.31
1996,1,9,18,0,0,0,0,-2.8,79,941,3,210,0.31
1996,1,9,19,0,0,0,-2.3,-4.5,83,941,1.5,220,0.31
1996,1,9,20,0,0,0,-1.7,-4.5,79,941,2.5,220,0.31
1996,1,9,21,0,0,0,-3.4,-5.6,83,941,2.5,190,0.31
1996,1,9,22,0,0,0,-2.8,-5,83,941,2.5,210,0.31
1996,1,9,23,0,0,0,-2.8,-5,83,941,4.1,170,0.31
1996,1,10,0,0,0,0,-0.6,-2.8,83,941,2,180,0.31
1996,1,10,1,0,0,0,0.5,-2.3,80,941,3,190,0.31
1996,1,10,2,0,0,0,0.5,-2.3,80,941,3,140,0.31
1996,1,10,3,0,0,0,1.6,-2.3,74,941,3,140,0.31
1996,1,10,4,0,0,0,2.2,-2.3,71,941,5.6,150,0.31
1996,1,10,5,0,0,0,2.7,-2.3,68,941,6.1,140,0.31
1996,1,10,6,0,0,0,2.7,-1.7,72,941,7.7,150,0.31
1996,1,10,7,0,0,0,2.7,-1.7,72,941,8.7,150,0.31
1996,1,10,8,35,278,17,2.7,-2.3,68,941,8.7,150,0.31
1996,1,10,9,179,540,69,3.3,-2.3,65,941,7.7,170,0.31
1996,1,10,10,292,625,92,3.8,-1.7,66,941,8.2,180,0.31
1996,1,10,11,311,465,126,4.4,-1.7,63,941,6.6,190,0.31
1996,1,10,12,404,579,155,5.5,-1.1,62,941,6.4,240,0.31
1996,1,10,13,262,240,162,6.1,-0.6,62,941,6.1,280,0.31
1996,1,10,14,173,63,150,5.5,0,68,941,5.6,300,0.31
1996,1,10,15,220,631,59,5.5,0.5,70,941,6.6,300,0.31
1996,1,10,16,71,355,27,5,0,70,941,5.1,300,0.31
1996,1,10,17,2,48,1,4.1,-0.9,69,941,6.9,300,0.31
1996,1,10,18,0,0,0,3.8,-1.7,66,941,8.7,290,0.31
1996,1,10,19,0,0,0,3.3,-2.3,65,941,11.8,300,0.31
1996,1,10,20,0,0,0,3.8,-2.3,63,941,14.4,310,0.31
1996,1,10,21,0,0,0,3.8,-1.7,66,941,14.9,320,0.31
1996,1,10,22,0,0,0,3.3,-1.7,69,941,12.3,310,0.31
1996,1,10,23,0,0,0,2.7,-1.7,72,941,12.8,310,0.31
1996,1,11,0,0,0,0,2.2,-2.8,68,941,10.8,310,0.31
1996,1,11,1,0,0,0,2.2,-2.8,68,941,9.2,300,0.31
1996,1,11,2,0,0,0,0.5,-3.9,70,941,6.6,300,0.31
1996,1,11,3,0,0,0,0,-3.9,72,941,7.7,310,0.31
1996,1,11,4,0,0,0,0,-4.5,69,941,9.7,310,0.31
1996,1,11,5,0,0,0,0,-4.5,69,941,8.7,310,0.31
1996,1,11,6,0,0,0,0,-5,66,941,9.2,320,0.31
1996,1,11,7,0,0,0,-0.6,-5.6,66,941,7.2,310,0.31
1996,1,11,8,29,27,27,0.5,-5.6,60,941,6.1,310,0.31
1996,1,11,9,136,142,107,2.7,-5,54,941,7.2,300,0.31
1996,1,11,10,260,471,109,4.4,-5.6,46,941,7.2,310,0.31
1996,1,11,11,189,79,157,6.7,-5.2,40,941,7.2,310,0.31
1996,1,11,12,260,135,201,8.3,-5,37,941,7.2,300,0.31
1996,1,11,13,358,403,190,8.8,-5.6,34,941,6.1,290,0.31
1996,1,11,14,256,212,180,10,-5,33,941,7.7,290,0.31
1996,1,11,15,114,123,82,8.8,-5,35,941,6.6,290,0.31
1996,1,11,16,60,82,49,6.1,-4.5,45,941,5.6,280,0.31
1996,1,11,17,2,23,1,4.4,-3.9,53,941,5.6,290,0.31
1996,1,11,18,0,0,0,2.7,-3.4,62,941,4.6,280,0.31
1996,1,11,19,0,0,0,3.8,-3.4,57,941,5.6,290,0.31
1996,1,11,20,0,0,0,4.4,-3.4,55,941,7.7,290,0.31
1996,1,11,21,0,0,0,3.3,-3.4,59,941,6.1,300,0.31
1996,1,11,22,0,0,0,3.8,-3.4,57,941,7.2,290,0.31
1996,1,11,23,0,0,0,2.7,-3.4,62,941,6.1,270,0.31
1996,1,12,0,0,0,0,1.1,-4.5,63,941,4.6,260,0.31
1996,1,12,1,0,0,0,1.6,-3.9,64,941,4.6,280,0.31
1996,1,12,2,0,0,0,1.6,-3.9,64,941,6.1,270,0.31
1996,1,12,3,0,0,0,0.5,-3.9,70,941,5.1,270,0.31
1996,1,12,4,0,0,0,0.5,-4.5,66,941,4.6,250,0.31
1996,1,12,5,0,0,0,0.5,-3.9,70,941,5.1,250,0.31
1996,1,12,6,0,0,0,1.6,-3.9,64,941,5.6,260,0.31
1996,1,12,7,0,0,0,0.5,-3.9,70,941,4.6,260,0.31
1996,1,12,8,35,257,17,2.2,-3.9,62,941,5.1,260,0.31
1996,1,12,9,166,609,39,7.2,-2.8,48,941,6.1,260,0.31
1996,1,12,10,296,755,52,10,-3.4,37,941,6.1,280,0.31
1996,1,12,11,390,819,61,11.6,-3.9,32,941,8.7,290,0.31
1996,1,12,12,406,761,76,14.4,-4.5,26,941,5.6,300,0.31
1996,1,12,13,297,190,217,16.1,-4.5,23,941,6.6,290,0.31
1996,1,12,14,325,566,120,15.5,-5.6,22,941,3.6,290,0.31
1996,1,12,15,215,583,63,13.8,-5.6,24,941,3.6,290,0.31
1996,1,12,16,85,388,35,11.1,-6.2,27,941,5.6,280,0.31
1996,1,12,17,3,54,2,9.4,-6.2,31,941,5.6,290,0.31
1996,1,12,18,0,0,0,7.7,-6.7,33,941,5.1,280,0.31
1996,1,12,19,0,0,0,6.1,-6,39,941,4.6,280,0.31
1996,1,12,20,0,0,0,4.4,-5.6,46,941,4.1,270,0.31
1996,1,12,21,0,0,0,4.4,-5,48,941,5.6,260,0.31
1996,1,12,22,0,0,0,3.3,-5,52,941,4.6,260,0.31
1996,1,12,23,0,0,0,2.7,-5.6,51,941,3.6,240,0.31
1996,1,13,0,0,0,0,2.2,-5.6,53,941,3,230,0.31
1996,1,13,1,0,0,0,1.6,-5.6,56,941,3,230,0.31
1996,1,13,2,0,0,0,1.6,-5,59,941,4.6,240,0.31
1996,1,13,3,0,0,0,0.5,-4.5,66,941,3.6,230,0.31
1996,1,13,4,0,0,0,1.6,-3.9,64,941,4.1,230,0.31
1996,1,13,5,0,0,0,1.6,-4.5,61,941,4.6,230,0.31
1996,1,13,6,0,0,0,5,-5,46,941,4.6,230,0.31
1996,1,13,7,0,0,0,4.4,-5,48,941,4.6,250,0.31
1996,1,13,8,35,254,17,6.6,-4.5,43,941,2.5,250,0.31
1996,1,13,9,160,574,40,9.3,-4.4,36,941,3.8,270,0.31
1996,1,13,10,68,60,49,12.2,-4.5,30,941,5.1,280,0.31
1996,1,13,11,125,0,125,13.6,-4.1,28,941,5.6,290,0.31
1996,1,13,12,193,79,159,14.4,-3.9,27,941,6.1,290,0.31
1996,1,13,13,241,129,186,15.5,-3.9,25,941,4.6,300,0.31
1996,1,13,14,206,119,163,15.5,-3.9,25,941,6.1,310,0.31
1996,1,13,15,74,0,74,15,-3.9,26,941,5.1,310,0.31
1996,1,13,16,31,0,31,9.4,-3.4,39,941,4.1,300,0.31
1996,1,13,17,1,0,1,8.8,-3.4,41,941,5.1,300,0.31
1996,1,13,18,0,0,0,6.6,-3.9,45,941,5.6,290,0.31
1996,1,13,19,0,0,0,5,-4.5,48,941,4.6,280,0.31
1996,1,13,20,0,0,0,3.8,-4.5,52,941,4.6,270,0.31
1996,1,13,21,0,0,0,3.3,-4.5,54,941,4.1,280,0.31
1996,1,13,22,0,0,0,2.2,-4.5,59,941,3.6,280,0.31
1996,1,13,23,0,0,0,1.6,-3.9,64,941,4.1,260,0.31
1996,1,14,0,0,0,0,2.7,-4.5,57,941,4.6,270,0.31
1996,1,14,1,0,0,0,3.3,-4.5,54,941,3,250,0.31
1996,1,14,2,0,0,0,0.5,-5.6,60,941,3,250,0.31
1996,1,14,3,0,0,0,1.1,-4.5,63,941,4.6,300,0.31
1996,1,14,4,0,0,0,0.5,-5,63,941,3.6,290,0.31
1996,1,14,5,0,0,0,-0.6,-5,69,941,4.1,300,0.31
1996,1,14,6,0,0,0,-0.6,-5,69,941,4.1,310,0.31
1996,1,14,7,0,0,0,-0.6,-3.9,76,941,6.6,360,0.31
1996,1,14,8,11,0,11,-2.8,-3.9,91,941,7.7,360,0.31
1996,1,14,9,35,0,35,-4.5,-5.6,91,941,8.2,360,0.31
1996,1,14,10,62,0,62,-4.5,-5.6,91,941,8.7,10,0.31
1996,1,14,11,83,0,83,-6.2,-7.8,87,941,9.7,360,0.31
1996,1,14,12,92,0,92,-7.3,-8.9,87,941,10.2,340,0.31
1996,1,14,13,163,156,97,-6.2,-10,72,941,9.2,360,0.31
1996,1,14,14,298,522,106,-5.6,-10.6,65,941,7.2,350,0.31
1996,1,14,15,200,426,86,-6.2,-11.7,62,941,9.2,360,0.31
1996,1,14,16,84,286,45,-7.8,-13.9,58,941,8.2,10,0.31
1996,1,14,17,3,26,2,-9.5,-13.4,70,941,7.2,10,0.31
1996,1,14,18,0,0,0,-9.5,-13.4,70,941,7.2,360,0.31
1996,1,14,19,0,0,0,-10.6,-13.8,75,941,5.4,10,0.31
1996,1,14,20,0,0,0,-11.7,-14.5,78,941,3.6,20,0.31
1996,1,14,21,0,0,0,-12.3,-15,78,941,3.6,10,0.31
1996,1,14,22,0,0,0,-12.8,-16.2,73,941,4.6,20,0.31
1996,1,14,23,0,0,0,-13.4,-17.3,70,941,2,10,0.31
1996,1,15,0,0,0,0,-13.9,-17.3,73,941,1.5,20,0.31
1996,1,15,1,0,0,0,-14.5,-17.3,77,941,2,360,0.31
1996,1,15,2,0,0,0,-14.5,-17.3,77,941,0,0,0.31
1996,1,15,3,0,0,0,-14.5,-17.3,77,941,2.5,60,0.31
1996,1,15,4,0,0,0,-14.5,-16.7,82,941,2.5,90,0.31
1996,1,15,5,0,0,0,-14.5,-16.7,82,941,4.1,110,0.31
1996,1,15,6,0,0,0,-14.5,-16.2,85,941,3.6,150,0.31
1996,1,15,7,0,0,0,-13.9,-15.6,86,941,5.1,160,0.31
1996,1,15,8,15,0,15,-12.8,-15,82,941,6.6,150,0.31
1996,1,15,9,63,0,63,-10.6,-14.5,70,941,8.7,160,0.31
1996,1,15,10,105,0,105,-9.5,-13.4,70,941,8.2,160,0.31
1996,1,15,11,134,0,134,-5,-11.7,56,941,10.8,170,0.31
1996,1,15,12,147,0,147,-2.3,-10.6,49,941,9.7,170,0.31
1996,1,15,13,142,0,142,-2.3,-10,51,941,10.8,180,0.31
1996,1,15,14,120,0,120,-2.3,-9.5,54,941,11.8,190,0.31
1996,1,15,15,84,0,84,-1.7,-8.9,54,941,8.7,170,0.31
1996,1,15,16,31,0,31,-1.7,-8.9,54,941,8.2,170,0.31
1996,1,15,17,1,0,1,-2.3,-8.4,59,941,7.7,180,0.31
1996,1,15,18,0,0,0,-2.3,-8.4,59,941,7.2,180,0.31
1996,1,15,19,0,0,0,-2.3,-8.4,59,941,8.2,180,0.31
1996,1,15,20,0,0,0,-1.7,-7.8,59,941,9.2,190,0.31
1996,1,15,21,0,0,0,-1.7,-7.3,62,941,8.2,190,0.31
1996,1,15,22,0,0,0,-1.2,-6.2,65,941,7.7,200,0.31
1996,1,15,23,0,0,0,-0.6,-5.6,66,941,7.2,200,0.31
1996,1,16,0,0,0,0,-0.6,-5,69,941,6.6,200,0.31
1996,1,16,1,0,0,0,0.5,-3.9,70,941,8.2,200,0.31
