Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,
2002,1,6,10,427,740,136,-4,-10,59,777,2.1,330,0.27
2002,1,6,11,357,337,199,-2,-9,55,777,2.6,30,0.27
2002,1,6,12,479,728,117,6,-4,47,781,6.2,330,0.27
2002,1,6,13,397,490,164,7,-3,48,782,7.2,310,0.27
2002,1,6,14,368,675,93,7,-3,48,782,7.2,320,0.27
2002,1,6,15,322,818,81,6,-3,51,782,6.2,310,0.27
2002,1,6,16,119,145,98,6,-3,51,782,5.1,290,0.27
2002,1,6,17,0,0,0,3,-3,63,780,5.7,290,0.27
2002,1,6,18,0,0,0,3,-3,63,781,3.1,340,0.27
2002,1,6,19,0,0,0,0,-3,78,779,2.6,310,0.27
2002,1,6,20,0,0,0,-3,-5,84,777,2.1,280,0.27
2002,1,6,21,0,0,0,-4,-6,84,776,3.6,270,0.27
2002,1,6,22,0,0,0,-3,-4,92,777,3.1,260,0.27
2002,1,6,23,0,0,0,-2,-4,85,777,2.6,280,0.27
2002,1,7,0,0,0,0,-4,-6,84,774,2.1,250,0.27
2002,1,7,1,0,0,0,-3,-6,77,775,5.7,270,0.27
2002,1,7,2,0,0,0,-4,-7,77,775,4.1,290,0.27
2002,1,7,3,0,0,0,-2,-6,71,776,2.1,230,0.27
2002,1,7,4,0,0,0,-6,-7,92,773,1.5,360,0.27
2002,1,7,5,0,0,0,-6,-7,92,773,2.6,10,0.27
2002,1,7,6,0,0,0,-7,-8,92,773,2.6,250,0.27
2002,1,7,7,0,0,0,-6,-7,92,775,3.6,280,0.27
2002,1,7,8,32,0,32,-3,-6,77,777,1.5,30,0.27
2002,1,7,9,209,494,73,-1,-4,78,779,2.1,30,0.27
2002,1,7,10,239,197,162,4,-3,59,781,2.1,360,0.27
2002,1,7,11,516,776,151,6,-2,55,782,2.1,310,0.27
2002,1,7,12,412,469,178,6,-2,55,781,1.5,50,0.27
2002,1,7,13,449,691,118,7,-1,56,781,2,80,0.27
2002,1,7,14,461,926,81,8,-1,52,781,2.6,120,0.27
2002,1,7,15,321,1000,23,7,-1,56,780,3.1,150,0.27
2002,1,7,16,161,633,66,4,-1,69,780,4.1,140,0.27
2002,1,7,17,0,0,0,-1,-3,85,778,2.6,240,0.27
2002,1,7,18,0,0,0,-1,-3,85,778,3.6,270,0.27
2002,1,7,19,0,0,0,-1,-4,78,778,4.6,290,0.27
2002,1,7,20,0,0,0,-3,-5,84,776,2.6,250,0.27
2002,1,7,21,0,0,0,-3,-6,77,776,2.1,270,0.27
2002,1,7,22,0,0,0,-4,-6,84,774,2.1,240,0.27
2002,1,7,23,0,0,0,-6,-7,92,772,1.8,230,0.27
2002,1,8,0,0,0,0,-6,-7,92,772,1.5,220,0.27
2002,1,8,1,0,0,0,-6,-7,92,771,2.3,250,0.27
2002,1,8,2,0,0,0,-2,-4,85,773,3.1,270,0.27
2002,1,8,3,0,0,0,-3,-5,84,773,3.6,250,0.27
2002,1,8,4,0,0,0,-4,-6,84,772,3.1,250,0.27
2002,1,8,5,0,0,0,-5,-7,84,772,2.6,250,0.27
2002,1,8,6,0,0,0,-5,-7,84,772,2.1,270,0.27
2002,1,8,7,0,0,0,-6,-7,92,771,2.6,260,0.27
2002,1,8,8,16,0,16,-4,-6,84,773,2.6,230,0.27
2002,1,8,9,129,82,106,0,-3,78,776,2.1,210,0.27
2002,1,8,10,187,46,169,3,-2,68,778,1.8,150,0.27
2002,1,8,11,334,296,195,6,-1,60,779,1.5,80,0.27
2002,1,8,12,515,764,132,6.4,-1.4,57,778,2.6,120,0.27
2002,1,8,13,345,300,200,6,-2,55,777,3.6,150,0.27
2002,1,8,14,467,680,186,7,-1,56,776,2.6,150,0.27
2002,1,8,15,151,163,102,7,-2,52,776,1.5,150,0.27
2002,1,8,16,88,60,79,5,-1,64,775,3.6,140,0.27
2002,1,8,17,0,0,0,4,-1,69,774,2.1,170,0.27
2002,1,8,18,0,0,0,4,-2,64,774,1.5,190,0.27
2002,1,8,19,0,0,0,3,-2,68,774,1.5,220,0.27
2002,1,8,20,0,0,0,3,-2,68,774,1.5,240,0.27
2002,1,8,21,0,0,0,2,-2,73,772,1.5,270,0.27
2002,1,8,22,0,0,0,0,-2,85,770,1.5,290,0.27
2002,1,8,23,0,0,0,0,-1,92,769,1.8,270,0.27
2002,1,9,0,0,0,0,-1,-2,92,767,2.1,240,0.27
2002,1,9,1,0,0,0,0,-3,78,767,1.5,280,0.27
2002,1,9,2,0,0,0,-1,-3,85,767,2.1,250,0.27
2002,1,9,3,0,0,0,-2,-3,92,766,1.5,190,0.27
2002,1,9,4,0,0,0,-1,-4,78,766,1.5,200,0.27
2002,1,9,5,0,0,0,-2,-4,85,766,1.5,200,0.27
2002,1,9,6,0,0,0,1,-4,67,767,2.1,180,0.27
2002,1,9,7,0,0,0,1,-4,67,768,1.5,170,0.27
2002,1,9,8,16,0,16,3,-3,63,769,5.7,150,0.27
2002,1,9,9,53,0,53,3,-2,68,769,2.6,330,0.27
2002,1,9,10,192,52,172,4,-2,64,770,3.1,150,0.27
2002,1,9,11,238,77,202,4,-3,59,769,5.1,140,0.27
2002,1,9,12,582,794,182,4,-3,59,769,4.6,200,0.27
2002,1,9,13,435,648,121,6,-3,51,770,4.1,260,0.27
2002,1,9,14,473,862,115,6,-3,51,770,5.1,320,0.27
2002,1,9,15,335,1002,31,6,-4,47,770,2.6,270,0.27
2002,1,9,16,170,692,63,4,-4,54,769,3.1,290,0.27
2002,1,9,17,0,0,0,3,-3,63,769,3.1,320,0.27
2002,1,9,18,0,0,0,1,-3,72,768,1.5,290,0.27
2002,1,9,19,0,0,0,1,-4,67,768,4.6,310,0.27
2002,1,9,20,0,0,0,0,-4,72,768,2.1,360,0.27
2002,1,9,21,0,0,0,-2,-5,78,767,2.1,20,0.27
2002,1,9,22,0,0,0,-3,-6,77,767,4.1,290,0.27
2002,1,9,23,0,0,0,-3,-4,92,767,4.1,320,0.27
2002,1,10,0,0,0,0,-3,-4,92,767,5.7,320,0.27
2002,1,10,1,0,0,0,-4,-5,92,767,4.1,350,0.27
2002,1,10,2,0,0,0,-3,-4,92,768,6.2,320,0.27
2002,1,10,3,0,0,0,-3.7,-5.1,89,767,4.9,320,0.27
2002,1,10,4,0,0,0,-4,-6,84,767,3.6,320,0.27
2002,1,10,5,0,0,0,-4,-6,84,767,5.7,310,0.27
2002,1,10,6,0,0,0,-5.8,-7.3,88,768,5.1,320,0.27
2002,1,10,7,0,0,0,-6,-7,92,768,4.6,320,0.27
2002,1,10,8,41,40,36,-4,-7,77,770,7.7,360,0.27
2002,1,10,9,156,203,99,-3,-7,71,771,9.3,30,0.27
2002,1,10,10,432,740,137,-3,-8,65,772,9.8,40,0.27
2002,1,10,11,402,527,151,-1,-10,46,773,6.2,10,0.27
2002,1,10,12,454,619,141,0,-9,46,774,8.7,360,0.27
2002,1,10,13,344,281,207,1,-11,36,775,8.2,20,0.27
2002,1,10,14,465,861,105,1,-12,33,774,9.8,10,0.27
2002,1,10,15,324,1007,16,1,-11,36,775,8.2,360,0.27
2002,1,10,16,185,710,72,0,-12,36,775,5.7,10,0.27
2002,1,10,17,0,0,0,-3,-10,55,774,5.7,340,0.27
2002,1,10,18,0,0,0,-6,-11,64,773,4.1,340,0.27
2002,1,10,19,0,0,0,-7,-11,70,773,5.7,330,0.27
2002,1,10,20,0,0,0,-7,-11,70,773,2.6,280,0.27
2002,1,10,21,0,0,0,-11,-13,84,771,3.1,280,0.27
2002,1,10,22,0,0,0,-12,-13,91,771,1.5,260,0.27
2002,1,10,23,0,0,0,-12,-14,83,770,4.1,270,0.27
2002,1,11,0,0,0,0,-12,-14,83,770,3.6,280,0.27
2002,1,11,1,0,0,0,-13,-15,83,769,1.5,270,0.27
2002,1,11,2,0,0,0,-13,-16,76,769,2.6,270,0.27
2002,1,11,3,0,0,0,-13,-16,76,769,3.6,260,0.27
2002,1,11,4,0,0,0,-12,-16,69,770,3.6,270,0.27
2002,1,11,5,0,0,0,-11,-14,76,771,2.1,350,0.27
2002,1,11,6,0,0,0,-12,-14,83,772,1.5,260,0.27
2002,1,11,7,0,0,0,-10,-14,70,774,2.6,310,0.27
2002,1,11,8,90,640,10,-8,-13,64,775,2.6,280,0.27
2002,1,11,9,267,890,19,-6,-13,54,777,2.6,50,0.27
2002,1,11,10,432,741,136,1,-15,25,782,1.5,340,0.27
2002,1,11,11,323,249,204,1,-12,33,781,2.1,20,0.27
2002,1,11,12,321,138,250,2,-13,28,780,1.5,50,0.27
2002,1,11,13,259,98,212,7,-11,24,783,1.5,20,0.27
2002,1,11,14,457,760,137,8,-14,17,783,1.5,360,0.27
2002,1,11,15,314,931,26,8,-11,22,783,1.5,320,0.27
2002,1,11,16,179,662,72,5,-9,33,782,2.1,340,0.27
2002,1,11,17,0,0,0,0,-9,46,779,2.1,50,0.27
2002,1,11,18,0,0,0,-6,-9,77,776,2.6,270,0.27
2002,1,11,19,0,0,0,-5,-11,59,776,3.6,270,0.27
2002,1,11,20,0,0,0,-5,-12,54,776,3.6,280,0.27
2002,1,11,21,0,0,0,-8,-13,64,774,2.1,330,0.27
2002,1,11,22,0,0,0,-3,-14,38,776,2.6,10,0.27
2002,1,11,23,0,0,0,-10,-13,76,772,3.6,260,0.27
2002,1,12,0,0,0,0,-9,-13,70,772,3.1,270,0.27
2002,1,12,1,0,0,0,-8,-13,64,771,3.6,270,0.27
2002,1,12,2,0,0,0,-8,-13,64,771,2.6,290,0.27
2002,1,12,3,0,0,0,-8,-13,64,771,3.6,270,0.27
2002,1,12,4,0,0,0,-8,-13,64,771,3.6,280,0.27
2002,1,12,5,0,0,0,-9,-12,77,771,3.1,270,0.27
2002,1,12,6,0,0,0,-7,-11,70,773,4.6,280,0.27
2002,1,12,7,0,0,0,-7,-10,77,772,4.1,280,0.27
2002,1,12,8,38,13,36,-3,-7,71,774,4.1,290,0.27
2002,1,12,9,116,49,102,1,-6,56,777,2.6,280,0.27
2002,1,12,10,338,422,169,3,-4,58,777,2.9,300,0.27
2002,1,12,11,159,6,156,6,-6,39,779,3.3,310,0.27
2002,1,12,12,575,800,166,8,-5,37,779,3.6,330,0.27
2002,1,12,13,538,1033,30,8,-4,41,777,3.1,250,0.27
2002,1,12,14,449,992,29,6,-3,51,775,2.6,170,0.27
2002,1,12,15,347,989,38,6,-4,47,775,3.6,150,0.27
2002,1,12,16,192,765,66,5,-5,46,774,1.5,160,0.27
2002,1,12,17,0,0,0,2,-7,48,773,2.6,170,0.27
2002,1,12,18,0,0,0,-3,-7,71,769,2.1,190,0.27
2002,1,12,19,0,0,0,-2,-9,55,769,3.1,30,0.27
2002,1,12,20,0,0,0,-3,-11,50,767,2.9,20,0.27
2002,1,12,21,0,0,0,2,-16,21,769,2.6,360,0.27
2002,1,12,22,0,0,0,-3,-15,35,765,4.6,10,0.27
2002,1,12,23,0,0,0,-7,-14,54,762,4.4,360,0.27
2002,1,13,0,0,0,0,-6,-16,41,762,4.3,360,0.27
2002,1,13,1,0,0,0,-2,-18,24,764,4.1,350,0.27
2002,1,13,2,0,0,0,-3,-16,32,765,4.6,340,0.27
2002,1,13,3,0,0,0,-4,-16,34,763,4.6,10,0.27
2002,1,13,4,0,0,0,-3,-13,42,764,7.2,360,0.27
2002,1,13,5,0,0,0,-5,-13,49,763,5.7,340,0.27
2002,1,13,6,0,0,0,-6,-12,59,765,6.2,340,0.27
2002,1,13,7,0,0,0,-6,-13,54,764,4.6,330,0.27
2002,1,13,8,77,517,11,-4,-11,54,766,5.1,330,0.27
2002,1,13,9,209,544,56,-2,-10,50,766,5.7,330,0.27
2002,1,13,10,348,642,90,1,-10,40,769,3.6,360,0.27
2002,1,13,11,544,912,104,1,-10,40,769,6.7,20,0.27
2002,1,13,12,593,1046,56,2,-10,37,769,6.2,330,0.27
2002,1,13,13,570,1045,53,3,-10,34,769,5.7,320,0.27
2002,1,13,14,491,1035,49,2,-9,40,768,8.7,310,0.27
2002,1,13,15,345,1007,28,1,-10,40,768,8.7,320,0.27
2002,1,13,16,186,745,61,-1,-12,39,767,6.2,320,0.27
2002,1,13,17,0,121,0,-3,-12,46,767,6.7,330,0.27
2002,1,13,18,0,0,0,-6,-12,59,766,4.6,330,0.27
2002,1,13,19,0,0,0,-6,-13,54,766,4.6,340,0.27
2002,1,13,20,0,0,0,-6,-14,49,765,4.6,340,0.27
2002,1,13,21,0,0,0,-8,-14,58,763,4.6,340,0.27
2002,1,13,22,0,0,0,-11,-16,63,761,3.9,320,0.27
2002,1,13,23,0,0,0,-12,-16,69,760,3.3,300,0.27
2002,1,14,0,0,0,0,-16,-18,83,757,2.6,280,0.27
2002,1,14,1,0,0,0,-14,-18,69,758,4.1,280,0.27
2002,1,14,2,0,0,0,-14,-18,69,758,3.1,270,0.27
2002,1,14,3,0,0,0,-17,-21,68,756,2.1,250,0.27
2002,1,14,4,0,0,0,-18,-21,75,755,2.6,250,0.27
2002,1,14,5,0,0,0,-18,-21,75,756,3.1,240,0.27
2002,1,14,6,0,0,0,-17,-21,68,757,3.1,240,0.27
2002,1,14,7,0,0,0,-18,-21,75,756,3.1,220,0.27
2002,1,14,8,66,302,28,-14,-19,63,759,1.5,210,0.27
2002,1,14,9,152,148,110,-8,-14,58,763,1.5,230,0.27
2002,1,14,10,234,156,171,-2,-11,46,766,3.1,160,0.27
2002,1,14,11,515,775,140,-1,-10,46,766,6.2,160,0.27
2002,1,14,12,435,457,200,0,-9,46,767,6.2,150,0.27
2002,1,14,13,569,873,135,1,-9,43,766,6.7,150,0.27
2002,1,14,14,448,928,49,2,-10,37,766,7.2,140,0.27
2002,1,14,15,301,865,25,2,-10,37,767,5.1,150,0.27
2002,1,14,16,162,616,57,2,-12,31,767,4.6,170,0.27
2002,1,14,17,1,108,0,-1,-13,35,766,5.1,170,0.27
2002,1,14,18,0,0,0,-5,-13,49,764,4.1,170,0.27
2002,1,14,19,0,0,0,-8,-14,58,762,1.5,270,0.27
2002,1,14,20,0,0,0,-13,-16,76,758,2.6,250,0.27
2002,1,14,21,0,0,0,-13,-17,69,756,1.5,260,0.27
2002,1,14,22,0,0,0,-14,-18,69,754,1.5,240,0.27
2002,1,14,23,0,0,0,-14,-17,76,754,2.4,210,0.27
2002,1,15,0,0,0,0,-9,-16,53,756,3.2,190,0.27
2002,1,15,1,0,0,0,-4,-15,38,758,4.1,160,0.27
2002,1,15,2,0,0,0,-4,-14,41,758,2.6,150,0.27
2002,1,15,3,0,0,0,-6,-14,49,756,2.6,160,0.27
2002,1,15,4,0,0,0,-2,-14,35,758,3.1,120,0.27
2002,1,15,5,0,0,0,-1,-13,35,760,2.6,120,0.27
2002,1,15,6,0,0,0,-2,-13,38,760,2.1,110,0.27
2002,1,15,7,0,0,0,-3,-13,42,761,2.6,70,0.27
2002,1,15,8,22,0,22,-3,-12,46,763,3.1,30,0.27
2002,1,15,9,174,275,96,0,-13,32,765,5.7,250,0.27
2002,1,15,10,281,214,194,0,-11,39,766,7.7,240,0.27
2002,1,15,11,345,213,242,1,-11,36,766,6.7,260,0.27
2002,1,15,12,399,355,215,1,-10,40,764,8.7,260,0.27
2002,1,15,13,304,134,237,1,-11,36,762,5.7,300,0.27
2002,1,15,14,348,420,166,0,-11,39,763,3.1,320,0.27
2002,1,15,15,325,783,73,-2,-10,50,762,5.1,330,0.27
2002,1,15,16,192,753,61,-3,-10,55,761,3.6,360,0.27
2002,1,15,17,1,141,0,-4,-11,54,761,3.6,310,0.27
2002,1,15,18,0,0,0,-5,-11,59,761,4.6,300,0.27
2002,1,15,19,0,0,0,-6,-12,59,761,3.6,330,0.27
2002,1,15,20,0,0,0,-9,-12,77,759,4.1,30,0.27
2002,1,15,21,0,0,0,-11,-13,84,758,4.1,360,0.27
2002,1,15,22,0,0,0,-12,-13,91,758,3.6,360,0.27
2002,1,15,23,0,0,0,-11,-13,84,758,4.6,340,0.27
2002,1,16,0,0,0,0,-11,-13,84,758,4.6,330,0.27
2002,1,16,1,0,0,0,-13,-14,91,757,4.6,350,0.27
2002,1,16,2,0,0,0,-13,-14,91,758,3.1,360,0.27
2002,1,16,3,0,0,0,-14,-16,83,758,2.1,20,0.27
2002,1,16,4,0,0,0,-14,-16,83,758,2.6,340,0.27
2002,1,16,5,0,0,0,-14,-16,83,758,2.6,330,0.27
2002,1,16,6,0,0,0,-17,-18,91,756,2.6,300,0.27
2002,1,16,7,0,0,0,-16,-18,83,757,2.6,270,0.27
2002,1,16,8,89,647,5,-14,-17,76,759,2.9,320,0.27
2002,1,16,9,282,809,50,-11,-14,76,762,3.1,10,0.27
2002,1,16,10,364,596,120,-9,-13,70,763,3.1,40,0.27
2002,1,16,11,294,166,213,-7,-13,59,763,3.2,30,0.27
2002,1,16,12,592,805,172,-5.2,-11.5,58,764,3.3,10,0.27
2002,1,16,13,575,794,175,-4.3,-10.2,60,764,3.4,360,0.27
2002,1,16,14,241,125,186,-3.7,-9.1,63,765,3.4,340,0.27
2002,1,16,15,357,734,118,-4,-8,71,765,3.5,330,0.27
2002,1,16,16,204,824,58,-6,-8,84,763,3.6,310,0.27
2002,1,16,17,2,165,1,-8,-11,77,763,2.6,260,0.27
2002,1,16,18,0,0,0,-9,-12,77,763,3.6,290,0.27
2002,1,16,19,0,0,0,-10,-13,76,763,3.1,290,0.27
2002,1,16,20,0,0,0,-16,-17,91,759,3.6,250,0.27
2002,1,16,21,0,0,0,-15,-17,83,759,4.1,310,0.27
2002,1,16,22,0,0,0,-13,-16,76,760,3.6,340,0.27
2002,1,16,23,0,0,0,-15,-18,76,758,3.1,40,0.27
2002,1,17,0,0,0,0,-15,-17,83,758,2.1,350,0.27
2002,1,17,1,0,0,0,-18,-20,83,756,1.5,300,0.27
2002,1,17,2,0,0,0,-19,-22,75,756,1.8,330,0.27
2002,1,17,3,0,0,0,-19,-21,83,756,2.1,350,0.27
2002,1,17,4,0,0,0,-19,-22,75,756,3.6,270,0.27
2002,1,17,5,0,0,0,-20,-22,82,756,3.6,270,0.27
2002,1,17,6,0,0,0,-19,-22,75,757,4.1,280,0.27
2002,1,17,7,0,0,0,-20,-23,75,757,2.1,310,0.27
2002,1,17,8,73,331,29,-17,-19,83,760,3.6,280,0.27
2002,1,17,9,121,50,107,-12,-17,63,763,3.6,230,0.27
2002,1,17,10,349,550,123,-8,-16,49,765,3.6,190,0.27
