Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,21020,-,-,India,28.05,73.35,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2009,1,1,0,30,-9.0,0,0,0,987,13.58281361792956,103,1
2009,1,1,1,30,-9.0,0,0,0,987,13.042241677861625,103,1
2009,1,1,2,30,-9.0,0,0,0,987,12.506174118293472,104,1
2009,1,1,3,30,-9.0,0,0,0,987,12.021171668605518,105,1
2009,1,1,4,30,-9.0,0,0,0,987,11.584063208755367,108,2
2000,1,1,5,30,-14.0,0,0,0,986,10.808576107136787,111,3
2000,1,1,6,30,-14.0,0,0,0,987,10.36792088683012,115,2
2000,1,1,7,30,-13.0,0,0,0,988,11.204374132797,121,2
2000,1,1,8,30,-10.0,85,279,139,988,14.499207584492751,125,2
2000,1,1,9,30,-9.0,123,577,334,989,17.731900643487222,125,1
2000,1,1,10,30,-7.0,145,693,493,989,21.568102677021557,118,1
2000,1,1,11,30,-6.0,156,753,601,988,25.728273369520707,111,1
2000,1,1,12,30,-6.0,160,775,647,987,27.852819636084064,104,1
2000,1,1,13,30,-7.0,159,764,624,986,28.190792682298422,90,1
2000,1,1,14,30,-7.0,150,718,535,986,27.482172623877318,77,1
2000,1,1,15,30,-8.0,131,624,390,986,25.77772094129375,65,1
2000,1,1,16,30,-7.0,99,435,209,986,22.665775499762333,48,1
2000,1,1,17,30,-8.0,10,0,10,987,19.974803076159105,41,2
2000,1,1,18,30,-10.0,0,0,0,987,18.950631644591283,41,3
2000,1,1,19,30,-11.0,0,0,0,988,17.992136521431405,45,3
2000,1,1,20,30,-12.0,0,0,0,988,17.08181190398966,48,3
2000,1,1,21,30,-13.0,0,0,0,988,16.218423669688548,52,3
2000,1,1,22,30,-14.0,0,0,0,988,15.441672670704293,56,3
2000,1,1,23,30,-13.0,0,0,0,988,14.722842836611335,62,3
2000,1,2,0,30,-14.0,0,0,0,987,14.065235482012724,69,3
2000,1,2,1,30,-14.0,0,0,0,987,13.454733189299361,78,3
2000,1,2,2,30,-14.0,0,0,0,987,12.920187638846187,88,3
2000,1,2,3,30,-14.0,0,0,0,987,12.437398893621435,99,3
2000,1,2,4,30,-14.0,0,0,0,987,11.96658062416742,107,3
2000,1,2,5,30,-13.0,0,0,0,988,11.52661562619761,115,3
2000,1,2,6,30,-13.0,0,0,0,988,11.192816057477614,121,3
2000,1,2,7,30,-12.0,0,0,0,989,12.092741180000019,127,3
2000,1,2,8,30,-10.0,84,278,138,989,15.294796591754334,133,3
2000,1,2,9,30,-8.0,122,577,333,990,18.554381123399708,138,2
2000,1,2,10,30,-6.0,148,682,490,990,22.39136231063145,138,1
2000,1,2,11,30,-6.0,156,754,602,989,26.533529456610495,145,1
2000,1,2,12,30,-6.0,161,775,648,988,27.956655208367977,147,1
2000,1,2,13,30,-6.0,158,765,625,988,28.172032997644408,139,0
2000,1,2,14,30,-6.0,150,719,537,987,27.428256066617507,108,0
2000,1,2,15,30,-6.0,139,625,399,987,25.69596233738281,69,0
2000,1,2,16,30,-1.0,100,439,212,987,22.30651008002576,50,1
2000,1,2,17,30,-4.0,6,0,6,987,20.077645339007745,49,2
2000,1,2,18,30,-7.0,0,0,0,987,19.105964141814923,55,2
2000,1,2,19,30,-7.0,0,0,0,987,18.247918184496996,63,2
2000,1,2,20,30,-8.0,0,0,0,988,17.42763805975227,70,3
2000,1,2,21,30,-8.0,0,0,0,988,16.673119948496947,74,3
2000,1,2,22,30,-9.0,0,0,0,988,15.917811399596019,78,3
2000,1,2,23,30,-9.0,0,0,0,988,15.168669259153546,80,2
2000,1,3,0,30,-9.0,0,0,0,987,14.491290383721264,80,2
2000,1,3,1,30,-9.0,0,0,0,987,13.842124990924617,78,2
2000,1,3,2,30,-10.0,0,0,0,987,13.201953081997999,80,2
2000,1,3,3,30,-10.0,0,0,0,986,12.61158400289412,84,2
2000,1,3,4,30,-10.0,0,0,0,986,12.086412380425088,88,2
2000,1,3,5,30,-10.0,0,0,0,987,11.578543063044378,94,2
2000,1,3,6,30,-11.0,0,0,0,987,11.174153976022922,102,2
2000,1,3,7,30,-10.0,0,0,0,988,12.096574375816374,112,2
2000,1,3,8,30,-10.0,82,313,142,989,15.488469146599527,121,2
2000,1,3,9,30,-9.0,124,557,328,989,18.729664495666896,129,1
2000,1,3,10,30,-8.0,144,694,493,989,22.82086497523079,126,1
2000,1,3,11,30,-8.0,161,736,597,988,26.63832893962126,106,0
2000,1,3,12,30,-8.0,162,770,647,987,27.790610733125334,94,0
2000,1,3,13,30,-8.0,158,766,627,987,27.871815611736167,63,0
2000,1,3,14,30,-8.0,149,721,539,986,27.04720013322043,7,0
2000,1,3,15,30,-8.0,134,621,395,986,25.322514445934416,353,0
2000,1,3,16,30,-1.0,99,431,210,986,21.795216417279335,358,0
2000,1,3,17,30,-6.0,14,0,14,986,19.662934625867365,7,1
2000,1,3,18,30,-7.0,0,0,0,986,18.680633970774238,16,1
2000,1,3,19,30,-7.0,0,0,0,986,17.82159195605078,25,2
2000,1,3,20,30,-9.0,0,0,0,987,17.01310197984793,35,2
2000,1,3,21,30,-9.0,0,0,0,986,16.216559965124418,46,2
2000,1,3,22,30,-10.0,0,0,0,987,15.441764762541482,58,2
2000,1,3,23,30,-10.0,0,0,0,986,14.724357535978982,69,2
2000,1,4,0,30,-10.0,0,0,0,986,14.0425081649949,79,2
2000,1,4,1,30,-10.0,0,0,0,986,13.400526660801916,89,2
2000,1,4,2,30,-10.0,0,0,0,986,12.806974695416102,98,2
2000,1,4,3,30,-10.0,0,0,0,985,12.204182638598468,108,2
2000,1,4,4,30,-10.0,0,0,0,985,11.66086783185358,118,2
2000,1,4,5,30,-10.0,0,0,0,985,11.179364540264487,129,2
2000,1,4,6,30,-10.0,0,0,0,986,10.768812760138758,140,2
2000,1,4,7,30,-10.0,0,0,0,987,11.65195573165687,151,3
2000,1,4,8,30,-9.0,84,299,141,987,14.861628316879774,158,3
2000,1,4,9,30,-9.0,122,577,333,988,18.109115666524872,164,2
2000,1,4,10,30,-8.0,145,694,494,988,22.3809175928057,174,1
2000,1,4,11,30,-7.0,157,754,604,988,26.281270148557667,203,1
2000,1,4,12,30,-7.0,161,776,651,986,27.47434365156346,224,1
2000,1,4,13,30,-7.0,158,767,629,986,27.660301370500406,243,1
2000,1,4,14,30,-7.0,150,722,542,985,26.911461038469156,263,1
2000,1,4,15,30,-7.0,132,630,398,985,25.22138162548964,287,1
2000,1,4,16,30,-4.0,98,444,214,985,22.22875096388549,318,1
2000,1,4,17,30,-5.0,12,0,12,985,19.58011184987629,339,1
2000,1,4,18,30,-6.0,0,0,0,985,18.58050772798623,353,1
2000,1,4,19,30,-7.0,0,0,0,986,17.70007625836712,3,1
2000,1,4,20,30,-7.0,0,0,0,986,16.908844302237583,8,1
2000,1,4,21,30,-7.0,0,0,0,987,16.172881189785073,9,1
2000,1,4,22,30,-7.0,0,0,0,987,15.464005465644846,8,1
2000,1,4,23,30,-7.0,0,0,0,987,14.823484239441996,4,0
2000,1,5,0,30,-7.0,0,0,0,987,14.201720923718938,0,0
2000,1,5,1,30,-7.0,0,0,0,987,13.63056902845966,0,0
2000,1,5,2,30,-7.0,0,0,0,987,13.066045486424741,18,0
2000,1,5,3,30,-7.0,0,0,0,987,12.552055866596447,44,0
2000,1,5,4,30,-7.0,0,0,0,987,12.044720588492225,64,0
2000,1,5,5,30,-8.0,0,0,0,987,11.618865422986119,78,1
2000,1,5,6,30,-8.0,0,0,0,987,11.228826332423296,89,1
2000,1,5,7,30,-8.0,0,0,0,987,12.207005055534012,100,1
2000,1,5,8,30,-7.0,84,298,141,988,15.711067812316287,112,1
2000,1,5,9,30,-7.0,128,575,338,989,18.988029762946155,124,0
2000,1,5,10,30,-6.0,145,694,494,989,22.94312533405588,125,0
2000,1,5,11,30,-7.0,156,755,605,988,26.419435414745635,7,0
2000,1,5,12,30,-7.0,162,775,652,987,27.499815853007192,311,0
2000,1,5,13,30,-7.0,159,768,632,987,27.519588883533686,308,0
2000,1,5,14,30,-7.0,150,723,544,986,26.68084136956628,328,0
2000,1,5,15,30,-8.0,140,592,391,986,24.975337160181027,350,1
2000,1,5,16,30,-6.0,101,446,218,986,21.9412252736239,5,1
2000,1,5,17,30,-7.0,18,0,18,987,19.43894956584336,14,2
2000,1,5,18,30,-8.0,0,0,0,988,18.452455433500006,21,2
2000,1,5,19,30,-8.0,0,0,0,989,17.627468518999763,25,2
2000,1,5,20,30,-9.0,0,0,0,989,16.823525313952985,27,2
2000,1,5,21,30,-9.0,0,0,0,988,16.031075674084036,33,2
2000,1,5,22,30,-9.0,0,0,0,988,15.297465434532796,45,2
2000,1,5,23,30,-9.0,0,0,0,987,14.619991950298925,52,2
2000,1,6,0,30,-9.0,0,0,0,987,13.935908265836076,54,2
2000,1,6,1,30,-9.0,0,0,0,987,13.317634210566098,52,1
2000,1,6,2,30,-9.0,0,0,0,987,12.695179283774621,51,1
2000,1,6,3,30,-9.0,0,0,0,987,12.131124048998686,52,1
2000,1,6,4,30,-9.0,0,0,0,987,11.583412505342267,58,1
2000,1,6,5,30,-10.0,0,0,0,987,11.115562096268945,63,1
2000,1,6,6,30,-10.0,0,0,0,988,10.67307516198764,72,1
2000,1,6,7,30,-10.0,0,0,0,988,11.573360804660638,80,1
2000,1,6,8,30,-8.0,86,201,125,989,15.007558113744892,87,1
2000,1,6,9,30,-9.0,152,355,282,990,18.295474365228756,95,0
2000,1,6,10,30,-8.0,188,518,449,990,22.26862867151101,303,0
2000,1,6,11,30,-8.0,193,694,606,989,25.680551884198223,304,1
2000,1,6,12,30,-8.0,161,778,654,988,26.608885828457005,301,1
2000,1,6,13,30,-9.0,175,767,648,987,26.603851087353576,303,2
2000,1,6,14,30,-9.0,163,675,532,987,25.880490224973812,306,2
