Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,725205,Pittsburgh Allegheny Co Ap,PA,USA,40.350000,-79.917000,-5,380
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1995,1,1,0,0,0,0,7.2,6.6,96,973,4.1,190,0.18
1995,1,1,1,0,0,0,7.2,6.6,96,973,5.1,220,0.18
1995,1,1,2,0,0,0,7.2,6.6,96,973,4.6,220,0.18
1995,1,1,3,0,0,0,7.7,6.6,93,974,5.1,240,0.18
1995,1,1,4,0,0,0,7.7,6.6,93,974,5.1,240,0.18
1995,1,1,5,0,0,0,7.7,6.6,93,974,5.6,240,0.18
1995,1,1,6,0,0,0,7.7,6.6,93,974,6.1,240,0.18
1995,1,1,7,0,0,0,7.7,6.6,93,975,6.1,250,0.18
1995,1,1,8,21,0,21,7.7,6.6,93,976,7.2,250,0.18
1995,1,1,9,38,0,38,7.7,6.6,93,977,6.6,260,0.18
1995,1,1,10,60,0,60,7.7,6.6,93,977,6.1,260,0.18
1995,1,1,11,75,0,75,7.7,6.6,93,977,6.1,250,0.18
1995,1,1,12,96,0,96,8.3,6.1,86,977,5.6,260,0.18
1995,1,1,13,87,0,87,7.7,5.5,86,977,6.6,260,0.18
1995,1,1,14,79,0,79,7.2,5,86,978,7.2,270,0.18
1995,1,1,15,50,0,50,6.6,3.8,82,978,7.7,270,0.18
1995,1,1,16,18,0,18,5.5,3.3,86,978,7.2,280,0.18
1995,1,1,17,0,0,0,4.4,2.7,89,979,6.6,280,0.18
1995,1,1,18,0,0,0,3.8,1.6,86,979,6.1,300,0.18
1995,1,1,19,0,0,0,2.7,1.1,89,980,5.6,300,0.18
1995,1,1,20,0,0,0,1.6,-0.6,85,981,4.6,280,0.18
1995,1,1,21,0,0,0,0.5,0,96,981,3.6,270,0.18
1995,1,1,22,0,0,0,0.3,-0.3,95,981,3.9,280,0.18
1995,1,1,23,0,0,0,0,-0.6,95,981,4.1,290,0.18
1995,1,2,0,0,0,0,-0.6,-1.7,91,980,7.2,280,0.18
1995,1,2,1,0,0,0,-1.7,-2.8,91,981,7.2,270,0.18
1995,1,2,2,0,0,0,-2.8,-4.5,87,981,7.7,260,0.18
1995,1,2,3,0,0,0,-3.4,-6.2,79,981,6.6,270,0.18
1995,1,2,4,0,0,0,-5,-8.4,74,981,6.6,260,0.18
1995,1,2,5,0,0,0,-6.7,-10,75,981,8.2,270,0.18
1995,1,2,6,0,0,0,-7.3,-11.7,68,981,6.1,250,0.18
1995,1,2,7,0,0,0,-7.3,-11.7,68,981,8.7,270,0.18
1995,1,2,8,38,9,37,-7.8,-13.4,61,983,9.2,260,0.18
1995,1,2,9,45,0,45,-7.8,-11.2,74,983,7.7,250,0.18
1995,1,2,10,203,36,190,-7.8,-9.5,86,982,5.1,270,0.18
1995,1,2,11,190,13,184,-8.4,-13.9,61,981,8.7,260,0.18
1995,1,2,12,400,603,130,-7.8,-13.4,61,980,6.1,260,0.18
1995,1,2,13,342,484,139,-6.7,-12.3,61,979,7.2,260,0.18
1995,1,2,14,185,106,148,-6.7,-12.3,61,979,8.2,270,0.18
1995,1,2,15,71,45,61,-6.7,-11.7,64,979,7.2,260,0.18
1995,1,2,16,27,3,27,-7.3,-11.2,71,979,7.2,270,0.18
1995,1,2,17,0,0,0,-7.3,-12.8,61,979,7.7,270,0.18
1995,1,2,18,0,0,0,-7.8,-12.8,64,978,7.2,260,0.18
1995,1,2,19,0,0,0,-8.4,-12.8,68,977,4.1,270,0.18
1995,1,2,20,0,0,0,-8.4,-12.8,68,977,5.1,260,0.18
1995,1,2,21,0,0,0,-8.4,-12.3,71,977,4.6,260,0.18
1995,1,2,22,0,0,0,-8.4,-12.3,71,976,4.1,240,0.18
1995,1,2,23,0,0,0,-8.4,-12.3,71,975,3.6,230,0.18
1995,1,3,0,0,0,0,-8.9,-12.3,74,975,4.1,230,0.18
1995,1,3,1,0,0,0,-8.9,-12.3,74,974,3,200,0.18
1995,1,3,2,0,0,0,-8.9,-11.7,78,974,3.6,210,0.18
1995,1,3,3,0,0,0,-8.9,-11.7,78,974,3.6,200,0.18
1995,1,3,4,0,0,0,-8.9,-11.7,78,973,4.6,200,0.18
1995,1,3,5,0,0,0,-8.9,-11.7,78,973,3.6,190,0.18
1995,1,3,6,0,0,0,-8.9,-11.7,78,973,4.1,180,0.18
1995,1,3,7,1,18,0,-8.9,-11.7,78,973,5.1,200,0.18
1995,1,3,8,69,296,34,-8.4,-11.2,78,973,5.6,190,0.18
1995,1,3,9,79,0,79,-7.3,-10.6,75,974,5.1,200,0.18
1995,1,3,10,124,0,124,-6.2,-10,72,973,5.1,190,0.18
1995,1,3,11,153,0,153,-5,-10,65,972,6.1,200,0.18
1995,1,3,12,129,0,129,-4.5,-9.5,65,971,7.2,210,0.18
1995,1,3,13,149,0,149,-3.4,-8.9,62,971,6.6,210,0.18
1995,1,3,14,117,0,117,-2.8,-8.9,59,970,7.7,230,0.18
1995,1,3,15,56,0,56,-3.4,-8.9,62,971,6.1,230,0.18
1995,1,3,16,18,0,18,-3.4,-8.4,65,971,7.7,220,0.18
1995,1,3,17,0,0,0,-3.4,-8.4,65,972,6.6,220,0.18
1995,1,3,18,0,0,0,-3.4,-8.4,65,972,5.6,220,0.18
1995,1,3,19,0,0,0,-3.4,-8.4,65,972,5.1,210,0.18
1995,1,3,20,0,0,0,-3.4,-8.4,65,973,7.2,230,0.18
1995,1,3,21,0,0,0,-3.9,-7.3,75,973,6.1,230,0.18
1995,1,3,22,0,0,0,-3.9,-6.2,82,973,7.2,240,0.18
1995,1,3,23,0,0,0,-4.5,-7.3,79,973,6.1,280,0.18
1995,1,4,0,0,0,0,-6.7,-11.2,67,973,7.7,290,0.18
