Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,37743,-,-,India,17.35,78.45,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2011,1,1,0,30,20.0,0,0,0,956,20.90815937225352,139,2
2011,1,1,1,30,20.0,0,0,0,955,20.79417160159528,138,2
2011,1,1,2,30,20.0,0,0,0,955,20.689963370707062,135,2
2011,1,1,3,30,20.0,0,0,0,955,20.61469039331115,132,2
2011,1,1,4,30,20.0,0,0,0,955,20.58045237051516,127,2
2002,1,1,5,30,16.0,0,0,0,960,16.92673051251353,95,1
2002,1,1,6,30,17.0,0,0,0,961,17.288242487234015,86,1
2002,1,1,7,30,17.0,63,196,93,962,19.05626236872547,76,1
2002,1,1,8,30,17.0,112,560,312,962,21.83955441157906,70,1
2002,1,1,9,30,16.0,152,665,506,962,23.89957305620402,67,2
2002,1,1,10,30,16.0,160,776,675,961,24.881720577079193,68,2
2002,1,1,11,30,17.0,175,787,759,960,25.78401781630987,68,2
2002,1,1,12,30,17.0,182,802,793,959,26.150883221113475,67,1
2002,1,1,13,30,16.0,243,646,709,958,25.97468130845897,67,2
2002,1,1,14,30,16.0,155,755,626,958,25.34136063859262,68,2
2002,1,1,15,30,16.0,133,662,449,958,24.26360464200809,71,2
2002,1,1,16,30,16.0,97,484,237,958,22.636502520063743,81,2
2002,1,1,17,30,16.0,18,0,18,959,21.172670826540696,93,2
2002,1,1,18,30,17.0,0,0,0,960,20.818496603023675,103,2
2002,1,1,19,30,17.0,0,0,0,960,20.59961879763415,111,2
2002,1,1,20,30,17.0,0,0,0,961,20.27487176152198,113,1
2002,1,1,21,30,17.0,0,0,0,960,19.933269245654856,110,1
2002,1,1,22,30,16.0,0,0,0,960,19.58037454696239,105,1
2002,1,1,23,30,16.0,0,0,0,960,19.253027650590298,97,1
