Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
855740,Santiago,CHL,Chile,-33.380000,-70.780000,-4.0,476,IWEC
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1987,1,1,0,0,0,16.7,9.6,956,150,1.5,0.268,99.9,0.15
1987,1,1,1,0,0,15.1,8.4,957,0,0,0.268,99.9,0.15
1987,1,1,2,0,0,13.8,7.6,957,0,0,0.268,99.9,0.15
1987,1,1,3,0,0,12.7,7.3,957,0,0,0.268,99.9,0.15
1987,1,1,4,0,0,11.7,7.4,957,0,0,0.268,99.9,0.15
1987,1,1,5,0,3,10.6,7.5,957,0,0,0.268,99.9,0.15
1987,1,1,6,44,61,13,8,956,0,0,0.268,99.9,0.15
1987,1,1,7,309,155,18,8.1,956,40,0.5,0.268,99.9,0.15
1987,1,1,8,600,175,21,11,956,340,0.5,0.268,99.9,0.15
1987,1,1,9,756,189,24,8,955,190,1,0.268,99.9,0.15
1987,1,1,10,871,173,26.2,7.7,955,170,3.1,0.268,99.9,0.15
1987,1,1,11,965,131,27,7,954,160,3.1,0.268,99.9,0.15
1987,1,1,12,968,143,29,8,954,190,1,0.268,99.9,0.15
1987,1,1,13,959,144,30,10,954,220,4.1,0.268,99.9,0.15
1987,1,1,14,906,167,29.5,9.7,953,999,5.1,0.268,99.9,0.15
1987,1,1,15,867,144,29,11,953,230,6.2,0.268,99.9,0.15
1987,1,1,16,738,155,27.9,10.5,953,230,6.2,0.268,99.9,0.15
1987,1,1,17,537,143,26,12,953,230,7.2,0.268,99.9,0.15
1987,1,1,18,175,117,24,10,954,200,5.1,0.268,99.9,0.15
1987,1,1,19,0,18,22.5,9.8,955,160,1,0.268,99.9,0.15
1987,1,1,20,0,0,19,10,956,160,3.6,0.268,99.9,0.15
1987,1,1,21,0,0,17,9,956,150,3.6,0.268,99.9,0.15
1987,1,1,22,0,0,16,9,957,150,4.1,0.268,99.9,0.15
1987,1,1,23,0,0,15,9,957,150,2.1,0.268,99.9,0.15
1987,1,2,0,0,0,13.6,8.9,957,140,1.5,0.268,99.9,0.15
1987,1,2,1,0,0,13.6,8.9,957,140,1.5,0.268,99.9,0.15
1987,1,2,2,0,0,12,9,957,140,1.5,0.268,99.9,0.15
1987,1,2,3,0,0,12,9,957,140,1.5,0.268,99.9,0.15
1987,1,2,4,0,0,12.1,9.3,957,0,0,0.268,99.9,0.15
1987,1,2,5,0,2,10,8,957,10,1,0.268,99.9,0.15
1987,1,2,6,41,60,11,9.9,957,20,0.5,0.268,99.9,0.15
1987,1,2,7,304,155,16.1,10.2,956,180,0.5,0.268,99.9,0.15
1987,1,2,8,605,171,20,10,956,140,1,0.268,99.9,0.15
1987,1,2,9,793,159,22,11,955,170,1,0.268,99.9,0.15
1987,1,2,10,861,178,24.6,10.6,955,260,1,0.268,99.9,0.15
1987,1,2,11,940,147,28,12,954,200,2.1,0.268,99.9,0.15
1987,1,2,12,946,158,28.4,12,954,190,3.1,0.268,99.9,0.15
1987,1,2,13,940,158,28.8,12.9,953,240,7.2,0.268,99.9,0.15
1987,1,2,14,931,140,29,12,953,230,6.2,0.268,99.9,0.15
1987,1,2,15,859,148,28,13,953,230,7.2,0.268,99.9,0.15
1987,1,2,16,754,143,26.9,12.1,952,230,7.7,0.268,99.9,0.15
1987,1,2,17,537,144,25,12,953,240,6.7,0.268,99.9,0.15
1987,1,2,18,209,108,23,13,954,230,8.2,0.268,99.9,0.15
1987,1,2,19,0,18,22.5,11.4,954,999,6.1,0.268,99.9,0.15
1987,1,2,20,0,0,22,11,955,140,4.1,0.268,99.9,0.15
1987,1,2,21,0,0,19,11,956,140,4.1,0.268,99.9,0.15
1987,1,2,22,0,0,18,10.5,956,130,3.1,0.268,99.9,0.15
1987,1,2,23,0,0,13,12,956,220,4.6,0.268,99.9,0.15
1987,1,3,0,0,0,17,10,956,150,2.1,0.268,99.9,0.15
1987,1,3,1,0,0,14.5,9,956,210,2.1,0.268,99.9,0.15
1987,1,3,2,0,0,14,9,957,140,1,0.268,99.9,0.15
1987,1,3,3,0,0,14,10,957,140,1,0.268,99.9,0.15
1987,1,3,4,0,0,13.2,9.7,957,0,0,0.268,99.9,0.15
1987,1,3,5,0,2,12,9,957,0,0,0.268,99.9,0.15
1987,1,3,6,39,59,13,10,957,0,0,0.268,99.9,0.15
1987,1,3,7,299,154,17,11.6,957,50,0.5,0.268,99.9,0.15
1987,1,3,8,591,176,20,13,957,160,0.5,0.268,99.9,0.15
1987,1,3,9,783,163,23,13,956,360,1,0.268,99.9,0.15
1987,1,3,10,871,162,25.6,12.2,956,140,1,0.268,99.9,0.15
1987,1,3,11,873,187,27,13,956,180,2.6,0.268,99.9,0.15
1987,1,3,12,715,323,28,12,956,230,5.1,0.268,99.9,0.15
1987,1,3,13,512,435,27.4,12.8,956,250,5.7,0.268,99.9,0.15
1987,1,3,14,399,423,27,13,956,240,5.7,0.268,99.9,0.15
1987,1,3,15,264,372,27,13,956,240,6.2,0.268,99.9,0.15
1987,1,3,16,80,307,25.9,11.3,956,240,5.7,0.268,99.9,0.15
1987,1,3,17,29,211,24,11,956,230,5.1,0.268,99.9,0.15
1987,1,3,18,0,94,23,11,956,210,3.1,0.268,99.9,0.15
1987,1,3,19,0,11,22,10.5,956,170,2.1,0.268,99.9,0.15
1987,1,3,20,0,0,20,1,957,140,4.6,0.268,99.9,0.15
1987,1,3,21,0,0,18,7,957,150,3.6,0.268,99.9,0.15
1987,1,3,22,0,0,16.4,7.6,958,150,2.6,0.268,99.9,0.15
1987,1,3,23,0,0,15,8,958,150,2.6,0.268,99.9,0.15
1987,1,4,0,0,0,15,8,958,150,2.6,0.269,99.9,0.15
1987,1,4,1,0,0,13.7,8.2,958,140,3.6,0.269,99.9,0.15
1987,1,4,2,0,0,14,8,958,160,4.1,0.269,99.9,0.15
1987,1,4,3,0,0,12,8,958,200,1.5,0.269,99.9,0.15
1987,1,4,4,0,0,11.6,8.5,958,150,0.5,0.269,99.9,0.15
1987,1,4,5,0,2,11,8,958,0,0,0.269,99.9,0.15
1987,1,4,6,28,57,12,9,958,0,0,0.269,99.9,0.15
1987,1,4,7,279,155,14.4,9.3,959,360,0.5,0.269,99.9,0.15
1987,1,4,8,517,196,17,9,958,110,0.5,0.269,99.9,0.15
1987,1,4,9,594,246,20,9,958,180,1.5,0.269,99.9,0.15
1987,1,4,10,490,374,22.4,10.5,958,160,3.1,0.269,99.9,0.15
1987,1,4,11,706,309,25,10,957,170,3.1,0.269,99.9,0.15
1987,1,4,12,838,242,25,12,956,190,3.6,0.269,99.9,0.15
1987,1,4,13,935,161,27,11,955,190,2.6,0.269,99.9,0.15
1987,1,4,14,929,141,29,11,955,210,4.6,0.269,99.9,0.15
1987,1,4,15,864,148,28,10,955,230,6.2,0.269,99.9,0.15
1987,1,4,16,754,144,27.1,12.2,954,230,5.7,0.269,99.9,0.15
1987,1,4,17,539,144,26,11,955,240,7.2,0.269,99.9,0.15
1987,1,4,18,177,118,23,10,955,240,6.7,0.269,99.9,0.15
1987,1,4,19,0,19,22,8.9,956,230,5.7,0.269,99.9,0.15
1987,1,4,20,0,0,21,9,957,220,3.6,0.269,99.9,0.15
1987,1,4,21,0,0,19,11,958,120,2.1,0.269,99.9,0.15
1987,1,4,22,0,0,18,10,959,150,2.1,0.269,99.9,0.15
1987,1,4,23,0,0,16,8,959,140,1.5,0.269,99.9,0.15
1987,1,5,0,0,0,14,8,959,0,0,0.269,99.9,0.15
1987,1,5,1,0,0,14.1,8.1,958,30,0.5,0.269,99.9,0.15
1987,1,5,2,0,0,13.5,8.3,959,999,0.5,0.269,99.9,0.15
1987,1,5,3,0,0,13,9,959,90,0.5,0.269,99.9,0.15
1987,1,5,4,0,0,13,8.5,959,160,2.6,0.269,99.9,0.15
1987,1,5,5,0,2,13,8,959,140,0.5,0.269,99.9,0.15
1987,1,5,6,34,57,12,7,959,300,1,0.269,99.9,0.15
1987,1,5,7,295,152,16,9.7,959,60,1,0.269,99.9,0.15
1987,1,5,8,598,171,19,10,958,140,1,0.269,99.9,0.15
1987,1,5,9,749,190,21,9,957,150,2.1,0.269,99.9,0.15
1987,1,5,10,861,176,23.6,10,956,210,2.6,0.269,99.9,0.15
1987,1,5,11,953,137,26,10,955,170,3.6,0.269,99.9,0.15
1987,1,5,12,960,147,27,10,954,170,3.6,0.269,99.9,0.15
1987,1,5,13,962,143,29,9.2,953,180,4.1,0.269,99.9,0.15
1987,1,5,14,950,128,29,9,953,180,4.1,0.269,99.9,0.15
1987,1,5,15,868,145,30,11,953,190,4.6,0.269,99.9,0.15
1987,1,5,16,740,155,29,10.3,952,220,5.1,0.269,99.9,0.15
1987,1,5,17,537,145,28,13,952,240,5.1,0.269,99.9,0.15
1987,1,5,18,178,118,27,10,953,240,3.6,0.269,99.9,0.15
1987,1,5,19,0,19,25.6,9.2,953,230,3.1,0.269,99.9,0.15
1987,1,5,20,0,0,23,13,953,150,1.5,0.269,99.9,0.15
1987,1,5,21,0,0,20,13,954,140,2.6,0.269,99.9,0.15
1987,1,5,22,0,0,19.2,11.7,954,140,2.6,0.269,99.9,0.15
1987,1,5,23,0,0,18,13,954,190,0.5,0.269,99.9,0.15
1987,1,6,0,0,0,17,10,954,140,2.1,0.269,99.9,0.15
1987,1,6,1,0,0,15.5,10.5,954,160,1.5,0.269,99.9,0.15
1987,1,6,2,0,0,14,12,954,120,0.5,0.269,99.9,0.15
1987,1,6,3,0,0,13,10,955,350,1.5,0.269,99.9,0.15
