Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
832290,Salvador,BRA,Brazil,-13.020000,-38.520000,-3.0,51,SWERA
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
2001,1,1,0,0,0,26,22.5,1008,0,1.6,0.183,4.4,0.12
2001,1,1,1,0,0,26.1,22.8,1009,0,1.4,0.183,4.5,0.12
2001,1,1,2,0,0,26.1,23,1009,0,1.3,0.183,4.6,0.12
2001,1,1,3,0,0,26.2,23.2,1009,0,1.2,0.183,4.6,0.12
2001,1,1,4,0,0,26.2,23.4,1009,0,1,0.183,4.7,0.12
2001,1,1,5,15,28,26.3,23.6,1009,0,0.9,0.183,4.8,0.12
2001,1,1,6,246,119,26.5,23.5,1009,0,1.1,0.183,4.7,0.12
2001,1,1,7,458,179,26.8,23.4,1009,0,1.3,0.183,4.7,0.12
2001,1,1,8,287,310,27,23.3,1008,320,1.5,0.183,4.7,0.12
2001,1,1,9,208,350,27.2,23.2,1008,320,1.7,0.183,4.6,0.12
2001,1,1,10,514,309,27.5,23.1,1008,320,1.9,0.183,4.6,0.12
2001,1,1,11,566,414,27.7,22.9,1007,320,2,0.183,4.5,0.12
2001,1,1,12,669,277,27.9,22.8,1007,320,2.2,0.183,4.5,0.12
2001,1,1,13,491,290,28.2,22.7,1007,320,2.4,0.183,4.5,0.12
2001,1,1,14,482,184,28.4,22.6,1006,50,2.6,0.183,4.4,0.12
2001,1,1,15,565,149,27.9,22.6,1006,50,2.5,0.183,4.4,0.12
2001,1,1,16,284,146,27.5,22.6,1007,50,2.4,0.183,4.4,0.12
2001,1,1,17,103,42,27,22.5,1007,50,2.3,0.183,4.4,0.12
2001,1,1,18,0,0,26.5,22.5,1007,50,2.3,0.183,4.4,0.12
2001,1,1,19,0,0,26.1,22.5,1008,50,2.2,0.183,4.4,0.12
2001,1,1,20,0,0,25.6,22.5,1008,50,2.1,0.183,4.4,0.12
2001,1,1,21,0,0,25.5,22.5,1008,50,1.9,0.183,4.4,0.12
2001,1,1,22,0,0,25.4,22.5,1009,50,1.6,0.183,4.4,0.12
2001,1,1,23,0,0,25.3,22.4,1009,50,1.4,0.183,4.4,0.12
2001,1,2,0,0,0,25.2,22.4,1009,50,1.2,0.083,4.4,0.12
2001,1,2,1,0,0,25.2,22.4,1010,50,0.9,0.083,4.4,0.12
2001,1,2,2,0,0,25.1,22.4,1010,50,0.7,0.083,4.4,0.12
2001,1,2,3,0,0,25,22.3,1010,50,0.5,0.083,4.3,0.12
2001,1,2,4,0,0,24.9,22.3,1011,50,0.2,0.083,4.3,0.12
2001,1,2,5,23,18,24.8,22.3,1011,0,0,0.083,4.3,0.12
2001,1,2,6,60,69,25.3,22.3,1011,0,0,0.083,4.3,0.12
2001,1,2,7,378,80,25.8,22.3,1010,0,0.1,0.083,4.3,0.12
2001,1,2,8,262,418,26.3,22.3,1010,230,0.5,0.083,4.3,0.12
2001,1,2,9,815,176,26.8,22.3,1010,230,0.9,0.083,4.3,0.12
2001,1,2,10,731,218,27.3,22.3,1010,230,1.4,0.083,4.3,0.12
2001,1,2,11,789,189,27.8,22.2,1009,230,1.8,0.083,4.3,0.12
2001,1,2,12,754,200,28.3,22.2,1009,230,2.2,0.083,4.3,0.12
2001,1,2,13,837,141,28.8,22.2,1009,230,2.7,0.083,4.3,0.12
2001,1,2,14,848,107,29.3,22.2,1008,140,3.1,0.083,4.3,0.12
2001,1,2,15,783,88,28.6,22.1,1009,140,2.9,0.083,4.3,0.12
2001,1,2,16,631,61,28,22.1,1009,140,2.8,0.083,4.3,0.12
2001,1,2,17,291,32,27.3,22,1009,140,2.6,0.083,4.3,0.12
2001,1,2,18,1,0,26.7,22,1009,140,2.4,0.083,4.3,0.12
2001,1,2,19,0,0,26,21.9,1009,140,2.3,0.083,4.2,0.12
2001,1,2,20,0,0,25.4,21.9,1009,50,2.1,0.083,4.2,0.12
2001,1,2,21,0,0,25.8,21.9,1009,50,1.9,0.083,4.2,0.12
2001,1,2,22,0,0,26.3,21.9,1009,50,1.7,0.083,4.2,0.12
2001,1,2,23,0,0,26.7,21.9,1010,50,1.5,0.083,4.2,0.12
2001,1,3,0,0,0,27.2,21.9,1010,50,1.3,0.079,4.2,0.12
2001,1,3,1,0,0,27.6,21.9,1010,50,1.2,0.079,4.2,0.12
2001,1,3,2,0,0,28.1,21.9,1010,50,1,0.079,4.2,0.12
2001,1,3,3,0,0,28.5,21.9,1011,50,0.8,0.079,4.2,0.12
2001,1,3,4,0,0,29,21.9,1011,50,0.6,0.079,4.2,0.12
2001,1,3,5,91,28,29.4,21.9,1011,50,0.4,0.079,4.2,0.12
2001,1,3,6,411,107,29.3,21.9,1011,50,0.6,0.079,4.2,0.12
2001,1,3,7,633,117,29.2,22,1011,50,0.8,0.079,4.3,0.12
2001,1,3,8,708,143,29.1,22,1010,140,1,0.079,4.3,0.12
2001,1,3,9,751,181,29,22,1010,140,1.2,0.079,4.3,0.12
2001,1,3,10,825,132,28.9,22.1,1009,140,1.4,0.079,4.3,0.12
2001,1,3,11,862,154,28.7,22.1,1009,140,1.5,0.079,4.3,0.12
2001,1,3,12,880,137,28.6,22.1,1009,140,1.7,0.079,4.3,0.12
2001,1,3,13,828,172,28.5,22.2,1008,140,1.9,0.079,4.3,0.12
2001,1,3,14,759,176,28.4,22.2,1008,140,2.1,0.079,4.3,0.12
2001,1,3,15,646,173,28,22.1,1008,140,2.1,0.079,4.3,0.12
2001,1,3,16,670,75,27.6,22.1,1009,140,2.1,0.079,4.3,0.12
2001,1,3,17,157,50,27.1,22,1009,140,2.1,0.079,4.3,0.12
2001,1,3,18,1,0,26.7,22,1009,140,2.1,0.079,4.3,0.12
2001,1,3,19,0,0,26.3,21.9,1009,140,2.1,0.079,4.2,0.12
2001,1,3,20,0,0,25.9,21.9,1010,140,2.1,0.079,4.2,0.12
2001,1,3,21,0,0,25.7,21.9,1010,140,2.1,0.079,4.2,0.12
2001,1,3,22,0,0,25.5,21.9,1010,140,2.2,0.079,4.2,0.12
2001,1,3,23,0,0,25.3,21.9,1010,140,2.2,0.079,4.2,0.12
2001,1,4,0,0,0,25.1,21.9,1010,140,2.2,0.117,4.2,0.12
2001,1,4,1,0,0,25,22,1011,140,2.3,0.117,4.3,0.12
2001,1,4,2,0,0,24.8,22,1011,140,2.3,0.117,4.3,0.12
2001,1,4,3,0,0,24.6,22,1011,140,2.3,0.117,4.3,0.12
2001,1,4,4,0,0,24.4,22,1011,140,2.4,0.117,4.3,0.12
2001,1,4,5,5,19,24.2,22,1011,140,2.4,0.117,4.3,0.12
2001,1,4,6,150,57,24.6,22.2,1010,140,2.3,0.117,4.3,0.12
2001,1,4,7,81,258,25,22.3,1010,140,2.2,0.117,4.3,0.12
2001,1,4,8,239,251,25.4,22.5,1010,90,2.1,0.117,4.4,0.12
2001,1,4,9,127,426,25.8,22.6,1010,90,2,0.117,4.4,0.12
2001,1,4,10,96,375,26.2,22.8,1010,90,1.9,0.117,4.5,0.12
2001,1,4,11,318,301,26.6,22.9,1010,90,1.8,0.117,4.5,0.12
2001,1,4,12,509,390,27,23.1,1009,90,1.7,0.117,4.6,0.12
2001,1,4,13,189,331,27.4,23.2,1009,90,1.6,0.117,4.6,0.12
2001,1,4,14,331,241,27.8,23.4,1009,50,1.5,0.117,4.7,0.12
2001,1,4,15,187,357,27.5,23.3,1009,50,1.8,0.117,4.7,0.12
2001,1,4,16,104,184,27.1,23.2,1009,50,2,0.117,4.6,0.12
2001,1,4,17,34,35,26.8,23,1010,50,2.3,0.117,4.6,0.12
2001,1,4,18,0,0,26.5,22.9,1010,50,2.6,0.117,4.5,0.12
2001,1,4,19,0,0,26.1,22.8,1010,50,2.8,0.117,4.5,0.12
2001,1,4,20,0,0,25.8,22.7,1010,140,3.1,0.117,4.5,0.12
2001,1,4,21,0,0,26.2,22.7,1010,140,2.9,0.117,4.5,0.12
2001,1,4,22,0,0,26.5,22.7,1010,140,2.8,0.117,4.5,0.12
2001,1,4,23,0,0,26.9,22.7,1011,140,2.6,0.117,4.5,0.12
2001,1,5,0,0,0,27.2,22.7,1011,140,2.4,0.04,4.5,0.12
2001,1,5,1,0,0,27.6,22.7,1011,140,2.3,0.04,4.5,0.12
2001,1,5,2,0,0,27.9,22.7,1011,140,2.1,0.04,4.5,0.12
2001,1,5,3,0,0,28.3,22.7,1012,140,1.9,0.04,4.5,0.12
2001,1,5,4,0,0,28.6,22.7,1012,140,1.8,0.04,4.5,0.12
2001,1,5,5,89,25,29,22.7,1012,140,1.6,0.04,4.5,0.12
2001,1,5,6,454,70,28.8,22.6,1011,140,1.8,0.04,4.4,0.12
2001,1,5,7,255,136,28.6,22.5,1011,140,1.9,0.04,4.4,0.12
2001,1,5,8,386,215,28.4,22.4,1011,140,2.1,0.04,4.4,0.12
2001,1,5,9,368,334,28.2,22.3,1010,140,2.3,0.04,4.3,0.12
2001,1,5,10,705,257,28,22.2,1010,140,2.4,0.04,4.3,0.12
2001,1,5,11,179,378,27.7,22,1010,140,2.6,0.04,4.3,0.12
2001,1,5,12,154,523,27.5,21.9,1009,140,2.8,0.04,4.2,0.12
2001,1,5,13,285,364,27.3,21.8,1009,140,2.9,0.04,4.2,0.12
2001,1,5,14,230,305,27.1,21.7,1009,140,3.1,0.04,4.2,0.12
2001,1,5,15,149,236,26.6,21.8,1009,140,2.7,0.04,4.2,0.12
2001,1,5,16,81,186,26.1,21.9,1009,140,2.2,0.04,4.2,0.12
2001,1,5,17,186,40,25.5,22,1009,140,1.8,0.04,4.3,0.12
2001,1,5,18,1,0,25,22.1,1009,140,1.4,0.04,4.3,0.12
2001,1,5,19,0,0,24.5,22.2,1009,140,0.9,0.04,4.3,0.12
2001,1,5,20,0,0,24,22.3,1009,140,0.5,0.04,4.3,0.12
2001,1,5,21,0,0,24.2,22.5,1009,140,0.5,0.04,4.4,0.12
2001,1,5,22,0,0,24.4,22.7,1009,140,0.5,0.04,4.5,0.12
2001,1,5,23,0,0,24.5,23,1009,140,0.6,0.04,4.6,0.12
2001,1,6,0,0,0,24.7,23.2,1009,140,0.6,0.079,4.6,0.12
2001,1,6,1,0,0,24.9,23.4,1010,140,0.6,0.079,4.7,0.12
2001,1,6,2,0,0,25.1,23.6,1010,140,0.6,0.079,4.8,0.12
2001,1,6,3,0,0,25.2,23.9,1010,140,0.7,0.079,4.9,0.12
2001,1,6,4,0,0,25.4,24.1,1010,140,0.7,0.079,4.9,0.12
2001,1,6,5,5,17,25.6,24.3,1010,140,0.7,0.079,5,0.12
2001,1,6,6,52,125,25.6,24,1010,140,0.8,0.079,4.9,0.12
2001,1,6,7,142,233,25.7,23.8,1010,140,0.9,0.079,4.8,0.12
2001,1,6,8,124,308,25.7,23.5,1010,140,1,0.079,4.7,0.12
2001,1,6,9,122,376,25.7,23.2,1009,140,1.1,0.079,4.6,0.12
2001,1,6,10,141,353,25.8,23,1009,140,1.2,0.079,4.6,0.12
2001,1,6,11,156,428,25.8,22.7,1009,140,1.2,0.079,4.5,0.12
2001,1,6,12,351,529,25.8,22.4,1009,140,1.3,0.079,4.4,0.12
2001,1,6,13,115,380,25.9,22.2,1009,140,1.4,0.079,4.3,0.12
2001,1,6,14,130,206,25.9,21.9,1008,140,1.5,0.079,4.2,0.12
2001,1,6,15,112,287,25.7,22.1,1008,140,1.3,0.079,4.3,0.12
2001,1,6,16,97,105,25.6,22.2,1008,140,1.2,0.079,4.3,0.12
2001,1,6,17,36,30,25.4,22.4,1008,140,1,0.079,4.4,0.12
2001,1,6,18,0,0,25.3,22.6,1008,140,0.8,0.079,4.4,0.12
2001,1,6,19,0,0,25.1,22.7,1008,140,0.7,0.079,4.5,0.12
2001,1,6,20,0,0,25,22.9,1008,50,0.5,0.079,4.5,0.12
2001,1,6,21,0,0,25.3,22.9,1008,50,0.7,0.079,4.5,0.12
2001,1,6,22,0,0,25.5,22.9,1008,50,0.9,0.079,4.5,0.12
2001,1,6,23,0,0,25.8,22.9,1008,50,1.1,0.079,4.5,0.12
2001,1,7,0,0,0,26,22.9,1008,50,1.3,0.035,4.5,0.12
2001,1,7,1,0,0,26.3,23,1009,50,1.5,0.035,4.6,0.12
2001,1,7,2,0,0,26.5,23,1009,50,1.7,0.035,4.6,0.12
2001,1,7,3,0,0,26.8,23,1009,50,1.9,0.035,4.6,0.12
2001,1,7,4,0,0,27,23,1009,50,2.1,0.035,4.6,0.12
2001,1,7,5,97,21,27.3,23,1009,50,2.3,0.035,4.6,0.12
2001,1,7,6,194,79,27.6,23,1009,50,2.4,0.035,4.6,0.12
2001,1,7,7,347,209,27.8,23.1,1009,50,2.5,0.035,4.6,0.12
2001,1,7,8,732,157,28.1,23.1,1009,90,2.6,0.035,4.6,0.12
2001,1,7,9,895,144,28.4,23.1,1009,90,2.7,0.035,4.6,0.12
2001,1,7,10,512,388,28.6,23.2,1008,90,2.8,0.035,4.6,0.12
2001,1,7,11,688,209,28.9,23.2,1008,90,2.8,0.035,4.6,0.12
2001,1,7,12,983,102,29.2,23.2,1008,90,2.9,0.035,4.6,0.12
2001,1,7,13,946,109,29.4,23.3,1008,90,3,0.035,4.7,0.12
2001,1,7,14,842,111,29.7,23.3,1007,140,3.1,0.035,4.7,0.12
2001,1,7,15,898,55,28.9,23,1007,140,2.9,0.035,4.6,0.12
2001,1,7,16,693,60,28.2,22.7,1008,140,2.8,0.035,4.5,0.12
2001,1,7,17,470,23,27.4,22.4,1008,140,2.6,0.035,4.4,0.12
2001,1,7,18,11,0,26.7,22.1,1008,140,2.4,0.035,4.3,0.12
2001,1,7,19,0,0,25.9,21.8,1008,140,2.3,0.035,4.2,0.12
2001,1,7,20,0,0,25.2,21.5,1008,50,2.1,0.035,4.1,0.12
2001,1,7,21,0,0,25.5,21.5,1008,50,2.1,0.035,4.1,0.12
2001,1,7,22,0,0,25.8,21.6,1008,50,2.2,0.035,4.1,0.12
2001,1,7,23,0,0,26.2,21.6,1009,50,2.2,0.035,4.1,0.12
2001,1,8,0,0,0,26.5,21.9,1007,50,1.8,0.072,4.2,0.12
2001,1,8,1,0,0,26.7,22.2,1008,50,1.4,0.072,4.3,0.12
2001,1,8,2,0,0,27,22.5,1008,50,1,0.072,4.4,0.12
2001,1,8,3,0,0,27.2,22.8,1008,50,0.6,0.072,4.5,0.12
2001,1,8,4,0,0,27.3,22.9,1009,50,0.5,0.072,4.5,0.12
2001,1,8,5,17,15,27.5,23,1009,50,0.4,0.072,4.6,0.12
2001,1,8,6,76,133,27.7,23,1008,50,0.8,0.072,4.6,0.12
2001,1,8,7,347,230,27.8,23,1008,50,1.1,0.072,4.6,0.12
2001,1,8,8,205,224,28,23,1007,50,1.5,0.072,4.6,0.12
2001,1,8,9,511,386,28.2,23,1007,50,1.8,0.072,4.6,0.12
2001,1,8,10,626,304,28.3,23,1006,50,2.2,0.072,4.6,0.12
2001,1,8,11,587,281,28.5,23,1005,50,2.5,0.072,4.6,0.12
2001,1,8,12,630,275,28.7,23,1005,50,2.9,0.072,4.6,0.12
2001,1,8,13,822,147,28.8,23,1004,50,3.2,0.072,4.6,0.12
2001,1,8,14,619,215,29,23,1004,90,3.6,0.072,4.6,0.12
2001,1,8,15,766,84,28.3,23,1004,90,3.3,0.072,4.6,0.12
2001,1,8,16,567,72,27.7,23,1005,90,3.1,0.072,4.6,0.12
2001,1,8,17,389,31,27,23,1005,90,2.8,0.072,4.6,0.12
2001,1,8,18,4,0,26.3,23,1005,90,2.6,0.072,4.6,0.12
2001,1,8,19,0,0,25.7,23,1006,90,2.3,0.072,4.6,0.12
2001,1,8,20,0,0,25,23,1006,90,2.1,0.072,4.6,0.12
2001,1,8,21,0,0,25.1,23,1006,90,1.9,0.072,4.6,0.12
2001,1,8,22,0,0,25.2,23,1007,90,1.6,0.072,4.6,0.12
2001,1,8,23,0,0,25.3,23,1007,90,1.4,0.072,4.6,0.12
2001,1,9,0,0,0,25.4,23,1007,90,1.2,0.043,4.6,0.12
2001,1,9,1,0,0,25.6,23,1008,90,0.9,0.043,4.6,0.12
2001,1,9,2,0,0,25.7,23,1008,90,0.7,0.043,4.6,0.12
2001,1,9,3,0,0,25.8,23,1008,90,0.5,0.043,4.6,0.12
2001,1,9,4,0,0,25.9,23,1009,90,0.2,0.043,4.6,0.12
2001,1,9,5,28,17,26,23,1009,0,0,0.043,4.6,0.12
2001,1,9,6,129,134,26.3,23,1008,0,0.3,0.043,4.6,0.12
2001,1,9,7,293,203,26.7,23,1008,0,0.6,0.043,4.6,0.12
2001,1,9,8,397,225,27,23,1007,360,1,0.043,4.6,0.12
2001,1,9,9,179,498,27.3,23,1007,360,1.3,0.043,4.6,0.12
2001,1,9,10,322,496,27.7,23,1006,360,1.7,0.043,4.6,0.12
2001,1,9,11,317,192,28,23,1006,360,2,0.043,4.6,0.12
2001,1,9,12,470,295,28.3,23,1005,360,2.4,0.043,4.6,0.12
2001,1,9,13,460,353,28.7,23,1005,360,2.7,0.043,4.6,0.12
2001,1,9,14,489,262,29,23,1004,90,3.1,0.043,4.6,0.12
2001,1,9,15,401,186,28.5,22.8,1005,90,3.1,0.043,4.5,0.12
2001,1,9,16,513,104,28,22.7,1005,90,3.1,0.043,4.5,0.12
2001,1,9,17,281,45,27.5,22.5,1005,90,3.1,0.043,4.4,0.12
2001,1,9,18,7,0,27,22.3,1005,90,3.1,0.043,4.3,0.12
2001,1,9,19,0,0,26.5,22.2,1005,90,3.1,0.043,4.3,0.12
2001,1,9,20,0,0,26,22,1006,50,3.1,0.043,4.3,0.12
2001,1,9,21,0,0,26.1,22.4,1006,50,2.6,0.043,4.4,0.12
2001,1,9,22,0,0,26.2,22.7,1007,50,2,0.043,4.5,0.12
2001,1,9,23,0,0,26.2,23.1,1007,50,1.5,0.043,4.6,0.12
2001,1,10,0,0,0,26.3,23.4,1009,50,0.9,0.055,4.7,0.12
2001,1,10,1,0,0,26.4,23.5,1009,50,0.8,0.055,4.7,0.12
2001,1,10,2,0,0,26.6,23.6,1010,50,0.8,0.055,4.8,0.12
2001,1,10,3,0,0,26.8,23.8,1010,50,0.8,0.055,4.8,0.12
2001,1,10,4,0,0,27,23.9,1011,50,0.7,0.055,4.9,0.12
2001,1,10,5,13,14,27.2,24,1011,50,0.7,0.055,4.9,0.12
2001,1,10,6,212,122,27.3,24,1011,50,1,0.055,4.9,0.12
2001,1,10,7,344,161,27.3,24,1010,50,1.2,0.055,4.9,0.12
2001,1,10,8,265,282,27.4,24,1010,90,1.5,0.055,4.9,0.12
2001,1,10,9,250,323,27.4,24,1009,90,1.8,0.055,4.9,0.12
2001,1,10,10,288,293,27.5,24,1009,90,2,0.055,4.9,0.12
2001,1,10,11,461,420,27.5,24,1009,90,2.3,0.055,4.9,0.12
2001,1,10,12,165,435,27.6,24,1008,90,2.6,0.055,4.9,0.12
2001,1,10,13,338,493,27.6,24,1008,90,2.8,0.055,4.9,0.12
2001,1,10,14,436,264,27.7,24,1007,140,3.1,0.055,4.9,0.12
2001,1,10,15,474,146,27.3,23.6,1008,140,2.7,0.055,4.8,0.12
2001,1,10,16,146,128,26.9,23.2,1008,140,2.4,0.055,4.6,0.12
2001,1,10,17,110,54,26.4,22.8,1008,140,2,0.055,4.5,0.12
2001,1,10,18,5,0,26,22.5,1008,140,1.7,0.055,4.4,0.12
2001,1,10,19,0,0,25.6,22.1,1008,140,1.3,0.055,4.3,0.12
2001,1,10,20,0,0,25.2,21.7,1009,90,1,0.055,4.2,0.12
2001,1,10,21,0,0,25.4,21.8,1009,90,1.2,0.055,4.2,0.12
2001,1,10,22,0,0,25.6,22,1009,90,1.3,0.055,4.3,0.12
2001,1,10,23,0,0,25.9,22.1,1009,90,1.5,0.055,4.3,0.12
2001,1,11,0,0,0,26.1,22.2,1009,90,1.6,0.046,4.3,0.12
2001,1,11,1,0,0,26.3,22.4,1010,90,1.8,0.046,4.4,0.12
2001,1,11,2,0,0,26.5,22.5,1010,90,1.9,0.046,4.4,0.12
2001,1,11,3,0,0,26.8,22.6,1010,90,2.1,0.046,4.4,0.12
2001,1,11,4,0,0,27,22.8,1010,90,2.2,0.046,4.5,0.12
2001,1,11,5,68,18,27.2,22.9,1010,90,2.4,0.046,4.5,0.12
2001,1,11,6,241,145,27.4,23.1,1010,90,2.3,0.046,4.6,0.12
2001,1,11,7,294,191,27.7,23.2,1010,90,2.2,0.046,4.6,0.12
2001,1,11,8,225,392,27.9,23.4,1010,90,2.1,0.046,4.7,0.12
2001,1,11,9,804,130,28.1,23.5,1009,90,2,0.046,4.7,0.12
2001,1,11,10,597,289,28.4,23.7,1009,90,1.9,0.046,4.8,0.12
2001,1,11,11,590,404,28.6,23.8,1009,90,1.8,0.046,4.8,0.12
2001,1,11,12,690,267,28.8,24,1009,90,1.7,0.046,4.9,0.12
2001,1,11,13,906,111,29.1,24.1,1008,90,1.6,0.046,4.9,0.12
2001,1,11,14,699,181,29.3,24.3,1008,90,1.5,0.046,5,0.12
2001,1,11,15,575,139,28.6,23.8,1008,90,1.6,0.046,4.8,0.12
2001,1,11,16,566,84,27.9,23.3,1008,90,1.7,0.046,4.7,0.12
2001,1,11,17,231,46,27.2,22.8,1009,90,1.8,0.046,4.5,0.12
2001,1,11,18,4,0,26.6,22.3,1009,90,1.9,0.046,4.3,0.12
2001,1,11,19,0,0,25.9,21.8,1009,90,2,0.046,4.2,0.12
2001,1,11,20,0,0,25.2,21.3,1009,90,2.1,0.046,4.1,0.12
2001,1,11,21,0,0,25,21.5,1009,90,1.9,0.046,4.1,0.12
2001,1,11,22,0,0,24.8,21.7,1009,90,1.6,0.046,4.2,0.12
2001,1,11,23,0,0,24.6,22,1010,90,1.4,0.046,4.3,0.12
2001,1,12,0,0,0,25.5,22.2,1008,90,1.2,0.038,4.3,0.12
2001,1,12,1,0,0,26.5,22.5,1009,90,1,0.038,4.4,0.12
2001,1,12,2,0,0,27.4,22.7,1009,90,0.8,0.038,4.5,0.12
2001,1,12,3,0,0,28.3,22.9,1009,90,0.6,0.038,4.5,0.12
2001,1,12,4,0,0,28.7,23,1009,90,0.5,0.038,4.6,0.12
2001,1,12,5,31,11,29,23.1,1009,90,0.4,0.038,4.6,0.12
2001,1,12,6,88,134,28.9,23,1009,90,0.6,0.038,4.6,0.12
2001,1,12,7,613,114,28.7,22.9,1009,90,0.8,0.038,4.5,0.12
2001,1,12,8,417,149,28.6,22.8,1008,140,1,0.038,4.5,0.12
2001,1,12,9,403,290,28.5,22.7,1008,140,1.2,0.038,4.5,0.12
2001,1,12,10,718,258,28.3,22.6,1008,140,1.4,0.038,4.4,0.12
2001,1,12,11,110,351,28.2,22.4,1007,140,1.5,0.038,4.4,0.12
2001,1,12,12,221,302,28.1,22.3,1007,140,1.7,0.038,4.3,0.12
2001,1,12,13,538,269,27.9,22.2,1007,140,1.9,0.038,4.3,0.12
2001,1,12,14,453,231,27.8,22.1,1006,90,2.1,0.038,4.3,0.12
2001,1,12,15,453,152,27.5,22.3,1006,90,2,0.038,4.3,0.12
2001,1,12,16,203,140,27.1,22.4,1007,90,1.9,0.038,4.4,0.12
2001,1,12,17,166,73,26.8,22.6,1007,90,1.8,0.038,4.4,0.12
2001,1,12,18,2,0,26.5,22.8,1007,90,1.7,0.038,4.5,0.12
2001,1,12,19,0,0,26.1,22.9,1007,90,1.6,0.038,4.5,0.12
2001,1,12,20,0,0,25.8,23.1,1007,90,1.5,0.038,4.6,0.12
2001,1,12,21,0,0,26.1,22.9,1007,90,1.4,0.038,4.5,0.12
2001,1,12,22,0,0,26.4,22.6,1007,90,1.3,0.038,4.4,0.12
2001,1,12,23,0,0,26.7,22.4,1007,90,1.1,0.038,4.4,0.12
