Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,03937,Lake Charles,LA,USA,30.116667,-93.216667,-6,3
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1973,1,1,0,0,0,0,10.2,4.6,68,1020,1.7,30,0
1973,1,1,1,0,0,0,9.2,5.4,77,1020,2.9,40,0
1973,1,1,2,0,0,0,8.3,6.1,86,1020,4.1,40,0
1973,1,1,3,0,0,0,8.3,5.8,84,1020,5.3,40,0
1973,1,1,4,0,0,0,8.3,5.4,82,1019,6.5,50,0
1973,1,1,5,0,0,0,8.3,5,80,1019,7.7,50,0
1973,1,1,6,0,0,0,8.3,5.1,80,1020,7.7,50,0
1973,1,1,7,25,5,25,8.3,5.1,80,1021,7.7,40,0
1973,1,1,8,80,2,80,8.3,5,80,1022,7.7,40,0
1973,1,1,9,155,8,151,8.3,5.1,80,1022,7.5,40,0
1973,1,1,10,236,5,234,8.3,5.1,80,1022,7.4,30,0
1973,1,1,11,247,2,246,8.3,5,80,1022,7.2,30,0
1973,1,1,12,276,5,273,8.1,5.2,82,1021,7.7,40,0
1973,1,1,13,240,5,238,8,5.5,84,1021,8.3,40,0
1973,1,1,14,216,3,215,7.8,5.6,86,1020,8.8,50,0
1973,1,1,15,151,1,150,7.6,5.4,86,1020,8.6,50,0
1973,1,1,16,62,0,62,7.4,5.2,86,1020,8.4,40,0
1973,1,1,17,5,0,5,7.2,5,86,1021,8.2,40,0
1973,1,1,18,0,0,0,6.8,4.8,87,1021,8,40,0
1973,1,1,19,0,0,0,6.5,4.7,88,1022,7.9,30,0
1973,1,1,20,0,0,0,6.1,4.4,89,1023,7.7,30,0
1973,1,1,21,0,0,0,5.7,4,89,1023,7,40,0
1973,1,1,22,0,0,0,5.4,3.7,89,1023,6.4,40,0
1973,1,1,23,0,0,0,5,3.3,89,1023,5.7,50,0
1973,1,2,0,0,0,0,5,3.3,89,1023,6,50,0
1973,1,2,1,0,0,0,5,3.3,89,1022,6.4,50,0
1973,1,2,2,0,0,0,5,3.3,89,1022,6.7,50,0
1973,1,2,3,0,0,0,5.2,3.5,89,1022,6.4,50,0
1973,1,2,4,0,0,0,5.4,3.7,89,1022,6,40,0
1973,1,2,5,0,0,0,5.6,3.9,89,1022,5.7,40,0
1973,1,2,6,0,0,0,5.8,4,88,1022,6,40,0
1973,1,2,7,31,0,31,5.9,3.9,87,1022,6.4,50,0
1973,1,2,8,71,1,71,6.1,3.9,86,1022,6.7,50,0
1973,1,2,9,201,1,200,6.7,4.4,85,1022,6.5,50,0
1973,1,2,10,267,0,267,7.2,4.7,84,1021,6.4,60,0
1973,1,2,11,315,1,315,7.8,5,83,1021,6.2,60,0
1973,1,2,12,322,0,322,7.8,5.5,85,1020,6.2,70,0
1973,1,2,13,292,2,291,7.8,5.8,87,1019,6.2,70,0
1973,1,2,14,226,0,226,7.8,6.1,89,1018,6.2,80,0
1973,1,2,15,165,1,165,8,6.5,90,1017,6.5,80,0
1973,1,2,16,72,0,72,8.1,6.9,92,1017,6.9,80,0
1973,1,2,17,13,0,13,8.3,7.2,93,1016,7.2,80,0
1973,1,2,18,0,0,0,8.5,7.6,94,1016,6.9,80,0
1973,1,2,19,0,0,0,8.7,8,95,1016,6.5,80,0
1973,1,2,20,0,0,0,8.9,8.3,96,1016,6.2,80,0
1973,1,2,21,0,0,0,9.6,8.9,95,1014,7.7,90,0
1973,1,2,22,0,0,0,10.4,9.5,94,1012,9.3,100,0
1973,1,2,23,0,0,0,11.1,10,93,1011,10.8,110,0
1973,1,3,0,0,0,0,11.7,10.8,94,1011,8.9,120,0
1973,1,3,1,0,0,0,12.2,11.5,95,1010,7.1,130,0
1973,1,3,2,0,0,0,12.8,12.2,96,1010,5.2,140,0
1973,1,3,3,0,0,0,14.1,13.5,96,1010,5.5,150,0
1973,1,3,4,0,0,0,15.4,15,97,1010,5.9,160,0
1973,1,3,5,0,0,0,16.7,16.1,97,1010,6.2,170,0
1973,1,3,6,0,0,0,15.6,15,96,1011,5.7,200,0
1973,1,3,7,26,0,26,14.4,13.5,94,1013,5.1,240,0
1973,1,3,8,102,0,102,13.3,12.2,93,1015,4.6,270,0
1973,1,3,9,216,93,179,14.1,12,87,1015,4.8,260,0
1973,1,3,10,286,210,177,14.8,11.6,81,1015,5,260,0
1973,1,3,11,504,633,136,15.6,11.1,75,1015,5.2,250,0
1973,1,3,12,602,825,72,15.8,10.6,71,1015,5,240,0
1973,1,3,13,564,806,94,15.9,9.8,67,1015,4.8,220,0
1973,1,3,14,447,740,81,16.1,8.9,63,1014,4.6,210,0
1973,1,3,15,289,695,58,14.8,9.4,70,1015,4.3,200,0
1973,1,3,16,113,490,31,13.5,9.4,76,1015,3.9,190,0
1973,1,3,17,15,64,8,12.2,9.4,83,1015,3.6,180,0
1973,1,3,18,0,0,0,10.7,9,89,1016,3.1,180,0
1973,1,3,19,0,0,0,9.3,8.4,94,1017,2.6,180,0
1973,1,3,20,0,0,0,7.8,7.8,100,1017,2.1,180,0
1973,1,3,21,0,0,0,7.4,7.4,100,1017,1.9,190,0
1973,1,3,22,0,0,0,7.1,7.1,100,1018,1.7,210,0
1973,1,3,23,0,0,0,6.7,6.7,100,1018,1.5,220,0
1973,1,4,0,0,0,0,5.8,5.8,100,1018,1,240,0
1973,1,4,1,0,0,0,4.8,4.8,100,1019,0.5,260,0
1973,1,4,2,0,0,0,3.9,3.9,100,1019,0,0,0
1973,1,4,3,0,0,0,4.1,4,99,1019,0.7,310,0
