Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,24284,North Bend,OR,USA,43.416667,-124.250000,-8,5
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1976,1,1,0,0,0,0,1.1,-1.7,82,1027,3.1,10,0
1976,1,1,1,0,0,0,0.5,-1.9,82,1026,2.1,20,0
1976,1,1,2,0,0,0,0,-2.4,82,1026,1,20,0
1976,1,1,3,0,0,0,-0.6,-3.3,82,1026,0,0,0
1976,1,1,4,0,0,0,-1.1,-3.3,83,1026,0,0,0
1976,1,1,5,0,0,0,-1.7,-3.8,84,1026,0,0,0
1976,1,1,6,0,0,0,-2.2,-4.4,85,1026,0,0,0
1976,1,1,7,5,23,2,-0.5,-3.8,76,1027,1.4,60,0
1976,1,1,8,60,429,20,1.1,-4,66,1027,2.7,60,0
1976,1,1,9,190,693,34,2.8,-5,57,1028,4.1,70,0
1976,1,1,10,301,781,48,4.1,-3.9,54,1027,4.1,50,0
1976,1,1,11,374,821,59,5.4,-3.7,50,1026,4.1,40,0
1976,1,1,12,390,799,71,6.7,-3.9,47,1026,4.1,20,0
1976,1,1,13,354,769,71,6.7,-3.1,48,1026,4.1,40,0
1976,1,1,14,264,681,63,6.7,-3.1,48,1025,4.1,60,0
1976,1,1,15,138,496,47,6.7,-3.3,49,1025,4.1,80,0
1976,1,1,16,35,179,20,5.8,-2.9,52,1025,4.8,80,0
1976,1,1,17,0,0,0,4.8,-3.3,54,1025,5.5,80,0
1976,1,1,18,0,0,0,3.9,-3.9,57,1025,6.2,80,0
1976,1,1,19,0,0,0,3.2,-3.4,60,1025,5,100,0
1976,1,1,20,0,0,0,2.4,-3.3,64,1025,3.8,120,0
1976,1,1,21,0,0,0,1.7,-3.9,67,1025,2.6,140,0
1976,1,1,22,0,0,0,0.9,-3.3,71,1025,2.8,140,0
1976,1,1,23,0,0,0,0.2,-3.4,74,1025,2.9,130,0
1976,1,2,0,0,0,0,-0.6,-3.9,78,1025,3.1,130,0
1976,1,2,1,0,0,0,-0.4,-3.4,78,1025,3.3,130,0
1976,1,2,2,0,0,0,-0.2,-3,79,1025,3.4,130,0
1976,1,2,3,0,0,0,0,-3.3,79,1025,3.6,130,0
1976,1,2,4,0,0,0,0.2,-2.7,79,1025,4.1,130,0
1976,1,2,5,0,0,0,0.4,-2.5,79,1025,4.7,140,0
1976,1,2,6,0,0,0,0.6,-2.8,79,1025,5.2,140,0
1976,1,2,7,2,7,1,1,-2.1,78,1026,5.2,140,0
1976,1,2,8,51,154,36,1.3,-2,77,1026,5.2,130,0
1976,1,2,9,158,355,78,1.7,-2.2,76,1026,5.2,130,0
1976,1,2,10,198,263,113,3.5,-0.9,72,1026,4.3,130,0
1976,1,2,11,197,98,159,5.4,0.1,69,1025,3.5,120,0
1976,1,2,12,313,449,133,7.2,1.1,65,1025,2.6,120,0
1976,1,2,13,265,245,174,7.4,1.2,65,1025,3.1,140,0
1976,1,2,14,184,191,127,7.6,1.7,66,1025,3.6,150,0
1976,1,2,15,95,50,86,7.8,1.7,66,1025,4.1,170,0
1976,1,2,16,23,22,22,7.2,1.5,67,1025,4.1,160,0
1976,1,2,17,0,0,0,6.7,1,67,1025,4.1,140,0
1976,1,2,18,0,0,0,6.1,0.6,68,1025,4.1,130,0
1976,1,2,19,0,0,0,5.9,0.6,69,1025,3.9,140,0
1976,1,2,20,0,0,0,5.8,0.7,70,1025,3.8,150,0
1976,1,2,21,0,0,0,5.6,0.6,71,1025,3.6,160,0
1976,1,2,22,0,0,0,5.2,0.7,73,1024,3.6,150,0
1976,1,2,23,0,0,0,4.8,0.5,74,1024,3.6,150,0
1976,1,3,0,0,0,0,4.4,0.6,76,1024,3.6,140,0
1976,1,3,1,0,0,0,4.4,0.7,77,1024,3.6,150,0
1976,1,3,2,0,0,0,4.4,0.9,78,1024,3.6,150,0
1976,1,3,3,0,0,0,4.4,1.1,79,1024,3.6,160,0
1976,1,3,4,0,0,0,4.4,1.6,82,1023,3.8,150,0
1976,1,3,5,0,0,0,4.4,2.3,86,1023,3.9,140,0
1976,1,3,6,0,0,0,4.4,2.8,89,1022,4.1,130,0
1976,1,3,7,1,1,1,5.2,3.1,86,1023,3.9,130,0
1976,1,3,8,35,3,34,5.9,3.2,83,1023,3.8,130,0
1976,1,3,9,60,11,57,6.7,3.3,80,1024,3.6,130,0
1976,1,3,10,141,7,139,7.1,3.9,80,1023,3.8,130,0
1976,1,3,11,161,6,159,7.4,4.2,80,1023,3.9,140,0
1976,1,3,12,160,6,158,7.8,4.4,80,1022,4.1,140,0
1976,1,3,13,158,4,157,7.8,4.8,81,1022,3.9,130,0
1976,1,3,14,138,2,137,7.8,4.9,82,1022,3.8,130,0
1976,1,3,15,71,1,70,7.8,5,83,1022,3.6,120,0
1976,1,3,16,24,0,24,7.6,5.1,84,1022,3.8,120,0
1976,1,3,17,0,0,0,7.4,5.1,85,1022,3.9,130,0
1976,1,3,18,0,0,0,7.2,5,86,1021,4.1,130,0
1976,1,3,19,0,0,0,7.4,5.2,86,1021,3.9,130,0
1976,1,3,20,0,0,0,7.6,5.4,86,1021,3.8,140,0
1976,1,3,21,0,0,0,7.8,5.6,86,1021,3.6,140,0
1976,1,3,22,0,0,0,7.6,5.4,86,1021,3.8,140,0
1976,1,3,23,0,0,0,7.4,5.2,86,1020,3.9,130,0
1976,1,4,0,0,0,0,7.2,5,86,1019,4.1,130,0
1976,1,4,1,0,0,0,7.4,5.4,87,1019,4.8,130,0
1976,1,4,2,0,0,0,7.6,5.8,88,1019,5.5,130,0
1976,1,4,3,0,0,0,7.8,6.1,89,1019,6.2,130,0
1976,1,4,4,0,0,0,8.3,6.5,88,1018,6.9,140,0
1976,1,4,5,0,0,0,8.9,6.9,87,1018,7.5,160,0
1976,1,4,6,0,0,0,9.4,7.2,86,1017,8.2,170,0
1976,1,4,7,1,0,1,9.8,7.4,85,1018,7.5,170,0
1976,1,4,8,40,1,40,10.2,7.6,84,1018,6.9,160,0
1976,1,4,9,65,0,65,10.6,7.8,83,1018,6.2,160,0
1976,1,4,10,158,1,158,10.6,8,84,1017,6.7,170,0
1976,1,4,11,206,0,206,10.6,8.2,85,1017,7.2,180,0
1976,1,4,12,118,1,118,10.6,8.3,86,1016,7.7,190,0
1976,1,4,13,177,0,177,10.6,8.4,86,1016,7.7,190,0
1976,1,4,14,137,1,136,10.6,8.4,86,1016,7.7,180,0
1976,1,4,15,50,0,50,10.6,8.3,86,1016,7.7,180,0
1976,1,4,16,23,0,23,10.6,8.4,86,1016,8.6,180,0
1976,1,4,17,0,0,0,10.6,8.4,86,1016,9.4,180,0
1976,1,4,18,0,0,0,10.6,8.3,86,1016,10.3,180,0
1976,1,4,19,0,0,0,10.8,8.6,86,1015,9.4,180,0
1976,1,4,20,0,0,0,10.9,8.7,86,1014,8.6,170,0
1976,1,4,21,0,0,0,11.1,8.9,86,1013,7.7,170,0
1976,1,4,22,0,0,0,9.8,7.8,87,1013,6,160,0
1976,1,4,23,0,0,0,8.5,6.7,88,1013,4.3,150,0
1976,1,5,0,0,0,0,7.2,5.6,89,1012,2.6,140,0
1976,1,5,1,0,0,0,7.2,5.5,89,1012,3.5,140,0
1976,1,5,2,0,0,0,7.2,5.5,89,1013,4.3,150,0
1976,1,5,3,0,0,0,7.2,5.6,89,1013,5.2,150,0
1976,1,5,4,0,0,0,7.2,5,86,1014,5.7,180,0
1976,1,5,5,0,0,0,7.2,4.5,83,1014,6.2,210,0
1976,1,5,6,0,0,0,7.2,3.9,80,1015,6.7,240,0
1976,1,5,7,0,0,0,7.2,3.8,79,1016,7,240,0
1976,1,5,8,42,31,39,7.2,3.6,78,1017,7.4,250,0
1976,1,5,9,110,90,89,7.2,3.3,77,1019,7.7,250,0
1976,1,5,10,197,116,159,8.1,3.6,73,1019,7.2,250,0
1976,1,5,11,192,106,151,9.1,3.5,68,1019,6.7,240,0
1976,1,5,12,344,470,153,10,3.3,64,1019,6.2,240,0
1976,1,5,13,200,116,156,9.4,3.8,68,1020,5.5,240,0
1976,1,5,14,163,58,145,8.9,4.3,73,1020,4.8,230,0
1976,1,5,15,87,65,74,8.3,4.4,77,1020,4.1,230,0
1976,1,5,16,23,0,23,7.8,4.6,80,1021,4.5,210,0
1976,1,5,17,0,0,0,7.2,4.5,83,1021,4.8,180,0
1976,1,5,18,0,0,0,6.7,4.4,86,1021,5.2,160,0
1976,1,5,19,0,0,0,6.5,4.3,86,1021,4.7,160,0
1976,1,5,20,0,0,0,6.3,4.1,86,1022,4.1,170,0
1976,1,5,21,0,0,0,6.1,3.9,86,1022,3.6,170,0
1976,1,5,22,0,0,0,6.5,4,84,1022,4.5,190,0
1976,1,5,23,0,0,0,6.8,4,82,1022,5.3,200,0
1976,1,6,0,0,0,0,7.2,3.9,80,1022,6.2,220,0
1976,1,6,1,0,0,0,7,3.6,79,1023,5.5,230,0
1976,1,6,2,0,0,0,6.9,3.2,77,1023,4.8,230,0
1976,1,6,3,0,0,0,6.7,2.8,76,1024,4.1,240,0
1976,1,6,4,0,0,0,6.3,2.9,79,1024,3.6,210,0
