Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,12383,-,-,India,22.35,70.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2014,1,1,0,30,-5.0,0,0,0,1001,14.533796130070925,20,3
2014,1,1,1,30,-5.0,0,0,0,1001,13.743674484410008,21,3
2014,1,1,2,30,-5.0,0,0,0,1001,12.981000913973332,22,3
2014,1,1,3,30,-5.0,0,0,0,1001,12.36196280976867,22,3
2014,1,1,4,30,-4.0,0,0,0,1001,11.85012324729172,24,3
2012,1,1,5,30,-3.0,0,0,0,1005,11.7897289954484,2,4
2012,1,1,6,30,-3.0,0,0,0,1006,11.307879721788083,4,4
2012,1,1,7,30,-2.0,0,0,0,1006,12.17801292116144,5,3
2012,1,1,8,30,-2.0,87,315,154,1007,15.35168769562216,7,3
2012,1,1,9,30,-1.0,129,582,361,1007,20.25371687031378,10,3
2012,1,1,10,30,0.0,155,695,536,1007,24.119768941253824,13,3
2012,1,1,11,30,0.0,174,738,655,1005,26.36748318515896,13,3
2012,1,1,12,30,-1.0,178,769,716,1004,27.663663146147826,12,3
2012,1,1,13,30,-1.0,178,762,704,1003,28.132849579244464,10,3
2012,1,1,14,30,-1.0,164,744,628,1003,27.821673884378583,9,3
2012,1,1,15,30,-1.0,154,647,481,1002,26.6698193851081,8,3
2012,1,1,16,30,-1.0,152,394,287,1002,24.697585025950048,8,3
2012,1,1,17,30,0.0,61,66,71,1003,21.3832119314975,5,3
2012,1,1,18,30,0.0,0,0,0,1004,19.540928819901808,3,3
2012,1,1,19,30,0.0,0,0,0,1004,18.58396674561618,2,3
2012,1,1,20,30,0.0,0,0,0,1004,17.65009064311198,4,3
2012,1,1,21,30,0.0,0,0,0,1005,16.773714936081717,5,3
2012,1,1,22,30,0.0,0,0,0,1005,15.954896968394621,6,3
2012,1,1,23,30,1.0,0,0,0,1005,15.184084503335725,9,3
2012,1,2,0,30,1.0,0,0,0,1004,14.420867115228248,13,3
2012,1,2,1,30,1.0,0,0,0,1004,13.670556708309277,18,3
2012,1,2,2,30,1.0,0,0,0,1004,12.96427688037619,20,3
2012,1,2,3,30,1.0,0,0,0,1004,12.308323439525566,20,3
2012,1,2,4,30,2.0,0,0,0,1004,11.688242203753589,21,3
2012,1,2,5,30,2.0,0,0,0,1005,11.105388574809467,23,3
2012,1,2,6,30,2.0,0,0,0,1006,10.559310058641927,26,3
2012,1,2,7,30,2.0,0,0,0,1006,11.711744242766656,31,2
2012,1,2,8,30,2.0,89,251,142,1007,15.06807037317725,36,2
2012,1,2,9,30,2.0,155,469,342,1007,20.051148475257378,39,2
2012,1,2,10,30,2.0,178,618,517,1007,24.716719384069677,46,2
2012,1,2,11,30,3.0,193,700,649,1006,27.606420392572602,52,2
2012,1,2,12,30,3.0,178,770,717,1004,29.251291321613905,52,2
2012,1,2,13,30,4.0,183,775,719,1003,29.969437083287232,47,1
2012,1,2,14,30,4.0,174,738,635,1002,29.67992918061708,40,1
2012,1,2,15,30,5.0,154,658,488,1002,28.458936103109238,36,1
2012,1,2,16,30,5.0,121,510,296,1002,26.360846422748352,31,1
2012,1,2,17,30,7.0,68,82,80,1003,22.891659604824667,20,2
2012,1,2,18,30,8.0,0,0,0,1003,21.345819657399943,12,2
2012,1,2,19,30,8.0,0,0,0,1004,20.534799795454717,7,3
2012,1,2,20,30,8.0,0,0,0,1005,19.697907892545174,6,3
2012,1,2,21,30,8.0,0,0,0,1005,18.829527344726557,9,3
2012,1,2,22,30,7.0,0,0,0,1005,17.934898957912935,13,3
2012,1,2,23,30,6.0,0,0,0,1004,17.05782853801577,17,3
2012,1,3,0,30,5.0,0,0,0,1004,16.213118424180948,23,3
2012,1,3,1,30,5.0,0,0,0,1003,15.403461343028027,27,3
2012,1,3,2,30,5.0,0,0,0,1003,14.655423898458594,28,3
2012,1,3,3,30,4.0,0,0,0,1002,14.020712983883527,25,2
2012,1,3,4,30,5.0,0,0,0,1002,13.486224696625413,21,2
2012,1,3,5,30,5.0,0,0,0,1003,13.03622748677202,19,2
2012,1,3,6,30,5.0,0,0,0,1004,12.638084911773376,17,2
2012,1,3,7,30,5.0,0,0,0,1005,13.844673620241508,17,2
2012,1,3,8,30,5.0,87,310,152,1006,17.104752954891126,20,2
2012,1,3,9,30,6.0,133,561,356,1006,21.857284672421258,24,2
2012,1,3,10,30,5.0,161,680,534,1006,26.413567163543064,26,2
2012,1,3,11,30,5.0,175,738,656,1004,29.071193427989556,27,2
2012,1,3,12,30,4.0,183,767,721,1003,30.600038769751563,23,1
2012,1,3,13,30,4.0,182,762,710,1002,31.245259997905862,14,1
2012,1,3,14,30,3.0,172,727,628,1001,30.966445820076558,357,1
2012,1,3,15,30,3.0,154,650,484,1001,29.71948756187072,337,1
2012,1,3,16,30,2.0,121,505,295,1001,27.54901283697359,323,1
2012,1,3,17,30,4.0,68,88,82,1002,23.890718103471272,321,2
2012,1,3,18,30,4.0,0,0,0,1003,22.205093646533726,324,2
2012,1,3,19,30,4.0,0,0,0,1003,21.223402529444,327,2
2012,1,3,20,30,4.0,0,0,0,1003,20.329587572064895,328,2
2012,1,3,21,30,4.0,0,0,0,1004,19.502101471447872,329,2
2012,1,3,22,30,4.0,0,0,0,1003,18.743328078478328,329,2
2012,1,3,23,30,4.0,0,0,0,1003,18.06634421089842,327,2
2012,1,4,0,30,4.0,0,0,0,1002,17.456014196403146,326,2
2012,1,4,1,30,4.0,0,0,0,1003,16.901115183577986,326,2
2012,1,4,2,30,5.0,0,0,0,1002,16.380233019582363,330,2
2012,1,4,3,30,5.0,0,0,0,1003,15.897339962066042,336,2
2012,1,4,4,30,6.0,0,0,0,1003,15.41887926492069,341,2
2012,1,4,5,30,6.0,0,0,0,1003,14.953830939546037,346,2
