Location,City,Region,Country,Latitude,Longitude,Time Zone,Elevation,Source
583670,Shanghai/Hongqiao,CHN,China,31.170000,121.430000,8.0,7,SWERA
Year,Month,Day,Hour,Beam,Diffuse,Tdry,Tdew,Pres,Wdir,Wspd,Aod,Pwp,Alb
1980,1,1,0,0,0,9,4.7,1022,140,4.3,0.408,1.3,0.15
1980,1,1,1,0,0,9,5,1022,40,4,0.408,1.3,0.15
1980,1,1,2,0,0,9,5.3,1021,40,4,0.408,1.3,0.15
1980,1,1,3,0,0,9,5.7,1021,40,4,0.408,1.4,0.15
1980,1,1,4,0,0,9,6,1020,20,4,0.408,1.4,0.15
1980,1,1,5,0,0,9,6,1020,20,4,0.408,1.4,0.15
1980,1,1,6,0,0,9,6,1020,20,4,0.408,1.4,0.15
1980,1,1,7,0,32,9,6,1020,20,4,0.408,1.4,0.15
1980,1,1,8,2,83,9.3,6.7,1020,20,4,0.408,1.5,0.15
1980,1,1,9,4,123,9.7,7.3,1020,20,4,0.408,1.5,0.15
1980,1,1,10,35,194,10,8,1020,20,4,0.408,1.6,0.15
1980,1,1,11,1,172,11,9,1019,20,3.7,0.408,1.7,0.15
1980,1,1,12,5,163,12,10,1018,20,3.3,0.408,1.9,0.15
1980,1,1,13,7,228,13,11,1017,90,3,0.408,2,0.15
1980,1,1,14,1,138,13,11.3,1016,90,3,0.408,2,0.15
1980,1,1,15,1,87,13,11.7,1016,90,3,0.408,2.1,0.15
1980,1,1,16,0,26,13,12,1016,90,3,0.408,2.1,0.15
1980,1,1,17,0,0,12.7,12,1016,90,2.3,0.408,2.1,0.15
1980,1,1,18,0,0,12.3,12,1016,90,1.7,0.408,2.1,0.15
1980,1,1,19,0,0,12,12,1017,110,1,0.408,2.1,0.15
1980,1,1,20,0,0,12,12,1016,110,1,0.408,2.1,0.15
1980,1,1,21,0,0,12,12,1016,110,1,0.408,2.1,0.15
1980,1,1,22,0,0,12,12,1016,200,1,0.408,2.1,0.15
1980,1,1,23,0,0,11,10.7,1016,200,2,0.408,1.9,0.15
1980,1,2,0,0,0,10,9.3,1017,200,3,0.225,1.8,0.15
1980,1,2,1,0,0,9,8,1017,290,4,0.225,1.6,0.15
1980,1,2,2,0,0,8.7,7.7,1017,290,4,0.225,1.6,0.15
1980,1,2,3,0,0,8.3,7.3,1017,290,4,0.225,1.5,0.15
1980,1,2,4,0,0,8,7,1017,290,4,0.225,1.5,0.15
1980,1,2,5,0,0,7.7,6.7,1018,290,4,0.225,1.5,0.15
1980,1,2,6,0,0,7.3,6.3,1018,290,4,0.225,1.4,0.15
1980,1,2,7,0,29,7,6,1019,290,4,0.225,1.4,0.15
1980,1,2,8,23,64,7,6,1019,290,3.7,0.225,1.4,0.15
1980,1,2,9,44,171,7,6,1020,290,3.3,0.225,1.4,0.15
1980,1,2,10,60,240,7,6,1020,210,3,0.225,1.4,0.15
1980,1,2,11,80,189,7,6.3,1020,210,3,0.225,1.4,0.15
1980,1,2,12,5,109,7,6.7,1019,210,3,0.225,1.5,0.15
1980,1,2,13,22,90,7,7,1019,320,3,0.225,1.5,0.15
1980,1,2,14,14,74,7,6.7,1019,320,3,0.225,1.5,0.15
1980,1,2,15,22,60,7,6.3,1019,320,3,0.225,1.4,0.15
1980,1,2,16,2,21,7,6,1019,340,3,0.225,1.4,0.15
1980,1,2,17,0,0,6.7,5.7,1020,340,2.7,0.225,1.4,0.15
1980,1,2,18,0,0,6.3,5.3,1020,340,2.3,0.225,1.3,0.15
1980,1,2,19,0,0,6,5,1021,360,2,0.225,1.3,0.15
1980,1,2,20,0,0,6,4.7,1021,360,2,0.225,1.3,0.15
1980,1,2,21,0,0,6,4.3,1022,360,2,0.225,1.2,0.15
1980,1,2,22,0,0,6,4,1022,360,2,0.225,1.2,0.15
1980,1,2,23,0,0,6,4,1022,360,2.3,0.225,1.2,0.15
1980,1,3,0,0,0,6,4,1022,360,2.7,0.26,1.2,0.15
1980,1,3,1,0,0,6,4,1022,340,3,0.26,1.2,0.15
1980,1,3,2,0,0,6,4,1022,340,2.7,0.26,1.2,0.15
1980,1,3,3,0,0,6,4,1022,340,2.3,0.26,1.2,0.15
1980,1,3,4,0,0,6,4,1022,340,2,0.26,1.2,0.15
1980,1,3,5,0,0,6,4,1022,340,2,0.26,1.2,0.15
1980,1,3,6,0,0,6,4,1022,340,2,0.26,1.2,0.15
1980,1,3,7,0,30,6,4,1022,360,2,0.26,1.2,0.15
1980,1,3,8,19,91,6,4.3,1022,360,2.3,0.26,1.2,0.15
1980,1,3,9,6,164,6,4.7,1023,360,2.7,0.26,1.3,0.15
1980,1,3,10,7,183,6,5,1023,360,3,0.26,1.3,0.15
1980,1,3,11,5,158,6.3,4.7,1023,360,3.3,0.26,1.3,0.15
1980,1,3,12,7,105,6.7,4.3,1022,360,3.7,0.26,1.2,0.15
1980,1,3,13,5,114,7,4,1022,360,4,0.26,1.2,0.15
1980,1,3,14,2,91,6.7,4,1022,360,4,0.26,1.2,0.15
1980,1,3,15,5,56,6.3,4,1022,360,4,0.26,1.2,0.15
1980,1,3,16,2,31,6,4,1023,340,4,0.26,1.2,0.15
1980,1,3,17,0,0,5.7,4,1023,340,3.7,0.26,1.2,0.15
1980,1,3,18,0,0,5.3,4,1024,340,3.3,0.26,1.2,0.15
1980,1,3,19,0,0,5,4,1025,320,3,0.26,1.2,0.15
1980,1,3,20,0,0,4.7,3.7,1025,320,3.3,0.26,1.2,0.15
1980,1,3,21,0,0,4.3,3.3,1025,320,3.7,0.26,1.2,0.15
1980,1,3,22,0,0,4,3,1026,360,4,0.26,1.1,0.15
1980,1,3,23,0,0,4,3,1026,360,3.7,0.26,1.1,0.15
1980,1,4,0,0,0,4,3,1026,360,3.3,0.291,1.1,0.15
1980,1,4,1,0,0,4,3,1027,320,3,0.291,1.1,0.15
1980,1,4,2,0,0,4.3,2.7,1027,320,3.3,0.291,1.1,0.15
1980,1,4,3,0,0,4.7,2.3,1027,320,3.7,0.291,1.1,0.15
1980,1,4,4,0,0,5,2,1027,360,4,0.291,1.1,0.15
1980,1,4,5,0,0,4.7,1,1028,360,4.3,0.291,1,0.15
1980,1,4,6,0,0,4.3,0,1028,360,4.7,0.291,0.9,0.15
1980,1,4,7,7,38,4,-1,1029,360,5,0.291,0.9,0.15
1980,1,4,8,32,91,4,-1,1029,360,4.7,0.291,0.9,0.15
1980,1,4,9,54,189,4,-1,1030,360,4.3,0.291,0.9,0.15
1980,1,4,10,43,244,4,-1,1030,340,4,0.291,0.9,0.15
