Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,14848,South Bend,IN,USA,41.700000,-86.316667,-5,236
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1986,1,1,0,0,0,0,-7.8,-11.1,77,990,4.1,230,18
1986,1,1,1,0,0,0,-10,-12.8,80,991,5.2,220,18
1986,1,1,2,0,0,0,-11.7,-14.4,80,991,6.7,240,18
1986,1,1,3,0,0,0,-12.8,-15,84,991,5.2,240,18
1986,1,1,4,0,0,0,-13.3,-15.6,84,991,4.1,220,18
1986,1,1,5,0,0,0,-13.3,-15.6,84,991,5.2,200,18
1986,1,1,6,0,0,0,-12.8,-15,84,991,4.6,200,18
1986,1,1,7,0,0,0,-11.1,-13.9,80,992,4.1,200,18
1986,1,1,8,28,0,28,-10.6,-13.9,77,992,6.2,200,18
1986,1,1,9,107,1,107,-10,-12.8,80,992,5.7,190,18
1986,1,1,10,273,435,140,-7.8,-12.8,68,992,5.2,190,18
1986,1,1,11,374,773,75,-6.7,-13.3,60,991,5.2,190,18
1986,1,1,12,403,571,160,-4.4,-12.8,53,990,5.7,210,18
1986,1,1,13,361,226,267,-3.3,-10.6,58,989,5.7,210,18
1986,1,1,14,288,162,230,-2.2,-8.3,63,989,5.2,220,18
1986,1,1,15,181,93,156,-1.1,-7.8,61,989,2.1,230,18
1986,1,1,16,61,61,53,-2.2,-7.2,69,989,2.1,160,18
1986,1,1,17,8,1,8,-2.8,-7.2,72,989,1.5,140,18
1986,1,1,18,0,0,0,-2.2,-6.7,72,989,2.1,120,18
1986,1,1,19,0,0,0,-3.3,-6.7,78,989,1.5,120,18
1986,1,1,20,0,0,0,-1.1,-5,75,989,3.6,200,18
1986,1,1,21,0,0,0,0,-3.9,75,988,4.6,210,18
1986,1,1,22,0,0,0,0,-4.4,72,988,4.6,200,18
1986,1,1,23,0,0,0,0.6,-5,67,988,4.6,200,18
1986,1,2,0,0,0,0,0.6,-5,67,987,4.6,210,15
1986,1,2,1,0,0,0,0.6,-5.6,64,987,5.2,190,15
1986,1,2,2,0,0,0,0.6,-6.1,61,987,5.2,190,15
1986,1,2,3,0,0,0,1.1,-5.6,62,987,6.2,220,15
1986,1,2,4,0,0,0,0.6,-5,67,986,5.7,210,15
1986,1,2,5,0,0,0,0,-5.6,67,986,5.7,210,15
1986,1,2,6,0,0,0,0.6,-5.6,64,986,5.7,210,15
1986,1,2,7,0,0,0,0,-5.6,67,987,4.6,210,15
1986,1,2,8,30,12,29,0,-5.6,67,987,4.1,200,15
1986,1,2,9,43,0,43,1.1,-5.6,62,987,4.1,190,15
1986,1,2,10,117,5,116,1.7,-5.6,59,987,5.2,190,15
1986,1,2,11,136,5,134,2.2,-5.6,57,986,4.1,190,15
1986,1,2,12,172,2,172,2.8,-5.6,55,985,4.6,200,15
1986,1,2,13,174,8,171,2.8,-5,57,984,3.6,170,15
1986,1,2,14,175,3,174,2.8,-4.4,59,982,4.6,150,15
1986,1,2,15,107,1,107,2.8,-4.4,59,982,3.1,140,15
1986,1,2,16,50,0,50,2.8,-4.4,59,981,5.2,110,15
1986,1,2,17,9,0,9,2.2,-3.9,64,980,5.2,120,15
1986,1,2,18,0,0,0,2.2,-3.9,64,980,4.1,140,15
1986,1,2,19,0,0,0,1.7,-1.7,79,980,7.2,200,15
1986,1,2,20,0,0,0,1.1,-0.6,89,978,4.6,150,15
1986,1,2,21,0,0,0,1.1,-1.1,85,977,4.6,130,15
1986,1,2,22,0,0,0,1.1,-0.6,89,976,4.1,110,15
1986,1,2,23,0,0,0,1.7,-0.6,85,975,4.1,150,15
1986,1,3,0,0,0,0,0.6,-0.6,92,974,3.1,190,13
1986,1,3,1,0,0,0,0.6,-0.6,92,974,3.6,210,13
1986,1,3,2,0,0,0,1.1,-1.1,85,975,4.1,230,13
1986,1,3,3,0,0,0,1.1,-0.6,89,975,4.1,260,13
1986,1,3,4,0,0,0,1.1,-2.8,76,976,7.2,310,13
1986,1,3,5,0,0,0,1.7,-0.6,85,978,8.2,300,13
1986,1,3,6,0,0,0,1.1,-1.1,85,980,8.2,310,13
1986,1,3,7,0,0,0,0.6,-2.2,82,982,8.2,310,13
1986,1,3,8,24,0,24,0.6,-2.2,82,984,8.8,330,13
1986,1,3,9,85,0,85,0.6,-2.2,82,985,7.7,310,13
1986,1,3,10,154,1,153,1.1,-2.2,79,987,8.8,320,13
1986,1,3,11,212,0,212,1.1,-2.2,79,987,6.7,320,13
1986,1,3,12,228,1,228,1.1,-2.2,79,988,7.7,310,13
1986,1,3,13,219,1,218,0.6,-2.8,79,988,5.7,320,13
1986,1,3,14,182,0,182,0.6,-2.8,79,989,4.6,320,13
1986,1,3,15,132,1,132,0,-3.3,79,990,6.7,320,13
1986,1,3,16,58,0,58,-0.6,-3.9,79,990,3.6,330,13
1986,1,3,17,8,0,8,-0.6,-3.9,79,991,3.6,330,13
1986,1,3,18,0,0,0,-0.6,-3.3,82,992,2.1,290,13
1986,1,3,19,0,0,0,-0.6,-2.2,89,992,3.6,240,13
1986,1,3,20,0,0,0,-1.1,-2.2,92,993,3.6,240,13
1986,1,3,21,0,0,0,-1.1,-2.8,89,992,2.6,220,13
1986,1,3,22,0,0,0,-1.1,-2.8,89,992,3.1,210,13
1986,1,3,23,0,0,0,-1.1,-2.8,89,992,3.1,190,13
1986,1,4,0,0,0,0,-1.1,-3.3,85,991,3.1,160,10
1986,1,4,1,0,0,0,-1.7,-3.9,85,991,5.2,170,10
1986,1,4,2,0,0,0,-1.7,-4.4,82,991,4.6,180,10
1986,1,4,3,0,0,0,-1.7,-5,78,990,6.2,160,10
1986,1,4,4,0,0,0,-1.7,-4.4,82,988,6.2,160,10
1986,1,4,5,0,0,0,-1.7,-4.4,82,988,7.7,170,10
1986,1,4,6,0,0,0,-1.7,-4.4,82,988,7.2,180,10
1986,1,4,7,0,0,0,-1.7,-3.9,85,987,5.7,180,10
1986,1,4,8,24,0,24,-2.2,-3.9,89,987,7.2,170,10
1986,1,4,9,91,0,91,-1.7,-3.9,85,986,5.2,150,10
1986,1,4,10,155,1,154,-1.1,-3.3,85,985,6.2,150,10
1986,1,4,11,205,1,205,-0.6,-2.8,85,983,6.2,150,10
1986,1,4,12,224,0,224,-0.6,-2.8,85,981,5.2,150,10
1986,1,4,13,246,1,245,0,-2.8,82,979,5.7,150,10
1986,1,4,14,186,0,186,0,-2.2,85,978,4.1,150,10
1986,1,4,15,134,0,134,0,-1.1,92,977,2.6,190,10
1986,1,4,16,70,1,70,0,-1.1,92,977,1.5,260,10
1986,1,4,17,6,0,6,0.6,-0.6,92,977,2.1,240,10
1986,1,4,18,0,0,0,0,-0.6,96,977,2.1,270,10
1986,1,4,19,0,0,0,0,-0.6,96,977,3.6,290,10
1986,1,4,20,0,0,0,0,-0.6,96,978,6.2,320,10
1986,1,4,21,0,0,0,-1.1,-2.2,92,979,6.2,330,10
1986,1,4,22,0,0,0,-1.1,-2.2,92,980,4.1,320,10
1986,1,4,23,0,0,0,-1.1,-2.8,89,981,7.7,330,10
1986,1,5,0,0,0,0,-1.7,-4.4,82,982,6.7,330,10
1986,1,5,1,0,0,0,-1.7,-3.9,85,983,11.8,310,10
1986,1,5,2,0,0,0,-2.8,-6.1,78,985,10.3,300,10
1986,1,5,3,0,0,0,-3.3,-6.7,78,986,10.8,300,10
1986,1,5,4,0,0,0,-3.9,-7.8,75,986,8.2,310,10
1986,1,5,5,0,0,0,-3.9,-8.3,72,987,10.3,290,10
1986,1,5,6,0,0,0,-4.4,-8.3,75,988,8.8,280,10
1986,1,5,7,0,0,0,-5,-7.8,81,988,9.3,260,10
1986,1,5,8,28,60,23,-8.3,-10.6,84,989,7.2,230,10
1986,1,5,9,115,231,72,-11.7,-14.4,80,990,6.7,230,10
1986,1,5,10,292,782,51,-12.2,-16.1,73,990,6.7,250,10
1986,1,5,11,393,850,61,-11.1,-15,73,989,7.7,240,10
1986,1,5,12,421,765,91,-10,-12.8,80,987,10.3,230,10
1986,1,5,13,414,796,78,-8.3,-10.6,84,985,10.8,230,10
1986,1,5,14,343,756,64,-6.7,-9.4,81,984,10.8,240,10
1986,1,5,15,228,638,54,-5.6,-9.4,74,983,10.3,220,10
1986,1,5,16,77,61,69,-5,-8.9,75,983,10.8,230,10
1986,1,5,17,14,8,13,-4.4,-8.3,75,983,8.2,240,10
1986,1,5,18,0,0,0,-3.9,-8.9,69,982,9.8,240,10
1986,1,5,19,0,0,0,-3.9,-8.9,69,982,8.2,250,10
1986,1,5,20,0,0,0,-3.9,-8.3,72,982,8.2,240,10
1986,1,5,21,0,0,0,-4.4,-8.9,72,982,7.7,250,10
1986,1,5,22,0,0,0,-3.9,-8.3,72,982,7.2,260,10
1986,1,5,23,0,0,0,-4.4,-8.3,75,982,7.7,260,10
1986,1,6,0,0,0,0,-4.4,-8.9,72,982,9.8,260,10
1986,1,6,1,0,0,0,-6.1,-9.4,78,983,6.7,270,10
1986,1,6,2,0,0,0,-6.1,-9.4,78,984,7.2,280,10
1986,1,6,3,0,0,0,-6.1,-8.9,81,985,7.2,270,10
1986,1,6,4,0,0,0,-6.1,-9.4,78,985,6.7,300,10
1986,1,6,5,0,0,0,-6.7,-13.3,60,986,6.2,290,10
1986,1,6,6,0,0,0,-6.7,-11.7,68,987,6.7,310,10
1986,1,6,7,0,0,0,-6.7,-11.1,71,988,7.7,320,10
1986,1,6,8,13,0,13,-7.8,-12.2,71,989,5.2,310,10
1986,1,6,9,78,3,77,-7.2,-11.1,74,990,4.6,320,10
1986,1,6,10,126,2,125,-7.2,-11.1,74,992,5.2,330,10
1986,1,6,11,174,5,172,-6.7,-10,78,992,5.7,300,10
1986,1,6,12,296,184,217,-6.7,-9.4,81,992,4.6,320,10
1986,1,6,13,422,559,185,-6.7,-10.6,74,992,5.2,320,10
1986,1,6,14,235,141,183,-6.7,-10.6,74,992,3.6,290,10
1986,1,6,15,123,0,123,-7.2,-11.1,74,993,4.1,310,10
1986,1,6,16,48,4,47,-7.2,-9.4,84,994,5.2,310,10
1986,1,6,17,9,1,9,-8.3,-10.6,84,995,3.1,300,10
1986,1,6,18,0,0,0,-8.9,-10.6,88,995,2.1,280,10
1986,1,6,19,0,0,0,-9.4,-11.1,88,996,2.6,310,10
1986,1,6,20,0,0,0,-8.9,-10.6,88,997,3.1,300,10
1986,1,6,21,0,0,0,-8.9,-11.1,84,997,3.6,330,10
1986,1,6,22,0,0,0,-8.9,-11.1,84,998,3.1,330,10
1986,1,6,23,0,0,0,-8.9,-11.1,84,998,2.6,330,10
1986,1,7,0,0,0,0,-9.4,-11.7,84,999,2.6,300,10
1986,1,7,1,0,0,0,-8.9,-11.7,81,999,4.1,320,10
1986,1,7,2,0,0,0,-10,-12.2,84,1000,2.6,310,10
1986,1,7,3,0,0,0,-10,-12.8,80,1001,2.6,330,10
1986,1,7,4,0,0,0,-10.6,-12.2,88,1001,2.6,50,10
1986,1,7,5,0,0,0,-10.6,-12.2,88,1002,2.1,180,10
1986,1,7,6,0,0,0,-10,-11.7,88,1002,2.1,70,10
1986,1,7,7,0,0,0,-10.6,-12.2,88,1003,2.1,50,10
1986,1,7,8,15,5,14,-11.7,-12.8,92,1004,1.5,20,10
1986,1,7,9,45,5,44,-10,-12.2,84,1005,2.1,40,10
1986,1,7,10,103,5,101,-9.4,-12.8,77,1006,3.1,40,10
1986,1,7,11,292,299,174,-8.9,-13.3,71,1006,4.1,40,10
1986,1,7,12,173,8,170,-7.8,-12.8,68,1006,3.1,350,10
1986,1,7,13,279,140,219,-6.7,-12.2,65,1006,0,0,10
1986,1,7,14,222,93,187,-7.8,-12.2,71,1007,1.5,340,10
1986,1,7,15,103,17,98,-7.8,-11.7,74,1008,1.5,350,10
1986,1,7,16,61,0,61,-8.3,-12.8,71,1009,0,0,10
1986,1,7,17,8,0,8,-8.3,-12.8,71,1009,0,0,10
1986,1,7,18,0,0,0,-12.2,-14.4,84,1009,0,0,10
1986,1,7,19,0,0,0,-13.3,-14.4,92,1010,0,0,10
1986,1,7,20,0,0,0,-12.8,-14.4,88,1010,0,0,10
1986,1,7,21,0,0,0,-11.1,-12.2,92,1011,2.1,230,10
1986,1,7,22,0,0,0,-12.2,-13.9,88,1011,2.1,230,10
1986,1,7,23,0,0,0,-13.9,-15.6,87,1012,0,0,10
1986,1,8,0,0,0,0,-14.4,-16.1,87,1012,1.5,200,10
1986,1,8,1,0,0,0,-16.1,-17.8,87,1012,1.5,190,10
1986,1,8,2,0,0,0,-16.1,-17.8,87,1012,1.5,200,10
1986,1,8,3,0,0,0,-15.6,-16.7,91,1012,2.1,230,10
1986,1,8,4,0,0,0,-16.7,-18.3,87,1012,1.5,230,10
1986,1,8,5,0,0,0,-16.1,-17.2,91,1013,2.1,190,10
1986,1,8,6,0,0,0,-16.1,-17.8,87,1014,2.1,200,10
1986,1,8,7,0,0,0,-15,-16.7,87,1013,3.1,210,10
1986,1,8,8,17,0,17,-15,-16.7,87,1013,3.6,210,10
1986,1,8,9,66,13,64,-15.6,-17.2,87,1013,3.1,190,10
1986,1,8,10,270,620,76,-13.3,-15,87,1014,2.6,220,10
1986,1,8,11,366,705,88,-11.7,-13.9,84,1012,5.2,220,10
1986,1,8,12,421,717,109,-9.4,-13.9,70,1012,4.6,210,10
1986,1,8,13,420,763,94,-9.4,-14.4,67,1011,6.2,240,10
1986,1,8,14,345,708,79,-8.3,-13.3,68,1010,6.7,240,10
1986,1,8,15,248,683,57,-7.8,-13.3,65,1010,5.2,210,10
