Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,12834,Daytona Beach,FL,USA,29.183333,-81.050000,-5,12
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1986,1,1,0,0,0,0,15.6,13.9,90,1018,8.2,300,0
1986,1,1,1,0,0,0,15,14.4,97,1017,0,0,0
1986,1,1,2,0,0,0,14.4,14.4,100,1016,2.6,180,0
1986,1,1,3,0,0,0,14.4,13.9,97,1016,3.1,170,0
1986,1,1,4,0,0,0,14.4,14.4,100,1015,4.6,180,0
1986,1,1,5,0,0,0,15,14.4,97,1015,6.2,170,0
1986,1,1,6,0,0,0,15,14.4,97,1015,4.6,190,0
1986,1,1,7,17,0,17,15,14.4,97,1015,3.6,200,0
1986,1,1,8,114,118,88,16.1,15,93,1017,4.1,210,0
1986,1,1,9,138,0,142,16.7,15.6,93,1018,4.6,280,0
1986,1,1,10,217,0,225,18.3,16.1,87,1018,3.6,280,0
1986,1,1,11,247,0,252,19.4,16.7,84,1017,4.1,280,0
1986,1,1,12,140,0,147,18.9,16.7,87,1017,3.1,310,0
1986,1,1,13,98,0,103,18.9,16.7,87,1017,3.6,40,0
1986,1,1,14,102,0,108,17.8,16.1,90,1017,3.6,30,0
1986,1,1,15,118,0,121,18.3,15,81,1017,3.1,20,0
1986,1,1,16,120,192,81,17.8,15,84,1017,3.1,30,0
1986,1,1,17,10,9,9,15,13.9,93,1018,2.6,10,0
1986,1,1,18,0,0,0,16.7,15,90,1018,4.1,360,0
1986,1,1,19,0,0,0,16.1,15,93,1018,1.5,20,0
1986,1,1,20,0,0,0,15,14.4,97,1019,0,0,0
1986,1,1,21,0,0,0,15,14.4,97,1019,2.1,10,0
1986,1,1,22,0,0,0,15,14.4,97,1019,0,0,0
1986,1,1,23,0,0,0,15,14.4,97,1018,0,0,0
1986,1,2,0,0,0,0,15.6,14.4,93,1018,2.1,160,0
1986,1,2,1,0,0,0,15,13.9,93,1018,0,0,0
1986,1,2,2,0,0,0,15,13.9,93,1018,2.1,280,0
1986,1,2,3,0,0,0,15,14.4,97,1018,2.1,300,0
1986,1,2,4,0,0,0,14.4,14.4,100,1018,2.1,270,0
1986,1,2,5,0,0,0,14.4,14.4,100,1018,0,0,0
1986,1,2,6,0,0,0,13.9,13.3,97,1019,2.6,280,0
1986,1,2,7,22,38,18,14.4,14.4,100,1019,1.5,280,0
1986,1,2,8,126,132,97,17.2,16.1,93,1020,1.5,310,0
1986,1,2,9,301,434,134,21.1,17.2,79,1020,1.5,300,0
1986,1,2,10,400,388,202,22.8,17.2,71,1020,0,0,0
1986,1,2,11,466,340,266,23.3,17.2,69,1019,2.6,170,0
1986,1,2,12,389,187,274,25.6,16.7,58,1018,3.1,200,0
1986,1,2,13,289,29,272,22.8,17.8,74,1017,4.1,70,0
1986,1,2,14,196,0,202,21.1,17.8,81,1018,3.1,10,0
1986,1,2,15,181,24,172,20.6,17.2,81,1018,3.6,40,0
1986,1,2,16,46,0,47,18.9,16.1,84,1018,4.1,10,0
1986,1,2,17,5,0,5,17.8,16.1,90,1018,2.1,10,0
1986,1,2,18,0,0,0,17.2,15.6,90,1019,0,0,0
1986,1,2,19,0,0,0,16.7,15.6,93,1019,2.1,360,0
1986,1,2,20,0,0,0,16.1,15.6,97,1020,2.1,290,0
1986,1,2,21,0,0,0,16.1,15,93,1020,1.5,320,0
1986,1,2,22,0,0,0,15,15,100,1020,0,0,0
1986,1,2,23,0,0,0,14.4,14.4,100,1019,2.1,260,0
1986,1,3,0,0,0,0,13.3,13.3,100,1018,3.6,250,0
1986,1,3,1,0,0,0,15.6,15.6,100,1018,2.6,190,0
1986,1,3,2,0,0,0,16.1,15.6,97,1018,2.1,160,0
1986,1,3,3,0,0,0,16.1,15.6,97,1018,2.6,250,0
1986,1,3,4,0,0,0,15.6,15.6,100,1018,4.1,260,0
1986,1,3,5,0,0,0,15,14.4,97,1019,4.1,260,0
1986,1,3,6,0,0,0,15,14.4,97,1019,4.1,270,0
1986,1,3,7,15,0,16,15,14.4,97,1020,3.1,270,0
1986,1,3,8,82,5,81,15.6,14.4,93,1020,5.2,270,0
1986,1,3,9,275,310,156,17.2,15,87,1021,3.6,280,0
1986,1,3,10,467,722,98,20,15.6,76,1020,3.1,280,0
1986,1,3,11,557,797,87,22.8,15,62,1020,4.1,280,0
1986,1,3,12,537,543,203,23.3,13.9,56,1018,4.1,290,0
1986,1,3,13,345,2,344,23.9,15,58,1017,3.6,300,0
1986,1,3,14,277,40,257,23.9,15,58,1017,3.6,270,0
1986,1,3,15,215,131,166,23.9,15,58,1017,2.6,260,0
1986,1,3,16,62,39,54,21.7,16.7,73,1017,2.1,150,0
1986,1,3,17,10,0,10,19.4,17.2,87,1017,1.5,130,0
1986,1,3,18,0,0,0,17.8,16.1,90,1018,0,0,0
1986,1,3,19,0,0,0,18.3,16.7,90,1018,0,0,0
1986,1,3,20,0,0,0,17.2,16.1,93,1018,0,0,0
1986,1,3,21,0,0,0,16.7,15.6,93,1018,0,0,0
1986,1,3,22,0,0,0,16.7,16.1,97,1018,0,0,0
1986,1,3,23,0,0,0,16.7,16.1,97,1018,0,0,0
1986,1,4,0,0,0,0,16.7,16.1,97,1017,0,0,0
1986,1,4,1,0,0,0,16.7,16.1,97,1017,0,0,0
1986,1,4,2,0,0,0,16.7,16.1,97,1017,0,0,0
1986,1,4,3,0,0,0,16.7,16.1,97,1017,0,0,0
1986,1,4,4,0,0,0,17.2,15.6,90,1017,0,0,0
1986,1,4,5,0,0,0,17.2,15.6,90,1017,0,0,0
1986,1,4,6,0,0,0,16.7,15.6,93,1017,0,0,0
1986,1,4,7,15,0,15,16.7,15.6,93,1018,0,0,0
1986,1,4,8,83,0,86,18.3,16.1,87,1019,2.1,150,0
1986,1,4,9,171,0,175,20,16.7,81,1019,2.1,160,0
1986,1,4,10,350,188,254,23.3,16.7,66,1018,2.6,240,0
1986,1,4,11,426,275,264,25,17.2,62,1017,3.1,260,0
1986,1,4,12,589,701,157,26.1,17.2,58,1015,4.6,200,0
1986,1,4,13,439,400,204,26.1,16.1,54,1014,5.2,220,0
1986,1,4,14,397,395,197,27.2,15.6,49,1014,4.6,210,0
1986,1,4,15,236,231,149,26.7,15.6,51,1014,4.1,200,0
1986,1,4,16,123,176,86,25.6,14.4,50,1014,3.6,210,0
1986,1,4,17,10,0,10,23.9,15,58,1014,3.1,210,0
1986,1,4,18,0,0,0,22.2,15.6,66,1014,2.1,190,0
1986,1,4,19,0,0,0,21.7,15.6,68,1015,1.5,210,0
1986,1,4,20,0,0,0,20,16.1,78,1015,2.1,210,0
1986,1,4,21,0,0,0,19.4,15,76,1015,2.1,250,0
1986,1,4,22,0,0,0,18.9,15,78,1015,3.1,230,0
1986,1,4,23,0,0,0,19.4,15.6,78,1015,3.6,240,0
1986,1,5,0,0,0,0,18.3,16.1,87,1015,2.6,270,0
1986,1,5,1,0,0,0,17.8,15.6,87,1014,2.6,240,0
1986,1,5,2,0,0,0,17.8,15.6,87,1013,1.5,240,0
1986,1,5,3,0,0,0,17.8,16.7,93,1012,2.1,240,0
1986,1,5,4,0,0,0,17.8,16.7,93,1012,3.1,230,0
1986,1,5,5,0,0,0,17.8,16.1,90,1012,3.6,240,0
1986,1,5,6,0,0,0,17.2,16.1,93,1013,2.6,250,0
1986,1,5,7,6,0,7,17.2,16.1,93,1014,4.1,280,0
1986,1,5,8,20,0,22,17.2,16.7,97,1015,3.1,250,0
1986,1,5,9,61,0,64,17.2,16.7,97,1015,3.6,290,0
1986,1,5,10,112,9,107,15.6,14.4,93,1016,7.7,330,0
1986,1,5,11,79,0,83,14.4,13.3,93,1016,5.7,310,0
1986,1,5,12,140,11,133,13.3,11.1,87,1016,5.7,330,0
1986,1,5,13,174,0,182,13.9,5.6,58,1016,6.2,320,0
1986,1,5,14,209,0,218,13.3,6.1,62,1017,6.7,320,0
