Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,32704,-,-,India,8.45,76.95,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.0
Year,Month,Day,Hour,Minute,Dew Point,DHI,DNI,GHI,Pressure,Temperature,Wind Direction,Wind Speed
2005,1,1,0,30,23.0,0,0,0,1011,25.05451030389156,67,4
2005,1,1,1,30,23.0,0,0,0,1011,24.73574546338432,67,4
2005,1,1,2,30,22.0,0,0,0,1011,24.578080300667523,65,4
2005,1,1,3,30,22.0,0,0,0,1011,24.478737655136285,61,4
2005,1,1,4,30,22.0,0,0,0,1011,24.34118001998496,56,4
2003,1,1,5,30,23.0,0,0,0,1010,26.453416108542456,294,0
2003,1,1,6,30,23.0,0,0,0,1011,26.3033665405394,313,0
2003,1,1,7,30,22.0,80,233,126,1012,26.517747497705898,334,0
2003,1,1,8,30,22.0,128,545,354,1012,27.14088521201205,353,0
2003,1,1,9,30,22.0,152,691,566,1012,27.798890756031597,3,0
2003,1,1,10,30,22.0,168,757,728,1012,28.32186273400339,359,0
2003,1,1,11,30,22.0,177,794,834,1011,28.7254388671102,341,0
2003,1,1,12,30,22.0,180,808,870,1010,28.942426067932786,317,0
2003,1,1,13,30,22.0,177,795,827,1008,28.925508900596412,301,0
2003,1,1,14,30,21.0,167,755,712,1008,28.78249295685322,291,1
2003,1,1,15,30,21.0,148,677,537,1008,28.500803619138935,285,1
2003,1,1,16,30,21.0,117,534,322,1008,28.20860826142001,275,1
2003,1,1,17,30,22.0,65,87,80,1009,27.836606344836127,260,0
2003,1,1,18,30,23.0,0,0,0,1009,27.696481922888722,233,0
2003,1,1,19,30,23.0,0,0,0,1010,27.584276607686036,203,0
2003,1,1,20,30,23.0,0,0,0,1011,27.38638890742402,175,1
2003,1,1,21,30,23.0,0,0,0,1010,27.161190630541626,155,1
2003,1,1,22,30,23.0,0,0,0,1010,26.89613419113516,143,2
2003,1,1,23,30,23.0,0,0,0,1010,26.66347680073875,136,2
2003,1,2,0,30,23.0,0,0,0,1010,26.435917126313996,131,3
2003,1,2,1,30,23.0,0,0,0,1009,26.188646353764284,126,3
2003,1,2,2,30,23.0,0,0,0,1009,25.97607656786346,121,3
2003,1,2,3,30,23.0,0,0,0,1009,25.79034206723776,114,3
2003,1,2,4,30,23.0,0,0,0,1010,25.6334079367997,105,3
2003,1,2,5,30,23.0,0,0,0,1011,25.46141821129089,94,3
2003,1,2,6,30,22.0,0,0,0,1012,25.58823097296505,84,3
2003,1,2,7,30,22.0,78,256,128,1012,25.981769746891985,75,3
2003,1,2,8,30,21.0,123,565,356,1013,26.70477658976199,67,3
2003,1,2,9,30,21.0,152,697,569,1013,27.47039490431513,61,3
2003,1,2,10,30,21.0,169,768,737,1012,28.18531785464279,57,2
2003,1,2,11,30,21.0,178,803,843,1011,28.792411568276407,56,2
2003,1,2,12,30,21.0,181,813,875,1010,29.201381820066047,58,2
2003,1,2,13,30,21.0,177,799,831,1009,29.37458696154738,65,1
2003,1,2,14,30,21.0,167,757,715,1009,29.285999206232077,79,1
2003,1,2,15,30,21.0,149,679,540,1009,28.93593662485449,95,1
2003,1,2,16,30,21.0,118,535,324,1009,28.388976061072867,107,1
2003,1,2,17,30,22.0,66,92,82,1009,27.802913088967045,112,1
2003,1,2,18,30,22.0,0,0,0,1010,27.507725556552714,105,1
2003,1,2,19,30,22.0,0,0,0,1011,27.27563346940599,93,1
