Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY3,722180,Augusta Bush Field,GA,USA,33.367000,-81.967000,-5,40
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Albedo
1996,1,1,0,0,0,0,11.1,11.1,100,1004,0,0,0
1996,1,1,1,0,0,0,11.1,11.1,100,1004,0,0,0
1996,1,1,2,0,0,0,11.1,11.1,100,1003,0,0,0
1996,1,1,3,0,0,0,12.2,12.2,100,1003,3.6,150,0
1996,1,1,4,0,0,0,12.8,12.8,100,1002,1.5,270,0
1996,1,1,5,0,0,0,11.7,11.7,100,1002,2.1,100,0
1996,1,1,6,0,0,0,11.7,11.7,100,1003,0,0,0
1996,1,1,7,2,0,2,12.2,12.2,100,1004,2.1,360,0
1996,1,1,8,30,0,30,12.8,12.8,100,1004,2.1,320,0
1996,1,1,9,67,0,67,13.3,13.3,100,1003,2.1,110,0
1996,1,1,10,96,0,96,13.3,13.3,100,1003,2.1,20,0
1996,1,1,11,115,0,115,13.9,13.9,100,1002,0,0,0
1996,1,1,12,122,0,122,14.4,14.4,100,1002,2.1,330,0
1996,1,1,13,116,0,116,15,14.4,96,1001,1.5,20,0
1996,1,1,14,97,0,97,15.6,14.4,93,1001,0,0,0
1996,1,1,15,82,0,82,15,15,100,1001,2.6,340,0
1996,1,1,16,38,0,38,15,15,100,1001,1.5,360,0
1996,1,1,17,3,0,3,14.4,14.4,100,1001,0,0,0
1996,1,1,18,0,0,0,14.4,14.4,100,1001,1.5,120,0
1996,1,1,19,0,0,0,14.4,14.4,100,1001,2.1,90,0
1996,1,1,20,0,0,0,14.4,14.4,100,1001,2.6,140,0
1996,1,1,21,0,0,0,13.9,13.9,100,1002,1.5,130,0
1996,1,1,22,0,0,0,13.9,13.9,100,1001,2.6,80,0
1996,1,1,23,0,0,0,13.9,13.9,100,1000,2.6,80,0
1996,1,2,0,0,0,0,13.3,13.3,100,999,2.1,80,0
1996,1,2,1,0,0,0,13.3,13.3,100,999,0,0,0
1996,1,2,2,0,0,0,13.3,13.3,100,999,0,0,0
1996,1,2,3,0,0,0,13.3,13.3,100,999,1.5,110,0
1996,1,2,4,0,0,0,13.3,13.3,100,999,0,0,0
1996,1,2,5,0,0,0,13.3,13.3,100,999,1.5,350,0
1996,1,2,6,0,0,0,13.9,13.9,100,999,2.1,140,0
1996,1,2,7,2,0,2,13.9,13.9,100,999,0,0,0
1996,1,2,8,29,0,29,14.4,14.4,100,999,0,0,0
1996,1,2,9,66,0,66,14.4,14.4,100,999,4.1,140,0
1996,1,2,10,95,0,95,15.6,15.6,100,999,3.1,140,0
1996,1,2,11,114,0,114,17.2,17.2,100,998,3.1,180,0
1996,1,2,12,121,0,121,17.8,17.2,96,996,2.1,170,0
1996,1,2,13,115,0,115,18.3,17.8,97,996,3.1,180,0
1996,1,2,14,97,0,97,19.4,18.9,97,995,2.6,170,0
1996,1,2,15,97,0,97,21.1,19.4,90,994,2.6,170,0
1996,1,2,16,121,325,64,21.1,19.4,90,994,3.1,190,0
1996,1,2,17,9,14,8,17.2,15.6,90,994,5.7,210,0
1996,1,2,18,0,0,0,16.1,15,93,993,1.5,260,0
1996,1,2,19,0,0,0,13.3,13.3,100,994,2.6,180,0
1996,1,2,20,0,0,0,17.8,16.7,93,994,4.6,200,0
1996,1,2,21,0,0,0,18.9,16.1,84,994,5.7,210,0
1996,1,2,22,0,0,0,17.8,15.6,87,994,4.1,210,0
1996,1,2,23,0,0,0,17.8,15.6,87,995,6.7,220,0
1996,1,3,0,0,0,0,16.7,13.9,84,996,5.7,280,0
1996,1,3,1,0,0,0,15,11.7,81,997,7.2,260,0
1996,1,3,2,0,0,0,12.8,9.4,80,998,4.6,270,0
