Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
TMY2,24233,Seattle,WA,USA,47.450000,-122.300000,-8,122
Year,Month,Day,Hour,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
1988,1,1,0,0,0,0,1.1,-5,64,1017,3.1,50,0
1988,1,1,1,0,0,0,0,-5,69,1017,3.6,40,0
1988,1,1,2,0,0,0,-0.6,-1.1,96,1017,3.6,20,0
1988,1,1,3,0,0,0,0,-1.1,92,1017,3.1,40,0
1988,1,1,4,0,0,0,-0.6,-2.8,85,1016,2.6,10,0
1988,1,1,5,0,0,0,-1.7,-2.8,92,1016,3.6,10,0
1988,1,1,6,0,0,0,-2.2,-3.9,89,1016,5.2,360,0
1988,1,1,7,0,0,0,-1.1,-2.8,89,1016,4.1,350,0
1988,1,1,8,47,335,23,-0.6,-2.8,85,1016,3.1,10,0
1988,1,1,9,142,628,25,1.1,-2.2,79,1016,4.6,10,0
1988,1,1,10,229,737,27,2.8,-1.7,73,1016,4.6,10,0
1988,1,1,11,285,781,32,3.9,-2.8,62,1015,5.2,10,0
1988,1,1,12,297,783,37,5,-2.8,58,1014,5.2,20,0
1988,1,1,13,258,741,36,5.6,-2.8,55,1013,5.2,360,0
1988,1,1,14,176,619,36,5,-1.7,62,1013,4.6,360,0
1988,1,1,15,75,435,24,3.9,-2.2,65,1012,5.2,360,0
1988,1,1,16,8,56,3,1.7,-2.2,76,1012,4.6,360,0
1988,1,1,17,0,0,0,1.1,-2.8,76,1012,5.7,20,0
1988,1,1,18,0,0,0,1.1,-2.2,79,1012,4.6,20,0
1988,1,1,19,0,0,0,0.6,-1.7,85,1011,4.1,20,0
1988,1,1,20,0,0,0,-0.6,-2.8,85,1011,3.1,20,0
1988,1,1,21,0,0,0,-0.6,-2.8,85,1012,4.1,20,0
1988,1,1,22,0,0,0,-0.6,-2.2,89,1012,3.1,20,0
1988,1,1,23,0,0,0,-0.6,-2.8,85,1012,4.1,20,0
1988,1,2,0,0,0,0,0,-3.3,79,1011,1.5,50,0
1988,1,2,1,0,0,0,-1.1,-3.3,85,1011,4.1,50,0
1988,1,2,2,0,0,0,-1.7,-3.9,85,1011,3.1,40,0
1988,1,2,3,0,0,0,-0.6,-5,72,1011,3.1,40,0
1988,1,2,4,0,0,0,-1.7,-6.7,69,1011,1.5,40,0
1988,1,2,5,0,0,0,-4.4,-5.6,92,1010,3.1,30,0
1988,1,2,6,0,0,0,-1.7,-5.6,75,1010,3.1,40,0
1988,1,2,7,0,0,0,-3.3,-3.9,96,1010,3.1,40,0
